Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target* (estimated AFR),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Injector #1 Latency (Direct)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (Direct)* (ms),Fuel Injector #1 Pulse Width Pre_Low-PW Compensation (ms),Fuel Pump Duty (%),Fueling Final Base* (estimated AFR),Gear (Calculated)* (position),IAM* (raw ecu value),Injector Duty Cycle (%),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Tip-in Enrichment (Last Calculated)* (raw enrichment value),Tip-in Throttle* (%),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
12989,0.00,0.00,14.70,13.84,7,14.46,0.41,1243,0.00,0.00,0.936,2.05,1.172,1.232,74.90,13.53,6,16,2.12,6.53,-8.18,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.50
13100,0.00,0.00,14.70,13.76,7,14.46,0.42,1228,0.00,0.00,0.936,2.05,1.176,1.248,74.90,13.55,6,16,2.13,6.53,-8.16,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.40
13212,0.00,0.00,14.70,13.84,7,14.46,0.42,1277,0.00,0.00,0.936,2.05,1.168,1.264,74.90,13.57,6,16,2.18,6.53,-8.12,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.20
13324,0.00,0.00,14.70,13.84,7,14.46,0.43,1237,0.00,0.00,0.936,2.05,1.172,1.260,74.90,13.58,6,16,2.11,6.53,-8.14,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.30
13436,0.00,0.00,14.70,13.76,7,14.46,0.42,1268,0.00,0.00,0.936,2.05,1.188,1.244,74.90,13.60,6,16,2.18,6.53,-8.10,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.30
13548,0.00,0.00,14.70,13.76,7,14.46,0.42,1242,0.00,0.00,0.936,2.05,1.204,1.252,74.90,13.61,6,16,2.12,6.53,-8.10,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.10
13660,0.00,0.00,14.70,13.84,7,14.46,0.42,1284,0.00,0.00,0.940,2.05,1.164,1.268,74.90,13.62,6,16,2.19,6.53,-8.14,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.20
13771,0.00,0.00,14.70,13.84,7,14.46,0.42,1273,0.00,0.00,0.936,2.05,1.192,1.164,74.90,13.63,6,16,2.17,6.53,-8.14,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.10
13883,0.00,0.00,14.70,13.76,7,14.46,0.42,1275,0.00,0.00,0.936,2.05,1.124,1.224,74.90,13.71,6,16,2.24,6.53,-8.20,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.20
13995,0.00,0.00,14.70,13.76,7,14.46,0.42,1262,0.00,0.00,0.936,2.05,1.160,1.224,74.90,13.66,6,16,2.15,6.53,-8.20,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.20
14108,0.00,0.00,14.70,13.84,7,14.46,0.42,1275,0.00,0.00,0.936,2.05,1.172,1.220,74.90,13.68,6,16,2.18,6.53,-8.20,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.00
14220,0.00,0.00,14.70,13.76,7,14.46,0.41,1299,0.00,0.00,0.936,2.05,1.128,1.204,74.90,13.75,6,16,2.18,6.53,-8.20,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.10
14331,0.00,0.00,14.70,13.76,7,14.46,0.42,1269,0.00,0.00,0.936,2.05,1.172,1.212,74.90,13.71,6,16,2.17,6.53,-8.22,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.00
14443,0.00,0.00,14.70,13.84,7,14.46,0.41,1306,0.00,0.00,0.936,2.05,1.124,1.200,74.90,13.78,6,16,2.23,6.53,-8.22,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.00
14556,0.00,0.00,14.70,13.76,7,14.46,0.42,1275,0.00,0.00,0.936,2.05,1.140,1.208,74.90,13.79,6,16,2.29,6.53,-8.24,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.00
14667,0.00,0.00,14.81,13.76,7,14.46,0.42,1306,0.00,0.00,0.936,2.05,1.132,1.188,74.90,13.81,6,16,2.20,6.38,-8.24,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.90
14779,0.00,0.00,14.70,13.84,7,14.46,0.42,1286,0.00,0.00,0.936,2.05,1.120,1.224,74.90,13.82,6,16,2.19,6.38,-8.28,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.10
14891,0.00,0.00,14.70,13.76,7,14.46,0.42,1303,0.00,0.00,0.936,2.05,1.120,1.220,74.90,13.84,6,16,2.22,6.53,-8.24,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.10
15003,0.00,0.00,14.81,13.84,7,14.46,0.42,1285,0.00,0.00,0.936,2.05,1.136,1.180,74.90,13.85,6,16,2.19,6.38,-8.26,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.00
15115,0.00,0.00,14.81,13.84,7,14.46,0.40,1300,0.00,0.00,0.936,1.79,1.084,1.160,74.90,13.85,6,16,1.94,6.38,-8.30,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.00
15227,0.00,0.00,14.70,13.84,7,14.46,0.41,1292,0.00,0.00,0.936,1.79,1.100,1.176,74.90,13.87,6,16,1.93,6.38,-8.31,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.00
15340,0.00,0.00,14.81,13.76,7,14.46,0.40,1322,0.00,0.00,0.932,1.79,1.092,1.160,74.90,13.88,6,16,1.97,6.38,-8.37,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.00
15451,0.00,0.00,14.81,13.84,7,14.46,0.41,1304,0.00,0.00,0.936,1.79,1.088,1.164,74.90,13.90,6,16,1.95,6.38,-8.39,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.80
15563,0.00,0.00,14.81,13.84,7,14.46,0.41,1281,0.00,0.00,0.936,1.79,1.104,1.164,74.90,13.91,6,16,1.91,6.24,-8.39,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.90
15675,0.00,0.00,14.81,13.84,7,14.46,0.39,1310,0.00,0.00,0.936,1.79,1.076,1.136,74.90,13.92,6,16,1.96,6.38,-8.37,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.00
15787,0.00,0.00,14.70,13.84,7,14.46,0.40,1317,0.00,0.00,0.936,1.79,1.080,1.152,74.90,13.94,6,16,1.93,6.24,-8.41,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.90
15900,0.00,0.00,14.81,13.76,7,14.46,0.40,1328,0.00,0.00,0.936,1.79,1.064,1.136,74.90,13.95,6,16,1.98,6.24,-8.43,0.00,-1.70,0.64,0,0.0,0.00,0.00,17.10
16011,0.00,0.00,14.81,13.76,7,14.46,0.40,1306,0.00,0.00,0.936,1.79,1.048,1.136,74.90,13.96,6,16,1.95,6.24,-8.49,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
16123,0.00,0.00,14.81,13.84,7,14.46,0.39,1308,0.00,0.00,0.936,1.79,1.064,1.132,74.90,13.97,6,16,1.97,6.24,-8.47,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.80
16235,0.00,0.00,14.81,13.76,7,14.46,0.39,1306,0.00,0.00,0.940,1.79,1.044,1.116,74.90,13.99,6,16,1.95,6.24,-8.49,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.90
16347,0.00,0.00,14.81,13.84,7,14.46,0.39,1314,0.00,0.00,0.936,1.79,1.060,1.140,74.90,14.00,6,16,1.96,6.24,-8.51,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
16459,0.00,0.00,14.70,13.76,7,14.46,0.39,1311,0.00,0.00,0.936,1.79,1.044,1.104,74.90,14.02,6,16,1.96,6.24,-8.51,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
16571,0.00,0.00,14.81,13.84,7,14.46,0.39,1318,0.00,0.00,0.936,1.79,1.032,1.104,74.90,14.02,6,16,2.00,6.09,-8.55,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
16683,0.00,0.00,14.81,13.84,7,14.46,0.39,1302,0.00,0.00,0.936,1.79,1.040,1.112,74.90,14.04,6,16,1.94,6.09,-8.59,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
16795,0.00,0.00,14.81,13.84,7,14.46,0.38,1336,0.00,0.00,0.936,1.79,2.040,1.096,74.90,14.05,6,16,1.99,6.09,-8.59,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
16907,0.00,0.00,14.81,13.84,7,14.46,0.39,1300,0.00,0.00,0.936,1.79,0.988,1.116,74.90,14.07,6,16,1.99,6.09,-8.62,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.80
17019,0.00,0.00,14.81,13.84,7,14.46,0.39,1322,0.00,0.00,0.936,1.79,1.020,1.092,74.90,14.08,6,16,1.97,6.09,-8.62,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
17130,0.00,0.00,14.81,13.84,7,14.46,0.38,1323,0.00,0.00,0.936,1.79,0.996,1.072,74.90,14.09,6,16,1.98,6.09,-8.62,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
17243,0.00,0.00,14.81,13.84,7,14.46,0.39,1318,0.00,0.00,0.932,1.79,0.992,1.108,74.90,14.11,6,16,1.97,6.09,-8.66,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
17354,0.00,0.00,14.81,13.76,7,14.46,0.39,1315,0.00,0.00,0.936,1.79,0.992,1.088,74.90,14.12,6,16,1.97,6.09,-8.62,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
17467,0.00,0.00,14.81,13.84,7,14.46,0.38,1328,0.00,0.00,0.936,1.79,0.992,1.080,74.90,14.13,6,16,1.98,5.95,-8.68,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
17579,0.00,0.00,14.81,13.84,7,14.46,0.38,1306,0.00,0.00,0.936,1.79,1.016,1.088,74.90,14.14,6,16,1.95,5.95,-8.70,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
17690,0.00,0.00,14.81,13.84,7,14.46,0.38,1311,0.00,0.00,0.936,1.79,0.996,1.068,74.90,14.16,6,16,1.92,5.95,-8.70,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
17802,0.00,0.00,14.81,13.84,7,14.46,0.37,1324,0.00,0.00,0.932,1.79,0.976,1.052,74.90,14.17,6,16,1.98,5.95,-8.72,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
17914,0.00,0.00,14.81,13.84,7,14.46,0.37,1331,0.00,0.00,0.936,1.79,0.944,1.060,74.90,14.19,6,16,1.99,5.95,-8.78,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
18026,0.00,0.00,14.81,13.84,7,14.46,0.38,1297,0.00,0.00,0.932,1.79,0.996,1.068,74.90,14.20,6,16,1.94,5.95,-8.78,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.90
18138,0.00,0.00,14.81,13.84,7,14.46,0.37,1312,0.00,0.00,0.936,1.79,0.948,1.032,74.90,14.21,6,16,1.96,5.95,-8.78,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
18250,0.00,0.00,14.81,13.84,7,14.46,0.37,1307,0.00,0.00,0.936,1.79,0.948,1.056,74.90,14.23,6,16,1.95,5.95,-8.82,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
18362,0.00,0.00,14.81,13.84,7,14.46,0.37,1323,0.00,0.00,0.936,1.79,0.932,1.028,74.90,14.24,6,16,1.98,5.80,-8.86,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.80
18474,0.00,0.00,14.81,13.84,7,14.46,0.37,1310,0.00,0.00,0.932,1.79,0.944,2.044,74.90,14.25,6,16,1.98,5.80,-8.88,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.70
18586,0.00,0.00,14.81,13.84,7,14.46,0.36,1300,0.00,0.00,0.932,1.79,0.932,1.020,74.90,14.27,6,16,1.94,5.80,-8.89,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
18698,0.00,0.00,14.81,13.76,7,14.46,0.37,1312,0.00,0.00,0.932,1.79,0.944,1.028,74.90,14.28,6,16,1.96,5.80,-8.89,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
18810,0.00,0.00,14.93,13.76,7,14.46,0.37,1338,0.00,0.00,0.932,1.79,0.932,1.028,74.90,14.30,6,16,1.93,5.80,-8.89,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
18921,0.00,0.00,14.93,13.76,7,14.46,0.36,1326,0.00,0.00,0.936,1.79,0.912,1.008,74.90,14.31,6,16,1.98,5.80,-8.97,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
19034,0.00,0.00,14.93,13.76,7,14.46,0.36,1307,0.00,0.00,0.932,1.79,0.936,1.000,74.90,14.32,6,16,1.95,5.66,-8.97,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
19145,0.00,0.00,14.93,13.84,7,14.46,0.36,1312,0.00,0.00,0.940,1.79,0.912,1.008,74.90,14.34,6,16,1.96,5.66,-8.97,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
19257,0.00,0.00,14.93,13.84,7,14.46,0.36,1311,0.00,0.00,0.936,1.79,0.912,1.020,74.90,14.35,6,16,1.96,5.66,-8.97,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
19369,0.00,0.00,14.93,13.76,7,14.46,0.36,1307,0.00,0.00,0.940,1.79,0.892,0.988,74.90,14.36,6,16,1.95,5.66,-8.99,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
19482,0.00,0.00,14.93,13.76,7,14.46,0.35,1294,0.00,0.00,0.944,1.79,0.888,0.988,74.90,14.38,6,16,1.93,5.66,-9.01,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
19594,0.00,0.00,15.04,13.76,7,14.46,0.35,1313,0.00,0.00,0.936,1.79,0.888,0.980,74.90,14.39,6,16,1.97,5.66,-9.05,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
19706,0.00,0.00,15.04,13.76,7,14.46,0.35,1296,0.00,0.00,0.936,1.79,0.900,0.976,74.90,14.40,6,16,1.93,5.66,-9.07,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
19817,0.00,0.00,15.04,13.76,7,14.46,0.36,1313,0.00,0.00,0.936,1.79,0.868,0.992,74.90,14.42,6,16,1.96,5.66,-9.07,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
19929,0.00,0.00,15.04,13.84,7,14.46,0.36,1282,0.00,0.00,0.936,1.79,0.884,0.976,74.90,14.43,6,16,1.92,5.66,-9.09,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
20041,0.00,0.00,15.04,13.84,7,14.46,0.35,1312,0.00,0.00,0.948,1.79,0.860,0.968,74.90,14.45,6,16,1.98,5.51,-9.09,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
20153,0.00,0.00,15.04,13.84,7,14.46,0.35,1279,0.00,0.00,0.936,1.79,0.888,0.980,74.90,14.46,6,16,1.91,5.66,-9.13,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
20265,0.00,0.00,15.16,13.68,7,14.46,0.35,1312,0.00,0.00,0.948,1.79,0.856,0.980,74.90,14.47,6,16,1.96,5.66,-9.09,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
20377,0.00,0.00,15.16,13.84,7,14.46,0.35,1287,0.00,0.00,0.928,1.79,0.864,0.964,74.90,14.47,6,16,1.94,5.66,-9.11,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
20488,0.00,0.00,15.16,13.76,7,14.46,0.35,1294,0.00,0.00,0.928,1.79,0.864,0.972,74.90,14.47,6,16,1.93,5.51,-9.15,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
20600,0.00,0.00,15.16,13.76,7,14.46,0.35,1290,0.00,0.00,0.924,1.79,0.892,0.964,74.90,14.47,6,16,1.93,5.66,-9.09,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
20712,0.00,0.00,15.27,13.92,7,14.46,0.34,1314,0.00,0.00,0.936,1.54,0.856,0.948,74.90,14.47,6,16,1.68,5.66,-9.11,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
20824,0.00,0.00,15.27,13.92,7,14.46,0.35,1285,0.00,0.00,0.936,1.79,0.864,0.988,74.90,14.47,6,16,1.92,5.51,-9.15,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
20936,0.78,0.00,15.27,13.92,7,14.46,0.35,1280,0.00,0.00,0.944,1.79,0.888,0.996,74.90,14.47,6,16,1.91,5.51,-9.13,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
21048,1.56,0.00,15.39,13.84,7,14.46,0.36,1266,0.00,0.00,0.936,1.79,0.892,1.004,74.90,14.47,6,16,1.89,5.66,-9.09,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
21160,2.34,0.00,15.39,13.84,7,14.46,0.35,1282,0.00,0.00,0.920,1.79,0.908,1.004,74.90,14.47,6,16,1.91,5.66,-9.07,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
21272,3.12,0.00,15.50,13.76,7,14.46,0.35,1258,0.00,0.00,0.924,1.79,0.916,1.012,74.90,14.47,6,16,1.88,5.66,-9.05,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
21384,3.91,0.00,15.50,13.92,7,14.46,0.35,1277,0.00,0.00,0.928,1.79,0.916,1.012,74.90,14.47,6,16,1.91,5.66,-9.05,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
21496,4.69,0.00,15.50,13.92,7,14.46,0.34,1299,0.00,0.00,0.940,1.79,0.900,1.004,74.90,14.47,6,16,1.92,5.66,-9.09,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
21608,5.47,0.00,15.62,13.84,7,14.46,0.35,1285,0.00,0.00,0.932,1.79,0.908,1.012,74.90,14.47,6,16,1.92,5.66,-9.13,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
21720,6.25,0.00,15.62,13.84,7,14.46,0.35,1252,0.00,0.00,0.932,1.79,0.972,1.028,74.90,14.47,6,16,1.87,5.51,-9.11,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
21832,7.03,0.00,15.62,13.84,7,14.46,0.35,1294,0.00,0.00,0.932,1.79,0.932,0.016,74.90,14.47,6,16,1.93,5.66,-9.09,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.60
21944,7.81,0.00,15.62,13.84,7,14.46,0.35,1295,0.00,0.00,0.932,1.79,0.936,1.048,74.90,14.47,6,16,1.89,5.66,-9.11,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
22056,8.59,0.00,15.62,13.76,7,14.46,0.35,1297,0.00,0.00,0.936,1.79,0.936,2.044,74.90,14.47,6,16,1.94,5.51,-9.13,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.30
22168,8.59,0.00,15.62,13.76,7,14.46,0.34,1296,0.00,0.00,0.936,1.79,0.916,1.012,74.90,14.47,6,16,1.94,5.51,-9.17,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.40
22280,9.38,0.00,15.62,13.76,7,14.46,0.34,1300,0.00,0.00,0.936,1.79,0.916,1.012,74.90,14.47,6,16,1.96,5.51,-9.22,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.30
22392,10.16,0.00,15.50,13.76,7,14.46,0.34,1274,0.00,0.00,0.932,1.79,0.972,1.028,74.90,14.47,6,16,1.90,5.51,-9.22,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.10
22504,10.16,0.00,15.27,13.76,7,14.46,0.33,1313,0.00,0.00,0.928,1.79,0.932,1.028,74.90,14.47,6,16,1.96,5.51,-9.24,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.00
22615,9.38,0.00,15.39,13.92,7,14.46,0.33,1321,0.00,0.00,0.940,1.79,0.900,1.004,74.90,14.47,6,16,1.97,5.37,-9.26,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.80
22728,10.16,0.00,15.16,14.00,7,14.46,0.33,1312,0.00,0.00,0.940,1.79,0.908,1.012,74.90,14.47,6,16,1.96,5.37,-9.30,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.90
22840,10.16,0.00,15.27,13.92,7,14.46,0.33,1304,0.00,0.00,0.940,1.79,0.900,0.988,74.90,14.47,6,16,1.95,5.37,-9.28,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.80
22952,10.16,0.00,15.04,13.76,7,14.46,0.32,1330,0.00,0.00,0.944,1.79,0.892,0.988,74.90,14.47,6,16,1.99,5.37,-9.34,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.70
23064,9.38,0.00,15.16,13.76,7,14.46,0.32,1300,0.00,0.00,0.920,1.79,0.900,0.988,74.90,14.47,6,16,1.95,5.37,-9.36,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
23175,9.38,0.00,15.04,13.76,7,14.46,0.33,1314,0.00,0.00,0.920,1.79,0.892,0.988,74.90,14.47,6,16,1.96,5.37,-9.36,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
23288,10.16,0.00,15.16,13.76,7,14.46,0.32,1299,0.00,0.00,0.920,1.79,0.908,0.988,74.90,14.47,6,16,1.94,5.37,-9.38,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
23400,10.16,0.00,15.04,13.92,7,14.46,0.32,1319,0.00,0.00,0.936,1.79,0.892,0.972,74.90,14.47,6,16,1.97,5.37,-9.38,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.60
23511,10.16,0.00,15.16,13.92,7,14.46,0.32,1306,0.00,0.00,0.944,1.79,0.872,0.980,74.90,14.47,6,16,1.95,5.22,-9.44,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
23623,9.38,0.00,14.93,13.92,7,14.46,0.32,1326,0.00,0.00,0.936,1.79,0.856,0.964,74.90,14.47,6,16,1.98,5.22,-9.46,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
23736,10.16,0.00,15.04,13.76,7,14.46,0.32,1313,0.00,0.00,0.944,1.79,0.848,0.956,74.90,14.47,6,16,1.96,5.22,-9.48,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
23847,10.16,0.00,14.93,13.76,7,14.46,0.31,1325,0.00,0.00,0.928,1.79,0.856,0.948,74.90,14.47,6,16,1.69,5.22,-9.49,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
23959,10.16,0.00,14.93,13.68,7,14.46,0.31,1318,0.00,0.00,0.924,1.54,0.856,0.948,74.90,14.47,6,16,1.69,5.22,-9.51,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.50
24072,9.38,0.00,14.81,13.92,7,14.46,0.31,1332,0.00,0.00,0.924,1.54,0.844,0.940,74.90,14.47,6,16,1.70,5.08,-9.55,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
24183,9.38,0.00,14.81,13.92,7,14.46,0.31,1320,0.00,0.00,0.936,1.54,0.856,0.940,74.90,14.47,6,16,1.70,5.08,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
24295,10.16,0.00,14.93,13.92,7,14.46,0.31,1328,0.00,0.00,0.940,1.54,0.848,0.940,74.90,14.47,6,16,1.70,5.08,-9.57,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.30
24408,10.16,0.00,14.81,13.92,7,14.46,0.31,1320,0.00,0.00,0.936,1.54,0.848,0.948,74.90,14.47,6,16,1.69,5.08,-9.59,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
24519,10.16,0.00,14.81,13.76,7,14.46,0.31,1328,0.00,0.00,0.936,1.54,0.828,0.932,74.90,14.47,6,16,1.70,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
24631,9.38,0.00,14.81,13.84,7,14.46,0.31,1323,0.00,0.00,0.924,1.54,0.828,0.940,74.90,14.47,6,16,1.69,5.08,-9.61,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
24743,10.16,0.00,14.81,13.84,7,14.46,0.30,1310,0.00,0.00,0.928,1.54,0.828,0.924,74.90,14.47,6,16,1.68,5.08,-9.63,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.20
24855,10.16,0.00,14.70,13.92,7,14.46,0.30,1322,0.00,0.00,0.924,1.54,0.812,0.916,74.90,14.47,6,16,1.69,5.08,-9.65,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.10
24967,9.38,0.00,14.81,13.92,7,14.46,0.30,1322,0.00,0.00,0.932,1.54,0.820,0.916,74.90,14.47,6,16,1.68,5.08,-9.69,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.10
25079,9.38,0.00,14.70,13.84,7,14.46,0.30,1323,0.00,0.00,0.920,1.54,0.800,0.908,74.90,14.47,6,16,1.69,4.93,-9.71,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.00
25192,9.38,0.00,14.70,13.76,7,14.46,0.30,1309,0.00,0.00,0.924,1.54,0.800,0.908,74.90,14.47,6,16,1.68,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.00
25303,10.16,0.00,14.70,13.92,7,14.46,0.30,1302,0.00,0.00,0.936,1.54,0.820,0.924,74.90,14.47,6,16,1.67,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.00
25414,9.38,0.00,14.81,13.92,7,14.46,0.30,1305,0.00,0.00,0.932,1.54,0.812,0.940,74.90,14.47,6,16,1.65,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.00
25527,10.16,0.00,14.70,13.92,7,14.46,0.30,1309,0.00,0.00,0.936,1.54,0.800,0.908,74.90,14.47,6,16,1.68,5.08,-9.69,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.00
25639,9.38,0.00,14.81,13.76,7,14.46,0.30,1286,0.00,0.00,0.936,1.54,0.808,0.916,74.90,14.47,6,16,1.65,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.10
25751,9.38,0.00,14.81,13.76,7,14.46,0.30,1303,0.00,0.00,0.920,1.54,0.808,0.908,74.90,14.47,6,16,1.67,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.00
25862,10.16,0.00,14.81,13.76,7,14.46,0.30,1298,0.00,0.00,0.920,1.54,0.808,0.892,74.90,14.47,6,16,1.66,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.10
25975,9.38,0.00,14.81,13.76,7,14.46,0.30,1286,0.00,0.00,0.920,1.54,0.820,0.932,74.90,14.47,6,16,1.65,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.10
26086,9.38,0.00,14.81,13.92,7,14.46,0.31,1278,0.00,0.00,0.940,1.54,0.812,0.916,74.90,14.47,6,16,1.72,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.10
26198,9.38,0.00,14.70,13.92,7,14.46,0.30,1295,0.00,0.00,0.940,1.54,0.808,0.908,74.90,14.47,6,16,1.65,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.10
26310,10.16,0.00,14.81,13.92,7,14.46,0.30,1277,0.00,0.00,0.936,1.54,0.820,0.908,74.90,14.47,6,16,1.63,4.93,-9.73,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.00
