Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
136623,14.81,0.14,896,0.00,0.00,16,14.10,13.00,5.37,-9.38,4.15,-1.08,0.64
136810,14.81,0.14,878,0.00,0.00,16,14.10,15.00,5.37,-9.38,4.13,-1.08,0.64
137013,14.81,0.14,876,0.00,0.00,16,14.10,15.00,5.37,-9.34,4.13,-1.08,0.64
137201,14.81,0.14,880,0.00,0.00,16,14.10,14.00,5.37,-9.34,4.10,-1.08,0.64
137388,14.81,0.14,880,0.00,0.00,16,14.10,14.00,5.37,-9.36,4.13,-1.08,0.64
137577,14.70,0.14,892,0.00,0.00,16,14.10,13.00,5.37,-9.34,4.10,-1.08,0.64
137780,14.47,0.14,890,0.00,0.00,16,14.10,13.00,5.37,-9.36,4.13,-1.08,0.64
137967,14.47,0.14,885,0.00,0.00,16,14.10,14.00,5.37,-9.34,4.13,-1.08,0.64
138155,14.47,0.14,874,0.00,0.00,16,14.10,14.50,5.37,-9.32,4.10,-1.08,0.64
138342,14.70,0.14,876,0.00,0.00,16,14.10,15.50,5.37,-9.30,4.10,-1.08,0.64
138530,14.70,0.14,876,0.00,0.00,16,14.10,14.00,5.37,-9.28,4.10,-1.08,0.64
138733,14.59,0.14,881,0.00,0.00,16,14.10,14.00,5.37,-9.34,4.10,-1.08,0.64
138924,14.70,0.14,872,0.00,0.00,16,14.10,14.50,5.37,-9.32,4.15,-1.08,0.64
139112,14.70,0.14,878,0.00,0.00,16,14.10,14.00,5.37,-9.28,4.13,-1.08,0.64
139299,14.81,0.14,887,0.00,0.00,16,14.10,13.00,5.37,-9.34,4.13,-1.08,0.64
139502,14.81,0.14,886,0.00,0.00,16,14.10,13.50,5.37,-9.34,4.13,-1.08,0.64
139689,14.59,0.14,898,0.00,0.00,16,14.10,12.00,5.37,-9.36,4.15,-1.08,0.64
139878,14.59,0.14,912,0.00,0.00,16,14.10,11.00,5.37,-9.40,4.13,-1.08,0.64
140065,14.36,0.14,912,0.00,0.00,16,14.10,11.50,5.22,-9.46,4.13,-1.08,0.64
140256,14.47,0.14,909,0.00,0.00,16,14.10,12.00,5.22,-9.48,4.18,-1.08,0.64
140448,14.59,0.14,916,0.00,0.00,16,14.10,11.00,5.22,-9.38,4.29,-1.08,0.66
140635,14.59,0.14,923,0.00,0.00,16,14.10,11.00,5.37,-9.34,4.43,-1.08,0.66
140823,14.59,0.14,932,0.00,0.00,16,14.10,10.50,5.37,-9.26,4.48,-1.08,0.68
141026,14.59,0.16,923,0.00,0.00,16,14.10,12.00,5.51,-9.13,4.75,-1.08,0.68
141213,14.70,0.19,910,0.00,0.00,16,15.16,14.50,5.80,-8.70,5.59,-1.08,0.70
141401,14.70,0.20,954,0.00,0.00,16,16.91,16.50,6.53,-8.10,6.33,-1.08,0.72
141588,14.13,0.20,1032,0.00,0.00,16,19.02,19.00,6.96,-7.70,7.06,-1.08,0.74
141776,14.13,0.20,1121,0.00,0.00,16,21.48,21.00,7.11,-7.62,7.41,-1.08,0.74
141979,14.70,0.20,1128,0.00,0.00,16,21.84,21.50,7.11,-7.60,7.66,-1.08,0.76
142167,15.27,0.21,1150,0.00,0.00,16,22.89,22.50,7.25,-7.46,8.11,-1.08,0.76
142354,15.39,0.22,1164,0.00,0.00,16,23.24,23.00,7.40,-7.33,8.31,-1.08,0.76
142542,15.27,0.22,1141,0.00,0.00,16,23.95,23.50,7.40,-7.15,8.44,-1.08,0.76
142729,14.93,0.23,1112,0.00,0.00,16,24.65,24.50,7.69,-6.96,8.52,-1.08,0.78
142932,14.70,0.23,1100,0.00,0.00,16,25.35,25.00,7.84,-6.79,8.56,-1.08,0.78
143120,14.70,0.19,1094,0.00,0.00,16,19.38,21.00,7.11,-8.20,4.10,-1.08,0.64
143312,14.47,0.13,1202,0.00,0.00,16,14.45,6.50,5.51,-9.28,3.83,-1.08,0.64
143499,13.67,0.11,1147,0.00,0.00,16,14.10,11.00,4.79,-9.90,3.99,-1.08,0.64
143687,13.32,0.12,1048,0.00,0.00,16,14.10,21.00,4.79,-9.94,4.24,-1.08,0.64
143874,13.21,0.13,1027,0.00,0.00,16,14.10,21.50,4.79,-9.86,4.35,-1.08,0.64
144077,13.55,0.12,1018,0.00,0.00,16,14.10,21.00,4.79,-9.86,4.18,-1.08,0.64
144265,14.36,0.12,1009,0.00,0.00,16,14.10,20.00,4.79,-9.94,4.13,-1.08,0.64
144452,14.81,0.13,996,0.00,0.00,16,14.10,20.00,4.79,-9.92,4.13,-1.08,0.64
144655,14.93,0.12,978,0.00,0.00,16,14.10,20.50,4.79,-9.88,4.02,-1.08,0.64
144843,14.93,0.13,976,0.00,0.00,16,14.10,19.50,4.79,-9.90,4.10,-1.08,0.66
145031,14.93,0.19,968,0.00,0.00,16,14.45,14.00,5.08,-9.17,5.94,-1.08,0.72
145218,14.70,0.22,1002,0.00,0.00,16,17.62,17.50,6.24,-8.26,7.37,-1.08,0.74
145421,13.44,0.22,1080,0.00,0.00,16,21.13,19.50,7.11,-7.56,8.06,-1.08,0.76
145609,12.75,0.24,1090,0.00,0.00,16,25.00,24.00,7.40,-7.19,8.23,-1.08,0.78
145797,13.90,0.26,1031,0.00,0.00,16,27.46,27.00,7.98,-6.63,8.87,-1.08,0.78
145984,14.81,0.29,989,0.00,0.00,16,27.11,27.00,8.56,-5.96,9.31,-1.08,0.78
146172,15.39,0.30,980,0.00,0.00,16,25.70,25.50,9.29,-5.41,9.61,-1.08,0.80
146374,15.16,0.29,1000,0.00,0.00,16,26.05,26.00,9.72,-5.03,9.79,-1.08,0.80
146562,15.04,0.29,1021,0.00,0.00,16,26.76,26.50,9.72,-4.93,9.88,-1.08,0.80
146750,15.27,0.29,1024,0.00,0.00,16,26.41,26.00,9.87,-4.87,9.99,-1.08,0.80
146937,15.62,0.31,984,0.00,0.00,16,24.30,24.00,10.01,-4.72,10.17,-1.08,0.80
147140,15.27,0.29,1117,0.00,0.00,16,27.81,27.50,10.01,-4.76,10.08,-1.08,0.80
147328,14.81,0.26,1158,0.00,0.00,16,29.22,29.00,9.58,-5.24,10.38,-1.08,0.80
147516,14.81,0.25,1296,0.00,0.00,16,28.16,28.50,9.00,-5.96,10.54,-1.39,0.80
147703,15.16,0.24,1359,0.00,0.00,16,27.81,27.00,8.27,-6.67,10.17,-1.39,0.80
147891,14.93,0.22,1447,0.00,0.00,16,27.46,27.00,7.55,-7.27,10.03,-1.39,0.80
148093,14.36,0.20,1534,0.00,0.00,16,27.81,28.00,7.11,-7.64,9.79,-1.39,0.80
148281,14.36,0.19,1560,0.00,0.00,16,28.52,28.50,6.82,-7.93,9.97,-1.39,0.80
148469,14.70,0.18,1619,0.00,0.00,16,29.22,29.00,6.53,-8.10,9.75,-1.39,0.80
148656,14.81,0.18,1650,0.00,0.00,16,29.92,29.50,6.24,-8.43,9.88,-1.39,0.80
148864,15.04,0.18,1652,0.00,0.00,16,29.92,29.50,6.24,-8.45,9.97,-1.39,0.80
149051,15.16,0.19,1690,0.00,0.00,16,30.98,30.50,6.24,-8.47,10.49,-1.39,0.82
149239,14.81,0.19,1686,0.00,0.00,16,30.98,30.50,6.53,-8.22,10.64,-1.39,0.82
149426,14.70,0.21,1654,0.00,0.00,16,30.98,30.50,6.67,-8.02,11.66,-1.39,0.82
149614,14.81,0.22,1717,0.00,0.00,16,32.38,32.00,6.82,-7.75,12.75,-1.39,0.86
149817,14.81,0.23,1721,0.00,0.00,16,33.09,33.00,7.25,-7.31,13.58,-1.39,0.86
150005,14.93,0.24,1780,0.00,0.00,16,34.14,33.50,7.55,-7.06,14.47,-1.39,0.88
150192,15.04,0.24,1852,0.00,0.00,16,35.55,35.50,7.69,-6.94,15.18,-1.39,0.90
150380,14.81,0.24,1900,0.00,0.00,16,36.95,36.50,7.84,-6.88,15.55,-1.39,0.90
150567,14.47,0.24,1988,0.00,0.00,16,38.71,38.50,7.84,-6.81,16.22,-1.39,0.90
150770,14.59,0.24,2067,0.00,0.00,16,39.77,39.50,7.84,-6.81,16.51,-1.70,0.92
150958,14.70,0.24,2140,0.00,0.00,16,40.82,40.50,7.84,-6.85,16.89,-2.01,0.92
151145,14.59,0.25,2242,0.00,0.00,16,42.23,42.00,7.98,-6.79,18.10,-2.32,0.92
151333,14.36,0.25,2320,0.00,0.00,16,43.98,43.50,7.98,-6.67,19.81,-2.63,0.94
151536,14.24,0.26,2420,0.00,0.00,16,45.04,45.00,8.27,-6.50,20.84,-2.94,0.94
151724,14.70,0.26,2505,0.00,0.00,16,45.04,45.00,8.27,-6.44,22.07,-3.25,0.94
151912,14.81,0.26,2584,0.00,0.00,16,45.04,45.00,8.13,-6.52,23.06,-3.56,0.96
152099,14.36,0.26,2652,0.00,0.00,16,44.69,44.50,8.13,-6.52,23.83,-3.87,0.96
152287,14.47,0.26,2763,0.00,0.00,16,44.34,44.00,8.13,-6.56,24.32,-4.18,0.96
152477,14.59,0.26,2842,0.00,0.00,16,44.34,44.00,7.98,-6.75,24.13,-4.18,0.96
152696,14.81,0.25,2924,0.00,0.00,16,44.34,44.00,7.84,-6.88,24.51,-4.18,0.96
152884,14.36,0.24,3000,0.00,0.00,16,44.34,44.00,7.69,-7.10,22.14,-4.18,0.92
153071,13.67,0.11,3008,0.00,0.00,16,23.95,30.50,4.93,-10.27,8.39,-4.18,0.64
153259,11.60,0.12,2784,0.00,0.00,16,-10.16,-5.00,3.77,-10.89,10.43,-4.18,0.64
153462,13.21,0.13,2404,0.00,0.00,16,-10.16,-10.50,3.92,-10.71,9.79,-3.25,0.64
153649,17.34,0.12,2070,0.00,0.00,16,-10.16,-10.50,3.92,-10.77,8.02,-2.32,0.64
153837,22.51,0.13,1774,0.00,0.00,16,14.10,14.00,4.06,-10.69,7.78,-1.39,0.64
154040,22.85,0.16,1472,0.00,0.00,16,14.10,14.00,4.35,-10.23,7.74,-1.39,0.64
154212,22.85,0.15,1148,0.00,0.00,16,14.10,22.00,4.93,-9.78,5.91,-1.39,0.64
154415,22.85,0.13,1244,0.00,0.00,16,14.10,15.50,5.08,-9.69,4.73,-1.39,0.64
154603,22.62,0.20,1205,0.00,0.00,16,15.51,15.50,5.66,-9.01,7.74,-1.08,0.78
154790,22.28,0.22,1344,0.00,0.00,16,22.19,23.00,6.67,-7.79,10.45,-1.39,0.82
154982,14.36,0.19,1724,0.00,0.00,16,33.79,32.00,7.11,-7.85,11.35,-1.39,0.82
155170,14.36,0.21,1845,0.00,0.00,16,33.09,34.00,6.53,-8.12,12.25,-1.39,0.84
155373,15.39,0.23,1786,0.00,0.00,16,33.79,33.00,6.82,-7.72,12.59,-1.39,0.88
155560,14.70,0.27,1789,0.00,0.00,16,34.84,34.00,7.84,-6.73,16.00,-1.39,0.94
155748,14.47,0.32,1818,0.00,0.00,16,37.30,36.50,9.29,-5.26,19.81,-1.39,1.00
155935,14.36,0.32,1854,0.00,0.00,16,37.66,37.50,10.01,-4.66,20.14,-0.77,1.00
156123,15.04,0.33,1925,0.00,0.00,16,38.71,38.50,10.16,-4.52,20.67,-0.15,1.02
156326,14.93,0.32,1962,0.00,0.00,16,39.06,39.00,10.30,-4.41,21.19,-0.15,1.02
156513,14.81,0.32,2025,0.00,0.00,16,39.77,39.50,10.30,-4.45,21.45,-0.15,1.02
156701,14.70,0.31,2062,0.00,0.00,16,40.47,40.00,10.16,-4.56,21.54,-0.46,1.02
156889,14.59,0.31,2117,0.00,0.00,16,41.17,41.00,10.01,-4.70,21.97,-0.46,1.02
157076,14.59,0.31,2160,0.00,0.00,16,41.88,41.50,9.87,-4.76,22.68,-0.77,1.02
157279,14.70,0.31,2196,0.00,0.00,16,42.58,42.00,9.87,-4.78,23.34,-0.77,1.02
157471,14.24,0.30,2246,0.00,0.00,16,43.28,42.50,9.87,-4.95,22.77,-0.77,1.00
157659,14.59,0.31,2299,0.00,0.00,16,43.28,43.50,9.58,-5.09,22.96,-1.70,1.00
157846,14.01,0.28,2322,0.00,0.00,16,44.34,43.50,9.29,-5.63,22.41,-1.70,0.90
158034,13.32,0.22,2343,0.00,0.00,16,43.28,43.50,7.84,-6.90,18.10,-2.94,0.88
158237,14.13,0.22,2384,0.00,0.00,16,43.28,43.00,7.40,-7.29,17.79,-2.94,0.88
158424,14.93,0.20,2418,0.00,0.00,16,42.58,42.50,7.25,-7.46,16.74,-2.94,0.84
158612,14.93,0.11,2362,0.00,0.00,16,13.05,13.00,4.50,-10.19,6.48,-2.94,0.64
158800,14.36,0.12,2412,0.00,0.00,16,-10.16,-10.50,3.77,-10.96,9.66,-2.94,0.64
158987,15.73,0.12,2366,0.00,0.00,16,-10.16,-10.50,3.92,-10.81,9.22,-2.63,0.64
159175,19.29,0.10,2288,0.00,0.00,16,-10.16,-10.50,3.92,-10.87,7.98,-2.63,0.64
159378,22.62,0.10,2209,0.00,0.00,16,-10.16,-10.50,3.77,-10.98,7.24,-2.32,0.64
159566,22.85,0.10,2149,0.00,0.00,16,-10.16,-10.50,3.63,-11.10,6.70,-2.01,0.64
159753,22.62,0.09,2066,0.00,0.00,16,-10.16,-10.50,3.63,-11.12,6.66,-1.70,0.64
159941,22.74,0.11,1857,0.00,0.00,16,14.10,14.00,3.63,-11.08,6.37,-1.70,0.64
160144,22.85,0.14,1505,0.00,0.00,16,14.10,14.00,3.77,-10.83,6.62,-1.39,0.64
160331,22.74,0.15,1172,0.00,0.00,16,14.10,22.00,4.21,-10.35,6.22,-1.39,0.64
160519,22.74,0.12,1198,0.00,0.00,16,14.10,20.50,4.50,-10.15,4.66,-1.08,0.64
160706,22.74,0.11,1166,0.00,0.00,16,14.10,21.50,4.50,-10.23,4.40,-1.08,0.64
160894,22.51,0.11,1116,0.00,0.00,16,14.10,22.00,4.50,-10.27,4.26,-1.08,0.64
161100,18.38,0.12,1096,0.00,0.00,16,14.10,22.00,4.50,-10.27,4.24,-1.08,0.64
161288,15.62,0.12,1079,0.00,0.00,16,14.10,22.00,4.50,-10.25,4.37,-1.08,0.66
161475,14.59,0.17,1090,0.00,0.00,16,14.45,14.50,4.64,-9.78,6.07,-1.08,0.70
161663,14.24,0.19,1157,0.00,0.00,16,16.56,15.50,5.80,-8.80,7.66,-1.08,0.76
161850,13.21,0.17,1424,0.00,0.00,16,22.89,21.00,6.24,-8.51,8.40,-1.39,0.78
162053,12.98,0.21,1718,0.00,0.00,16,32.38,32.00,6.53,-8.06,11.71,-1.39,0.84
162243,15.27,0.23,1610,0.00,0.00,16,29.57,29.50,7.11,-7.52,12.19,-1.39,0.84
162431,15.50,0.23,1664,0.00,0.00,16,30.62,30.50,7.40,-7.27,12.37,-1.39,0.86
162618,14.93,0.25,1700,0.00,0.00,16,32.03,32.00,7.69,-7.04,13.52,-1.39,0.88
162806,15.16,0.29,1731,0.00,0.00,16,33.44,33.00,8.27,-6.42,16.29,-1.39,0.94
162998,14.81,0.34,1778,0.00,0.00,16,37.30,37.00,9.87,-4.89,20.49,-0.77,1.00
163185,13.78,0.35,1822,0.00,0.00,16,37.66,37.50,10.30,-4.33,21.01,-0.77,1.02
163404,14.81,0.36,1861,0.00,0.00,16,37.30,37.50,10.74,-3.93,22.31,0.15,1.04
163576,14.81,0.36,1888,0.00,0.00,16,37.66,38.00,10.88,-3.77,22.96,0.15,1.04
163763,14.81,0.35,1949,0.00,0.00,16,39.41,39.00,10.88,-3.79,22.86,0.77,1.04
163951,14.81,0.35,2024,0.00,0.00,16,40.12,40.00,10.88,-3.85,23.54,0.77,1.04
164139,14.70,0.34,2066,0.00,0.00,16,40.47,40.00,10.74,-3.94,23.63,0.46,1.04
164342,14.59,0.33,2121,0.00,0.00,16,41.17,41.00,10.59,-4.06,24.03,0.46,1.04
164529,14.59,0.34,2178,0.00,0.00,16,41.88,41.50,10.59,-4.08,24.80,0.15,1.04
164721,14.47,0.34,2243,0.00,0.00,16,42.23,41.50,10.59,-4.04,25.49,0.15,1.04
164909,14.47,0.35,2294,0.00,0.00,16,42.58,42.50,10.59,-4.12,26.51,0.15,1.04
165097,14.47,0.35,2367,0.00,0.00,16,43.28,43.00,10.59,-4.06,27.47,-0.15,1.04
165285,14.70,0.35,2407,0.00,0.00,16,43.63,43.50,10.59,-4.04,27.79,-0.15,1.04
165472,14.70,0.32,2464,0.00,0.00,16,43.98,43.50,10.16,-4.60,25.01,-2.63,0.96
165677,14.13,0.24,2486,0.00,0.00,16,44.69,44.00,8.42,-6.94,17.33,-3.25,0.84
165864,13.21,0.17,2499,0.00,0.00,16,41.17,40.50,6.38,-8.72,12.75,-3.25,0.78
166052,13.44,0.14,2522,0.00,0.00,16,38.71,39.00,5.22,-9.69,10.48,-3.56,0.72
166241,14.13,0.12,2509,0.00,0.00,16,32.03,34.50,4.21,-10.50,10.03,-3.25,0.68
166428,14.59,0.12,2534,0.00,0.00,16,13.75,15.00,3.92,-10.87,10.38,-3.25,0.66
166616,16.19,0.12,2498,0.00,0.00,16,-10.16,-10.50,3.92,-10.87,9.56,-3.25,0.64
166806,20.67,0.11,2442,0.00,0.00,16,-10.16,-10.50,3.92,-10.87,8.44,-2.94,0.64
167009,22.74,0.11,2392,0.00,0.00,16,-10.16,-10.50,3.92,-10.85,8.74,-2.94,0.64
167197,22.85,0.11,2354,0.00,0.00,16,-10.16,-10.50,3.77,-10.87,8.56,-2.63,0.64
167384,22.74,0.10,2307,0.00,0.00,16,-10.16,-10.50,3.77,-10.89,7.86,-2.63,0.64
167572,22.97,0.10,2284,0.00,0.00,16,-10.16,-10.50,3.77,-10.96,7.78,-2.63,0.64
167775,22.74,0.11,2254,0.00,0.00,16,-10.16,-10.50,3.77,-10.91,7.89,-2.32,0.68
167963,23.08,0.09,2214,0.00,0.00,16,-10.16,-10.50,3.92,-10.79,6.73,-2.32,0.68
168150,22.74,0.11,2162,0.00,0.00,16,-10.16,-10.50,3.92,-10.69,7.74,-2.32,0.70
168338,22.97,0.11,2125,0.00,0.00,16,-1.02,-2.50,4.06,-10.58,7.54,-2.01,0.70
168525,22.97,0.11,2091,0.00,0.00,16,9.53,7.50,3.77,-10.89,7.86,-2.01,0.70
168728,21.36,0.11,2095,0.00,0.00,16,19.02,17.00,3.77,-10.91,7.86,-2.01,0.72
168916,14.36,0.11,2082,0.00,0.00,16,29.22,28.50,3.92,-10.79,8.03,-1.70,0.72
169104,12.17,0.11,2054,0.00,0.00,16,33.44,33.00,4.06,-10.69,7.78,-1.70,0.72
169291,11.83,0.11,2033,0.00,0.00,16,33.09,33.00,4.06,-10.67,7.70,-1.70,0.72
169494,12.29,0.11,2030,0.00,0.00,16,33.44,33.00,4.06,-10.65,7.82,-1.70,0.72
169671,13.21,0.12,1996,0.00,0.00,16,33.09,33.00,4.06,-10.65,7.70,-1.39,0.72
169874,14.47,0.12,1991,0.00,0.00,16,33.09,33.00,4.06,-10.62,7.82,-1.70,0.72
170062,14.93,0.11,1983,0.00,0.00,16,32.03,32.00,4.06,-10.71,7.29,-1.39,0.72
170249,15.39,0.11,1988,0.00,0.00,16,32.03,32.00,3.92,-10.77,7.14,-1.39,0.72
170436,15.16,0.11,1928,0.00,0.00,16,31.68,31.50,3.92,-10.79,7.03,-1.39,0.72
170639,15.16,0.11,1914,0.00,0.00,16,31.33,31.00,3.92,-10.79,7.03,-1.39,0.72
170827,15.04,0.11,1923,0.00,0.00,16,31.33,31.50,3.92,-10.79,7.03,-1.39,0.72
171015,14.81,0.11,1914,0.00,0.00,16,31.33,31.00,3.92,-10.79,6.99,-1.39,0.72
171202,14.70,0.11,1866,0.00,0.00,16,30.98,30.50,3.92,-10.79,6.99,-1.39,0.72
171390,14.70,0.11,1843,0.00,0.00,16,30.62,30.50,3.92,-10.79,6.95,-1.39,0.72
171592,14.81,0.11,1864,0.00,0.00,16,30.98,30.50,3.92,-10.79,7.06,-1.39,0.72
171780,14.93,0.11,1831,0.00,0.00,16,30.27,30.00,3.92,-10.79,6.88,-1.39,0.72
174621,15.16,0.18,1689,0.00,0.00,16,30.98,30.50,5.95,-8.66,10.48,-1.39,0.82
174824,14.81,0.19,1700,0.00,0.00,16,31.33,31.00,6.24,-8.43,10.69,-1.39,0.82
175028,14.93,0.19,1695,0.00,0.00,16,31.33,31.00,6.38,-8.31,10.89,-1.39,0.82
175215,15.62,0.19,1720,0.00,0.00,16,31.68,31.50,6.38,-8.30,10.54,-1.39,0.82
175403,15.50,0.19,1738,0.00,0.00,16,32.03,32.00,6.38,-8.30,10.94,-1.39,0.82
175606,15.27,0.17,1747,0.00,0.00,16,32.03,31.50,6.24,-9.17,10.05,-1.39,0.68
175793,14.81,0.10,1707,0.00,0.00,16,20.78,21.50,4.35,-10.60,4.35,-1.39,0.64
175981,14.59,0.10,1721,0.00,0.00,16,14.10,14.00,3.63,-11.08,5.71,-1.39,0.64
176168,16.08,0.10,1689,0.00,0.00,16,14.10,14.00,3.63,-11.06,5.87,-1.39,0.64
176356,18.83,0.11,1673,0.00,0.00,16,14.10,14.00,3.77,-10.96,5.84,-1.39,0.64
176559,22.28,0.10,1623,0.00,0.00,16,14.10,14.00,3.77,-10.91,5.62,-1.39,0.64
176747,23.08,0.11,1590,0.00,0.00,16,14.10,14.00,3.92,-10.81,5.68,-1.39,0.64
176934,22.97,0.11,1560,0.00,0.00,16,14.10,14.00,3.92,-10.73,5.74,-1.39,0.64
177122,23.20,0.11,1526,0.00,0.00,16,14.10,14.00,4.06,-10.67,5.59,-1.39,0.64
179982,13.44,0.12,925,0.00,0.00,16,14.10,22.00,4.79,-9.92,3.70,-1.08,0.64
180185,13.67,0.12,901,0.00,0.00,16,14.10,22.00,4.79,-9.88,3.67,-1.08,0.64
180373,13.78,0.13,892,0.00,0.00,16,14.10,22.00,4.93,-9.75,3.67,-1.08,0.64
180564,13.78,0.14,894,0.00,0.00,16,14.10,21.00,5.08,-9.57,4.04,-1.08,0.64
180751,14.01,0.13,923,0.00,0.00,16,14.10,17.00,5.22,-9.51,4.04,-1.08,0.64
180939,14.13,0.13,933,0.00,0.00,16,14.10,15.50,5.22,-9.48,4.07,-1.08,0.64
181146,14.13,0.13,914,0.00,0.00,16,14.10,16.50,5.22,-9.48,4.04,-1.08,0.64
181334,14.24,0.13,916,0.00,0.00,16,14.10,16.00,5.22,-9.48,4.02,-1.08,0.64
181521,14.36,0.13,909,0.00,0.00,16,14.10,16.50,5.22,-9.49,4.02,-1.08,0.64
181713,14.70,0.13,906,0.00,0.00,16,14.10,16.00,5.22,-9.46,3.96,-1.08,0.64
181901,14.81,0.13,914,0.00,0.00,16,14.10,14.50,5.22,-9.55,3.91,-1.08,0.64
182093,14.93,0.16,898,0.00,0.00,16,14.10,16.00,5.22,-9.32,4.61,-1.08,0.68
182280,15.16,0.19,969,0.00,0.00,16,15.16,14.50,5.95,-8.64,5.98,-1.08,0.72
182468,14.93,0.19,1113,0.00,0.00,16,17.27,17.00,6.53,-8.10,7.17,-1.08,0.76
182671,14.47,0.22,1240,0.00,0.00,16,22.19,22.00,7.11,-7.58,9.00,-1.39,0.80
182859,14.81,0.25,1332,0.00,0.00,16,27.81,27.00,7.55,-7.02,10.54,-1.39,0.84
183046,15.73,0.27,1520,0.00,0.00,16,29.57,29.50,8.56,-6.11,13.65,-1.39,0.88
183234,14.93,0.26,1644,0.00,0.00,16,30.62,30.50,8.71,-6.01,14.28,-1.39,0.88
183425,15.50,0.27,1626,0.00,0.00,16,30.27,30.00,8.71,-6.03,14.79,-1.39,0.88
183628,15.50,0.29,1568,0.00,0.00,16,30.62,30.50,8.85,-5.65,14.98,-1.39,0.90
183816,14.59,0.31,1496,0.00,0.00,16,30.98,30.50,9.43,-5.24,15.19,-1.39,0.90
184003,14.13,0.34,1389,0.00,0.00,16,29.57,30.00,9.87,-4.72,15.19,-1.39,0.90
184191,14.13,0.39,1179,0.00,0.00,16,22.89,23.50,10.74,-3.77,14.47,-1.39,0.90
184378,13.67,0.34,1228,0.00,0.00,16,28.87,26.50,11.46,-3.35,14.02,-1.08,0.90
184569,13.90,0.33,1319,0.00,0.00,16,29.22,28.50,10.88,-3.83,14.79,-1.39,0.90
184761,15.39,0.31,1550,0.00,0.00,16,32.03,32.00,10.30,-4.51,15.48,-1.39,0.90
184964,15.04,0.29,1640,0.00,0.00,16,32.73,32.00,10.01,-4.83,15.92,-1.39,0.90
185152,14.81,0.29,1737,0.00,0.00,16,33.79,33.50,9.14,-5.51,16.44,-1.39,0.90
185339,14.81,0.27,1910,0.00,0.00,16,37.66,37.50,8.71,-5.98,16.74,-1.39,0.92
185527,14.01,0.26,1967,0.00,0.00,16,38.71,38.50,8.42,-6.23,16.96,-1.39,0.92
185730,14.59,0.25,2062,0.00,0.00,16,40.12,40.00,8.13,-6.52,17.11,-1.70,0.92
185917,14.81,0.24,2116,0.00,0.00,16,41.17,41.00,8.13,-6.71,17.19,-2.01,0.92
186105,14.70,0.25,2189,0.00,0.00,16,42.23,42.50,8.13,-6.59,18.49,-2.32,0.94
186293,14.59,0.26,2288,0.00,0.00,16,43.63,43.50,8.13,-6.48,19.81,-2.63,0.94
186480,14.24,0.26,2353,0.00,0.00,16,45.04,44.50,8.27,-6.40,20.57,-2.63,0.94
186683,14.93,0.27,2433,0.00,0.00,16,45.39,45.00,8.42,-6.32,21.62,-2.94,0.94
186871,15.04,0.26,2568,0.00,0.00,16,44.69,45.00,8.13,-6.56,21.89,-3.25,0.94
187058,14.81,0.26,2611,0.00,0.00,16,44.69,44.50,7.98,-6.71,22.49,-3.56,0.94
187261,14.70,0.25,2763,0.00,0.00,16,44.34,44.00,7.84,-6.88,23.06,-4.18,0.94
187449,14.70,0.24,2811,0.00,0.00,16,44.34,44.00,7.69,-7.19,22.31,-4.18,0.90
187637,14.01,0.20,2857,0.00,0.00,16,44.34,44.00,6.82,-7.95,19.97,-4.18,0.86
187824,14.47,0.19,2955,0.00,0.00,16,43.63,43.50,6.38,-8.33,19.11,-4.18,0.86
188012,14.81,0.19,2977,0.00,0.00,16,43.28,43.00,6.24,-8.51,18.64,-4.18,0.86
188215,14.47,0.18,3010,0.00,0.00,16,42.93,43.00,6.09,-8.60,18.49,-4.18,0.86
188403,14.47,0.17,3028,0.00,0.00,16,42.23,42.00,6.09,-8.72,17.55,-4.18,0.84
188590,14.36,0.14,3065,0.00,0.00,16,40.12,39.50,5.51,-9.40,13.20,-4.18,0.78
188794,14.13,0.12,3044,0.00,0.00,16,38.36,38.50,4.79,-10.06,11.66,-4.18,0.74
188982,14.13,0.11,3014,0.00,0.00,16,37.30,37.00,4.21,-10.54,10.48,-4.18,0.68
189169,15.04,0.11,3018,0.00,0.00,16,23.95,26.00,3.92,-10.69,10.89,-4.18,0.68
189357,18.38,0.10,2874,0.00,0.00,16,2.15,4.50,3.92,-10.77,9.97,-4.18,0.64
189560,22.16,0.11,2869,0.00,0.00,16,-10.16,-10.50,3.92,-10.81,10.07,-4.18,0.64
189752,23.20,0.12,2743,0.00,0.00,16,-10.16,-10.50,3.92,-10.67,10.64,-4.18,0.68
189939,23.31,0.14,2689,0.00,0.00,16,-1.02,-1.00,4.35,-10.38,12.15,-4.18,0.72
190127,20.21,0.14,2630,0.00,0.00,16,10.59,9.50,4.21,-10.46,12.04,-3.87,0.74
190314,12.86,0.14,2564,0.00,0.00,16,25.70,24.00,4.50,-10.25,11.88,-3.56,0.74
190517,13.09,0.14,2563,0.00,0.00,16,38.36,38.00,4.50,-10.15,11.82,-3.56,0.74
