Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
122996,14.81,0.13,824,0.00,0.00,16,9.88,9.50,5.37,-9.28,3.65,-1.08,0.64
123199,14.70,0.13,828,0.00,0.00,16,9.88,9.50,5.37,-9.28,3.65,-1.08,0.64
123387,14.70,0.13,819,0.00,0.00,16,9.88,10.50,5.37,-9.26,3.67,-1.08,0.64
123574,14.70,0.13,818,0.00,0.00,16,9.88,10.50,5.37,-9.26,3.67,-1.08,0.64
123769,14.70,0.13,828,0.00,0.00,16,9.88,9.50,5.37,-9.26,3.65,-1.08,0.64
123957,14.81,0.13,822,0.00,0.00,16,9.88,9.50,5.37,-9.26,3.65,-1.08,0.64
124144,14.70,0.13,822,0.00,0.00,16,9.88,9.50,5.51,-9.26,3.65,-1.08,0.64
124332,14.70,0.13,824,0.00,0.00,16,9.88,9.50,5.37,-9.28,3.65,-1.08,0.64
124535,14.70,0.13,825,0.00,0.00,16,9.88,9.50,5.37,-9.28,3.65,-1.08,0.64
124722,14.81,0.13,825,0.00,0.00,16,9.88,9.50,5.37,-9.28,3.65,-1.08,0.64
124910,14.81,0.13,824,0.00,0.00,16,9.88,9.50,5.37,-9.34,3.65,-1.08,0.64
125098,14.70,0.13,822,0.00,0.00,16,9.88,9.50,5.37,-9.28,3.67,-1.08,0.64
125301,14.59,0.13,838,0.00,0.00,16,9.88,8.00,5.37,-9.26,3.67,-1.08,0.64
125488,14.59,0.13,818,0.00,0.00,16,9.88,10.50,5.37,-9.28,3.65,-1.08,0.64
125676,14.59,0.13,822,0.00,0.00,16,9.88,10.00,5.37,-9.26,3.70,-1.08,0.64
125868,14.59,0.14,824,0.00,0.00,16,9.88,8.50,5.51,-9.24,3.67,-1.08,0.64
126056,14.70,0.13,833,0.00,0.00,16,9.88,8.50,5.51,-9.24,3.67,-1.08,0.64
126259,14.70,0.13,827,0.00,0.00,16,9.88,9.50,5.37,-9.26,3.67,-1.08,0.64
126446,14.70,0.13,825,0.00,0.00,16,9.88,9.50,5.37,-9.24,3.70,-1.08,0.64
126634,14.59,0.13,838,0.00,0.00,16,9.88,8.00,5.37,-9.28,3.65,-1.08,0.64
126821,14.59,0.13,820,0.00,0.00,16,9.88,10.50,5.37,-9.26,3.67,-1.08,0.64
127009,14.59,0.13,820,0.00,0.00,16,9.88,10.00,5.51,-9.22,3.70,-1.08,0.64
127197,14.70,0.13,838,0.00,0.00,16,9.88,8.00,5.37,-9.26,3.67,-1.08,0.64
127400,14.81,0.13,834,0.00,0.00,16,9.88,9.00,5.37,-9.28,3.70,-1.08,0.64
127591,14.81,0.13,831,0.00,0.00,16,9.88,9.50,5.51,-9.24,3.73,-1.08,0.64
127779,14.81,0.13,836,0.00,0.00,16,9.88,8.00,5.37,-9.26,3.70,-1.08,0.64
127966,14.81,0.13,842,0.00,0.00,16,9.88,9.00,5.37,-9.28,3.70,-1.08,0.64
128153,14.81,0.13,831,0.00,0.00,16,9.88,10.50,5.37,-9.28,3.70,-1.08,0.64
128341,14.81,0.13,826,0.00,0.00,16,9.88,10.00,5.37,-9.26,3.75,-1.08,0.64
128544,14.81,0.13,837,0.00,0.00,16,9.88,9.00,5.37,-9.28,3.67,-1.08,0.64
128731,14.47,0.13,835,0.00,0.00,16,9.88,9.50,5.37,-9.30,3.70,-1.08,0.64
128920,14.47,0.13,839,0.00,0.00,16,9.88,9.50,5.37,-9.28,3.70,-1.08,0.64
129107,14.59,0.13,825,0.00,0.00,16,9.88,10.50,5.37,-9.26,3.73,-1.08,0.64
129310,14.70,0.13,842,0.00,0.00,16,9.88,8.50,5.37,-9.26,3.73,-1.08,0.64
129498,14.70,0.13,842,0.00,0.00,16,9.88,8.50,5.37,-9.28,3.72,-1.08,0.64
129685,14.81,0.14,817,0.00,0.00,16,9.88,11.00,5.37,-9.26,3.70,-1.08,0.64
129873,14.70,0.13,836,0.00,0.00,16,9.88,9.00,5.51,-9.24,3.70,-1.08,0.64
130060,14.59,0.13,843,0.00,0.00,16,9.88,8.00,5.37,-9.28,3.73,-1.08,0.64
130263,14.59,0.13,837,0.00,0.00,16,9.88,9.00,5.37,-9.28,3.73,-1.08,0.64
130451,14.70,0.13,838,0.00,0.00,16,9.88,9.50,5.37,-9.30,3.70,-1.08,0.64
130638,14.59,0.13,831,0.00,0.00,16,9.88,9.50,5.37,-9.28,3.70,-1.08,0.64
130841,14.70,0.13,844,0.00,0.00,16,9.88,8.00,5.37,-9.32,3.70,-1.08,0.64
131014,14.70,0.13,833,0.00,0.00,16,9.88,9.50,5.37,-9.28,3.70,-1.08,0.64
131217,14.47,0.13,840,0.00,0.00,16,9.88,9.00,5.37,-9.26,3.70,-1.08,0.64
131404,14.70,0.14,831,0.00,0.00,16,9.88,10.00,5.37,-9.34,3.73,-1.08,0.64
131592,14.70,0.13,832,0.00,0.00,16,9.88,9.50,5.37,-9.32,3.73,-1.08,0.64
131779,14.81,0.13,842,0.00,0.00,16,9.88,8.50,5.37,-9.26,3.70,-1.08,0.64
131982,14.81,0.13,848,0.00,0.00,16,9.88,8.00,5.37,-9.34,3.70,-1.08,0.64
132173,14.70,0.13,829,0.00,0.00,16,9.88,10.50,5.37,-9.36,3.70,-1.08,0.64
132361,14.47,0.13,838,0.00,0.00,16,9.88,9.50,5.37,-9.28,3.78,-1.08,0.64
132548,14.59,0.13,851,0.00,0.00,16,9.88,9.00,5.37,-9.32,3.70,-1.08,0.64
132736,14.70,0.13,840,0.00,0.00,16,9.88,9.50,5.37,-9.36,3.65,-1.08,0.64
132923,14.59,0.13,823,0.00,0.00,16,9.88,11.00,5.37,-9.36,3.67,-1.08,0.64
133126,14.70,0.13,836,0.00,0.00,16,9.88,9.50,5.37,-9.34,3.70,-1.08,0.64
133314,14.70,0.13,836,0.00,0.00,16,9.88,9.50,5.37,-9.34,3.62,-1.08,0.64
133501,14.70,0.13,826,0.00,0.00,16,9.88,10.50,5.37,-9.36,3.65,-1.08,0.64
133689,14.70,0.13,814,0.00,0.00,16,9.88,11.50,5.37,-9.34,3.67,-1.08,0.64
133892,14.59,0.13,829,0.00,0.00,16,9.88,9.50,5.37,-9.30,3.65,-1.08,0.64
134080,14.59,0.13,826,0.00,0.00,16,9.88,10.00,5.37,-9.32,3.62,-1.08,0.64
134267,14.70,0.13,822,0.00,0.00,16,9.88,10.50,5.37,-9.38,3.58,-1.08,0.64
134455,14.59,0.13,826,0.00,0.00,16,9.88,10.00,5.37,-9.38,3.60,-1.08,0.64
134642,14.47,0.13,820,0.00,0.00,16,9.88,9.50,5.37,-9.36,3.60,-1.08,0.64
134830,14.36,0.13,817,0.00,0.00,16,9.88,11.00,5.37,-9.36,3.60,-1.08,0.64
135033,14.47,0.13,818,0.00,0.00,16,9.88,10.50,5.37,-9.36,3.60,-1.08,0.64
135221,14.47,0.13,820,0.00,0.00,16,9.88,10.00,5.37,-9.36,3.58,-1.08,0.64
135408,14.59,0.13,812,0.00,0.00,16,9.88,10.50,5.37,-9.36,3.60,-1.08,0.64
135611,14.59,0.13,810,0.00,0.00,16,9.88,10.50,5.37,-9.34,3.55,-1.08,0.64
135799,14.47,0.13,823,0.00,0.00,16,9.88,9.50,5.37,-9.36,3.55,-1.08,0.64
135986,14.47,0.13,808,0.00,0.00,16,9.88,10.50,5.37,-9.36,3.55,-1.08,0.64
136174,14.59,0.13,804,0.00,0.00,16,9.88,11.00,5.37,-9.32,3.60,-1.08,0.64
136377,14.70,0.13,818,0.00,0.00,16,9.88,9.50,5.37,-9.34,3.58,-1.08,0.64
136564,14.70,0.13,807,0.00,0.00,16,9.88,10.50,5.37,-9.32,3.58,-1.08,0.64
136752,14.70,0.13,807,0.00,0.00,16,9.88,10.00,5.37,-9.32,3.58,-1.08,0.64
136940,14.70,0.13,812,0.00,0.00,16,9.88,9.50,5.37,-9.32,3.55,-1.08,0.64
137127,14.70,0.13,805,0.00,0.00,16,9.88,10.50,5.37,-9.32,3.58,-1.08,0.64
137330,14.59,0.13,806,0.00,0.00,16,9.88,10.00,5.37,-9.30,3.58,-1.08,0.64
137518,14.70,0.13,806,0.00,0.00,16,9.88,10.00,5.37,-9.32,3.53,-1.08,0.64
137705,14.59,0.13,806,0.00,0.00,16,9.88,10.00,5.37,-9.30,3.53,-1.08,0.64
137893,14.47,0.13,800,0.00,0.00,16,9.88,10.50,5.37,-9.30,3.55,-1.08,0.64
138083,14.59,0.13,812,0.00,0.00,16,9.88,9.00,5.37,-9.30,3.55,-1.08,0.64
138286,14.70,0.13,802,0.00,0.00,16,9.88,10.00,5.37,-9.32,3.58,-1.08,0.64
138474,14.70,0.13,810,0.00,0.00,16,9.88,9.00,5.37,-9.28,3.60,-1.08,0.64
138661,14.59,0.13,814,0.00,0.00,16,9.88,8.50,5.37,-9.28,3.53,-1.08,0.64
138849,14.59,0.13,800,0.00,0.00,16,9.88,10.50,5.37,-9.32,3.55,-1.08,0.64
139036,14.59,0.13,810,0.00,0.00,16,9.88,9.00,5.37,-9.28,3.58,-1.08,0.64
139239,14.59,0.13,814,0.00,0.00,16,9.88,8.00,5.37,-9.28,3.53,-1.08,0.64
139432,14.70,0.13,802,0.00,0.00,16,9.88,10.50,5.37,-9.32,3.55,-1.08,0.64
139620,14.81,0.13,804,0.00,0.00,16,9.88,9.50,5.37,-9.30,3.55,-1.08,0.64
139807,14.81,0.14,796,0.00,0.00,16,9.88,10.50,5.37,-9.26,3.58,-1.08,0.64
139999,14.70,0.13,802,0.00,0.00,16,9.88,9.50,5.51,-9.24,3.60,-1.08,0.64
140202,14.81,0.13,813,0.00,0.00,16,9.88,8.50,5.37,-9.26,3.55,-1.08,0.64
140394,14.81,0.13,795,0.00,0.00,16,9.88,10.50,5.37,-9.26,3.58,-1.08,0.64
140582,14.59,0.13,797,0.00,0.00,16,9.88,10.00,5.37,-9.26,3.60,-1.08,0.64
140769,14.59,0.13,811,0.00,0.00,16,9.88,8.50,5.37,-9.26,3.60,-1.08,0.64
140957,14.59,0.13,802,0.00,0.00,16,9.88,9.50,5.37,-9.26,3.58,-1.08,0.64
141144,14.70,0.13,810,0.00,0.00,16,9.88,9.00,5.37,-9.26,3.58,-1.08,0.64
141347,14.70,0.13,812,0.00,0.00,16,9.88,8.50,5.37,-9.26,3.55,-1.08,0.64
141535,14.47,0.13,813,0.00,0.00,16,9.88,9.00,5.37,-9.26,3.58,-1.08,0.64
141722,14.59,0.13,814,0.00,0.00,16,9.88,9.00,5.37,-9.30,3.58,-1.08,0.64
141910,14.47,0.13,806,0.00,0.00,16,9.88,9.50,5.37,-9.28,3.60,-1.08,0.64
142102,14.59,0.13,804,0.00,0.00,16,9.88,10.00,5.37,-9.28,3.60,-1.08,0.64
142295,14.81,0.13,804,0.00,0.00,16,9.88,8.50,5.37,-9.30,3.58,-1.08,0.64
142482,14.70,0.13,813,0.00,0.00,16,9.88,9.00,5.37,-9.30,3.60,-1.08,0.64
142669,14.59,0.13,801,0.00,0.00,16,9.88,10.50,5.37,-9.28,3.58,-1.08,0.64
142872,14.59,0.13,815,0.00,0.00,16,9.88,8.50,5.37,-9.30,3.58,-1.08,0.64
143060,14.59,0.13,809,0.00,0.00,16,9.88,9.50,5.37,-9.30,3.60,-1.08,0.64
143248,14.59,0.13,812,0.00,0.00,16,9.88,9.00,5.37,-9.28,3.58,-1.08,0.64
143435,14.59,0.13,818,0.00,0.00,16,9.88,8.50,5.37,-9.30,3.60,-1.08,0.64
143638,14.70,0.14,810,0.00,0.00,16,9.88,9.50,5.37,-9.26,3.67,-1.08,0.64
143826,14.70,0.13,813,0.00,0.00,16,9.88,9.50,5.37,-9.24,3.62,-1.08,0.64
144014,14.70,0.13,810,0.00,0.00,16,9.88,8.00,5.51,-9.26,3.65,-1.08,0.64
144201,14.70,0.13,826,0.00,0.00,16,9.88,8.50,5.37,-9.28,3.65,-1.08,0.64
144404,14.47,0.13,810,0.00,0.00,16,9.88,10.00,5.37,-9.28,3.67,-1.08,0.64
144592,14.36,0.13,820,0.00,0.00,16,9.88,9.00,5.37,-9.26,3.65,-1.08,0.64
144779,14.59,0.13,825,0.00,0.00,16,9.88,8.50,5.37,-9.28,3.65,-1.08,0.64
144967,14.70,0.13,820,0.00,0.00,16,9.88,9.50,5.37,-9.28,3.67,-1.08,0.64
145154,14.70,0.13,826,0.00,0.00,16,9.88,8.50,5.37,-9.28,3.62,-1.08,0.64
145357,14.70,0.14,825,0.00,0.00,16,9.88,9.00,5.37,-9.32,3.60,-1.08,0.64
145545,14.47,0.13,823,0.00,0.00,16,9.88,9.00,5.37,-9.26,3.67,-1.08,0.64
145732,14.47,0.13,817,0.00,0.00,16,9.88,9.50,5.37,-9.26,3.65,-1.08,0.64
145920,14.59,0.14,816,0.00,0.00,16,9.88,9.50,5.37,-9.26,3.67,-1.08,0.64
146108,14.81,0.13,821,0.00,0.00,16,9.88,9.00,5.51,-9.26,3.65,-1.08,0.64
148964,14.47,0.13,814,0.00,0.00,16,9.88,10.00,5.37,-9.26,3.65,-1.08,0.64
149167,14.70,0.13,831,0.00,0.00,16,9.88,8.00,5.37,-9.30,3.60,-1.08,0.64
149354,14.81,0.13,814,0.00,0.00,16,9.88,10.50,5.37,-9.30,3.65,-1.08,0.64
149542,14.70,0.13,819,0.00,0.00,16,9.88,9.50,5.37,-9.26,3.65,-1.08,0.64
149729,14.70,0.13,827,0.00,0.00,16,9.88,8.50,5.37,-9.30,3.65,-1.08,0.64
149917,14.70,0.13,832,0.00,0.00,16,9.88,8.00,5.37,-9.30,3.62,-1.08,0.64
150120,14.81,0.13,832,0.00,0.00,16,9.88,8.50,5.37,-9.34,3.60,-1.08,0.64
150308,14.70,0.13,831,0.00,0.00,16,9.88,8.00,5.37,-9.34,3.65,-1.08,0.64
150495,14.81,0.13,849,0.00,0.00,16,9.88,8.50,5.37,-9.38,3.65,-1.08,0.64
150683,14.70,0.13,840,0.00,0.00,16,9.88,8.50,5.22,-9.42,3.67,-1.08,0.64
150870,14.70,0.13,837,0.00,0.00,16,9.88,9.00,5.37,-9.44,3.65,-1.08,0.64
151073,14.70,0.13,835,0.00,0.00,16,9.88,9.50,5.37,-9.40,3.70,-1.08,0.64
151261,14.81,0.14,848,0.00,0.00,16,9.88,8.00,5.37,-9.30,3.88,-1.08,0.66
151449,14.81,0.15,874,0.00,0.00,16,9.88,5.50,5.66,-9.09,4.29,-1.08,0.68
151636,14.70,0.15,912,0.00,0.00,16,9.88,2.50,5.66,-8.99,4.52,-1.08,0.68
151839,14.47,0.17,938,0.00,0.00,16,11.29,10.50,5.80,-8.84,2.58,-1.08,0.68
152027,14.24,0.15,1028,0.00,0.00,16,13.75,13.00,5.95,-8.68,5.30,-1.08,0.70
152214,14.13,0.15,1105,0.00,0.00,16,16.56,16.00,5.80,-8.89,5.40,-1.08,0.70
152402,14.01,0.14,1166,0.00,0.00,16,19.38,19.00,5.66,-8.99,5.52,-1.08,0.70
152605,14.70,0.14,1169,0.00,0.00,16,21.48,21.00,5.66,-9.09,5.65,-1.08,0.70
152792,15.16,0.14,1192,0.00,0.00,16,21.48,21.00,5.51,-9.17,5.65,-1.08,0.70
152980,15.39,0.14,1196,0.00,0.00,16,21.48,21.00,5.51,-9.18,5.72,-1.08,0.70
153168,15.39,0.14,1216,0.00,0.00,16,21.48,21.00,5.37,-9.26,5.78,-1.39,0.70
153355,15.16,0.14,1226,0.00,0.00,16,21.84,21.00,5.37,-9.30,5.72,-1.39,0.70
153558,14.93,0.11,1249,0.00,0.00,16,16.56,8.00,4.64,-10.07,3.67,-1.39,0.64
153746,14.81,0.10,1155,0.00,0.00,16,10.23,11.00,4.35,-10.36,3.62,-1.39,0.64
153933,14.59,0.11,1045,0.00,0.00,16,9.88,17.50,4.50,-10.25,3.80,-1.08,0.64
154121,14.93,0.11,1024,0.00,0.00,16,9.88,17.50,4.50,-10.25,3.75,-1.08,0.64
154309,14.81,0.14,1008,0.00,0.00,16,9.88,17.50,4.64,-10.13,4.26,-1.08,0.68
154511,14.70,0.18,1042,0.00,0.00,16,11.99,12.00,5.08,-9.42,5.46,-1.08,0.74
154702,14.70,0.22,1102,0.00,0.00,16,17.62,19.00,6.09,-8.24,7.54,-1.08,0.78
154890,12.75,0.23,1284,0.00,0.00,16,26.76,26.00,7.25,-7.33,9.93,-1.39,0.82
155078,12.40,0.22,1478,0.00,0.00,16,28.16,27.00,7.55,-7.14,10.99,-1.39,0.84
155265,14.81,0.24,1554,0.00,0.00,16,29.22,28.50,7.84,-6.85,12.42,-1.39,0.86
155452,16.08,0.23,1657,0.00,0.00,16,31.33,30.50,7.98,-6.81,13.13,-1.39,0.86
155655,15.39,0.24,1724,0.00,0.00,16,32.38,32.00,7.69,-6.98,13.52,-1.39,0.86
155843,15.04,0.24,1659,0.00,0.00,16,30.98,30.50,7.84,-6.88,13.71,-1.39,0.88
156031,14.81,0.27,1555,0.00,0.00,16,29.57,29.00,8.27,-6.42,13.65,-1.39,0.88
156219,14.36,0.27,1476,0.00,0.00,16,29.57,29.00,8.71,-5.98,13.52,-1.39,0.88
156406,14.36,0.23,1471,0.00,0.00,16,28.52,28.00,7.55,-7.17,12.82,-1.39,0.66
156609,14.36,0.11,1707,0.00,0.00,16,19.02,17.50,5.22,-9.75,4.26,-1.39,0.64
156796,13.90,0.11,1630,0.00,0.00,16,11.99,11.50,3.92,-10.81,4.86,-1.39,0.64
156984,14.93,0.14,1314,0.00,0.00,16,10.59,18.50,4.06,-10.67,5.62,-1.39,0.64
157172,15.27,0.13,1198,0.00,0.00,16,10.59,18.50,4.35,-10.44,5.30,-1.08,0.64
157359,18.38,0.12,1153,0.00,0.00,16,10.23,18.00,4.21,-10.52,5.10,-1.08,0.66
157562,17.57,0.15,1112,0.00,0.00,16,10.23,18.00,4.50,-10.19,5.59,-1.08,0.68
157750,14.13,0.15,1106,0.00,0.00,16,11.64,10.50,4.93,-9.75,5.40,-1.08,0.70
157937,11.71,0.14,1153,0.00,0.00,16,14.10,13.00,5.22,-9.44,5.43,-1.08,0.70
158126,11.60,0.14,1202,0.00,0.00,16,16.91,16.50,5.37,-9.38,5.55,-1.08,0.70
158313,12.52,0.14,1223,0.00,0.00,16,20.08,19.50,5.37,-9.38,5.78,-1.39,0.70
158516,14.01,0.14,1250,0.00,0.00,16,22.19,21.50,5.22,-9.44,5.78,-1.39,0.72
158704,14.81,0.16,1220,0.00,0.00,16,21.84,21.00,5.37,-9.20,6.37,-1.39,0.72
158892,15.50,0.18,1154,0.00,0.00,16,21.13,21.00,5.80,-8.84,6.55,-1.08,0.74
159079,15.62,0.23,1121,0.00,0.00,16,24.30,23.50,6.38,-8.12,7.99,-1.08,0.78
159267,14.70,0.23,1176,0.00,0.00,16,25.35,24.50,7.40,-7.21,9.17,-1.39,0.78
159469,13.44,0.22,1306,0.00,0.00,16,25.35,24.50,7.55,-7.17,9.44,-1.39,0.80
159657,14.47,0.22,1366,0.00,0.00,16,25.70,25.50,7.40,-7.37,9.84,-1.39,0.80
159845,15.96,0.21,1369,0.00,0.00,16,26.05,25.50,7.25,-7.41,9.84,-1.39,0.68
160032,15.73,0.14,1380,0.00,0.00,16,17.27,9.00,5.22,-9.46,3.75,-1.39,0.64
160220,14.70,0.10,1317,0.00,0.00,16,10.94,8.00,4.21,-10.46,3.85,-1.39,0.64
160423,13.55,0.12,1217,0.00,0.00,16,10.59,18.50,3.92,-10.81,4.82,-1.39,0.68
160611,13.21,0.18,1154,0.00,0.00,16,11.99,11.50,4.64,-10.02,6.66,-1.08,0.74
160798,13.09,0.23,1191,0.00,0.00,16,18.32,17.50,6.38,-8.49,7.74,-1.08,0.80
160986,11.71,0.23,1302,0.00,0.00,16,26.05,25.50,7.11,-7.43,9.84,-1.39,0.80
161173,11.94,0.24,1311,0.00,0.00,16,26.41,26.00,7.55,-7.10,10.17,-1.39,0.82
161376,14.47,0.21,1260,0.00,0.00,16,24.30,23.50,7.84,-6.86,10.23,-1.39,0.64
161564,16.77,0.14,1333,0.00,0.00,16,16.56,9.50,5.22,-9.61,3.75,-1.39,0.64
161751,15.62,0.10,1258,0.00,0.00,16,10.59,11.50,4.35,-10.40,3.72,-1.39,0.64
161939,15.39,0.13,1141,0.00,0.00,16,10.23,18.00,4.21,-10.46,4.55,-1.08,0.68
162127,15.04,0.17,1112,0.00,0.00,16,11.99,11.50,5.08,-9.69,6.18,-1.08,0.72
162330,14.59,0.29,1249,0.00,0.00,16,24.30,21.00,6.82,-7.91,11.16,-1.39,0.86
162517,12.52,0.28,1470,0.00,0.00,16,29.92,29.50,8.56,-6.27,13.71,-1.39,0.88
162705,13.78,0.29,1466,0.00,0.00,16,30.27,29.50,8.85,-5.78,14.02,-1.39,0.88
162892,16.65,0.29,1424,0.00,0.00,16,30.27,29.50,9.43,-5.36,13.84,-1.39,0.88
163095,16.19,0.28,1552,0.00,0.00,16,29.92,29.50,9.29,-5.39,14.47,-1.39,0.88
163283,15.62,0.28,1660,0.00,0.00,16,32.03,32.00,9.14,-5.55,14.98,-1.39,0.92
163471,15.73,0.30,1746,0.00,0.00,16,35.20,35.50,9.29,-5.30,17.55,-1.39,0.96
163658,14.70,0.33,1883,0.00,0.00,16,38.36,37.50,9.72,-4.93,20.32,-1.08,1.02
163845,14.70,0.34,2038,0.00,0.00,16,40.47,39.50,10.30,-4.41,22.14,-0.15,1.02
164048,14.81,0.31,2143,0.00,0.00,16,41.52,41.00,10.16,-4.51,22.58,-0.46,1.02
164236,15.27,0.30,2314,0.00,0.00,16,43.63,43.00,9.87,-4.89,23.25,-0.77,0.98
164424,14.81,0.28,2432,0.00,0.00,16,45.04,44.50,9.29,-5.41,23.53,-2.32,0.96
164611,14.93,0.26,2560,0.00,0.00,16,45.04,44.50,8.56,-6.09,24.80,-3.25,0.94
164814,14.70,0.25,2649,0.00,0.00,16,44.34,43.50,7.98,-6.65,21.80,-3.87,0.92
165002,14.59,0.24,2722,0.00,0.00,16,44.34,43.50,7.55,-7.10,22.14,-4.18,0.90
165189,14.13,0.22,2804,0.00,0.00,16,44.34,43.50,7.25,-7.46,20.67,-4.18,0.88
165377,14.59,0.21,2834,0.00,0.00,16,44.34,43.50,7.11,-7.68,20.57,-4.18,0.88
165564,14.59,0.20,2930,0.00,0.00,16,44.34,43.50,6.82,-7.99,20.14,-4.18,0.78
165767,13.78,0.11,2873,0.00,0.00,16,25.00,30.00,4.50,-10.36,9.13,-4.18,0.64
165955,12.63,0.13,2674,0.00,0.00,16,11.99,11.50,3.92,-10.85,11.29,-3.87,0.64
166147,15.73,0.13,2336,0.00,0.00,16,11.99,11.50,4.06,-10.60,10.13,-2.94,0.64
166335,22.74,0.12,2010,0.00,0.00,16,11.99,11.50,3.92,-10.79,7.70,-2.01,0.64
166522,23.54,0.13,1737,0.00,0.00,16,11.99,11.50,3.92,-10.77,7.29,-1.39,0.64
166710,23.54,0.15,1439,0.00,0.00,16,11.29,11.50,4.21,-10.48,7.14,-1.39,0.64
166902,23.89,0.13,1236,0.00,0.00,16,10.59,18.50,4.64,-10.13,5.62,-1.39,0.66
167089,23.43,0.18,1284,0.00,0.00,16,13.40,13.00,5.08,-9.55,6.44,-1.39,0.76
167292,23.20,0.23,1489,0.00,0.00,16,23.59,23.00,6.53,-8.39,9.26,-1.39,0.84
167481,14.47,0.22,1818,0.00,0.00,16,34.49,34.00,7.11,-7.48,13.32,-1.39,0.86
167668,13.44,0.26,1798,0.00,0.00,16,33.44,32.00,7.40,-7.17,14.40,-1.39,0.88
167856,14.70,0.29,1676,0.00,0.00,16,33.44,33.50,8.27,-6.27,15.55,-1.39,0.94
168045,14.13,0.38,1722,0.00,0.00,16,35.90,36.00,9.72,-4.66,19.98,0.46,1.08
168232,14.01,0.43,1774,0.00,0.00,16,29.92,28.50,12.19,-2.26,26.52,2.32,1.16
168435,14.13,0.43,1846,0.00,0.00,16,31.68,30.00,12.77,-1.90,27.15,2.94,1.18
168623,15.04,0.43,1939,0.00,0.00,16,32.38,32.50,12.91,-1.74,27.68,3.56,1.18
168817,14.81,0.41,2008,0.00,0.00,16,34.84,34.00,12.91,-1.80,27.99,3.87,1.14
169005,14.81,0.40,2088,0.00,0.00,16,36.60,36.00,12.48,-2.24,27.79,2.32,1.12
169192,15.27,0.39,2170,0.00,0.00,16,39.06,38.50,11.90,-2.71,27.68,1.70,1.06
169380,15.16,0.35,2232,0.00,0.00,16,41.52,41.50,11.32,-3.40,26.62,0.15,1.04
169567,15.04,0.35,2312,0.00,0.00,16,42.58,42.50,11.03,-3.71,27.04,-0.15,1.02
169770,14.81,0.33,2348,0.00,0.00,16,43.63,43.50,10.59,-4.22,25.59,-1.70,1.00
169958,14.81,0.31,2410,0.00,0.00,16,44.34,44.00,10.16,-4.62,25.68,-2.01,0.98
170146,14.81,0.30,2464,0.00,0.00,16,44.69,44.00,9.72,-5.12,25.10,-2.63,0.96
170333,14.70,0.30,2516,0.00,0.00,16,44.69,44.50,9.29,-5.47,24.51,-3.25,0.96
170521,14.47,0.29,2552,0.00,0.00,16,44.69,45.00,8.85,-5.84,24.23,-3.56,0.94
170724,14.36,0.27,2594,0.00,0.00,16,44.69,44.50,8.13,-6.54,20.76,-3.56,0.88
170911,14.01,0.21,2608,0.00,0.00,16,43.63,43.50,6.82,-7.81,17.11,-3.56,0.82
171099,13.67,0.15,2625,0.00,0.00,16,39.77,39.50,5.37,-9.26,14.49,-3.56,0.74
171286,14.13,0.13,2592,0.00,0.00,16,37.30,37.00,4.79,-9.96,10.89,-3.87,0.72
171489,15.39,0.12,2642,0.00,0.00,16,28.52,28.50,3.92,-10.71,9.75,-3.87,0.64
171677,16.65,0.12,2573,0.00,0.00,16,12.34,11.50,3.63,-11.02,10.89,-3.56,0.64
171864,18.38,0.14,2550,0.00,0.00,16,11.99,11.50,3.77,-10.87,10.85,-3.56,0.64
172052,22.39,0.12,2523,0.00,0.00,16,11.99,11.50,3.77,-10.85,10.47,-3.56,0.64
172255,24.00,0.12,2494,0.00,0.00,16,11.99,11.50,3.92,-10.81,9.79,-3.25,0.64
172443,23.77,0.12,2458,0.00,0.00,16,11.99,11.50,3.92,-10.79,9.61,-3.25,0.64
172630,24.00,0.12,2424,0.00,0.00,16,11.99,11.50,3.92,-10.73,9.39,-2.94,0.64
172818,24.00,0.12,2370,0.00,0.00,16,11.99,11.50,4.06,-10.67,9.48,-2.94,0.64
173006,23.89,0.11,2332,0.00,0.00,16,11.99,11.50,4.06,-10.67,8.95,-2.63,0.66
173209,23.54,0.12,2312,0.00,0.00,16,11.99,11.50,4.21,-10.54,8.87,-2.63,0.68
173396,23.77,0.12,2262,0.00,0.00,16,13.75,13.50,4.35,-10.38,9.04,-2.63,0.70
173584,23.77,0.12,2244,0.00,0.00,16,19.02,19.00,4.21,-10.54,8.91,-2.32,0.72
173771,21.25,0.12,2249,0.00,0.00,16,24.30,24.00,4.06,-10.62,8.56,-2.32,0.72
173959,15.04,0.12,2220,0.00,0.00,16,29.92,30.00,4.21,-10.52,9.09,-2.32,0.72
174162,13.09,0.13,2246,0.00,0.00,16,35.55,35.50,4.21,-10.40,9.26,-2.32,0.74
174350,12.63,0.11,2223,0.00,0.00,16,35.20,35.00,4.35,-10.29,9.22,-2.32,0.74
174537,13.55,0.13,2238,0.00,0.00,16,35.55,35.00,4.50,-10.23,9.18,-2.32,0.76
174725,14.70,0.13,2202,0.00,0.00,16,35.20,35.00,4.50,-10.11,9.21,-2.32,0.76
