Time (msec),A/F Sensor #1 (AFR),Coolant Temperature (F),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),Turbo Dynamics Proportional* (absolute %)
213090,14.59,162,0.21,2095,0.00,0.00,16,39.41,39.00,6.96,-7.73,14.79,1.92,0.00,0.88,0.00
215148,14.59,162,0.21,2095,0.00,0.00,16,39.41,39.00,6.96,-7.73,14.79,1.92,0.00,0.88,0.00
215646,14.59,162,0.15,2155,0.00,0.00,16,36.25,36.00,5.22,-9.44,10.69,1.74,0.00,0.80,0.00
215709,14.59,162,0.15,2157,0.00,0.00,16,36.25,36.00,5.22,-9.48,10.49,1.74,0.00,0.80,0.00
215771,14.59,162,0.15,2172,0.00,0.00,16,36.25,36.00,5.22,-9.53,10.59,1.74,0.00,0.80,0.00
215838,14.70,162,0.14,2162,0.00,0.00,16,35.90,35.50,5.22,-9.55,10.07,1.72,0.00,0.80,0.00
215901,14.81,162,0.14,2116,0.00,0.00,16,35.55,35.50,5.08,-9.63,10.03,1.72,0.00,0.78,0.00
215963,14.81,162,0.13,2101,0.00,0.00,16,34.84,34.50,5.08,-9.73,9.44,1.68,0.00,0.78,0.00
216026,14.81,162,0.13,2112,0.00,0.00,16,34.84,34.50,4.93,-9.84,9.22,1.68,0.00,0.78,0.00
216088,14.81,162,0.13,2094,0.00,0.00,16,34.84,34.50,4.79,-9.92,9.18,1.66,0.00,0.78,0.00
216154,14.70,162,0.13,2060,0.00,0.00,16,34.49,34.00,4.79,-9.94,9.18,1.66,0.00,0.78,0.00
216217,14.59,162,0.13,2060,0.00,0.00,16,34.14,34.00,4.79,-9.96,8.86,1.64,0.00,0.78,0.00
216295,14.36,162,0.13,2052,0.00,0.00,16,34.14,34.00,4.64,-10.02,8.78,1.64,0.00,0.78,0.00
216357,14.36,162,0.13,2052,0.00,0.00,16,34.14,34.00,4.64,-10.04,8.60,1.64,0.00,0.78,0.00
216420,14.36,162,0.13,2017,0.00,0.00,16,33.79,34.00,4.64,-10.06,8.39,1.62,0.00,0.78,0.00
216482,14.36,162,0.13,2003,0.00,0.00,16,33.79,33.50,4.64,-10.07,8.47,1.64,0.00,0.78,0.00
216545,14.24,162,0.13,2003,0.00,0.00,16,33.44,33.50,4.64,-10.11,8.39,1.62,0.00,0.78,0.00
216607,14.36,162,0.13,1998,0.00,0.00,16,33.09,33.00,4.64,-10.11,8.39,1.62,0.00,0.78,0.00
216670,14.47,162,0.13,1964,0.00,0.00,16,32.73,33.00,4.64,-10.11,8.19,1.62,0.00,0.78,0.00
216732,14.47,162,0.13,1934,0.00,0.00,16,32.38,32.50,4.64,-10.11,8.27,1.62,0.00,0.76,0.00
216795,14.36,162,0.13,1909,0.00,0.00,16,32.03,32.00,4.64,-10.11,8.27,1.62,0.00,0.76,0.00
216857,14.47,162,0.13,1896,0.00,0.00,16,32.38,32.00,4.64,-10.11,8.23,1.62,0.00,0.76,0.00
216920,14.47,162,0.13,1906,0.00,0.00,16,32.38,32.00,4.64,-10.11,8.06,1.62,0.00,0.76,0.00
216998,14.24,162,0.13,1905,0.00,0.00,16,31.68,32.00,4.64,-10.11,8.18,1.60,0.00,0.76,0.00
217060,14.36,162,0.13,1878,0.00,0.00,16,31.68,31.50,4.64,-10.09,8.06,1.62,0.00,0.76,0.00
217123,14.36,162,0.14,1828,0.00,0.00,16,31.33,31.00,4.64,-10.11,8.27,1.62,0.00,0.76,0.00
217185,14.47,162,0.13,1836,0.00,0.00,16,31.68,31.00,4.64,-10.09,8.31,1.62,0.00,0.76,0.00
217248,14.47,162,0.13,1851,0.00,0.00,16,31.68,31.50,4.64,-10.11,8.14,1.62,0.00,0.76,0.00
217310,14.47,162,0.13,1848,0.00,0.00,16,31.33,31.00,4.64,-10.11,8.14,1.62,0.00,0.76,0.00
217373,14.59,162,0.14,1819,0.00,0.00,16,30.98,30.50,4.64,-10.09,8.31,1.62,0.00,0.76,0.00
217436,14.70,162,0.14,1784,0.00,0.00,16,30.62,30.50,4.64,-10.09,8.11,1.62,0.00,0.76,0.00
217498,14.81,162,0.14,1779,0.00,0.00,16,30.62,30.50,4.64,-10.07,8.11,1.62,0.00,0.76,0.00
217561,14.81,162,0.14,1787,0.00,0.00,16,30.98,30.50,4.64,-10.07,8.14,1.62,0.00,0.76,0.00
217623,14.81,162,0.13,1780,0.00,0.00,16,30.62,30.50,4.64,-10.06,8.14,1.62,0.00,0.76,0.00
217686,14.93,162,0.14,1758,0.00,0.00,16,30.27,30.00,4.64,-10.06,7.94,1.60,0.00,0.76,0.00
217764,15.04,162,0.14,1742,0.00,0.00,16,30.27,30.00,4.64,-10.06,8.14,1.60,0.00,0.76,0.00
217826,15.16,162,0.14,1740,0.00,0.00,16,29.92,29.50,4.64,-10.04,8.19,1.60,0.00,0.76,0.00
217889,15.27,162,0.14,1737,0.00,0.00,16,29.92,29.50,4.64,-10.02,8.14,1.62,0.00,0.76,0.00
217951,15.39,162,0.14,1718,0.00,0.00,16,29.57,29.50,4.64,-10.02,8.06,1.60,0.00,0.76,0.00
218014,15.39,162,0.14,1690,0.00,0.00,16,29.22,29.00,4.79,-9.96,8.14,1.60,0.00,0.76,0.00
218076,15.39,162,0.14,1670,0.00,0.00,16,29.22,29.00,4.79,-9.92,8.06,1.60,0.00,0.76,0.00
218139,15.39,162,0.15,1674,0.00,0.00,16,29.22,29.00,4.79,-9.90,8.06,1.60,0.00,0.76,0.00
218201,15.39,162,0.15,1673,0.00,0.00,16,29.22,29.00,4.79,-9.86,8.23,1.62,0.00,0.78,0.00
218268,15.16,162,0.15,1667,0.00,0.00,16,28.87,29.00,4.79,-9.82,8.19,1.62,0.00,0.76,0.00
218331,15.04,162,0.15,1630,0.00,0.00,16,28.52,28.50,4.93,-9.77,8.14,1.60,0.00,0.76,0.00
218393,14.93,162,0.15,1606,0.00,0.00,16,28.16,28.00,4.93,-9.69,8.14,1.62,0.00,0.78,0.00
218456,14.93,162,0.15,1608,0.00,0.00,16,28.16,28.00,5.08,-9.63,8.19,1.62,0.00,0.76,0.00
218518,14.93,162,0.15,1614,0.00,0.00,16,28.16,28.00,5.08,-9.61,8.14,1.62,0.00,0.78,0.00
218596,14.93,162,0.16,1601,0.00,0.00,16,28.16,28.00,5.08,-9.57,8.31,1.62,0.00,0.78,0.00
218659,14.81,162,0.16,1587,0.00,0.00,16,28.16,28.00,5.22,-9.51,8.31,1.62,0.00,0.78,0.00
218722,14.81,162,0.16,1579,0.00,0.00,16,27.81,28.00,5.22,-9.46,8.23,1.62,0.00,0.78,0.00
218784,14.70,162,0.16,1584,0.00,0.00,16,27.81,27.50,5.22,-9.40,8.23,1.62,0.00,0.78,0.00
218847,14.59,162,0.16,1567,0.00,0.00,16,27.46,27.50,5.37,-9.36,8.19,1.62,0.00,0.78,0.00
218909,14.47,162,0.16,1545,0.00,0.00,16,27.46,27.50,5.37,-9.34,8.36,1.64,0.00,0.78,0.00
218972,14.59,162,0.16,1548,0.00,0.00,16,27.46,27.00,5.37,-9.28,8.36,1.62,0.00,0.78,0.00
219034,14.70,162,0.16,1548,0.00,0.00,16,27.11,27.00,5.51,-9.24,8.36,1.62,0.00,0.78,0.00
219097,14.70,162,0.16,1540,0.00,0.00,16,27.46,27.00,5.51,-9.18,8.31,1.62,0.00,0.78,0.00
219159,14.70,163,0.16,1532,0.00,0.00,16,27.46,27.00,5.51,-9.17,8.31,1.62,0.00,0.78,0.00
219222,14.81,163,0.16,1533,0.00,0.00,16,27.11,27.00,5.51,-9.15,8.31,1.62,0.00,0.78,0.00
219284,14.81,163,0.16,1539,0.00,0.00,16,27.11,27.00,5.66,-9.11,8.31,1.64,0.00,0.78,0.00
219362,14.70,163,0.16,1520,0.00,0.00,16,27.11,27.00,5.66,-9.09,8.14,1.64,0.00,0.78,0.00
219425,14.70,163,0.16,1510,0.00,0.00,16,26.76,27.00,5.66,-9.09,8.31,1.62,0.00,0.76,0.00
219487,14.70,163,0.17,1515,0.00,0.00,16,26.76,27.00,5.66,-9.09,8.27,1.62,0.00,0.76,0.00
219550,14.59,163,0.16,1496,0.00,0.00,16,26.76,26.50,5.66,-9.09,7.98,1.62,0.00,0.76,0.00
219612,14.47,163,0.15,1505,0.00,0.00,16,26.41,26.50,5.66,-9.20,7.29,1.58,0.00,0.74,0.00
219690,14.47,163,0.15,1488,0.00,0.00,16,26.05,26.00,5.51,-9.26,7.21,1.56,0.00,0.74,0.00
219737,14.59,163,0.15,1467,0.00,0.00,16,25.70,25.50,5.37,-9.34,7.24,1.56,0.00,0.74,0.00
219800,14.70,163,0.15,1476,0.00,0.00,16,26.05,26.00,5.37,-9.38,7.29,1.56,0.00,0.74,0.00
219862,14.70,163,0.15,1462,0.00,0.00,16,25.70,25.50,5.37,-9.42,7.21,1.56,0.00,0.74,0.00
219925,14.81,163,0.15,1463,0.00,0.00,16,25.70,26.00,5.22,-9.44,7.10,1.56,0.00,0.74,0.00
219987,14.81,163,0.15,1463,0.00,0.00,16,25.35,25.50,5.22,-9.46,7.06,1.54,0.00,0.74,0.00
220065,14.81,163,0.15,1430,0.00,0.00,16,25.35,25.00,5.22,-9.46,6.88,1.54,0.00,0.74,0.00
220128,14.81,163,0.14,1420,0.00,0.00,16,24.65,25.00,5.22,-9.55,6.88,1.52,0.00,0.72,0.00
220190,14.81,163,0.14,1404,0.00,0.00,16,24.65,24.50,5.08,-9.69,6.37,1.50,0.00,0.72,0.00
220253,14.93,163,0.14,1407,0.00,0.00,16,24.65,24.50,4.93,-9.77,6.15,1.48,0.00,0.72,0.00
220316,14.93,163,0.13,1403,0.00,0.00,16,24.65,24.50,4.93,-9.90,6.04,1.48,0.00,0.68,0.00
220378,14.93,163,0.12,1404,0.00,0.00,16,23.24,31.00,4.64,-10.33,4.77,1.32,0.00,0.64,0.00
220441,14.93,163,0.11,1374,0.00,0.00,16,20.43,29.00,4.21,-10.67,3.69,1.28,0.00,0.64,0.00
220503,14.81,163,0.10,1348,0.00,0.00,16,17.62,27.00,3.92,-10.83,3.55,1.28,0.00,0.64,0.00
220566,14.70,163,0.09,1316,0.00,0.00,16,15.51,24.50,3.77,-11.02,3.72,1.30,0.00,0.64,0.00
220628,14.59,163,0.10,1296,0.00,0.00,16,14.10,22.00,3.63,-11.10,4.07,1.34,0.00,0.64,0.00
220691,14.47,163,0.10,1260,0.00,0.00,16,14.10,22.00,3.63,-11.08,4.29,1.34,0.00,0.64,0.00
220753,14.13,163,0.11,1230,0.00,0.00,16,14.10,22.00,3.63,-11.06,4.35,1.36,0.00,0.64,0.00
220831,13.67,163,0.11,1208,0.00,0.00,16,14.10,22.00,3.63,-11.02,4.46,1.36,0.00,0.64,0.00
222833,13.67,163,0.11,1208,0.00,0.00,16,14.10,22.00,3.63,-11.02,4.46,1.36,0.00,0.64,0.00
227140,14.81,163,0.15,869,0.00,0.00,16,14.10,15.50,5.51,-9.24,4.26,1.36,0.00,0.64,0.00
227201,14.93,165,0.15,865,0.00,0.00,16,14.10,16.00,5.51,-9.24,4.24,1.34,0.00,0.64,0.00
227264,14.81,165,0.15,864,0.00,0.00,16,14.10,16.00,5.51,-9.22,4.24,1.34,0.00,0.64,0.00
227326,14.93,165,0.15,863,0.00,0.00,16,14.10,16.00,5.51,-9.22,4.24,1.34,0.00,0.64,0.00
227389,14.81,165,0.14,865,0.00,0.00,16,14.10,15.50,5.51,-9.20,4.24,1.34,0.00,0.64,0.00
227451,15.04,165,0.14,878,0.00,0.00,16,14.10,14.00,5.51,-9.24,4.29,1.34,0.00,0.64,0.00
227514,14.81,165,0.15,870,0.00,0.00,16,14.10,15.00,5.51,-9.22,4.24,1.34,0.00,0.64,0.00
227576,15.04,165,0.15,871,0.00,0.00,16,14.10,14.00,5.51,-9.24,4.29,1.34,0.00,0.64,0.00
227643,14.93,165,0.15,878,0.00,0.00,16,14.10,14.00,5.51,-9.22,4.29,1.34,0.00,0.64,0.00
227706,14.93,165,0.15,871,0.00,0.00,16,14.10,14.50,5.51,-9.26,4.26,1.34,0.00,0.64,0.00
227768,14.93,165,0.15,873,0.00,0.00,16,14.10,14.00,5.51,-9.22,4.24,1.34,0.00,0.64,0.00
227831,14.93,165,0.15,878,0.00,0.00,16,14.10,14.00,5.51,-9.24,4.24,1.34,0.00,0.64,0.00
227909,15.04,165,0.15,877,0.00,0.00,16,14.10,14.00,5.51,-9.24,4.26,1.34,0.00,0.64,0.00
227972,15.04,165,0.15,881,0.00,0.00,16,14.10,13.00,5.51,-9.24,4.26,1.34,0.00,0.64,0.00
228035,15.04,165,0.15,870,0.00,0.00,16,14.10,14.00,5.51,-9.24,4.24,1.34,0.00,0.64,0.00
230067,15.04,165,0.15,870,0.00,0.00,16,14.10,14.00,5.51,-9.24,4.24,1.34,0.00,0.64,0.00
230716,14.93,165,0.16,955,0.00,0.00,16,14.10,9.50,6.09,-8.66,5.23,1.42,0.00,0.64,0.00
230763,14.70,165,0.16,950,0.00,0.00,16,14.10,9.50,5.95,-8.68,5.27,1.42,0.00,0.64,0.00
230857,14.81,165,0.17,946,0.00,0.00,16,14.10,10.50,5.95,-8.68,5.27,1.42,0.00,0.64,0.00
230904,14.81,165,0.17,952,0.00,0.00,16,14.10,11.00,6.09,-8.66,5.36,1.42,0.00,0.64,0.00
230967,14.93,165,0.17,966,0.00,0.00,16,14.10,10.50,6.09,-8.60,5.40,1.44,0.00,0.64,0.00
231029,14.81,165,0.16,973,0.00,0.00,16,14.10,9.50,6.09,-8.62,5.40,1.44,0.00,0.64,0.00
231092,15.04,165,0.16,965,0.00,0.00,16,14.10,9.00,6.09,-8.62,5.33,1.44,0.00,0.64,0.00
231154,14.93,165,0.16,965,0.00,0.00,16,14.10,10.00,5.95,-8.68,5.33,1.42,0.00,0.64,0.00
231217,15.16,165,0.16,971,0.00,0.00,16,14.10,9.50,5.95,-8.68,5.33,1.42,0.00,0.64,0.00
231279,15.16,165,0.16,982,0.00,0.00,16,14.10,9.50,5.95,-8.72,5.33,1.42,0.00,0.64,0.00
231341,15.16,165,0.16,986,0.00,0.00,16,14.10,8.50,5.95,-8.72,5.33,1.42,0.00,0.64,0.00
231404,15.16,165,0.16,994,0.00,0.00,16,14.10,8.00,5.95,-8.76,5.33,1.42,0.00,0.64,0.00
231482,15.27,165,0.16,996,0.00,0.00,16,14.10,8.00,5.95,-8.78,5.27,1.42,0.00,0.64,0.00
231545,15.27,165,0.16,995,0.00,0.00,16,14.10,9.00,5.95,-8.82,5.30,1.42,0.00,0.64,0.00
231607,15.16,165,0.16,993,0.00,0.00,16,14.10,9.50,5.95,-8.80,5.36,1.44,0.00,0.64,0.00
231670,15.27,165,0.16,993,0.00,0.00,16,14.10,9.00,5.80,-8.84,5.33,1.42,0.00,0.64,0.00
231732,15.16,165,0.16,990,0.00,0.00,16,14.10,10.50,5.95,-8.84,5.40,1.42,0.00,0.64,0.00
231795,15.27,165,0.16,1000,0.00,0.00,16,14.10,9.50,5.80,-8.89,5.36,1.42,0.00,0.64,0.00
231857,15.16,165,0.16,1002,0.00,0.00,16,14.10,9.50,5.80,-8.93,5.33,1.44,0.00,0.64,0.00
231920,15.27,165,0.16,1003,0.00,0.00,16,14.10,10.00,5.80,-8.91,5.27,1.42,0.00,0.64,0.00
231982,15.16,165,0.16,998,0.00,0.00,16,14.10,10.50,5.80,-8.97,5.23,1.42,0.00,0.64,0.00
232045,15.16,165,0.15,1019,0.00,0.00,16,14.10,9.00,5.66,-8.97,5.21,1.42,0.00,0.64,0.00
232112,15.16,165,0.15,1017,0.00,0.00,16,14.10,9.50,5.66,-9.03,5.21,1.42,0.00,0.64,0.00
232174,15.04,165,0.15,1009,0.00,0.00,16,14.10,10.50,5.66,-9.01,5.23,1.42,0.00,0.64,0.00
232237,15.04,165,0.16,1016,0.00,0.00,16,14.10,9.50,5.66,-9.03,5.23,1.42,0.00,0.64,0.00
232299,15.04,165,0.16,1003,0.00,0.00,16,14.10,11.50,5.66,-9.01,5.23,1.42,0.00,0.64,0.00
232366,15.04,165,0.16,997,0.00,0.00,16,14.10,12.50,5.66,-9.01,5.33,1.42,0.00,0.64,0.00
232429,14.93,165,0.16,1008,0.00,0.00,16,14.10,11.50,5.66,-9.03,5.27,1.42,0.00,0.64,0.00
232491,15.04,165,0.15,1023,0.00,0.00,16,14.10,10.00,5.66,-9.07,5.21,1.42,0.00,0.64,0.00
232554,14.93,165,0.15,1024,0.00,0.00,16,14.10,10.00,5.66,-9.13,5.14,1.42,0.00,0.64,0.00
232632,14.93,165,0.15,1034,0.00,0.00,16,14.10,9.50,5.51,-9.17,5.10,1.40,0.00,0.64,0.00
232694,14.93,165,0.15,1028,0.00,0.00,16,14.10,10.50,5.51,-9.20,5.10,1.40,0.00,0.64,0.00
232757,14.81,165,0.15,1021,0.00,0.00,16,14.10,11.00,5.51,-9.18,5.10,1.42,0.00,0.64,0.00
232819,14.81,165,0.15,1027,0.00,0.00,16,14.10,10.50,5.51,-9.22,5.21,1.42,0.00,0.64,0.00
232882,14.70,165,0.15,1010,0.00,0.00,16,14.10,12.00,5.51,-9.18,5.21,1.42,0.00,0.64,0.00
232944,14.81,165,0.15,1018,0.00,0.00,16,14.10,12.00,5.51,-9.20,5.21,1.42,0.00,0.64,0.00
233007,14.81,165,0.15,1021,0.00,0.00,16,14.10,11.50,5.51,-9.22,5.10,1.40,0.00,0.64,0.00
233069,14.59,165,0.15,1020,0.00,0.00,16,14.10,12.00,5.37,-9.26,5.08,1.42,0.00,0.64,0.00
233132,14.70,165,0.15,1018,0.00,0.00,16,14.10,12.50,5.51,-9.26,5.08,1.40,0.00,0.64,0.00
233194,14.59,165,0.15,1012,0.00,0.00,16,14.10,13.00,5.37,-9.28,5.08,1.40,0.00,0.64,0.00
233257,14.59,165,0.15,1014,0.00,0.00,16,14.10,13.00,5.37,-9.26,5.08,1.40,0.00,0.64,0.00
233335,14.70,165,0.15,1015,0.00,0.00,16,14.10,13.00,5.37,-9.26,5.08,1.42,0.00,0.64,0.00
233398,14.70,165,0.15,1021,0.00,0.00,16,14.10,13.00,5.51,-9.28,5.14,1.42,0.00,0.64,0.00
233460,14.70,165,0.15,1016,0.00,0.00,16,14.10,12.50,5.37,-9.26,5.08,1.40,0.00,0.64,0.00
233523,14.47,165,0.15,1021,0.00,0.00,16,14.10,12.50,5.37,-9.32,4.97,1.40,0.00,0.64,0.00
233585,14.70,165,0.14,1020,0.00,0.00,16,14.10,12.50,5.37,-9.32,4.95,1.40,0.00,0.64,0.00
233648,14.47,165,0.14,1026,0.00,0.00,16,14.10,13.00,5.37,-9.36,4.88,1.40,0.00,0.64,0.00
233710,14.70,165,0.14,1026,0.00,0.00,16,14.10,12.00,5.37,-9.36,4.95,1.40,0.00,0.64,0.00
233773,14.59,165,0.14,1032,0.00,0.00,16,14.10,12.50,5.37,-9.40,4.88,1.38,0.00,0.64,0.00
233835,14.59,165,0.14,1027,0.00,0.00,16,14.10,12.50,5.22,-9.42,4.88,1.40,0.00,0.64,0.00
233903,14.59,165,0.15,1028,0.00,0.00,16,14.10,12.50,5.22,-9.42,4.88,1.40,0.00,0.64,0.00
233965,14.59,165,0.15,1018,0.00,0.00,16,14.10,13.50,5.22,-9.44,4.88,1.40,0.00,0.64,0.00
234028,14.59,165,0.15,1015,0.00,0.00,16,14.10,14.00,5.22,-9.42,4.91,1.40,0.00,0.64,0.00
234090,14.47,165,0.15,1004,0.00,0.00,16,14.10,15.00,5.37,-9.38,4.95,1.40,0.00,0.64,0.00
234154,14.70,165,0.15,1010,0.00,0.00,16,14.10,14.00,5.37,-9.38,4.88,1.40,0.00,0.64,0.00
234217,14.59,165,0.15,1004,0.00,0.00,16,14.10,15.00,5.37,-9.36,4.88,1.40,0.00,0.64,0.00
234284,14.70,165,0.14,1005,0.00,0.00,16,14.10,14.50,5.37,-9.34,4.82,1.40,0.00,0.64,0.00
234346,14.70,165,0.14,1002,0.00,0.00,16,14.10,15.00,5.37,-9.36,4.82,1.38,0.00,0.64,0.00
234424,14.70,165,0.14,1008,0.00,0.00,16,14.10,14.00,5.37,-9.36,4.75,1.38,0.00,0.64,0.00
234471,14.70,165,0.14,1014,0.00,0.00,16,14.10,13.50,5.37,-9.40,4.73,1.38,0.00,0.64,0.00
234549,14.81,165,0.14,1007,0.00,0.00,16,14.10,14.00,5.37,-9.40,4.75,1.38,0.00,0.64,0.00
234612,14.81,165,0.14,1014,0.00,0.00,16,14.10,13.50,5.37,-9.46,4.69,1.38,0.00,0.64,0.00
234674,14.81,165,0.14,1012,0.00,0.00,16,14.10,14.00,5.22,-9.46,4.75,1.38,0.00,0.64,0.00
234737,14.81,165,0.14,1008,0.00,0.00,16,14.10,14.00,5.22,-9.46,4.75,1.38,0.00,0.64,0.00
234799,14.59,165,0.14,995,0.00,0.00,16,14.10,15.50,5.22,-9.46,4.75,1.38,0.00,0.64,0.00
234862,14.70,165,0.14,996,0.00,0.00,16,14.10,15.50,5.22,-9.46,4.75,1.38,0.00,0.64,0.00
234924,14.59,165,0.14,989,0.00,0.00,16,14.10,16.00,5.22,-9.44,4.75,1.38,0.00,0.64,0.00
234987,14.70,165,0.14,993,0.00,0.00,16,14.10,15.50,5.22,-9.44,4.75,1.38,0.00,0.64,0.00
235057,14.59,165,0.14,1007,0.00,0.00,16,14.10,13.50,5.22,-9.44,4.75,1.38,0.00,0.64,0.00
235119,14.70,165,0.14,1003,0.00,0.00,16,14.10,14.00,5.22,-9.44,4.69,1.38,0.00,0.64,0.00
235182,14.59,165,0.14,1003,0.00,0.00,16,14.10,14.00,5.22,-9.46,4.69,1.38,0.00,0.64,0.00
235244,14.70,165,0.14,1000,0.00,0.00,16,14.10,14.00,5.22,-9.44,4.69,1.38,0.00,0.64,0.00
235307,14.59,167,0.14,1000,0.00,0.00,16,14.10,14.00,5.22,-9.46,4.75,1.38,0.00,0.64,0.00
235369,14.59,167,0.14,1001,0.00,0.00,16,14.10,14.00,5.22,-9.44,4.69,1.38,0.00,0.64,0.00
235432,14.59,167,0.14,993,0.00,0.00,16,14.10,15.00,5.22,-9.46,4.69,1.38,0.00,0.64,0.00
235494,14.47,167,0.14,994,0.00,0.00,16,14.10,14.50,5.22,-9.44,4.69,1.38,0.00,0.64,0.00
235557,14.47,167,0.14,994,0.00,0.00,16,14.10,14.50,5.22,-9.48,4.69,1.38,0.00,0.64,0.00
235619,14.70,167,0.14,992,0.00,0.00,16,14.10,14.50,5.22,-9.46,4.64,1.38,0.00,0.64,0.00
235685,14.47,167,0.14,988,0.00,0.00,16,14.10,15.50,5.22,-9.48,4.69,1.38,0.00,0.64,0.00
235748,14.70,167,0.14,993,0.00,0.00,16,14.10,15.50,5.22,-9.46,4.69,1.38,0.00,0.64,0.00
235810,14.59,167,0.14,991,0.00,0.00,16,14.10,14.50,5.22,-9.46,4.66,1.36,0.00,0.64,0.00
237840,14.59,167,0.14,991,0.00,0.00,16,14.10,14.50,5.22,-9.46,4.66,1.36,0.00,0.64,0.00
238491,14.36,167,0.14,958,0.00,0.00,16,14.10,14.50,5.37,-9.38,4.51,1.36,0.00,0.64,0.00
238553,14.59,167,0.14,950,0.00,0.00,16,14.10,14.50,5.37,-9.38,4.48,1.36,0.00,0.64,0.00
238631,14.24,167,0.14,947,0.00,0.00,16,14.10,15.50,5.37,-9.38,4.48,1.36,0.00,0.64,0.00
238694,14.59,167,0.14,947,0.00,0.00,16,14.10,15.50,5.37,-9.34,4.48,1.38,0.00,0.64,0.00
238757,14.24,167,0.14,939,0.00,0.00,16,14.10,16.50,5.37,-9.34,4.57,1.38,0.00,0.64,0.00
238819,14.59,167,0.14,945,0.00,0.00,16,14.10,15.50,5.37,-9.28,4.57,1.36,0.00,0.64,0.00
238882,14.24,167,0.14,950,0.00,0.00,16,14.10,15.00,5.37,-9.34,4.57,1.36,0.00,0.64,0.00
238944,14.59,167,0.14,951,0.00,0.00,16,14.10,14.50,5.37,-9.28,4.55,1.36,0.00,0.64,0.00
239007,14.47,167,0.14,958,0.00,0.00,16,14.10,15.00,5.37,-9.32,4.55,1.36,0.00,0.64,0.00
239069,14.47,167,0.14,954,0.00,0.00,16,14.10,14.00,5.37,-9.28,4.55,1.36,0.00,0.64,0.00
239132,14.47,167,0.15,954,0.00,0.00,16,14.10,14.00,5.37,-9.30,4.57,1.36,0.00,0.64,0.00
239194,14.59,167,0.14,954,0.00,0.00,16,14.10,14.00,5.37,-9.26,4.55,1.36,0.00,0.64,0.00
239272,14.47,167,0.14,960,0.00,0.00,16,14.10,13.00,5.37,-9.28,4.57,1.36,0.00,0.64,0.00
239319,14.59,167,0.14,951,0.00,0.00,16,14.10,14.00,5.37,-9.26,4.57,1.36,0.00,0.64,0.00
239397,14.47,167,0.14,952,0.00,0.00,16,14.10,14.00,5.37,-9.26,4.57,1.38,0.00,0.64,0.00
239460,14.70,167,0.14,949,0.00,0.00,16,14.10,14.00,5.37,-9.24,4.60,1.38,0.00,0.64,0.00
239522,14.59,167,0.15,956,0.00,0.00,16,14.10,13.50,5.51,-9.24,4.60,1.38,0.00,0.64,0.00
239585,14.70,167,0.15,950,0.00,0.00,16,14.10,14.00,5.51,-9.22,4.64,1.38,0.00,0.64,0.00
239647,14.59,167,0.15,944,0.00,0.00,16,14.10,14.50,5.51,-9.22,4.64,1.38,0.00,0.64,0.00
239710,14.47,167,0.15,941,0.00,0.00,16,14.10,15.00,5.51,-9.17,4.73,1.38,0.00,0.64,0.00
239772,14.47,167,0.15,945,0.00,0.00,16,14.10,14.50,5.51,-9.13,4.73,1.38,0.00,0.64,0.00
239835,14.59,167,0.15,934,0.00,0.00,16,14.10,15.50,5.51,-9.11,4.73,1.38,0.00,0.64,0.00
239897,14.59,167,0.15,936,0.00,0.00,16,14.10,15.00,5.66,-9.09,4.75,1.38,0.00,0.64,0.00
239960,14.70,167,0.16,935,0.00,0.00,16,14.10,15.00,5.66,-9.03,4.79,1.38,0.00,0.64,0.00
240039,14.59,167,0.16,924,0.00,0.00,16,14.10,16.00,5.66,-9.01,4.79,1.38,0.00,0.64,0.00
240086,14.70,167,0.16,927,0.00,0.00,16,14.10,15.50,5.66,-8.95,4.85,1.40,0.00,0.64,0.00
240180,14.70,167,0.16,936,0.00,0.00,16,14.10,14.00,5.80,-8.91,4.95,1.40,0.00,0.64,0.00
240227,14.47,167,0.15,939,0.00,0.00,16,14.10,14.00,5.80,-8.89,4.97,1.40,0.00,0.64,0.00
240289,14.70,167,0.15,944,0.00,0.00,16,14.10,13.50,5.80,-8.91,4.91,1.38,0.00,0.64,0.00
240352,14.47,167,0.15,943,0.00,0.00,16,14.10,14.00,5.80,-8.88,4.85,1.38,0.00,0.64,0.00
240414,14.70,167,0.15,944,0.00,0.00,16,14.10,14.00,5.80,-8.91,4.85,1.38,0.00,0.64,0.00
240477,14.36,167,0.15,934,0.00,0.00,16,14.10,14.50,5.80,-8.88,4.85,1.38,0.00,0.64,0.00
240539,14.36,167,0.16,933,0.00,0.00,16,14.10,15.00,5.80,-8.91,4.91,1.40,0.00,0.64,0.00
240605,14.70,167,0.16,922,0.00,0.00,16,14.10,16.00,5.80,-8.86,4.97,1.40,0.00,0.64,0.00
240671,14.47,167,0.16,925,0.00,0.00,16,14.10,15.50,5.95,-8.82,5.04,1.40,0.00,0.64,0.00
240734,14.70,167,0.16,932,0.00,0.00,16,14.10,14.50,5.95,-8.78,5.04,1.40,0.00,0.64,0.00
