Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
984663,14.81,0.14,799,0.00,0.00,16,9.88,10.00,5.66,-9.11,3.80,-1.08,0.64
984850,14.70,0.15,806,0.00,0.00,16,9.88,9.00,5.66,-9.11,3.83,-1.08,0.64
985038,14.70,0.14,807,0.00,0.00,16,9.88,9.50,5.51,-9.13,3.83,-1.08,0.64
985240,14.81,0.14,804,0.00,0.00,16,9.88,9.50,5.51,-9.13,3.78,-1.08,0.64
985428,14.81,0.14,804,0.00,0.00,16,9.88,9.50,5.66,-9.11,3.83,-1.08,0.64
985616,14.70,0.14,800,0.00,0.00,16,9.88,10.00,5.66,-9.11,3.80,-1.08,0.64
985819,14.70,0.14,806,0.00,0.00,16,9.88,9.50,5.66,-9.17,3.78,-1.08,0.64
986007,14.59,0.14,795,0.00,0.00,16,9.88,9.50,5.66,-9.13,3.83,-1.08,0.64
986194,14.70,0.16,804,0.00,0.00,16,9.88,10.00,5.66,-9.11,3.83,-1.08,0.66
986382,14.81,0.14,804,0.00,0.00,16,9.88,9.50,5.66,-9.13,3.83,-1.08,0.66
986585,14.70,0.14,813,0.00,0.00,16,9.88,8.50,5.66,-9.13,3.83,-1.08,0.64
986772,14.59,0.14,812,0.00,0.00,16,9.88,8.50,5.51,-9.15,3.83,-1.08,0.64
986960,14.47,0.14,798,0.00,0.00,16,9.88,9.50,5.51,-9.13,3.83,-1.08,0.64
987147,14.70,0.14,808,0.00,0.00,16,9.88,9.50,5.66,-9.11,3.83,-1.08,0.66
987350,14.81,0.14,807,0.00,0.00,16,9.88,9.50,5.51,-9.13,3.80,-1.08,0.66
987539,14.59,0.14,811,0.00,0.00,16,9.88,9.00,5.51,-9.15,3.83,-1.08,0.64
987727,14.59,0.14,812,0.00,0.00,16,9.88,9.00,5.66,-9.11,3.83,-1.08,0.64
987914,14.70,0.14,795,0.00,0.00,16,9.88,10.50,5.66,-9.11,3.83,-1.08,0.64
988102,14.81,0.14,800,0.00,0.00,16,9.88,10.00,5.66,-9.09,3.83,-1.08,0.64
988305,14.70,0.14,808,0.00,0.00,16,9.88,9.00,5.66,-9.11,3.78,-1.08,0.64
988492,14.70,0.14,810,0.00,0.00,16,9.88,8.50,5.66,-9.17,3.78,-1.08,0.64
988680,14.59,0.14,804,0.00,0.00,16,9.88,9.50,5.51,-9.13,3.83,-1.08,0.64
988867,14.47,0.14,808,0.00,0.00,16,9.88,10.00,5.51,-9.11,3.80,-1.08,0.64
989071,14.59,0.14,809,0.00,0.00,16,9.88,9.00,5.66,-9.15,3.83,-1.08,0.64
989258,14.70,0.14,806,0.00,0.00,16,9.88,9.50,5.51,-9.13,3.83,-1.08,0.64
989446,14.59,0.14,796,0.00,0.00,16,9.88,10.50,5.66,-9.11,3.83,-1.08,0.64
989633,14.36,0.14,797,0.00,0.00,16,9.88,10.50,5.66,-9.11,3.83,-1.08,0.64
989836,14.59,0.14,808,0.00,0.00,16,9.88,9.00,5.66,-9.11,3.83,-1.08,0.64
990024,14.70,0.14,795,0.00,0.00,16,9.88,10.50,5.66,-9.11,3.80,-1.08,0.64
990211,14.70,0.14,803,0.00,0.00,16,9.88,9.50,5.66,-9.07,3.83,-1.08,0.64
990399,14.59,0.14,809,0.00,0.00,16,9.88,8.50,5.66,-9.11,3.80,-1.08,0.64
990586,14.59,0.14,800,0.00,0.00,16,9.88,10.00,5.66,-9.11,3.83,-1.08,0.66
990789,14.59,0.14,811,0.00,0.00,16,9.88,8.50,5.66,-9.11,3.83,-1.08,0.64
990978,14.59,0.14,803,0.00,0.00,16,9.88,9.50,5.66,-9.11,3.83,-1.08,0.64
991165,14.81,0.14,803,0.00,0.00,16,9.88,9.50,5.66,-9.11,3.78,-1.08,0.64
991353,14.59,0.14,804,0.00,0.00,16,9.88,9.50,5.66,-9.11,3.83,-1.08,0.66
991540,14.70,0.14,794,0.00,0.00,16,9.88,10.50,5.66,-9.09,3.83,-1.08,0.64
991743,14.70,0.14,792,0.00,0.00,16,9.88,10.50,5.66,-9.07,3.83,-1.08,0.64
991931,14.70,0.14,828,0.00,0.00,16,9.88,7.00,5.66,-9.13,3.83,-1.08,0.66
992118,14.81,0.14,817,0.00,0.00,16,9.88,8.00,5.51,-9.18,3.83,-1.08,0.66
992306,14.47,0.15,812,0.00,0.00,16,9.88,9.00,5.51,-9.17,3.89,-1.08,0.68
992509,14.70,0.22,838,0.00,0.00,16,11.99,10.50,6.24,-8.39,5.96,-1.08,0.74
992696,14.81,0.21,1026,0.00,0.00,16,15.16,14.00,6.82,-7.64,6.81,-1.08,0.76
992884,12.98,0.27,1194,0.00,0.00,16,28.52,18.50,7.25,-6.88,8.48,-1.08,0.84
993072,13.78,0.26,1394,0.00,0.00,16,29.22,28.50,8.42,-6.13,11.66,-1.39,0.86
993259,15.04,0.29,1484,0.00,0.00,16,30.62,29.00,8.85,-5.65,13.84,-1.39,0.92
993462,15.73,0.30,1605,0.00,0.00,16,32.03,30.00,9.29,-5.43,15.48,-1.39,0.92
993650,15.16,0.29,1656,0.00,0.00,16,32.38,31.00,9.29,-5.39,15.92,-1.39,0.94
993837,14.81,0.31,1674,0.00,0.00,16,34.14,33.00,9.43,-5.20,17.48,-1.39,0.94
994025,14.70,0.31,1743,0.00,0.00,16,35.20,34.00,9.58,-5.10,18.02,-1.39,0.96
994212,14.59,0.32,1741,0.00,0.00,16,35.55,34.50,9.72,-4.97,18.50,-1.08,0.96
994415,14.59,0.33,1707,0.00,0.00,16,35.55,34.50,9.87,-4.74,18.72,-1.08,0.98
994603,14.36,0.33,1659,0.00,0.00,16,35.55,34.50,10.30,-4.37,18.95,-1.08,0.98
994791,14.36,0.36,1578,0.00,0.00,16,34.14,33.00,10.59,-3.93,18.72,-1.08,0.98
994978,14.36,0.38,1470,0.00,0.00,16,29.92,30.00,11.17,-3.46,18.10,-1.08,0.98
995166,14.47,0.34,1698,0.00,0.00,16,36.25,35.00,11.17,-3.71,18.50,-0.77,1.00
995369,15.16,0.33,1750,0.00,0.00,16,37.66,35.50,10.74,-4.12,19.42,-0.77,1.00
995557,15.04,0.36,1941,0.00,0.00,16,39.06,38.00,10.74,-3.75,22.58,0.77,1.06
995744,14.59,0.39,2104,0.00,0.00,16,38.01,38.50,11.32,-3.13,25.90,1.39,1.12
995932,15.04,0.40,2277,0.00,0.00,16,38.36,38.00,12.04,-2.59,29.93,2.63,1.14
996134,14.81,0.40,2474,0.00,0.00,16,38.36,38.00,12.19,-2.44,33.33,2.32,1.16
996322,14.93,0.41,2650,0.00,0.00,16,38.01,37.50,12.19,-2.53,36.02,2.32,1.16
996510,14.70,0.39,2845,0.00,0.00,16,39.77,37.50,11.90,-2.90,37.86,1.08,1.12
996697,14.13,0.34,3018,0.00,0.00,16,42.23,41.50,10.88,-3.93,34.92,-0.77,1.06
996900,14.81,0.31,3176,0.00,0.00,16,43.28,42.00,10.30,-4.41,33.81,-1.39,1.04
997088,14.70,0.29,3314,0.00,0.00,16,43.98,42.50,10.01,-4.97,32.60,-1.39,1.02
997276,14.36,0.15,3330,0.00,0.00,16,37.30,43.50,8.27,-8.64,22.74,-4.18,0.64
997463,12.86,0.13,3045,0.00,0.00,16,15.16,23.50,4.50,-10.42,13.14,-4.18,0.64
997651,21.82,0.16,2802,0.00,0.00,16,11.99,11.50,4.06,-10.60,13.45,-4.18,0.64
997854,23.43,0.14,2476,0.00,0.00,16,11.99,11.50,4.06,-10.60,12.31,-3.25,0.64
998041,23.54,0.13,2182,0.00,0.00,16,11.99,11.50,4.06,-10.73,9.61,-2.01,0.64
998229,23.66,0.15,1894,0.00,0.00,16,11.99,11.50,4.06,-10.62,8.56,-1.39,0.64
998416,24.35,0.16,1574,0.00,0.00,16,11.64,11.50,4.21,-10.40,8.44,-1.39,0.66
998619,23.77,0.24,1278,0.00,0.00,16,16.91,11.00,4.93,-8.68,8.19,-1.39,0.86
998807,24.00,0.26,1488,0.00,0.00,16,31.33,28.50,8.13,-6.54,13.52,-1.39,0.88
998995,14.81,0.22,2062,0.00,0.00,16,39.77,38.00,7.98,-6.83,15.55,-1.70,0.90
999182,15.62,0.25,1975,0.00,0.00,16,37.66,37.50,7.84,-6.83,16.00,-1.70,0.92
999370,14.81,0.25,1973,0.00,0.00,16,38.36,37.50,8.13,-6.46,16.00,-1.39,0.92
999573,14.47,0.33,2014,0.00,0.00,16,39.06,38.00,8.56,-5.57,17.71,-1.39,1.06
999760,13.09,0.41,2057,0.00,0.00,16,35.55,33.50,11.46,-2.77,28.61,2.94,1.16
999948,14.59,0.42,2082,0.00,0.00,16,35.20,34.00,12.48,-2.07,29.14,3.87,1.22
1000135,15.16,0.44,2160,0.00,0.00,16,33.79,33.00,13.20,-1.47,31.92,5.72,1.26
1000338,14.70,0.45,2229,0.00,0.00,16,33.44,32.00,13.49,-1.12,34.06,5.72,1.28
1000526,14.81,0.47,2332,0.00,0.00,16,32.73,32.50,13.78,-0.87,35.65,6.03,1.28
1000713,14.59,0.47,2418,0.00,0.00,16,32.73,32.00,14.07,-0.68,37.99,5.41,1.28
1000901,14.59,0.46,2509,0.00,0.00,16,33.44,32.00,13.93,-0.83,39.03,3.87,1.20
1001089,14.47,0.42,2563,0.00,0.00,16,37.30,35.50,12.91,-1.74,36.52,1.39,1.12
1001292,14.70,0.40,2658,0.00,0.00,16,38.71,38.00,12.33,-2.42,35.65,0.77,1.08
1001479,14.81,0.37,2705,0.00,0.00,16,41.17,40.00,11.90,-3.17,33.81,-1.08,1.04
1001667,14.93,0.33,2748,0.00,0.00,16,42.93,42.00,10.88,-4.25,30.69,-2.32,1.00
1001855,14.70,0.31,2804,0.00,0.00,16,43.63,42.50,9.87,-5.07,27.67,-3.87,0.96
1002058,14.70,0.27,2838,0.00,0.00,16,44.34,43.00,9.14,-5.88,26.20,-4.18,0.92
1002245,14.59,0.23,2856,0.00,0.00,16,44.34,43.50,7.98,-6.94,22.24,-4.18,0.88
1002433,14.24,0.20,2874,0.00,0.00,16,44.34,43.50,7.25,-7.66,20.24,-4.18,0.86
1002620,14.59,0.18,2898,0.00,0.00,16,42.93,42.50,6.67,-8.22,18.49,-4.18,0.82
1002808,14.81,0.14,2877,0.00,0.00,16,39.06,39.50,5.51,-9.55,12.53,-4.18,0.72
1003011,13.78,0.13,2871,0.00,0.00,16,36.60,36.50,4.50,-10.31,12.52,-4.18,0.70
1003198,14.59,0.13,2869,0.00,0.00,16,26.41,29.00,4.06,-10.56,12.85,-4.18,0.68
1003386,17.80,0.14,2828,0.00,0.00,16,11.99,13.00,4.06,-10.58,11.93,-4.18,0.66
1003573,25.61,0.12,2776,0.00,0.00,16,11.99,11.50,4.06,-10.58,11.45,-4.18,0.66
1003776,25.61,0.13,2710,0.00,0.00,16,11.99,11.50,4.21,-10.48,11.82,-4.18,0.68
1003964,23.54,0.14,2671,0.00,0.00,16,14.45,12.50,4.35,-10.25,12.36,-3.87,0.72
1004152,23.43,0.15,2649,0.00,0.00,16,20.78,16.50,4.35,-10.31,12.79,-3.87,0.76
1004339,14.01,0.19,2680,0.00,0.00,16,36.60,25.50,4.79,-9.48,14.40,-3.87,0.84
1004542,13.44,0.21,2669,0.00,0.00,16,43.63,42.50,6.09,-8.33,18.02,-3.87,0.88
1004730,14.81,0.22,2674,0.00,0.00,16,43.98,43.00,6.67,-7.91,19.11,-3.87,0.90
1004917,15.39,0.23,2663,0.00,0.00,16,44.34,43.00,7.11,-7.52,20.07,-3.87,0.92
1005105,15.27,0.25,2683,0.00,0.00,16,44.34,43.50,7.55,-7.08,21.45,-3.87,0.94
1005293,15.16,0.26,2708,0.00,0.00,16,44.69,43.50,7.98,-6.57,23.35,-3.87,0.96
1005496,14.81,0.23,2724,0.00,0.00,16,44.34,43.50,7.84,-7.19,20.59,-4.18,0.82
1005683,13.09,0.15,2712,0.00,0.00,16,39.77,40.00,5.51,-9.28,12.64,-4.18,0.74
1005871,13.44,0.13,2676,0.00,0.00,16,37.66,36.50,4.79,-9.94,11.61,-3.87,0.74
1006058,15.62,0.13,2737,0.00,0.00,16,37.66,36.50,4.64,-10.15,11.35,-4.18,0.74
1006246,15.85,0.12,2642,0.00,0.00,16,32.03,35.50,4.35,-10.54,10.43,-3.87,0.68
1006449,15.96,0.11,2656,0.00,0.00,16,17.62,25.00,3.92,-10.87,10.13,-3.87,0.66
1006636,20.79,0.11,2640,0.00,0.00,16,11.99,11.50,3.92,-10.77,9.88,-3.56,0.66
1006824,25.61,0.11,2576,0.00,0.00,16,11.99,11.50,3.92,-10.79,9.53,-3.56,0.64
1007012,25.61,0.11,2528,0.00,0.00,16,11.99,11.50,3.92,-10.79,9.44,-3.56,0.64
1007215,24.12,0.11,2502,0.00,0.00,16,11.99,11.50,3.92,-10.81,9.18,-3.25,0.66
1007402,23.89,0.11,2468,0.00,0.00,16,11.99,11.50,3.92,-10.73,9.17,-3.25,0.66
1007590,23.77,0.11,2432,0.00,0.00,16,11.99,11.50,4.21,-10.40,9.92,-2.94,0.70
1007777,23.89,0.12,2391,0.00,0.00,16,16.21,14.00,4.50,-10.09,9.52,-2.94,0.70
1007965,23.77,0.12,2352,0.00,0.00,16,21.48,19.00,4.35,-10.38,9.30,-2.63,0.72
1008168,17.23,0.12,2335,0.00,0.00,16,27.11,25.00,4.35,-10.38,9.56,-2.63,0.72
1008355,15.39,0.12,2330,0.00,0.00,16,33.09,31.00,4.35,-10.31,9.56,-2.63,0.74
1008543,14.70,0.12,2316,0.00,0.00,16,35.55,35.00,4.35,-10.25,9.61,-2.63,0.74
1008730,14.70,0.12,2302,0.00,0.00,16,35.55,34.50,4.50,-10.29,9.18,-2.63,0.74
1008934,14.59,0.12,2275,0.00,0.00,16,35.20,34.50,4.50,-10.27,9.08,-2.63,0.74
1009122,14.81,0.10,2267,0.00,0.00,16,34.49,33.50,4.21,-10.56,8.19,-2.63,0.72
1009309,14.70,0.10,2262,0.00,0.00,16,34.49,33.50,3.92,-10.71,7.50,-2.32,0.72
1009497,14.70,0.10,2246,0.00,0.00,16,34.49,33.50,3.92,-10.75,7.54,-2.32,0.72
1012381,14.81,0.34,2263,0.00,0.00,16,42.58,41.50,10.16,-4.47,24.90,0.15,1.06
1012569,14.36,0.35,2279,0.00,0.00,16,42.58,41.50,10.74,-3.94,26.09,1.08,1.08
1012756,14.93,0.35,2367,0.00,0.00,16,43.28,42.50,11.03,-3.65,27.46,0.77,1.08
1012944,15.04,0.34,2410,0.00,0.00,16,43.98,42.50,10.74,-3.96,26.42,3.87,1.02
1013131,14.70,0.31,2446,0.00,0.00,16,44.34,43.50,10.30,-4.49,26.20,-1.39,1.00
1013334,14.81,0.27,2518,0.00,0.00,16,45.39,44.50,9.29,-5.74,22.87,-3.25,0.94
1013522,14.70,0.25,2554,0.00,0.00,16,44.69,44.00,8.56,-6.30,21.97,-3.25,0.92
1013709,15.04,0.24,2564,0.00,0.00,16,44.34,43.50,8.13,-6.65,21.20,-3.56,0.90
1013912,14.70,0.23,2610,0.00,0.00,16,43.98,43.50,7.69,-7.04,20.50,-3.56,0.90
1014101,14.81,0.21,2621,0.00,0.00,16,43.98,43.00,7.40,-7.48,19.35,-3.87,0.88
1014288,14.59,0.20,2645,0.00,0.00,16,43.63,42.50,6.96,-7.89,18.02,-3.87,0.86
1014476,14.59,0.19,2672,0.00,0.00,16,42.58,42.00,6.53,-8.22,16.89,-3.87,0.84
1014663,14.59,0.18,2692,0.00,0.00,16,42.23,41.50,6.24,-8.43,16.29,-3.87,0.84
1014851,14.59,0.18,2680,0.00,0.00,16,42.23,41.50,6.24,-8.53,16.29,-4.18,0.84
1015054,14.59,0.18,2698,0.00,0.00,16,41.88,41.00,5.95,-8.70,15.77,-3.87,0.82
1015241,14.59,0.16,2685,0.00,0.00,16,40.47,39.50,5.66,-9.09,14.47,-3.87,0.78
1015429,14.70,0.14,2702,0.00,0.00,16,38.71,38.00,5.37,-9.57,13.13,-4.18,0.76
1015616,14.59,0.13,2702,0.00,0.00,16,37.66,36.50,4.79,-9.96,11.77,-3.87,0.74
1015807,14.70,0.12,2708,0.00,0.00,16,34.84,35.50,4.50,-10.44,10.54,-3.87,0.68
1016010,15.62,0.12,2665,0.00,0.00,16,25.00,29.50,4.06,-10.75,10.48,-3.87,0.68
1016198,20.33,0.12,2618,0.00,0.00,16,14.80,19.00,4.06,-10.64,10.69,-3.87,0.68
1016385,23.43,0.12,2591,0.00,0.00,16,11.99,11.50,4.06,-10.62,10.48,-3.56,0.66
1016573,23.54,0.11,2578,0.00,0.00,16,11.99,11.50,4.06,-10.75,9.66,-3.56,0.66
1016775,23.77,0.11,2552,0.00,0.00,16,11.99,11.50,3.92,-10.83,9.26,-3.25,0.64
1016963,23.66,0.10,2506,0.00,0.00,16,11.99,11.50,3.92,-10.87,8.95,-3.56,0.66
1017151,24.00,0.11,2473,0.00,0.00,16,11.99,11.50,3.92,-10.83,8.86,-3.25,0.66
1017338,23.66,0.10,2454,0.00,0.00,16,11.99,11.50,3.92,-10.77,8.52,-2.94,0.66
1017526,23.77,0.11,2418,0.00,0.00,16,11.99,11.50,4.06,-10.67,8.60,-2.94,0.66
1017713,23.77,0.12,2357,0.00,0.00,16,11.99,11.50,4.06,-10.56,8.87,-2.94,0.66
1017916,23.77,0.12,2314,0.00,0.00,16,11.99,11.50,4.21,-10.50,8.47,-2.63,0.68
1018104,23.66,0.11,2297,0.00,0.00,16,11.99,11.50,4.21,-10.50,8.06,-2.63,0.68
1018292,23.77,0.10,2280,0.00,0.00,16,11.99,11.50,4.21,-10.48,7.74,-2.32,0.68
1018479,23.77,0.10,2240,0.00,0.00,16,14.10,11.50,4.21,-10.48,7.74,-2.32,0.70
1018682,24.00,0.10,2212,0.00,0.00,16,19.02,16.50,4.21,-10.67,7.26,-2.32,0.70
1018870,23.20,0.10,2166,0.00,0.00,16,24.30,22.00,3.77,-10.93,7.10,-2.01,0.70
1019057,19.64,0.10,2129,0.00,0.00,16,28.87,26.50,3.77,-11.00,7.10,-2.01,0.70
1019245,15.39,0.10,2112,0.00,0.00,16,33.44,31.50,3.63,-11.00,7.17,-2.01,0.70
1019448,14.01,0.10,2105,0.00,0.00,16,33.44,33.00,3.63,-11.00,6.84,-2.01,0.70
1019635,13.44,0.07,2056,0.00,0.00,16,17.27,21.00,3.34,-11.37,5.14,-1.70,0.66
1019823,13.67,0.08,2042,0.00,0.00,16,11.99,11.50,3.34,-11.31,5.62,-1.70,0.66
1020011,15.16,0.08,1999,0.00,0.00,16,11.99,11.50,3.48,-11.18,5.59,-1.70,0.64
1020214,20.44,0.09,1962,0.00,0.00,16,11.99,11.50,3.48,-11.14,5.46,-1.39,0.64
1020402,24.92,0.09,1940,0.00,0.00,16,11.99,11.50,3.63,-11.14,5.68,-1.39,0.66
1020589,23.77,0.09,1914,0.00,0.00,16,11.99,11.50,3.48,-11.14,5.55,-1.39,0.66
1020777,24.12,0.09,1877,0.00,0.00,16,11.99,11.50,3.63,-11.14,5.62,-1.39,0.66
1020979,23.66,0.09,1838,0.00,0.00,16,11.99,11.50,3.48,-11.18,5.65,-1.39,0.66
1021167,23.54,0.09,1794,0.00,0.00,16,11.99,11.50,3.48,-11.23,5.65,-1.39,0.66
1021355,23.77,0.10,1751,0.00,0.00,16,11.99,11.50,3.48,-11.25,5.55,-1.39,0.66
1021542,23.66,0.10,1702,0.00,0.00,16,11.99,11.50,3.48,-11.25,5.71,-1.39,0.66
1021730,24.00,0.10,1673,0.00,0.00,16,11.99,11.50,3.48,-11.20,5.78,-1.39,0.66
1021933,24.00,0.11,1618,0.00,0.00,16,11.99,11.50,3.63,-11.12,5.78,-1.39,0.66
1022121,23.89,0.11,1588,0.00,0.00,16,11.99,11.50,3.63,-11.06,5.52,-1.39,0.66
1022308,23.77,0.11,1554,0.00,0.00,16,11.99,11.50,3.77,-10.94,5.68,-1.39,0.66
1022496,23.66,0.11,1510,0.00,0.00,16,11.64,11.50,3.77,-10.85,5.91,-1.39,0.66
1022699,24.00,0.11,1460,0.00,0.00,16,11.64,11.50,3.92,-10.87,5.46,-1.39,0.66
1022886,24.00,0.11,1429,0.00,0.00,16,11.29,11.50,3.77,-10.94,5.17,-1.39,0.66
1023074,23.66,0.13,1349,0.00,0.00,16,10.94,19.00,3.77,-10.93,5.27,-1.39,0.66
1023261,23.89,0.13,1164,0.00,0.00,16,10.23,18.00,3.92,-10.75,5.52,-1.08,0.66
1023449,23.89,0.14,1062,0.00,0.00,16,9.88,17.50,4.06,-10.54,4.82,-1.08,0.66
1023652,23.66,0.14,972,0.00,0.00,16,9.88,17.50,4.50,-10.17,4.48,-1.08,0.66
1023839,23.20,0.12,918,0.00,0.00,16,9.88,17.50,4.79,-9.88,3.56,-1.08,0.64
1024027,14.24,0.12,880,0.00,0.00,16,9.88,17.50,4.93,-9.75,3.80,-1.08,0.66
1024230,12.40,0.14,872,0.00,0.00,16,9.88,17.50,5.08,-9.63,3.78,-1.08,0.66
1024418,12.75,0.13,843,0.00,0.00,16,9.88,17.50,5.22,-9.46,3.88,-1.08,0.66
1024605,13.21,0.13,841,0.00,0.00,16,9.88,17.50,5.37,-9.38,3.80,-1.08,0.64
1024793,14.24,0.14,831,0.00,0.00,16,9.88,17.50,5.37,-9.36,3.86,-1.08,0.64
1024996,14.70,0.13,842,0.00,0.00,16,9.88,16.50,5.37,-9.36,3.78,-1.08,0.64
1025183,14.93,0.13,842,0.00,0.00,16,9.88,15.50,5.37,-9.38,3.76,-1.08,0.66
1025371,15.04,0.13,819,0.00,0.00,16,9.88,16.50,5.37,-9.38,3.49,-1.08,0.66
1025558,15.16,0.14,804,0.00,0.00,16,9.88,17.00,5.37,-9.30,3.65,-1.08,0.64
1025761,15.27,0.14,811,0.00,0.00,16,9.88,15.50,5.37,-9.24,3.73,-1.08,0.66
1025949,15.39,0.13,822,0.00,0.00,16,9.88,13.00,5.51,-9.30,3.52,-1.08,0.64
1026137,15.50,0.14,793,0.00,0.00,16,9.88,15.50,5.37,-9.26,3.73,-1.08,0.64
1026325,15.39,0.13,812,0.00,0.00,16,9.88,13.00,5.51,-9.22,3.67,-1.08,0.64
1026527,15.04,0.13,806,0.00,0.00,16,9.88,13.00,5.51,-9.24,3.56,-1.08,0.66
1026715,15.04,0.14,792,0.00,0.00,16,9.88,13.00,5.51,-9.22,3.70,-1.08,0.64
1026903,14.93,0.14,800,0.00,0.00,16,9.88,12.00,5.51,-9.18,3.78,-1.08,0.66
1027090,14.81,0.14,799,0.00,0.00,16,9.88,11.50,5.51,-9.17,3.70,-1.08,0.66
1027278,15.04,0.14,807,0.00,0.00,16,9.88,10.50,5.51,-9.17,3.67,-1.08,0.66
1027465,14.81,0.14,796,0.00,0.00,16,9.88,10.50,5.51,-9.17,3.67,-1.08,0.66
1027668,14.81,0.14,796,0.00,0.00,16,9.88,11.50,5.51,-9.15,3.67,-1.08,0.66
1027855,14.93,0.14,794,0.00,0.00,16,9.88,11.00,5.51,-9.13,3.70,-1.08,0.64
1028059,15.04,0.14,786,0.00,0.00,16,9.88,11.50,5.66,-9.11,3.67,-1.08,0.64
1028247,15.16,0.14,790,0.00,0.00,16,9.88,11.00,5.66,-9.09,3.67,-1.08,0.66
1028434,15.04,0.14,797,0.00,0.00,16,9.88,10.00,5.66,-9.07,3.73,-1.08,0.64
1028622,14.93,0.16,797,0.00,0.00,16,9.88,10.00,5.66,-9.07,3.78,-1.08,0.66
1028809,15.04,0.14,808,0.00,0.00,16,9.88,8.50,5.66,-9.09,3.76,-1.08,0.64
1029000,14.93,0.14,810,0.00,0.00,16,9.88,8.50,5.66,-9.09,3.78,-1.08,0.66
1029188,14.81,0.14,796,0.00,0.00,16,9.88,10.50,5.66,-9.07,3.80,-1.08,0.64
1029391,14.81,0.14,808,0.00,0.00,16,9.88,9.00,5.66,-9.09,3.76,-1.08,0.66
1029578,14.93,0.14,800,0.00,0.00,16,9.88,9.50,5.66,-9.11,3.73,-1.08,0.66
1029766,14.81,0.15,785,0.00,0.00,16,9.88,11.50,5.66,-9.09,3.80,-1.08,0.64
1029955,14.70,0.14,804,0.00,0.00,16,9.88,9.50,5.66,-9.07,3.83,-1.08,0.64
1030158,14.70,0.14,802,0.00,0.00,16,9.88,9.50,5.66,-9.07,3.80,-1.08,0.64
1030345,14.70,0.14,798,0.00,0.00,16,9.88,10.00,5.66,-9.07,3.83,-1.08,0.64
1030533,14.81,0.12,808,0.00,0.00,16,9.88,9.00,5.66,-9.07,3.78,-1.08,0.66
1030720,14.70,0.14,798,0.00,0.00,16,9.88,10.00,5.66,-9.07,3.80,-1.08,0.66
1030908,14.70,0.14,808,0.00,0.00,16,9.88,9.00,5.66,-9.07,3.78,-1.08,0.64
1031111,14.70,0.14,805,0.00,0.00,16,9.88,9.50,5.66,-9.07,3.73,-1.08,0.64
1031299,14.70,0.14,793,0.00,0.00,16,9.88,10.50,5.66,-9.07,3.80,-1.08,0.64
1031487,14.70,0.14,810,0.00,0.00,16,9.88,8.50,5.66,-9.09,3.73,-1.08,0.64
1031674,14.81,0.14,784,0.00,0.00,16,9.88,11.00,5.66,-9.05,3.70,-1.08,0.64
1031877,14.81,0.14,789,0.00,0.00,16,9.88,10.50,5.66,-9.01,3.80,-1.08,0.64
1032065,14.81,0.14,813,0.00,0.00,16,9.88,8.00,5.66,-9.05,3.78,-1.08,0.64
1032252,15.04,0.14,788,0.00,0.00,16,9.88,10.50,5.66,-9.05,3.80,-1.08,0.64
1032440,15.04,0.14,810,0.00,0.00,16,9.88,8.00,5.66,-9.05,3.73,-1.08,0.66
1032643,14.81,0.14,806,0.00,0.00,16,9.88,9.00,5.66,-9.07,3.76,-1.08,0.64
1032830,14.70,0.14,802,0.00,0.00,16,9.88,9.50,5.66,-9.07,3.78,-1.08,0.64
1033018,14.81,0.14,803,0.00,0.00,16,9.88,9.50,5.66,-9.07,3.78,-1.08,0.64
1033206,14.81,0.14,807,0.00,0.00,16,9.88,9.00,5.66,-9.07,3.70,-1.08,0.64
1033409,14.93,0.14,796,0.00,0.00,16,9.88,10.00,5.66,-9.07,3.78,-1.08,0.66
1033596,14.81,0.14,814,0.00,0.00,16,9.88,8.00,5.66,-9.09,3.78,-1.08,0.66
1033784,14.81,0.16,805,0.00,0.00,16,9.88,9.50,5.66,-9.07,3.80,-1.08,0.66
1033971,14.70,0.14,803,0.00,0.00,16,9.88,9.50,5.66,-9.07,3.80,-1.08,0.64
1034174,14.70,0.14,814,0.00,0.00,16,9.88,8.50,5.66,-9.09,3.73,-1.08,0.64
1034362,14.81,0.14,801,0.00,0.00,16,9.88,10.00,5.66,-9.09,3.80,-1.08,0.64
1034549,14.81,0.14,805,0.00,0.00,16,9.88,9.50,5.66,-9.07,3.83,-1.08,0.66
1034737,14.70,0.14,818,0.00,0.00,16,9.88,9.00,5.66,-9.09,3.70,-1.08,0.64
1034940,14.70,0.14,813,0.00,0.00,16,9.88,9.00,5.66,-9.11,3.78,-1.08,0.64
1035128,14.70,0.14,805,0.00,0.00,16,9.88,10.00,5.66,-9.09,3.75,-1.08,0.66
1035315,14.70,0.14,807,0.00,0.00,16,9.88,9.50,5.66,-9.09,3.70,-1.08,0.64
1035503,14.70,0.14,804,0.00,0.00,16,9.88,9.50,5.66,-9.11,3.78,-1.08,0.66
1035706,14.70,0.14,807,0.00,0.00,16,9.88,9.50,5.66,-9.09,3.73,-1.08,0.64
