Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),Battery Voltage (V),CL/OL Fueling* (status),Closed Loop Fueling Target* (estimated AFR),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Injector #1 Latency (Direct)* (ms),Fuel Injector #1 Pulse Width (ms),Fuel Injector #1 Pulse Width (Direct)* (ms),Fuel Injector #1 Pulse Width Pre_Low-PW Compensation (ms),Fuel Pump Duty (%),Fueling Final Base* (estimated AFR),Gear (Calculated)* (position),IAM* (raw ecu value),Injector Duty Cycle (%),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Tip-in Enrichment (Last Calculated)* (raw enrichment value),Tip-in Throttle* (%),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
36061,-6.25,11.72,15.62,14.08,8,14.37,0.32,1807,0.00,0.00,0.912,1.79,0.904,1.000,74.90,14.16,1,16,2.66,5.08,-9.57,0.00,-1.70,0.76,0,0.6,0.00,0.00,15.80
36173,-4.69,10.94,15.50,14.08,8,14.37,0.36,1764,0.00,0.00,0.912,1.79,0.952,1.060,74.90,14.16,1,16,2.61,5.22,-9.46,0.00,-1.70,0.78,0,0.0,0.00,0.00,15.90
36284,-3.91,10.94,15.27,14.08,8,14.37,0.39,1748,0.00,0.00,0.920,2.05,1.112,1.188,74.90,14.11,1,16,2.96,5.51,-9.09,0.00,-1.70,0.80,0,0.0,0.00,0.00,15.60
36397,-3.91,10.16,15.04,13.92,8,14.37,0.41,1732,0.00,0.00,0.920,2.05,1.184,1.256,74.90,14.11,1,16,2.94,5.66,-8.76,0.00,-1.70,0.80,0,0.0,0.00,0.00,15.40
36509,-3.12,10.16,14.93,13.92,8,14.37,0.43,1696,0.00,0.00,0.920,2.05,1.300,1.368,74.90,14.06,1,16,2.83,6.09,-8.45,0.00,-1.70,0.82,0,0.0,0.00,0.00,15.30
36621,-3.12,9.38,14.81,13.92,8,14.37,0.44,1674,0.00,0.00,0.928,2.05,1.348,1.404,74.90,14.06,1,16,2.89,6.53,-8.12,0.00,-1.70,0.82,0,0.0,0.00,0.00,15.00
36733,-2.34,9.38,14.81,14.08,8,14.37,0.46,1696,0.00,0.00,0.912,2.05,1.380,1.464,74.90,14.06,1,16,2.85,6.67,-7.85,0.00,-1.70,0.82,0,0.0,0.00,0.00,15.20
36845,-0.78,9.38,15.04,14.08,8,14.37,0.46,1651,0.00,0.00,0.912,2.30,1.452,1.508,74.90,14.06,1,16,3.15,6.96,-7.64,0.00,-1.70,0.82,0,0.0,0.00,0.00,15.20
36958,0.78,8.59,15.27,14.08,8,14.37,0.49,1661,0.00,0.00,0.912,2.30,1.500,1.804,74.90,14.06,1,16,3.18,7.11,-7.44,0.00,-1.70,0.84,0,0.6,0.00,0.00,15.50
37069,3.12,8.59,15.62,14.08,8,14.37,0.49,1658,0.00,0.00,0.912,2.30,1.640,1.680,74.90,14.02,1,16,3.20,7.40,-7.21,0.00,-1.70,0.84,0,0.0,0.00,0.00,15.60
37181,4.69,7.81,15.85,14.08,8,14.38,0.53,1664,0.00,0.00,0.912,2.56,1.724,1.768,74.90,12.90,1,16,3.51,7.55,-6.98,0.00,-1.70,0.86,0,0.6,0.00,0.00,15.90
37293,6.25,7.81,15.73,14.00,8,14.38,0.53,1645,0.00,0.00,0.916,2.56,1.752,1.796,74.90,14.02,1,16,3.57,7.84,-6.71,0.00,-1.70,0.88,0,0.0,0.00,0.00,15.90
37405,5.47,7.81,15.16,14.00,8,14.38,0.56,1701,0.00,0.00,0.916,2.56,1.812,1.856,74.90,14.02,1,16,3.55,8.13,-6.54,0.00,-1.70,0.88,0,0.0,0.00,0.00,15.80
37517,7.03,7.03,15.04,14.08,8,14.38,0.56,1662,0.00,0.00,0.912,2.56,1.876,1.908,74.90,14.02,1,16,3.56,8.27,-6.32,0.00,-1.70,0.90,0,0.0,0.00,0.00,15.60
37629,9.38,7.03,15.27,14.08,8,14.38,0.57,1702,0.00,0.00,0.912,2.82,1.948,1.980,74.90,14.02,1,16,4.02,8.42,-6.13,0.00,-1.70,0.90,0,0.0,0.00,0.00,15.80
37741,9.38,7.03,15.50,14.08,8,14.38,0.56,1716,0.00,0.00,0.912,2.82,1.964,2.016,74.90,14.02,1,16,4.07,8.71,-6.01,0.00,-1.70,0.90,0,0.0,0.00,0.00,15.70
37853,11.72,7.03,15.50,14.08,8,14.38,0.56,1734,0.00,0.00,0.912,2.82,1.948,1.980,74.90,14.07,1,16,4.17,8.71,-5.99,0.00,-1.70,0.90,0,0.0,0.00,0.00,15.50
37965,13.28,7.03,15.50,14.08,8,14.38,0.56,1779,0.00,0.00,0.912,2.82,2.004,2.036,74.90,14.07,1,16,4.18,8.71,-5.96,0.00,-1.70,0.90,0,0.0,0.00,0.00,15.60
38077,13.28,6.25,15.39,14.08,8,14.38,0.55,1798,0.00,0.00,0.912,2.82,1.992,2.000,74.90,14.07,1,16,4.29,8.71,-5.96,0.00,-1.70,0.90,0,0.0,0.00,0.00,15.50
38189,12.50,4.69,14.81,14.08,8,14.38,0.55,1849,0.00,0.00,0.912,2.56,1.872,1.904,74.90,14.11,1,16,3.96,8.71,-6.01,0.00,-1.70,0.90,0,0.0,0.00,0.00,15.00
38301,13.28,4.69,14.70,14.00,8,14.38,0.53,1858,0.00,0.00,0.916,2.56,1.868,1.916,74.90,14.11,1,16,3.99,8.71,-5.99,0.00,-1.70,0.90,0,0.0,0.00,0.00,15.00
38413,12.50,4.69,14.59,14.00,8,14.38,0.53,1893,0.00,0.00,0.916,2.56,1.860,1.872,74.90,14.16,1,16,4.08,8.71,-6.07,0.00,-1.70,0.90,0,0.0,0.00,0.00,14.70
38525,12.50,4.69,14.59,14.00,8,14.38,0.53,1922,0.00,0.00,0.916,2.56,1.840,1.892,74.90,14.16,1,16,4.12,8.56,-6.11,0.00,-1.70,0.90,0,0.0,0.00,0.00,14.70
38637,12.50,4.69,14.24,14.08,8,14.38,0.53,1931,0.00,0.00,0.912,2.56,1.792,1.824,74.90,14.16,1,16,4.19,8.56,-6.17,0.00,-1.70,0.90,0,0.0,0.00,0.00,14.50
38750,12.50,4.69,14.13,14.08,8,14.38,0.51,1965,0.00,0.00,0.912,2.56,1.760,1.804,74.90,14.21,1,16,4.24,8.56,-6.27,0.00,-1.70,0.90,0,0.0,0.00,0.00,14.50
38862,11.72,4.69,14.13,14.16,8,14.38,0.51,2012,0.00,0.00,0.912,2.56,1.728,1.780,74.90,14.21,1,16,4.28,8.27,-6.38,0.00,-2.01,0.90,0,0.0,0.00,0.00,14.50
38973,10.94,4.69,13.90,14.08,8,14.38,0.51,2032,0.00,0.00,0.924,2.56,1.708,1.752,74.90,14.21,1,16,4.39,8.27,-6.44,0.00,-2.01,0.90,0,0.0,0.00,0.00,14.40
39085,9.38,4.69,13.78,13.92,8,14.38,0.49,2056,0.00,0.00,0.920,2.56,1.648,1.688,74.90,14.25,1,16,4.45,8.27,-6.56,0.00,-2.01,0.90,0,0.0,0.00,0.00,14.20
39197,8.59,4.69,13.67,13.92,8,14.38,0.49,2110,0.00,0.00,0.920,2.30,1.620,1.660,74.90,14.25,1,16,4.03,8.13,-6.69,0.00,-2.01,0.90,0,0.0,0.00,0.00,14.20
39309,7.03,4.69,13.55,14.00,8,14.39,0.48,2116,0.00,0.00,0.916,2.30,1.576,1.616,74.90,14.25,1,16,4.16,7.98,-6.77,0.00,-2.01,0.90,0,0.0,0.00,0.00,14.10
39421,4.69,4.69,13.44,14.08,8,14.39,0.47,2167,0.00,0.00,0.912,2.30,1.488,1.540,74.90,14.25,1,16,4.19,7.69,-6.96,0.00,-2.01,0.90,0,0.0,0.00,0.00,14.00
39533,3.91,4.69,13.55,14.08,8,14.39,0.47,2184,0.00,0.00,0.912,2.30,1.476,1.524,74.90,14.25,1,16,4.24,7.69,-7.08,0.00,-2.01,0.90,0,0.0,0.00,0.00,13.90
39645,2.34,4.69,13.44,14.08,8,14.39,0.46,2228,0.00,0.00,0.912,2.30,1.404,1.464,74.90,14.25,1,16,4.32,7.55,-7.27,0.00,-2.01,0.90,0,0.0,0.00,0.00,13.80
39757,0.78,4.69,13.44,14.08,8,14.39,0.45,2256,0.00,0.00,0.920,2.05,1.376,1.412,74.90,14.25,1,16,3.91,7.25,-7.41,0.00,-2.01,0.90,0,0.0,0.00,0.00,13.90
39869,1.56,4.69,13.78,14.00,8,14.39,0.44,2288,0.00,0.00,0.916,2.05,1.304,1.364,74.90,14.47,1,16,3.93,7.25,-7.60,0.00,-2.01,0.90,0,0.0,0.00,0.00,14.10
39981,0.00,4.69,13.78,13.92,8,14.39,0.43,2332,0.00,0.00,0.920,2.05,1.264,1.328,74.90,13.16,1,16,3.96,7.11,-7.70,0.00,-2.01,0.88,0,0.0,0.00,0.00,14.00
40094,-0.78,4.69,13.78,14.00,8,14.39,0.41,2346,0.00,0.00,0.916,2.05,1.120,1.252,74.90,15.03,1,16,4.01,6.82,-7.99,0.00,-2.01,0.88,0,0.0,0.00,0.00,14.00
40206,-3.91,4.69,13.32,14.08,8,14.39,0.40,2350,0.00,0.00,0.912,1.79,1.108,1.192,74.90,14.47,1,16,3.55,6.53,-8.24,0.00,-2.01,0.86,0,0.0,0.00,0.00,14.00
40318,-3.91,4.69,13.67,14.08,8,14.39,0.38,2390,0.00,0.00,0.912,1.79,1.084,1.140,74.90,14.47,1,16,3.55,6.38,-8.41,0.00,-2.01,0.84,0,0.0,0.00,0.00,13.80
40431,-4.69,4.69,13.55,14.08,8,14.39,0.38,2400,0.00,0.00,0.912,1.79,1.020,1.092,74.90,14.47,1,16,3.58,6.09,-8.60,0.00,-2.01,0.84,0,0.0,0.00,0.00,13.90
40543,-7.81,4.69,13.44,13.92,8,14.39,0.37,2395,0.00,0.00,0.928,1.79,0.980,1.064,74.90,14.47,1,16,3.63,5.95,-8.74,0.00,-2.01,0.84,0,0.0,0.00,0.00,13.80
40655,-7.81,4.69,13.78,14.00,8,14.39,0.35,2432,0.00,0.00,0.916,1.79,0.916,1.012,74.90,15.02,1,16,3.61,5.95,-8.99,0.00,-2.01,0.80,0,0.0,0.00,0.00,14.00
40766,-7.81,4.69,13.90,14.00,8,14.39,0.33,2415,0.00,0.00,0.916,1.54,0.828,0.924,74.90,14.47,1,16,3.09,5.51,-9.26,0.00,-2.01,0.80,0,0.0,0.00,0.00,14.20
40878,-9.38,4.69,13.67,14.00,8,14.39,0.31,2424,0.00,0.00,0.916,1.54,0.776,0.872,74.90,14.69,1,16,3.17,5.37,-9.42,0.00,-2.01,0.80,0,0.0,0.00,0.00,14.10
40990,-10.94,4.69,13.44,14.08,8,14.39,0.29,2474,0.00,0.00,0.912,1.54,0.704,0.804,74.90,14.69,1,16,3.12,5.22,-9.84,0.00,-2.01,0.76,0,0.0,0.00,0.00,14.00
41102,-12.50,5.47,13.78,14.08,8,14.39,0.26,2374,0.00,0.00,0.912,1.28,0.548,0.696,74.90,15.68,1,16,2.54,4.64,-10.17,0.00,-2.01,0.74,0,0.0,0.00,0.00,14.10
41214,-14.06,5.47,13.55,14.08,8,14.39,0.26,2383,0.00,0.00,0.912,1.28,0.552,0.664,74.90,14.69,1,16,2.55,4.35,-10.38,0.00,-2.01,0.74,0,0.0,0.00,0.00,14.10
41326,-16.41,6.25,13.21,14.08,8,14.39,0.25,2391,0.00,0.00,0.912,1.28,0.544,0.652,74.90,14.69,1,16,2.53,4.21,-10.44,0.00,-2.01,0.74,0,0.0,0.00,0.00,13.90
41440,-16.41,6.25,12.98,14.00,8,14.39,0.24,2369,0.00,0.00,0.916,1.28,0.528,0.644,74.90,14.69,1,16,2.52,4.21,-10.50,0.00,-2.01,0.70,0,0.0,0.00,0.00,13.50
41551,-16.41,7.03,13.09,14.16,8,14.39,0.21,2330,0.00,0.00,0.908,1.28,0.480,0.588,74.90,14.69,1,16,2.48,4.06,-10.83,0.00,-2.01,0.70,0,0.0,0.00,0.00,13.40
41662,-16.41,7.03,13.32,14.08,8,14.39,0.20,2284,0.00,0.00,0.912,1.28,0.396,0.520,74.90,14.69,1,16,2.43,3.77,-11.00,0.00,-2.01,0.70,0,0.0,0.00,0.00,13.50
41775,-16.41,7.03,13.21,14.00,8,14.39,0.19,2275,0.00,0.00,0.912,1.28,0.372,0.496,74.90,14.69,1,16,2.41,3.63,-11.10,0.00,-2.01,0.70,0,0.0,0.00,0.00,13.70
41887,0.00,0.00,12.75,14.00,10,14.40,0.18,2263,0.00,0.00,0.916,1.28,0.408,0.528,74.90,14.69,1,16,2.41,3.63,-11.18,0.00,-2.01,0.66,0,-0.6,0.00,0.00,13.60
41998,0.00,0.00,12.63,14.00,10,14.40,0.15,2241,0.00,0.00,0.916,1.02,0.336,0.464,74.90,14.69,1,16,1.87,3.34,-11.43,0.00,-2.01,0.64,0,-0.6,0.00,0.00,13.40
42111,0.00,0.00,12.17,14.08,10,14.40,0.15,2192,0.00,0.00,0.912,1.02,0.308,0.416,74.90,14.69,1,16,1.82,3.19,-11.56,0.00,-2.01,0.64,0,0.0,0.00,0.00,13.20
42223,0.00,0.00,12.17,14.08,10,14.40,0.15,2136,0.00,0.00,0.912,1.02,0.308,0.408,74.90,14.69,1,16,1.81,3.05,-11.60,0.00,-2.01,0.64,0,0.0,0.00,0.00,13.00
42335,0.00,0.00,11.94,14.16,10,14.40,0.16,2103,0.00,0.00,0.912,0.00,0.308,0.436,74.90,14.69,1,16,0.00,3.19,-11.47,0.00,-2.01,0.64,0,0.0,0.00,0.00,12.70
42447,0.00,0.00,11.83,14.08,10,14.40,0.16,2028,0.00,0.00,0.920,0.00,0.308,0.444,74.90,14.25,1,16,0.00,3.34,-11.37,0.00,-2.01,0.64,0,0.0,0.00,0.00,12.60
42559,0.00,0.00,12.06,14.00,10,14.40,0.16,1999,0.00,0.00,0.916,0.00,0.324,0.452,74.90,14.25,1,16,0.00,3.34,-11.27,0.00,-1.70,0.64,0,0.0,0.00,0.00,12.50
42671,0.00,0.00,12.29,13.92,10,14.40,0.17,1928,0.00,0.00,0.920,0.00,0.340,0.468,74.90,14.25,1,16,0.00,3.48,-11.08,0.00,-1.70,0.64,0,0.0,0.00,0.00,12.40
42783,0.00,0.00,12.75,13.92,10,14.40,0.19,1878,0.00,0.00,0.920,0.00,0.356,0.484,74.90,14.25,1,16,0.00,3.77,-10.96,0.00,-1.70,0.66,0,0.0,0.00,0.00,12.30
42895,0.00,0.00,14.24,14.08,10,14.40,0.20,1844,0.00,0.00,0.912,0.00,0.428,0.544,74.90,14.25,1,16,0.00,3.92,-10.81,0.00,-1.70,0.68,0,0.0,0.00,0.00,12.50
43007,0.00,0.00,16.54,14.08,10,14.40,0.23,1780,0.00,0.00,0.912,1.28,0.548,0.660,74.90,14.21,1,16,1.86,3.92,-10.60,0.00,-1.70,0.68,0,0.0,0.00,0.00,12.90
43119,0.00,0.00,18.03,14.08,10,14.40,0.24,1729,0.00,0.00,0.912,1.28,0.592,0.704,74.90,14.21,1,16,1.81,4.21,-10.56,0.00,-1.70,0.70,0,0.0,0.00,0.00,13.80
43231,0.00,0.00,21.59,14.08,10,14.40,0.26,1669,0.00,0.00,0.916,1.54,0.624,0.736,74.90,14.21,1,16,2.11,4.21,-10.50,0.00,-1.70,0.70,0,0.0,0.00,0.00,21.40
43343,0.00,0.00,21.94,14.00,10,14.40,0.26,1651,0.00,0.00,0.916,1.54,0.632,0.756,74.90,14.21,1,16,2.11,4.21,-10.44,0.00,-1.70,0.70,0,0.0,0.00,0.00,23.50
43455,0.00,0.00,21.94,13.92,10,14.41,0.27,1620,0.00,0.00,0.924,1.54,0.676,0.784,74.90,14.16,1,16,2.05,4.21,-10.38,0.00,-1.70,0.70,0,0.0,0.00,0.00,25.20
43567,0.00,0.00,21.59,14.00,10,14.41,0.28,1592,0.00,0.00,0.916,1.54,0.692,0.800,74.90,14.16,1,16,2.03,4.35,-10.31,0.00,-1.70,0.70,0,0.0,0.00,0.00,25.90
43679,0.00,0.00,19.52,14.08,10,14.41,0.28,1585,0.00,0.00,0.912,1.54,0.704,0.812,74.90,14.27,1,16,2.00,4.50,-10.19,0.00,-1.70,0.70,0,0.0,0.00,0.00,23.60
43791,0.00,0.00,17.11,14.08,10,14.41,0.29,1563,0.00,0.00,0.912,1.54,0.724,0.828,74.90,14.27,1,16,2.00,4.64,-10.06,0.00,-1.70,0.72,0,0.0,0.00,0.00,20.50
43903,0.00,0.00,16.54,14.08,10,14.41,0.29,1568,0.00,0.00,0.912,1.54,0.728,0.836,74.90,14.27,1,16,2.00,4.79,-9.94,0.00,-1.70,0.72,0,0.0,0.00,0.00,18.70
44015,0.00,0.00,16.19,14.08,10,14.41,0.29,1587,0.00,0.00,0.912,1.54,0.736,0.836,74.90,14.27,1,16,2.03,4.79,-9.86,0.00,-1.70,0.72,0,0.0,0.00,0.00,17.20
44127,0.00,0.00,15.96,14.16,10,14.41,0.31,1582,0.00,0.00,0.908,1.54,0.788,0.896,74.90,14.27,1,16,1.95,4.79,-9.78,0.00,-1.70,0.72,0,0.6,0.00,0.00,16.40
44239,0.00,0.00,16.08,14.08,10,14.41,0.30,1510,0.00,0.00,0.912,1.54,0.808,0.908,74.90,14.27,1,16,1.98,5.08,-9.59,0.00,-1.70,0.72,0,0.0,0.00,0.00,16.30
44351,0.00,0.00,16.08,14.08,10,14.41,0.30,1554,0.00,0.00,0.912,1.54,0.780,0.888,74.90,14.27,1,16,1.99,5.22,-9.53,0.00,-1.70,0.72,0,0.0,0.00,0.00,16.40
44463,0.00,0.00,15.85,14.08,10,14.41,0.31,1554,0.00,0.00,0.912,1.54,0.808,0.908,74.90,14.27,1,16,1.97,5.22,-9.51,0.00,-1.70,0.72,0,0.0,0.00,0.00,16.30
44575,0.00,0.00,15.85,14.08,10,14.41,0.31,1536,0.00,0.00,0.912,1.54,0.812,0.916,74.90,14.27,1,16,1.96,5.22,-9.46,0.00,-1.70,0.72,0,0.0,0.00,0.00,16.20
44687,0.00,0.00,15.96,14.08,10,14.41,0.30,1558,0.00,0.00,0.912,1.54,0.788,0.896,74.90,14.32,1,16,2.02,5.22,-9.46,0.00,-1.70,0.72,0,0.0,0.00,0.00,16.00
44799,0.00,0.00,16.08,14.08,10,14.41,0.31,1560,0.00,0.00,0.912,1.54,0.788,0.896,74.90,14.32,1,16,2.00,5.22,-9.49,0.00,-1.70,0.72,0,0.0,0.00,0.00,16.00
44911,0.00,0.00,16.08,14.16,10,14.41,0.30,1560,0.00,0.00,0.908,1.54,0.804,0.904,74.90,14.32,1,16,2.00,5.22,-9.48,0.00,-1.70,0.72,0,0.0,0.00,0.00,16.10
45023,0.00,0.00,16.08,14.08,10,14.41,0.30,1571,0.00,0.00,0.912,1.54,0.772,0.876,74.90,14.32,1,16,2.03,5.22,-9.51,0.00,-1.70,0.72,0,0.0,0.00,0.00,16.10
45135,0.00,0.00,16.08,14.08,10,14.41,0.30,1583,0.00,0.00,0.916,1.54,0.772,0.876,74.90,14.32,1,16,2.02,5.08,-9.55,0.00,-1.70,0.72,0,0.0,0.00,0.00,16.20
45247,0.00,0.00,16.19,14.00,10,14.41,0.30,1577,0.00,0.00,0.916,1.54,0.780,0.876,74.90,14.32,1,16,2.01,5.08,-9.55,0.00,-1.70,0.72,0,0.0,0.00,0.00,16.20
45358,0.00,0.00,16.42,14.00,10,14.41,0.30,1579,0.00,0.00,0.916,1.54,0.772,0.876,74.90,14.32,1,16,2.05,5.08,-9.61,0.00,-1.70,0.72,0,0.0,0.00,0.00,16.30
45470,0.00,0.00,16.42,13.92,10,14.41,0.30,1604,0.00,0.00,0.916,1.54,0.764,0.868,74.90,14.32,1,16,2.04,5.08,-9.63,0.00,-1.70,0.72,0,0.0,0.00,0.00,16.40
45583,0.00,0.00,16.31,14.08,10,14.41,0.28,1596,0.00,0.00,0.912,1.54,0.748,0.848,74.90,14.36,1,16,2.03,5.08,-9.71,0.00,-1.70,0.68,0,-0.6,0.00,0.00,16.50
45694,0.00,0.00,16.54,14.08,10,14.41,0.25,1586,0.00,0.00,0.912,1.54,0.652,0.744,74.90,14.36,1,16,2.04,4.93,-10.09,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.30
45806,0.00,0.78,16.42,14.08,8,14.41,0.19,1607,0.00,0.00,0.908,1.28,0.544,0.636,74.90,14.57,1,16,1.71,4.35,-10.64,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.40
45919,0.78,1.56,16.08,14.08,8,14.41,0.20,1568,0.00,0.00,0.916,1.28,0.420,0.540,74.90,14.57,1,16,1.63,3.92,-10.89,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.50
46030,0.78,1.56,15.50,14.00,8,14.41,0.19,1532,0.00,0.00,0.916,1.28,0.452,0.564,74.90,14.57,1,16,1.63,3.77,-10.91,0.00,-1.70,0.64,0,0.0,0.00,0.00,16.10
46142,0.78,2.34,15.04,13.92,8,14.41,0.19,1570,0.00,0.00,0.920,1.28,0.432,0.548,74.90,14.57,1,16,1.68,3.77,-11.06,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.90
46254,0.00,3.12,14.70,13.92,8,14.41,0.20,1540,0.00,0.00,0.920,1.28,0.440,0.564,74.90,14.57,1,16,1.64,3.63,-11.10,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.40
46366,0.00,3.12,14.01,14.08,8,14.41,0.20,1536,0.00,0.00,0.912,1.28,0.452,0.564,74.90,14.57,1,16,1.60,3.63,-11.06,0.00,-1.70,0.64,0,0.0,0.00,0.00,15.00
46479,-0.78,3.91,13.55,14.08,8,14.41,0.21,1500,0.00,0.00,0.912,1.28,0.468,0.580,74.90,14.57,1,16,1.61,3.63,-10.96,0.00,-1.70,0.64,0,0.0,0.00,0.00,14.60
46590,-1.56,4.69,13.44,14.08,8,14.41,0.22,1482,0.00,0.00,0.912,1.28,0.512,0.620,74.90,14.57,1,16,1.57,3.77,-10.87,0.00,-1.70,0.66,0,0.0,0.00,0.00,14.30
46702,-2.34,5.47,13.32,14.08,8,14.41,0.26,1470,0.00,0.00,0.924,1.54,0.592,0.704,74.90,14.36,1,16,1.85,3.92,-10.67,0.00,-1.70,0.68,0,0.6,0.00,0.00,14.00
46814,-2.34,5.47,13.32,14.00,8,14.41,0.32,1446,0.00,0.00,0.916,1.79,0.916,1.012,74.90,11.96,1,16,2.12,4.21,-10.35,0.00,-1.70,0.72,0,0.6,0.00,0.00,13.90
46926,-2.34,6.25,13.55,14.00,8,14.41,0.38,1388,0.00,0.00,0.916,2.05,1.080,1.252,74.90,12.51,1,16,2.48,4.64,-9.77,0.00,-1.70,0.78,0,0.6,0.00,0.00,13.70
47038,-2.34,4.69,13.78,14.00,8,14.41,0.40,1473,0.00,0.00,0.916,2.05,1.132,1.208,74.90,12.56,1,16,2.55,5.37,-9.03,0.00,-1.70,0.78,0,0.0,0.00,0.00,13.90
47150,-2.34,4.69,14.01,14.08,8,14.41,0.44,1494,0.00,0.00,0.912,2.05,1.180,1.480,74.90,14.18,1,16,2.65,6.09,-8.47,0.00,-1.70,0.78,0,0.0,0.00,0.00,14.10
47262,-3.91,4.69,13.55,14.08,8,14.41,0.45,1378,0.00,0.00,0.912,2.05,1.280,1.344,74.90,14.09,1,16,2.37,6.38,-7.99,0.00,-1.70,0.78,0,0.0,0.00,0.00,14.20
47373,-3.91,4.69,13.90,14.08,8,14.41,0.45,1427,0.00,0.00,0.912,2.05,1.296,1.360,74.90,14.13,1,16,2.52,6.96,-7.70,0.00,-1.70,0.80,0,0.6,0.00,0.00,14.00
47485,-1.56,4.69,14.47,14.08,8,14.41,0.46,1479,0.00,0.00,0.912,2.05,1.340,1.404,74.90,14.13,1,16,2.55,7.25,-7.44,0.00,-1.70,0.80,0,0.0,0.00,0.00,14.20
47597,0.78,4.69,15.39,14.08,8,14.41,0.48,1492,0.00,0.00,0.912,2.30,1.444,1.492,74.90,14.13,1,16,2.84,7.25,-7.31,0.00,-1.70,0.80,0,0.0,0.00,0.00,14.70
47709,7.03,4.69,16.19,14.08,8,14.41,0.49,1464,0.00,0.00,0.912,2.30,1.564,1.604,74.90,14.13,1,16,2.93,7.55,-7.10,0.00,-1.70,0.82,0,0.0,0.00,0.00,15.60
47821,12.50,4.69,17.00,14.16,8,14.41,0.50,1559,0.00,0.00,0.912,2.56,1.676,1.728,74.90,14.13,1,16,3.29,7.69,-6.96,0.00,-1.70,0.82,0,0.0,0.00,0.00,16.30
47933,12.50,4.69,16.65,14.08,8,14.41,0.51,1543,0.00,0.00,0.912,2.56,1.720,1.764,74.90,14.13,1,16,3.26,7.84,-6.75,0.00,-1.70,0.84,0,0.0,0.00,0.00,16.80
48045,10.94,4.69,16.19,14.08,8,14.41,0.57,1555,0.00,0.00,0.912,2.82,2.064,2.100,74.90,12.49,1,16,3.66,7.98,-6.50,0.00,-1.70,0.90,0,0.6,0.00,0.00,16.50
48157,14.06,4.69,16.08,14.00,8,14.41,0.60,1650,0.00,0.00,0.912,2.82,2.028,2.064,74.90,14.09,1,16,3.91,8.56,-6.01,0.00,-1.70,0.90,0,0.0,0.00,0.00,16.20
48269,13.28,4.69,15.04,14.08,8,14.41,0.60,1664,0.00,0.00,0.912,2.82,2.080,2.100,74.90,14.05,1,16,3.89,8.85,-5.76,0.00,-1.70,0.90,0,0.0,0.00,0.00,15.70
48380,14.06,3.91,15.04,14.08,8,14.41,0.59,1660,0.00,0.00,0.912,2.82,2.092,2.100,74.90,14.09,1,16,4.04,9.00,-5.65,0.00,-1.70,0.92,0,0.6,0.00,0.00,15.50
48492,16.41,3.91,15.16,14.08,8,14.41,0.58,1749,0.00,0.00,0.912,3.07,2.076,2.112,74.90,14.13,1,16,4.49,9.14,-5.65,0.00,-1.70,0.92,0,0.0,0.00,0.00,15.50
48605,17.19,3.12,15.27,14.08,8,14.41,0.58,1771,0.00,0.00,0.916,2.82,1.988,2.020,74.90,14.13,1,16,4.25,9.00,-5.65,0.00,-1.70,0.92,0,0.0,0.00,0.00,15.50
48717,17.97,3.12,15.39,13.92,8,14.41,0.59,1812,0.00,0.00,0.916,2.82,2.004,2.028,74.90,14.14,1,16,4.32,9.14,-5.63,0.00,-1.70,0.94,0,0.0,0.00,0.00,15.60
48829,19.53,3.12,15.27,13.92,8,14.41,0.58,1864,0.00,0.00,0.920,2.82,1.996,2.040,74.90,14.18,1,16,4.42,9.14,-5.55,0.00,-1.70,0.94,0,0.0,0.00,0.00,15.50
48941,19.53,2.34,15.04,13.92,8,14.41,0.57,1929,0.00,0.00,0.924,2.82,1.948,1.980,74.90,14.18,1,16,4.59,9.14,-5.57,0.00,-1.70,0.94,0,0.0,0.00,0.00,15.30
49053,17.97,2.34,14.81,14.08,8,14.41,0.56,1956,0.00,0.00,0.912,2.82,1.916,1.916,74.90,14.23,1,16,4.28,9.14,-5.59,0.00,-1.70,0.94,0,0.0,0.00,0.00,15.10
49164,18.75,2.34,15.04,14.08,8,14.41,0.57,2007,0.00,0.00,0.912,2.56,1.868,1.908,74.90,14.27,1,16,4.31,9.00,-5.67,0.00,-2.01,0.96,0,0.0,0.00,0.00,15.10
49277,18.75,2.34,14.93,14.08,8,14.42,0.55,2040,0.00,0.00,0.912,2.56,1.884,1.892,74.90,14.27,1,16,4.46,9.00,-5.69,0.00,-2.01,0.96,0,0.0,0.00,0.00,15.00
