Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
245756,14.70,0.12,2345,0.00,0.00,16,36.25,36.00,4.50,-10.15,9.75,-2.73,0.74
245947,14.59,0.13,2333,0.00,0.00,16,36.60,36.50,4.50,-10.11,9.97,-2.73,0.74
246137,14.70,0.13,2329,0.00,0.00,16,36.25,36.00,4.64,-10.06,9.97,-2.73,0.76
246325,14.70,0.13,2322,0.00,0.00,16,36.60,36.50,4.64,-10.02,10.23,-2.73,0.76
246515,14.81,0.13,2294,0.00,0.00,16,36.60,36.50,4.79,-9.92,10.33,-2.73,0.76
246705,14.81,0.14,2310,0.00,0.00,16,36.95,36.50,4.79,-9.82,10.49,-2.73,0.78
246894,14.70,0.14,2282,0.00,0.00,16,36.95,36.50,4.93,-9.67,10.69,-2.73,0.78
247082,14.47,0.15,2288,0.00,0.00,16,37.30,37.50,5.22,-9.40,11.41,-2.73,0.80
247275,14.81,0.17,2268,0.00,0.00,16,38.36,38.00,5.51,-9.03,12.36,-2.73,0.82
247463,14.59,0.18,2259,0.00,0.00,16,39.77,39.50,5.95,-8.68,13.90,-2.73,0.84
247652,14.81,0.18,2265,0.00,0.00,16,39.77,39.50,6.09,-8.59,13.64,-2.42,0.84
250488,14.70,0.16,2150,0.00,0.00,16,36.60,36.50,5.37,-9.24,11.09,-2.11,0.82
250688,14.36,0.16,2136,0.00,0.00,16,36.60,36.50,5.66,-9.07,10.99,-2.11,0.82
250865,14.93,0.16,2124,0.00,0.00,16,36.95,36.50,5.80,-8.91,11.51,-2.11,0.82
251068,14.93,0.16,2121,0.00,0.00,16,36.60,36.50,5.80,-8.88,11.51,-2.11,0.82
251256,15.16,0.16,2108,0.00,0.00,16,36.95,36.50,5.80,-8.86,11.61,-2.11,0.82
251444,15.04,0.15,2098,0.00,0.00,16,36.25,36.00,5.80,-8.97,10.89,-2.11,0.82
251631,14.70,0.16,2120,0.00,0.00,16,36.25,36.00,5.66,-9.05,11.09,-2.11,0.82
251847,14.47,0.15,2102,0.00,0.00,16,35.90,35.50,5.66,-9.11,10.59,-2.11,0.82
252029,14.59,0.15,2104,0.00,0.00,16,35.90,35.50,5.51,-9.18,10.38,-2.11,0.82
252193,14.81,0.15,2102,0.00,0.00,16,35.90,35.50,5.51,-9.26,10.38,-2.11,0.82
252387,14.81,0.15,2085,0.00,0.00,16,35.55,35.50,5.37,-9.26,10.33,-1.80,0.80
252575,14.47,0.15,2084,0.00,0.00,16,35.55,35.50,5.37,-9.26,10.43,-1.80,0.82
252762,14.36,0.14,2084,0.00,0.00,16,35.20,35.00,5.51,-9.26,9.99,-2.11,0.82
252968,14.70,0.15,2079,0.00,0.00,16,35.55,35.50,5.37,-9.24,10.38,-1.80,0.80
253157,14.81,0.14,2062,0.00,0.00,16,35.20,35.00,5.37,-9.24,9.99,-1.80,0.80
253347,14.70,0.14,2054,0.00,0.00,16,34.84,34.50,5.37,-9.26,9.48,-1.80,0.80
253537,14.81,0.15,2064,0.00,0.00,16,35.20,35.50,5.51,-9.24,10.33,-1.80,0.80
253727,14.81,0.15,2058,0.00,0.00,16,35.55,35.50,5.51,-9.20,10.28,-1.80,0.82
253916,14.59,0.15,2037,0.00,0.00,16,35.55,35.00,5.66,-9.05,10.64,-1.80,0.82
254104,14.36,0.16,2032,0.00,0.00,16,35.90,35.50,5.80,-8.89,10.99,-1.80,0.82
254293,14.70,0.17,2036,0.00,0.00,16,35.90,35.50,5.95,-8.78,10.94,-1.80,0.82
254483,14.70,0.17,2030,0.00,0.00,16,36.25,36.00,5.95,-8.70,11.51,-1.80,0.82
254673,14.47,0.16,2023,0.00,0.00,16,35.90,36.00,5.95,-8.64,11.45,-1.80,0.82
254862,14.47,0.18,2040,0.00,0.00,16,36.60,36.50,6.09,-8.59,11.61,-1.80,0.84
255050,14.93,0.26,2034,0.00,0.00,16,39.41,39.00,7.25,-6.94,17.49,-1.80,1.00
255240,14.01,0.31,2014,0.00,0.00,16,40.12,40.00,9.43,-5.18,21.36,-0.27,1.02
255430,14.47,0.33,2031,0.00,0.00,16,40.12,39.50,10.01,-4.66,21.89,0.04,1.02
255619,15.16,0.33,2034,0.00,0.00,16,40.12,40.00,10.30,-4.47,22.07,0.04,1.04
255808,14.93,0.33,2047,0.00,0.00,16,40.12,40.00,10.45,-4.23,22.68,0.04,1.04
255999,14.93,0.34,2052,0.00,0.00,16,40.47,40.00,10.59,-3.94,23.44,0.35,1.06
256188,14.81,0.36,2046,0.00,0.00,16,39.41,39.00,10.88,-3.58,24.71,0.35,1.08
256378,14.70,0.37,2091,0.00,0.00,16,38.36,38.50,11.32,-3.25,26.10,0.97,1.08
256568,14.81,0.38,2078,0.00,0.00,16,37.66,37.50,11.75,-2.94,26.63,1.28,1.10
256757,14.70,0.39,2071,0.00,0.00,16,37.66,37.50,12.04,-2.69,27.57,1.88,1.12
256946,14.59,0.40,2110,0.00,0.00,16,36.60,36.50,12.19,-2.46,27.89,2.19,1.12
257136,14.81,0.39,2117,0.00,0.00,16,38.01,37.50,12.33,-2.30,28.41,2.19,1.12
257326,14.59,0.41,2110,0.00,0.00,16,36.25,36.00,12.48,-2.17,28.96,2.19,1.14
257515,14.47,0.42,2164,0.00,0.00,16,35.90,36.50,12.62,-1.99,29.49,2.19,1.14
257705,14.70,0.42,2139,0.00,0.00,16,35.55,34.00,12.91,-1.80,30.72,2.49,1.16
257896,14.59,0.44,2176,0.00,0.00,16,33.79,34.00,13.06,-1.57,31.49,3.11,1.16
258085,14.59,0.43,2187,0.00,0.00,16,34.84,33.50,13.20,-1.45,32.29,3.11,1.18
258275,14.59,0.45,2203,0.00,0.00,16,33.44,33.00,13.35,-1.24,32.86,3.42,1.18
258466,14.59,0.46,2243,0.00,0.00,16,33.09,33.00,13.49,-1.10,33.35,3.42,1.20
258658,14.59,0.46,2242,0.00,0.00,16,32.38,32.00,13.64,-0.95,34.58,4.02,1.20
258848,14.13,0.47,2258,0.00,0.00,16,32.03,32.00,13.93,-0.83,34.95,4.02,1.22
259039,14.47,0.47,2286,0.00,0.00,16,32.38,31.50,13.93,-0.72,35.94,4.33,1.22
259230,14.59,0.47,2272,0.00,0.00,16,32.38,32.50,14.07,-0.68,35.82,4.33,1.22
259418,14.70,0.47,2326,0.00,0.00,16,32.38,31.00,14.07,-0.66,36.55,3.73,1.22
259608,14.47,0.48,2317,0.00,0.00,16,31.68,32.00,14.07,-0.62,36.68,3.73,1.22
259802,14.59,0.48,2364,0.00,0.00,16,33.09,32.50,14.07,-0.60,36.30,3.73,1.20
259992,14.47,0.47,2358,0.00,0.00,16,32.03,31.00,14.07,-0.64,37.66,3.73,1.22
260182,14.70,0.48,2407,0.00,0.00,16,32.38,32.50,14.07,-0.60,38.04,3.73,1.22
260371,14.81,0.48,2392,0.00,0.00,16,32.38,32.00,14.07,-0.58,37.92,3.73,1.22
260563,14.81,0.47,2432,0.00,0.00,16,32.73,32.50,14.07,-0.56,38.66,3.73,1.22
260752,14.70,0.49,2456,0.00,0.00,16,31.68,31.50,14.07,-0.56,39.48,3.73,1.20
260943,14.47,0.48,2471,0.00,0.00,16,32.03,32.00,13.93,-0.64,39.20,3.11,1.18
261132,14.70,0.47,2488,0.00,0.00,16,32.73,32.50,13.78,-0.87,39.20,2.49,1.16
261322,14.59,0.46,2515,0.00,0.00,16,33.79,33.50,13.64,-0.99,39.20,2.49,1.16
261511,14.70,0.46,2505,0.00,0.00,16,34.14,33.50,13.49,-1.16,38.53,1.88,1.14
261703,14.47,0.45,2532,0.00,0.00,16,34.84,34.00,13.35,-1.22,38.29,1.88,1.14
261893,14.70,0.46,2548,0.00,0.00,16,34.14,34.00,13.35,-1.31,38.40,1.88,1.14
262084,14.36,0.45,2573,0.00,0.00,16,34.49,34.00,13.35,-1.39,38.79,1.28,1.14
262273,14.01,0.46,2586,0.00,0.00,16,34.49,34.00,13.35,-1.37,39.20,1.28,1.14
262463,14.01,0.45,2604,0.00,0.00,16,34.49,34.00,13.20,-1.45,39.75,1.28,1.14
262657,13.78,0.45,2633,0.00,0.00,16,34.84,34.50,13.20,-1.45,39.75,1.28,1.14
262846,13.90,0.45,2621,0.00,0.00,16,34.49,34.00,13.35,-1.43,40.03,1.28,1.14
263035,14.01,0.44,2658,0.00,0.00,16,34.84,35.00,13.20,-1.43,39.89,1.28,1.14
263225,14.01,0.45,2674,0.00,0.00,16,35.20,35.00,13.20,-1.55,39.75,0.97,1.12
263414,13.90,0.44,2704,0.00,0.00,16,35.90,35.50,13.06,-1.72,39.48,0.97,1.12
263604,13.90,0.44,2721,0.00,0.00,16,36.25,35.50,12.91,-1.86,39.61,0.35,1.12
263793,13.90,0.42,2718,0.00,0.00,16,36.95,36.50,12.62,-2.11,38.92,0.35,1.10
263982,14.13,0.41,2735,0.00,0.00,16,37.66,37.50,12.33,-2.46,37.67,-0.27,1.08
264172,14.36,0.40,2748,0.00,0.00,16,38.71,38.50,12.04,-2.69,36.80,-0.89,1.08
264362,14.59,0.39,2782,0.00,0.00,16,39.41,39.00,11.90,-2.94,36.18,-0.89,1.06
264553,14.93,0.39,2791,0.00,0.00,16,39.77,39.00,11.61,-3.15,36.18,-0.89,1.06
264743,14.81,0.38,2802,0.00,0.00,16,39.77,39.50,11.46,-3.25,35.94,-0.89,1.06
264937,14.70,0.38,2802,0.00,0.00,16,40.12,40.00,11.32,-3.36,35.94,-1.49,1.06
265126,14.70,0.37,2817,0.00,0.00,16,40.82,41.00,11.17,-3.46,35.82,-1.49,1.06
265316,14.81,0.38,2852,0.00,0.00,16,40.12,40.00,11.17,-3.58,35.82,-1.49,1.06
265509,14.47,0.36,2850,0.00,0.00,16,40.82,40.50,11.17,-3.62,35.06,-1.49,1.06
265699,14.70,0.36,2861,0.00,0.00,16,40.82,40.50,11.03,-3.75,35.57,-1.49,1.06
265890,14.59,0.36,2878,0.00,0.00,16,41.52,41.00,10.88,-3.81,34.83,-1.49,1.06
266081,14.70,0.36,2881,0.00,0.00,16,41.52,41.50,10.74,-3.93,34.34,-1.49,1.06
266270,14.70,0.35,2904,0.00,0.00,16,42.23,42.00,10.74,-4.02,33.71,-1.49,1.04
266461,14.59,0.35,2898,0.00,0.00,16,42.23,42.00,10.59,-4.16,33.83,-1.49,1.04
266652,14.70,0.33,2919,0.00,0.00,16,42.58,42.50,10.01,-5.18,30.27,-2.73,0.92
266844,12.40,0.13,3046,0.00,0.00,16,35.55,35.00,5.37,-9.67,8.94,-4.25,0.64
267032,11.60,0.14,3090,0.00,0.00,16,15.51,13.50,3.92,-10.73,13.71,-4.25,0.64
267223,14.36,0.15,2776,0.00,0.00,16,11.99,11.50,3.92,-10.75,13.14,-4.25,0.64
267413,17.46,0.15,2463,0.00,0.00,16,11.99,11.50,3.92,-10.77,11.99,-3.04,0.64
267606,23.54,0.11,2177,0.00,0.00,16,11.99,11.50,3.92,-10.81,9.35,-2.42,0.64
267795,23.89,0.13,1916,0.00,0.00,16,11.99,11.50,3.92,-10.77,8.39,-1.49,0.64
267986,23.89,0.14,1634,0.00,0.00,16,11.99,11.50,3.92,-10.67,7.61,-1.49,0.64
268175,24.23,0.13,1340,0.00,0.00,16,11.29,19.00,4.35,-10.31,6.24,-1.49,0.64
268366,24.12,0.12,1214,0.00,0.00,16,10.94,10.50,4.93,-9.63,4.91,-1.49,0.72
268557,23.89,0.19,1186,0.00,0.00,16,15.16,15.00,5.95,-8.60,7.41,-1.18,0.76
268748,21.02,0.19,1402,0.00,0.00,16,25.35,27.00,6.82,-7.83,9.57,-1.49,0.82
268943,15.73,0.18,1955,0.00,0.00,16,37.66,38.00,6.67,-8.16,11.50,-1.49,0.84
269127,16.54,0.19,2104,0.00,0.00,16,38.71,38.50,6.67,-7.95,13.64,-2.11,0.88
269316,15.50,0.25,2146,0.00,0.00,16,40.47,40.50,7.69,-6.88,16.22,-2.11,0.94
269508,14.81,0.25,2105,0.00,0.00,16,41.17,41.00,8.42,-5.98,18.71,-1.18,1.00
269700,14.47,0.35,2122,0.00,0.00,16,40.82,41.00,9.87,-4.27,24.33,0.35,1.08
269889,13.78,0.38,2133,0.00,0.00,16,39.06,40.00,11.03,-3.42,25.79,1.57,1.12
270081,14.70,0.39,2131,0.00,0.00,16,38.36,38.00,11.75,-2.92,27.57,2.19,1.12
270270,14.70,0.40,2139,0.00,0.00,16,38.01,38.00,12.04,-2.63,27.89,2.19,1.12
270462,14.81,0.41,2153,0.00,0.00,16,36.60,36.50,12.33,-2.38,29.27,2.19,1.14
270653,14.47,0.40,2150,0.00,0.00,16,36.95,36.50,12.48,-2.17,28.94,2.19,1.14
270843,14.81,0.41,2164,0.00,0.00,16,35.90,36.00,12.77,-1.97,29.93,2.49,1.14
271034,14.59,0.43,2171,0.00,0.00,16,35.20,35.00,12.91,-1.82,30.83,2.49,1.16
271225,14.70,0.42,2202,0.00,0.00,16,35.55,35.50,12.91,-1.80,30.49,2.49,1.14
271415,14.47,0.40,2200,0.00,0.00,16,37.30,37.00,12.62,-2.05,29.82,2.19,1.12
271607,14.59,0.40,2215,0.00,0.00,16,37.66,37.00,12.62,-2.15,29.71,1.57,1.12
271796,14.70,0.41,2208,0.00,0.00,16,36.95,36.50,12.62,-2.15,29.93,1.57,1.12
271989,14.47,0.41,2221,0.00,0.00,16,37.30,37.00,12.62,-2.15,29.93,1.57,1.12
272179,14.70,0.40,2241,0.00,0.00,16,37.66,39.00,12.62,-2.15,28.85,1.57,1.10
272368,14.81,0.40,2243,0.00,0.00,16,38.01,38.00,12.48,-2.24,29.82,1.57,1.10
272562,14.70,0.40,2238,0.00,0.00,16,38.01,37.00,12.48,-2.24,30.38,0.97,1.10
272752,14.70,0.41,2270,0.00,0.00,16,37.30,37.00,12.48,-2.26,30.94,0.97,1.10
272945,14.59,0.41,2270,0.00,0.00,16,37.30,37.00,12.48,-2.26,30.94,1.28,1.10
273133,14.59,0.41,2270,0.00,0.00,16,37.30,37.00,12.48,-2.26,31.16,1.28,1.10
273323,14.59,0.41,2296,0.00,0.00,16,37.30,37.00,12.48,-2.26,31.17,1.28,1.10
273516,14.70,0.41,2289,0.00,0.00,16,37.30,37.50,12.48,-2.24,30.94,1.28,1.10
273707,14.59,0.40,2307,0.00,0.00,16,38.01,38.00,12.48,-2.28,31.17,0.97,1.10
273898,14.70,0.41,2306,0.00,0.00,16,38.01,38.00,12.48,-2.28,31.16,0.97,1.10
274088,14.81,0.41,2333,0.00,0.00,16,38.36,38.00,12.33,-2.28,31.17,0.66,1.10
274277,14.59,0.41,2336,0.00,0.00,16,38.01,38.00,12.48,-2.30,31.27,0.66,1.10
274469,14.59,0.38,2328,0.00,0.00,16,39.06,38.50,12.19,-2.55,30.83,0.66,1.08
274659,14.70,0.38,2357,0.00,0.00,16,40.47,40.00,11.75,-3.04,29.38,-0.27,1.04
274850,14.36,0.36,2360,0.00,0.00,16,42.58,42.50,11.17,-3.56,27.89,-0.89,1.02
275041,14.70,0.34,2366,0.00,0.00,16,43.28,43.00,10.88,-3.85,27.25,-1.49,1.02
275232,14.81,0.34,2374,0.00,0.00,16,43.63,43.50,10.74,-4.02,26.42,-1.49,1.02
275422,14.59,0.34,2366,0.00,0.00,16,43.63,43.50,10.59,-4.16,26.73,-1.49,1.00
275617,14.59,0.33,2377,0.00,0.00,16,43.98,43.50,10.45,-4.23,26.20,-1.49,1.00
275803,14.81,0.33,2392,0.00,0.00,16,43.98,43.50,10.30,-4.31,26.83,-1.49,1.00
275994,14.47,0.33,2404,0.00,0.00,16,43.98,43.50,10.30,-4.37,26.63,-1.49,1.02
276184,14.59,0.34,2404,0.00,0.00,16,43.98,43.50,10.30,-4.41,26.73,-1.49,1.02
276374,14.59,0.33,2419,0.00,0.00,16,44.34,44.00,10.30,-4.43,26.62,-1.49,1.00
276565,14.70,0.33,2414,0.00,0.00,16,43.98,43.50,10.30,-4.45,26.73,-1.49,1.00
276757,14.59,0.32,2421,0.00,0.00,16,44.34,44.00,10.16,-4.70,26.31,-2.11,0.98
276948,14.81,0.29,2430,0.00,0.00,16,44.69,44.50,9.58,-5.34,23.83,-3.04,0.96
277138,14.81,0.27,2429,0.00,0.00,16,45.39,45.00,8.85,-6.01,22.24,-3.35,0.90
277327,14.59,0.24,2445,0.00,0.00,16,44.34,44.00,8.13,-6.75,19.51,-3.04,0.88
277519,14.93,0.24,2463,0.00,0.00,16,44.34,44.00,7.69,-7.06,19.42,-3.35,0.88
277710,14.59,0.23,2459,0.00,0.00,16,43.98,43.50,7.55,-7.19,18.88,-3.35,0.88
277900,14.70,0.23,2466,0.00,0.00,16,43.98,43.50,7.40,-7.25,18.80,-3.35,0.88
278090,14.81,0.23,2464,0.00,0.00,16,43.98,43.50,7.40,-7.27,18.57,-3.35,0.88
278279,14.59,0.23,2472,0.00,0.00,16,43.98,43.50,7.40,-7.29,18.71,-3.35,0.88
278471,14.59,0.23,2478,0.00,0.00,16,43.98,43.50,7.40,-7.37,18.80,-3.35,0.88
278662,14.47,0.22,2470,0.00,0.00,16,43.63,43.50,7.40,-7.37,18.41,-3.35,0.88
278854,14.70,0.22,2468,0.00,0.00,16,43.63,43.50,7.25,-7.39,18.50,-3.35,0.88
279043,14.70,0.22,2478,0.00,0.00,16,43.63,43.50,7.25,-7.44,18.41,-3.35,0.88
279234,14.70,0.22,2501,0.00,0.00,16,43.63,43.50,7.11,-7.58,18.41,-3.35,0.86
279424,14.36,0.16,2482,0.00,0.00,16,40.12,39.50,5.37,-9.53,10.04,-3.35,0.70
279613,12.63,0.11,2476,0.00,0.00,16,30.27,28.50,4.06,-10.77,7.49,-3.35,0.64
279805,14.01,0.12,2481,0.00,0.00,16,15.16,12.00,3.63,-11.10,9.26,-3.35,0.64
279996,17.11,0.11,2481,0.00,0.00,16,11.99,11.50,3.63,-10.98,8.95,-3.35,0.64
280185,22.39,0.10,2460,0.00,0.00,16,11.99,11.50,3.63,-10.98,8.91,-3.35,0.64
280377,25.72,0.11,2464,0.00,0.00,16,11.99,11.50,3.77,-10.98,8.48,-3.35,0.64
280568,23.66,0.11,2467,0.00,0.00,16,11.99,11.50,3.77,-10.96,9.09,-3.35,0.64
280759,24.12,0.10,2459,0.00,0.00,16,11.99,11.50,3.77,-10.96,8.51,-3.35,0.64
280952,24.12,0.10,2458,0.00,0.00,16,11.99,11.50,3.77,-10.96,8.03,-3.04,0.64
281145,24.12,0.10,2452,0.00,0.00,16,11.99,11.50,3.77,-10.94,8.35,-3.35,0.64
281332,24.23,0.10,2450,0.00,0.00,16,11.99,11.50,3.77,-10.91,8.44,-3.04,0.64
281524,23.89,0.10,2442,0.00,0.00,16,11.99,11.50,3.92,-10.83,8.48,-3.04,0.66
281714,24.23,0.11,2439,0.00,0.00,16,11.99,11.50,3.92,-10.71,8.74,-3.04,0.66
281905,23.89,0.11,2433,0.00,0.00,16,11.99,11.50,4.06,-10.60,9.22,-3.04,0.68
282096,23.89,0.12,2429,0.00,0.00,16,13.75,13.50,4.35,-10.36,9.39,-3.04,0.70
282287,23.77,0.13,2417,0.00,0.00,16,19.02,19.50,4.35,-10.40,9.70,-3.04,0.72
282475,20.67,0.11,2428,0.00,0.00,16,25.00,24.50,4.35,-10.25,8.86,-3.04,0.74
282666,15.85,0.13,2409,0.00,0.00,16,34.49,33.00,4.50,-10.04,9.94,-3.04,0.76
282858,15.50,0.13,2419,0.00,0.00,16,36.95,36.50,4.79,-9.92,10.13,-3.04,0.76
283048,14.81,0.13,2400,0.00,0.00,16,37.66,37.50,4.79,-9.84,10.89,-3.04,0.76
283240,15.85,0.13,2408,0.00,0.00,16,37.30,37.00,4.79,-9.84,10.45,-3.04,0.76
283430,14.81,0.13,2417,0.00,0.00,16,37.30,37.00,4.93,-9.82,10.49,-3.04,0.76
283621,14.47,0.14,2410,0.00,0.00,16,37.66,37.50,4.93,-9.77,11.15,-3.04,0.76
283812,14.24,0.13,2409,0.00,0.00,16,36.95,36.50,4.93,-9.77,10.64,-3.04,0.76
284003,14.81,0.13,2408,0.00,0.00,16,37.30,37.00,4.93,-9.69,10.69,-3.04,0.76
284192,15.39,0.13,2392,0.00,0.00,16,36.60,36.50,4.93,-9.71,10.43,-3.04,0.76
284382,15.39,0.14,2399,0.00,0.00,16,38.01,38.00,5.08,-9.67,11.45,-3.04,0.76
284574,14.81,0.13,2412,0.00,0.00,16,37.66,38.00,5.08,-9.63,11.25,-3.04,0.76
284763,14.01,0.14,2418,0.00,0.00,16,38.01,38.00,5.08,-9.63,11.51,-3.04,0.76
284957,14.47,0.13,2410,0.00,0.00,16,37.30,37.50,5.08,-9.57,11.05,-3.04,0.76
285147,14.13,0.15,2412,0.00,0.00,16,38.71,38.50,5.08,-9.55,11.99,-3.04,0.78
285336,14.59,0.15,2388,0.00,0.00,16,38.71,38.00,5.08,-9.53,11.88,-3.04,0.78
285527,14.81,0.14,2384,0.00,0.00,16,38.01,38.00,5.22,-9.48,11.40,-3.04,0.78
285719,15.04,0.15,2398,0.00,0.00,16,38.71,38.50,5.22,-9.46,11.88,-3.04,0.78
285910,14.81,0.13,2387,0.00,0.00,16,37.66,37.50,5.37,-9.36,10.47,-3.04,0.78
286101,14.70,0.15,2394,0.00,0.00,16,38.71,38.50,5.37,-9.38,12.20,-3.04,0.78
286290,15.04,0.15,2396,0.00,0.00,16,38.71,38.50,5.37,-9.28,12.20,-3.04,0.78
286487,14.13,0.16,2392,0.00,0.00,16,39.06,38.50,5.37,-9.24,12.08,-3.04,0.78
286673,14.24,0.16,2400,0.00,0.00,16,39.06,39.00,5.51,-9.17,12.48,-3.04,0.80
286863,14.36,0.16,2404,0.00,0.00,16,38.71,39.00,5.66,-9.11,12.30,-3.04,0.80
287055,14.81,0.16,2387,0.00,0.00,16,39.41,39.00,5.66,-9.03,12.90,-3.04,0.80
287243,14.70,0.17,2381,0.00,0.00,16,40.12,39.50,5.66,-8.99,13.14,-3.04,0.80
287435,14.47,0.17,2370,0.00,0.00,16,39.77,39.50,5.80,-8.84,13.26,-3.04,0.82
287628,14.59,0.18,2389,0.00,0.00,16,40.82,40.50,5.95,-8.62,14.34,-3.04,0.82
287818,14.36,0.19,2369,0.00,0.00,16,40.82,40.50,6.24,-8.43,14.40,-3.04,0.84
288008,14.81,0.18,2390,0.00,0.00,16,40.82,40.50,6.38,-8.30,14.59,-3.04,0.84
288198,14.81,0.20,2378,0.00,0.00,16,42.23,42.00,6.53,-8.20,15.85,-3.04,0.84
288388,14.81,0.19,2363,0.00,0.00,16,41.17,41.00,6.53,-8.12,14.22,-3.04,0.84
288583,15.04,0.19,2362,0.00,0.00,16,41.88,41.50,6.53,-8.18,15.48,-3.04,0.82
288771,14.47,0.15,2354,0.00,0.00,16,38.71,39.50,5.80,-9.28,10.99,-2.73,0.72
288962,13.32,0.11,2360,0.00,0.00,16,35.55,35.50,4.79,-10.09,7.90,-2.73,0.72
289152,13.90,0.11,2362,0.00,0.00,16,35.20,35.00,4.35,-10.42,8.65,-3.04,0.72
289342,15.16,0.10,2340,0.00,0.00,16,35.20,35.00,4.35,-10.50,7.86,-2.73,0.70
289535,15.85,0.10,2354,0.00,0.00,16,35.20,35.00,4.21,-10.52,8.03,-2.73,0.70
289726,15.04,0.10,2346,0.00,0.00,16,35.20,35.00,4.21,-10.56,7.61,-2.73,0.70
289917,14.01,0.10,2310,0.00,0.00,16,35.20,35.00,4.06,-10.54,7.78,-2.73,0.70
290108,14.36,0.11,2330,0.00,0.00,16,34.84,34.50,4.06,-10.60,8.36,-2.73,0.70
290296,14.36,0.10,2303,0.00,0.00,16,34.84,34.50,4.06,-10.64,7.37,-2.73,0.70
290488,14.70,0.09,2304,0.00,0.00,16,34.84,34.50,4.06,-10.62,7.17,-2.73,0.70
290679,14.93,0.10,2298,0.00,0.00,16,34.84,34.50,4.06,-10.65,8.19,-2.73,0.72
290870,14.70,0.09,2286,0.00,0.00,16,34.84,34.50,4.06,-10.67,8.11,-2.73,0.72
291060,14.13,0.11,2308,0.00,0.00,16,34.84,34.50,4.06,-10.65,8.03,-2.42,0.72
291250,15.04,0.11,2284,0.00,0.00,16,34.49,34.50,4.06,-10.58,7.82,-2.42,0.72
291440,14.59,0.11,2258,0.00,0.00,16,34.49,34.00,4.06,-10.54,7.74,-2.73,0.72
291632,13.78,0.13,2238,0.00,0.00,16,35.55,34.50,4.35,-10.13,9.18,-2.73,0.78
291822,13.90,0.16,2257,0.00,0.00,16,37.66,37.50,5.22,-9.36,11.77,-2.42,0.82
292013,14.24,0.18,2262,0.00,0.00,16,39.41,39.00,5.80,-8.72,13.32,-2.42,0.84
292204,14.13,0.19,2259,0.00,0.00,16,39.77,39.50,6.24,-8.37,14.08,-2.42,0.86
292393,14.93,0.19,2238,0.00,0.00,16,39.77,40.00,6.53,-8.20,14.02,-2.42,0.86
292584,15.27,0.19,2264,0.00,0.00,16,40.12,40.00,6.53,-8.06,14.22,-2.42,0.86
292778,15.16,0.19,2258,0.00,0.00,16,40.47,40.00,6.67,-8.04,14.28,-2.42,0.86
292966,15.04,0.19,2240,0.00,0.00,16,40.12,40.00,6.67,-8.04,14.15,-2.42,0.86
293157,14.93,0.20,2254,0.00,0.00,16,40.47,40.00,6.67,-8.01,14.47,-2.42,0.86
293346,14.81,0.19,2243,0.00,0.00,16,40.47,40.00,6.67,-8.01,14.60,-2.42,0.86
293538,14.59,0.19,2240,0.00,0.00,16,40.12,40.00,6.67,-7.99,14.73,-2.42,0.86
293729,14.59,0.18,2243,0.00,0.00,16,39.41,39.00,6.82,-7.95,13.64,-2.42,0.86
293920,14.70,0.20,2238,0.00,0.00,16,40.82,40.50,6.82,-7.91,15.25,-2.42,0.86
294111,14.47,0.18,2237,0.00,0.00,16,39.77,39.50,6.82,-7.89,14.15,-2.42,0.86
294299,14.70,0.20,2244,0.00,0.00,16,40.82,40.50,6.82,-7.81,14.98,-2.42,0.86
294492,14.81,0.21,2252,0.00,0.00,16,40.82,40.50,6.96,-7.73,15.40,-2.42,0.88
294682,14.47,0.21,2237,0.00,0.00,16,40.82,40.50,7.11,-7.64,15.05,-2.42,0.88
294872,14.70,0.22,2244,0.00,0.00,16,41.17,41.00,7.11,-7.52,15.92,-2.42,0.88
295064,14.59,0.22,2249,0.00,0.00,16,41.17,41.00,7.25,-7.39,16.22,-2.42,0.88
295254,14.70,0.22,2241,0.00,0.00,16,41.52,41.50,7.40,-7.35,16.58,-2.42,0.90
295446,14.59,0.23,2250,0.00,0.00,16,41.88,41.50,7.40,-7.19,16.66,-2.42,0.90
295635,14.47,0.23,2260,0.00,0.00,16,41.88,41.50,7.55,-7.10,16.96,-2.42,0.90
295828,14.70,0.22,2244,0.00,0.00,16,41.88,41.50,7.69,-6.96,16.74,-2.42,0.90
296018,14.81,0.24,2258,0.00,0.00,16,42.23,42.00,7.84,-6.85,17.79,-2.42,0.90
296210,14.59,0.25,2254,0.00,0.00,16,42.58,42.50,7.98,-6.73,18.65,-2.42,0.92
296400,14.24,0.25,2249,0.00,0.00,16,42.58,42.50,8.13,-6.56,18.57,-2.42,0.92
296592,14.47,0.25,2248,0.00,0.00,16,42.93,42.50,8.27,-6.44,19.04,-2.42,0.94
296782,14.59,0.26,2258,0.00,0.00,16,43.28,42.50,8.27,-6.38,19.42,-2.42,0.92
296976,14.59,0.24,2255,0.00,0.00,16,42.93,42.50,8.27,-6.36,19.19,-2.73,0.94
