Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Sensor Voltage (V),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
57613,-3.91,-2.34,14.47,8,0.28,808,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.70
57674,-3.91,-2.34,14.47,8,0.28,817,0.00,0.00,14.70,16,9.88,9.50,5.51,3.73,1.28,0.64,14.60
57736,-3.91,-2.34,14.59,8,0.27,823,0.00,0.00,14.70,16,9.88,9.50,5.51,3.70,1.26,0.64,14.70
57798,-3.91,-2.34,14.70,8,0.27,816,0.00,0.00,14.70,16,9.88,8.50,5.51,3.70,1.28,0.64,14.70
57860,-3.12,-2.34,14.59,8,0.27,816,0.00,0.00,14.70,16,9.88,9.50,5.51,3.70,1.28,0.64,14.60
57921,-3.91,-2.34,14.70,8,0.27,826,0.00,0.00,14.70,16,9.88,8.50,5.51,3.73,1.30,0.64,14.70
57982,-3.91,-2.34,14.70,8,0.27,812,0.00,0.00,14.70,16,9.88,10.00,5.37,3.73,1.28,0.64,14.70
58044,-3.12,-2.34,14.70,8,0.28,817,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.26,0.64,14.70
58106,-3.91,-2.34,14.70,8,0.28,799,0.00,0.00,14.70,16,9.88,11.50,5.37,3.73,1.28,0.64,14.70
58166,-3.91,-2.34,14.59,8,0.27,810,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.80
58228,-3.91,-2.34,14.70,8,0.27,818,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.80
58290,-3.91,-2.34,14.59,8,0.27,823,0.00,0.00,14.70,16,9.88,8.50,5.51,3.73,1.28,0.64,14.80
58351,-3.91,-2.34,14.70,8,0.27,826,0.00,0.00,14.70,16,9.88,8.50,5.37,3.73,1.28,0.64,14.70
58413,-3.91,-2.34,14.70,8,0.27,826,0.00,0.00,14.70,16,9.88,9.00,5.37,3.73,1.26,0.64,14.70
58475,-3.91,-2.34,14.70,8,0.27,826,0.00,0.00,14.70,16,9.88,8.50,5.37,3.73,1.28,0.64,14.70
58537,-3.91,-2.34,14.70,8,0.27,806,0.00,0.00,14.70,16,9.88,10.50,5.37,3.70,1.28,0.64,14.70
58599,-3.12,-2.34,14.70,8,0.27,816,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.70
58660,-3.12,-2.34,14.70,8,0.28,810,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.70
58721,-3.12,-2.34,14.81,8,0.27,819,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.70
58783,-3.12,-2.34,14.81,8,0.27,826,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.70
58845,-3.12,-2.34,14.81,8,0.27,823,0.00,0.00,14.70,16,9.88,8.50,5.37,3.73,1.28,0.64,14.90
58906,-3.12,-2.34,14.81,8,0.27,823,0.00,0.00,14.70,16,9.88,9.00,5.37,3.70,1.28,0.64,14.90
58968,-3.12,-2.34,14.81,8,0.27,828,0.00,0.00,14.70,16,9.88,8.50,5.37,3.73,1.26,0.64,14.80
59029,-3.12,-2.34,14.70,8,0.27,818,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.80
59090,-3.91,-2.34,14.81,8,0.27,819,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.80
59152,-3.12,-2.34,14.70,8,0.27,817,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.90
59213,-3.12,-2.34,14.70,8,0.27,826,0.00,0.00,14.70,16,9.88,8.50,5.37,3.73,1.28,0.64,14.90
59275,-3.91,-2.34,14.70,8,0.27,813,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.80
59337,-3.12,-2.34,14.70,8,0.27,820,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.26,0.64,14.80
59399,-3.91,-2.34,14.70,8,0.27,823,0.00,0.00,14.70,16,9.88,9.00,5.37,3.73,1.28,0.64,14.80
59461,-3.91,-2.34,14.59,8,0.27,828,0.00,0.00,14.70,16,9.88,8.50,5.37,3.73,1.28,0.64,14.70
59522,-3.91,-2.34,14.59,8,0.27,831,0.00,0.00,14.70,16,9.88,8.00,5.37,3.70,1.28,0.64,14.80
59584,-3.12,-2.34,14.59,8,0.27,830,0.00,0.00,14.70,16,9.88,8.50,5.37,3.67,1.28,0.64,14.80
59645,-3.12,-2.34,14.59,8,0.27,831,0.00,0.00,14.70,16,9.88,8.50,5.37,3.70,1.26,0.64,14.70
59706,-3.12,-2.34,14.81,8,0.27,821,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.70
59768,-3.12,-2.34,14.59,8,0.27,825,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.70
59829,-3.12,-2.34,14.70,8,0.27,807,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.60
59891,-3.12,-2.34,14.70,8,0.27,807,0.00,0.00,14.70,16,9.88,11.00,5.37,3.73,1.28,0.64,14.60
59953,-3.12,-2.34,14.70,8,0.27,817,0.00,0.00,14.70,16,9.88,10.00,5.37,3.70,1.26,0.64,14.70
60014,-3.12,-2.34,14.70,8,0.28,807,0.00,0.00,14.70,16,9.88,11.00,5.37,3.73,1.28,0.64,14.70
60076,-3.12,-2.34,14.70,8,0.27,812,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.70
60138,-3.12,-2.34,14.70,8,0.27,822,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.70
60199,-3.12,-2.34,14.70,8,0.27,820,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.70
60261,-3.91,-2.34,14.70,8,0.28,820,0.00,0.00,14.70,16,9.88,9.50,5.37,3.67,1.28,0.64,14.70
60323,-3.12,-2.34,14.59,8,0.27,823,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.26,0.64,14.70
60384,-3.12,-2.34,14.59,8,0.28,826,0.00,0.00,14.70,16,9.88,9.00,5.37,3.70,1.28,0.64,14.70
60445,-3.91,-2.34,14.47,8,0.27,795,0.00,0.00,14.70,16,9.88,12.00,5.37,3.73,1.28,0.64,14.70
60507,-3.91,-2.34,14.59,8,0.28,805,0.00,0.00,14.70,16,9.88,11.00,5.51,3.70,1.28,0.64,14.70
60569,-3.91,-2.34,14.47,8,0.28,804,0.00,0.00,14.70,16,9.88,11.00,5.37,3.73,1.26,0.64,14.70
60630,-3.91,-2.34,14.47,8,0.27,816,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.60
60692,-3.91,-2.34,14.47,8,0.27,814,0.00,0.00,14.70,16,9.88,9.50,5.51,3.70,1.28,0.64,14.60
60754,-3.12,-2.34,14.59,8,0.27,821,0.00,0.00,14.70,16,9.88,9.00,5.37,3.73,1.28,0.64,14.60
60815,-3.12,-2.34,14.70,8,0.27,819,0.00,0.00,14.70,16,9.88,9.00,5.51,3.70,1.28,0.64,14.60
60877,-3.12,-2.34,14.70,8,0.28,805,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.60
60939,-3.12,-2.34,14.70,8,0.27,805,0.00,0.00,14.70,16,9.88,10.50,5.37,3.70,1.28,0.64,14.60
61000,-3.12,-2.34,14.81,8,0.27,816,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.60
61061,-3.12,-2.34,14.70,8,0.27,819,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.70
61124,-3.12,-2.34,14.81,8,0.27,825,0.00,0.00,14.70,16,9.88,8.50,5.37,3.67,1.26,0.64,14.70
61185,-3.12,-2.34,14.81,8,0.27,810,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.70
61247,-3.12,-2.34,14.70,8,0.27,816,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.90
61308,-3.12,-2.34,14.81,8,0.27,826,0.00,0.00,14.70,16,9.88,8.50,5.37,3.70,1.28,0.64,14.90
61369,-3.12,-2.34,14.70,8,0.27,821,0.00,0.00,14.70,16,9.88,9.00,5.37,3.73,1.28,0.64,15.00
61431,-3.12,-2.34,14.70,8,0.28,821,0.00,0.00,14.70,16,9.88,9.50,5.37,3.67,1.28,0.64,14.80
61493,-3.12,-2.34,14.70,8,0.27,821,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.26,0.64,14.80
61554,-3.91,-2.34,14.70,8,0.27,822,0.00,0.00,14.70,16,9.88,9.00,5.37,3.70,1.28,0.64,14.80
61616,-3.91,-2.34,14.59,8,0.27,810,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.80
61677,-3.12,-2.34,14.59,8,0.27,823,0.00,0.00,14.70,16,9.88,9.00,5.37,3.73,1.28,0.64,14.90
61738,-3.12,-2.34,14.70,8,0.27,820,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.70
61800,-3.12,-3.12,14.59,8,0.27,825,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.26,0.64,14.70
61861,-3.12,-3.12,14.70,8,0.27,826,0.00,0.00,14.70,16,9.88,9.00,5.37,3.70,1.28,0.64,14.80
61923,-3.12,-3.12,14.70,8,0.27,817,0.00,0.00,14.70,16,9.88,9.00,5.37,3.73,1.28,0.64,14.90
61985,-3.12,-3.12,14.70,8,0.27,817,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.90
62046,-3.12,-3.12,14.81,8,0.27,824,0.00,0.00,14.70,16,9.88,9.00,5.37,3.73,1.26,0.64,14.70
62108,-3.12,-3.12,14.81,8,0.27,817,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.26,0.64,14.70
62169,-3.12,-3.12,14.81,8,0.27,821,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.80
62231,-3.12,-3.12,14.81,8,0.27,812,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.80
62292,-3.12,-3.12,14.81,8,0.27,825,0.00,0.00,14.70,16,9.88,9.00,5.37,3.73,1.30,0.64,14.80
62354,-3.12,-3.12,14.81,8,0.27,815,0.00,0.00,14.70,16,9.88,10.00,5.37,3.73,1.28,0.64,14.80
62416,-3.12,-3.12,14.70,8,0.27,828,0.00,0.00,14.70,16,9.88,8.50,5.37,3.73,1.28,0.64,14.80
62478,-3.12,-3.12,14.81,8,0.27,827,0.00,0.00,14.70,16,9.88,9.00,5.37,3.73,1.28,0.64,14.80
62539,-3.12,-3.12,14.70,8,0.27,830,0.00,0.00,14.70,16,9.88,8.00,5.37,3.73,1.28,0.64,14.90
62600,-3.12,-3.12,14.70,8,0.27,830,0.00,0.00,14.70,16,9.88,8.50,5.37,3.70,1.28,0.64,14.90
62662,-3.12,-3.12,14.70,8,0.27,828,0.00,0.00,14.70,16,9.88,9.00,5.37,3.70,1.28,0.64,14.80
62724,-3.12,-3.12,14.70,8,0.27,830,0.00,0.00,14.70,16,9.88,8.50,5.37,3.70,1.28,0.64,14.80
62785,-3.12,-3.12,14.70,8,0.27,822,0.00,0.00,14.70,16,9.88,8.50,5.37,3.73,1.26,0.64,14.80
62847,-3.12,-3.12,14.70,8,0.27,819,0.00,0.00,14.70,16,9.88,10.00,5.37,3.73,1.28,0.64,14.80
62909,-3.12,-3.12,14.81,8,0.27,817,0.00,0.00,14.70,16,9.88,10.00,5.37,3.70,1.28,0.64,14.80
62970,-3.12,-3.12,14.70,8,0.27,817,0.00,0.00,14.70,16,9.88,10.00,5.37,3.70,1.28,0.64,14.70
63032,-3.12,-3.12,14.81,8,0.27,823,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.80
63093,-3.12,-3.12,14.81,8,0.27,817,0.00,0.00,14.70,16,9.88,10.00,5.37,3.73,1.26,0.64,14.80
63154,-2.34,-3.12,14.81,8,0.27,826,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.80
63217,-3.12,-3.12,14.81,8,0.27,823,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.30,0.64,14.80
63278,-3.12,-3.12,14.70,8,0.27,820,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.30,0.64,14.80
63340,-3.12,-3.12,14.70,8,0.27,833,0.00,0.00,14.70,16,9.88,8.00,5.37,3.73,1.28,0.64,14.80
63401,-3.12,-3.12,14.59,8,0.27,835,0.00,0.00,14.70,16,9.88,8.00,5.37,3.73,1.26,0.64,14.80
63463,-3.12,-3.12,14.70,8,0.27,823,0.00,0.00,14.70,16,9.88,8.50,5.37,3.67,1.26,0.64,14.80
63524,-3.91,-3.12,14.47,8,0.28,805,0.00,0.00,14.70,16,9.88,11.50,5.37,3.73,1.28,0.64,14.80
63586,-3.91,-3.12,14.47,8,0.27,814,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.30,0.64,14.80
63647,-3.91,-3.12,14.36,8,0.27,820,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.70
63709,-3.91,-3.12,14.36,8,0.27,829,0.00,0.00,14.70,16,9.88,8.50,5.37,3.70,1.26,0.64,14.70
63771,-3.91,-3.12,14.47,8,0.27,826,0.00,0.00,14.70,16,9.88,9.00,5.37,3.70,1.26,0.64,14.70
63832,-3.12,-3.12,14.59,8,0.28,811,0.00,0.00,14.70,16,9.88,10.50,5.37,3.70,1.28,0.64,14.70
63894,-3.12,-3.12,14.59,8,0.27,816,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.70
63955,-3.12,-3.12,14.70,8,0.27,821,0.00,0.00,14.70,16,9.88,10.00,5.37,3.73,1.28,0.64,14.60
64017,-3.12,-3.12,14.59,8,0.27,821,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.26,0.64,14.60
64078,-3.12,-3.12,14.70,8,0.27,827,0.00,0.00,14.70,16,9.88,9.00,5.37,3.70,1.28,0.64,14.70
64140,-3.12,-3.12,14.70,8,0.27,816,0.00,0.00,14.70,16,9.88,10.00,5.37,3.70,1.28,0.64,14.60
64202,-3.12,-3.12,14.70,8,0.27,822,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.60
64264,-3.12,-3.12,14.70,8,0.27,818,0.00,0.00,14.70,16,9.88,10.00,5.37,3.70,1.28,0.64,14.70
64325,-3.12,-3.12,14.70,8,0.27,825,0.00,0.00,14.70,16,9.88,9.00,5.37,3.70,1.28,0.64,14.70
64387,-3.12,-3.12,14.70,8,0.28,800,0.00,0.00,14.70,16,9.88,10.00,5.37,3.70,1.26,0.64,14.70
64448,-3.12,-3.12,14.70,8,0.27,808,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.80
64510,-3.12,-3.12,14.70,8,0.27,821,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.30,0.64,14.80
64571,-3.12,-3.12,14.59,8,0.27,825,0.00,0.00,14.70,16,9.88,9.00,5.37,3.73,1.28,0.64,14.70
64632,-3.12,-3.12,14.70,8,0.27,814,0.00,0.00,14.70,16,9.88,10.00,5.37,3.67,1.26,0.64,14.80
64694,-3.12,-3.12,14.70,8,0.28,809,0.00,0.00,14.70,16,9.88,10.50,5.37,3.67,1.28,0.64,14.80
64756,-3.12,-3.12,14.70,8,0.27,813,0.00,0.00,14.70,16,9.88,10.00,5.37,3.73,1.28,0.64,14.80
64818,-3.12,-3.12,14.70,8,0.27,813,0.00,0.00,14.70,16,9.88,10.00,5.37,3.70,1.28,0.64,14.80
64879,-3.12,-3.12,14.59,8,0.27,818,0.00,0.00,14.70,16,9.88,10.00,5.37,3.70,1.28,0.64,14.70
64941,-3.12,-3.12,14.70,8,0.28,808,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.26,0.64,14.80
65002,-3.12,-3.12,14.70,8,0.27,808,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.80
65064,-3.12,-3.12,14.70,8,0.27,818,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.80
65125,-3.12,-3.12,14.81,8,0.28,821,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.80
65187,-2.34,-3.12,14.81,8,0.27,814,0.00,0.00,14.70,16,9.88,10.00,5.37,3.73,1.28,0.64,14.80
65249,-3.12,-3.12,14.81,8,0.27,817,0.00,0.00,14.70,16,9.88,9.50,5.37,3.75,1.28,0.64,14.80
65310,-2.34,-3.12,14.70,8,0.27,810,0.00,0.00,14.70,16,9.88,10.50,5.37,3.75,1.28,0.64,14.80
65372,-3.12,-3.12,14.81,8,0.27,823,0.00,0.00,14.70,16,9.88,9.00,5.37,3.73,1.28,0.64,14.80
65433,-3.12,-3.12,14.81,8,0.27,818,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.80
65494,-2.34,-3.12,14.81,8,0.27,822,0.00,0.00,14.70,16,9.88,9.00,5.37,3.73,1.28,0.64,14.80
65556,-3.12,-3.12,14.81,8,0.27,820,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.26,0.64,14.80
65618,-2.34,-3.12,14.81,8,0.27,833,0.00,0.00,14.70,16,9.88,8.00,5.37,3.73,1.26,0.64,14.80
65680,-3.12,-3.12,14.81,8,0.27,833,0.00,0.00,14.70,16,9.88,8.00,5.37,3.73,1.28,0.64,14.80
65742,-2.34,-3.12,14.70,8,0.27,836,0.00,0.00,14.70,16,9.88,8.00,5.37,3.70,1.28,0.64,14.80
65804,-2.34,-3.12,14.70,8,0.27,831,0.00,0.00,14.70,16,9.88,8.50,5.37,3.73,1.28,0.64,14.80
65865,-2.34,-3.12,14.81,8,0.27,824,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.80
65926,-2.34,-3.12,14.81,8,0.27,822,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.26,0.64,14.80
65987,-2.34,-3.12,14.81,8,0.27,812,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.80
66050,-2.34,-3.12,14.81,8,0.27,812,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.80
66111,-2.34,-3.12,14.81,8,0.27,822,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.80
66172,-2.34,-3.12,14.81,8,0.27,808,0.00,0.00,14.70,16,9.88,11.00,5.37,3.73,1.26,0.64,14.80
66234,-2.34,-3.12,14.81,8,0.27,816,0.00,0.00,14.70,16,9.88,10.00,5.37,3.73,1.28,0.64,14.90
66295,-2.34,-3.12,14.81,8,0.27,823,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.90
66357,-2.34,-3.12,14.70,8,0.27,829,0.00,0.00,14.70,16,9.88,8.50,5.37,3.73,1.28,0.64,14.80
66419,-2.34,-3.12,14.70,8,0.27,830,0.00,0.00,14.70,16,9.88,8.50,5.37,3.70,1.28,0.64,14.80
66481,-2.34,-3.12,14.59,8,0.27,829,0.00,0.00,14.70,16,9.88,8.50,5.37,3.73,1.28,0.64,14.90
66542,-3.12,-3.12,14.70,8,0.27,838,0.00,0.00,14.70,16,9.88,8.00,5.37,3.73,1.28,0.64,14.80
66603,-3.12,-3.12,14.59,8,0.27,832,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.26,0.64,14.80
66665,-3.12,-3.12,14.70,8,0.27,834,0.00,0.00,14.70,16,9.88,8.00,5.37,3.70,1.28,0.64,14.80
66727,-3.12,-3.12,14.47,8,0.27,817,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.70
66788,-3.12,-3.12,14.47,8,0.27,826,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.70
66850,-3.12,-3.12,14.59,8,0.27,821,0.00,0.00,14.70,16,9.88,10.00,5.37,3.70,1.28,0.64,14.70
66911,-3.12,-3.12,14.36,8,0.27,828,0.00,0.00,14.70,16,9.88,10.00,5.37,3.70,1.26,0.64,14.70
66973,-3.12,-3.12,14.59,8,0.27,825,0.00,0.00,14.70,16,9.88,9.00,5.37,3.70,1.28,0.64,14.60
67034,-3.12,-3.12,14.59,8,0.27,829,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.60
67096,-2.34,-3.12,14.59,8,0.27,829,0.00,0.00,14.70,16,9.88,9.00,5.37,3.67,1.28,0.64,14.60
67158,-3.12,-3.12,14.70,8,0.27,832,0.00,0.00,14.70,16,9.88,8.50,5.37,3.70,1.28,0.64,14.60
67219,-2.34,-3.12,14.59,8,0.28,825,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.26,0.64,14.60
67281,-2.34,-3.12,14.81,8,0.28,814,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.60
67342,-2.34,-3.12,14.70,8,0.28,795,0.00,0.00,14.70,16,9.88,13.00,5.37,3.73,1.28,0.64,14.60
67404,-2.34,-3.12,14.81,8,0.28,800,0.00,0.00,14.70,16,9.88,11.50,5.51,3.74,1.30,0.64,14.60
67466,-2.34,-3.12,14.81,8,0.27,813,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.70
67527,-2.34,-3.12,14.70,8,0.27,831,0.00,0.00,14.70,16,9.88,8.00,5.51,3.70,1.26,0.64,14.80
67589,-2.34,-3.12,14.81,8,0.27,827,0.00,0.00,14.70,16,9.88,9.00,5.37,3.67,1.26,0.64,14.80
67650,-2.34,-3.12,14.81,8,0.27,819,0.00,0.00,14.70,16,9.88,9.50,5.37,3.67,1.28,0.64,14.80
67711,-2.34,-3.12,14.70,8,0.28,814,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.80
67773,-2.34,-3.12,14.70,8,0.27,813,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.70
67834,-2.34,-3.12,14.70,8,0.27,819,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.26,0.64,14.80
67896,-3.12,-3.12,14.70,8,0.27,818,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.80
67958,-2.34,-3.12,14.59,8,0.27,829,0.00,0.00,14.70,16,9.88,9.50,5.37,3.67,1.28,0.64,14.80
68019,-2.34,-3.12,14.70,8,0.27,823,0.00,0.00,14.70,16,9.88,8.00,5.37,3.70,1.28,0.64,14.80
68081,-2.34,-3.12,14.70,8,0.27,823,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.80
68142,-2.34,-3.12,14.70,8,0.27,823,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.26,0.64,14.80
68204,-2.34,-3.12,14.70,8,0.27,815,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.80
68265,-2.34,-3.12,14.70,8,0.27,822,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.80
68376,-2.34,-3.12,14.81,8,0.27,821,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.80
68388,-2.34,-3.12,14.81,8,0.27,818,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.80
68450,-2.34,-3.12,14.81,8,0.27,816,0.00,0.00,14.70,16,9.88,10.00,5.37,3.70,1.26,0.64,15.00
72430,-2.34,-3.12,14.70,8,0.27,821,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.26,0.64,14.70
72485,-2.34,-3.12,14.70,8,0.27,827,0.00,0.00,14.70,16,9.88,8.50,5.37,3.70,1.26,0.64,14.70
72547,-2.34,-3.91,14.70,8,0.27,827,0.00,0.00,14.70,16,9.88,8.50,5.37,3.67,1.28,0.64,14.80
72608,-2.34,-3.91,14.70,8,0.28,804,0.00,0.00,14.70,16,9.88,8.50,5.37,3.73,1.28,0.64,14.80
72670,-2.34,-3.91,14.70,8,0.27,815,0.00,0.00,14.70,16,9.88,11.50,5.37,3.73,1.28,0.64,14.80
72732,-2.34,-3.91,14.81,8,0.27,815,0.00,0.00,14.70,16,9.88,10.00,5.37,3.73,1.26,0.64,14.80
72793,-2.34,-3.91,14.59,8,0.27,817,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.80
72855,-2.34,-3.91,14.70,8,0.28,819,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.80
72917,-2.34,-3.91,14.59,8,0.27,810,0.00,0.00,14.70,16,9.88,10.50,5.37,3.70,1.28,0.64,14.80
72978,-3.12,-3.91,14.59,8,0.27,828,0.00,0.00,14.70,16,9.88,8.50,5.37,3.70,1.28,0.64,14.80
73040,-2.34,-3.91,14.47,8,0.27,826,0.00,0.00,14.70,16,9.88,9.00,5.37,3.70,1.28,0.64,14.80
73101,-2.34,-3.91,14.59,8,0.27,831,0.00,0.00,14.70,16,9.88,8.00,5.37,3.70,1.26,0.64,14.80
73163,-3.12,-3.91,14.59,8,0.27,825,0.00,0.00,14.70,16,9.88,9.00,5.37,3.70,1.28,0.64,14.70
73224,-2.34,-3.91,14.47,8,0.27,826,0.00,0.00,14.70,16,9.88,9.00,5.37,3.73,1.28,0.64,14.70
73286,-3.12,-3.91,14.59,8,0.27,818,0.00,0.00,14.70,16,9.88,10.00,5.37,3.70,1.28,0.64,14.70
73347,-2.34,-3.91,14.59,8,0.28,806,0.00,0.00,14.70,16,9.88,11.00,5.37,3.73,1.28,0.64,14.60
73409,-2.34,-3.91,14.70,8,0.28,814,0.00,0.00,14.70,16,9.88,10.00,5.37,3.73,1.26,0.64,14.60
73470,-2.34,-3.91,14.70,8,0.27,812,0.00,0.00,14.70,16,9.88,10.50,5.37,3.73,1.28,0.64,14.70
73532,-2.34,-3.91,14.70,8,0.27,822,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.28,0.64,14.60
73594,-2.34,-3.91,14.81,8,0.27,823,0.00,0.00,14.70,16,9.88,9.00,5.37,3.67,1.28,0.64,14.60
73656,-2.34,-3.91,14.70,8,0.27,821,0.00,0.00,14.70,16,9.88,9.00,5.37,3.70,1.28,0.64,14.70
73717,-2.34,-3.91,14.81,8,0.27,821,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.26,0.64,14.70
73778,-2.34,-3.91,14.70,8,0.28,806,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.80
73840,-2.34,-3.91,14.59,8,0.27,811,0.00,0.00,14.70,16,9.88,10.50,5.37,3.70,1.28,0.64,14.80
73901,-2.34,-3.91,14.59,8,0.27,818,0.00,0.00,14.70,16,9.88,9.50,5.37,3.73,1.28,0.64,14.80
73963,-2.34,-3.91,14.59,8,0.27,822,0.00,0.00,14.70,16,9.88,9.00,5.37,3.67,1.26,0.64,14.80
74024,-2.34,-3.91,14.59,8,0.27,828,0.00,0.00,14.70,16,9.88,8.50,5.37,3.67,1.26,0.64,14.70
74086,-2.34,-3.91,14.59,8,0.27,818,0.00,0.00,14.70,16,9.88,9.50,5.37,3.70,1.26,0.64,14.70
