Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
12149,16.41,0.00,14.81,8,0.62,1279,0.00,0.00,12.70,16,27.81,27.50,81,9.58,-5.10,12.88,1.86,0.00,-1.70,7.06,0.86,0.00,0.00,0.00
12236,16.41,0.00,14.59,8,0.63,1245,0.00,0.00,12.70,16,27.46,27.00,81,9.72,-4.91,12.88,1.86,0.00,-1.70,7.06,0.86,0.00,0.00,0.00
12322,15.62,0.00,14.59,8,0.63,1213,0.00,0.00,12.67,16,27.11,27.00,81,10.01,-4.74,12.79,1.86,0.00,-1.70,7.06,0.86,0.00,0.00,0.00
12409,14.84,0.00,14.36,8,0.60,1211,0.00,0.00,12.70,16,27.11,27.00,81,10.16,-4.52,12.79,1.84,0.00,-1.70,7.06,0.88,0.00,0.00,0.00
12496,13.28,0.00,14.01,8,0.60,1269,0.00,0.00,12.72,16,27.81,27.50,81,10.01,-4.66,12.79,1.84,0.00,-1.70,7.06,0.88,0.00,0.00,0.00
12583,11.72,0.00,13.90,8,0.58,1383,0.00,0.00,12.72,16,28.52,28.00,81,9.87,-4.87,12.88,1.86,0.00,-1.70,7.06,0.88,0.00,0.00,0.00
12669,11.72,0.00,13.55,8,0.57,1379,0.00,0.00,13.10,16,28.52,28.50,81,9.72,-5.01,13.09,1.86,0.00,-1.70,7.45,0.88,0.00,0.00,0.00
12756,11.72,0.00,14.13,8,0.56,1452,0.00,0.00,12.75,16,28.87,28.50,81,9.58,-5.14,13.14,1.86,0.00,-1.70,7.06,0.88,0.00,0.00,0.00
12843,12.50,0.00,14.47,8,0.54,1525,0.00,0.00,12.78,16,29.57,29.00,81,9.43,-5.34,13.32,1.86,0.00,-1.70,7.06,0.88,0.00,0.00,0.00
12929,14.06,0.00,14.47,8,0.52,1552,0.00,0.00,12.78,16,30.27,29.50,81,9.14,-5.57,13.43,1.86,0.00,-1.70,7.06,0.88,0.00,0.00,0.00
13017,13.28,0.00,14.01,8,0.51,1549,0.00,0.00,12.80,16,30.27,30.00,81,9.00,-5.72,13.56,1.88,0.00,-1.70,7.06,0.88,0.00,0.00,0.00
13103,12.50,0.00,14.13,8,0.50,1628,0.00,0.00,12.80,16,30.98,30.50,81,8.85,-5.98,13.49,1.88,0.00,-1.70,7.45,0.88,0.00,0.00,0.00
13190,10.94,0.00,13.78,8,0.50,1675,0.00,0.00,12.80,16,31.33,30.50,81,8.56,-6.25,13.79,1.88,0.00,-1.70,7.45,0.88,0.00,0.00,0.00
13277,9.38,0.00,13.78,8,0.49,1700,0.00,0.00,12.80,16,31.68,31.50,81,8.27,-6.50,13.67,1.88,0.00,-1.70,7.06,0.88,0.00,0.00,0.00
13364,8.59,0.00,13.67,8,0.48,1739,0.00,0.00,12.80,16,32.03,31.50,81,7.98,-6.67,13.73,1.90,0.00,-1.70,7.06,0.88,0.00,0.00,0.00
13450,7.81,0.00,13.55,8,0.47,1765,0.00,0.00,12.93,16,32.38,32.00,81,7.98,-6.85,13.73,1.88,0.00,-1.70,7.06,0.88,0.00,0.00,0.00
13537,6.25,0.00,13.44,8,0.46,1788,0.00,0.00,12.93,16,32.73,32.00,81,7.69,-7.00,13.85,1.88,0.00,-1.70,7.45,0.88,0.00,0.00,0.00
13624,4.69,0.00,13.32,8,0.45,1834,0.00,0.00,12.93,16,33.09,32.50,81,7.69,-7.08,13.85,1.88,0.00,-1.70,7.45,0.88,0.00,0.00,0.00
13710,3.91,0.00,13.32,8,0.44,1851,0.00,0.00,12.93,16,33.09,33.00,81,7.55,-7.19,13.73,1.88,0.00,-1.70,7.06,0.88,0.00,0.00,0.00
13797,3.12,0.00,13.44,8,0.43,1880,0.00,0.00,12.93,16,33.79,33.00,81,7.40,-7.25,13.85,1.88,0.00,-1.70,7.45,0.88,0.00,0.00,0.00
13884,0.78,0.00,13.44,8,0.43,1912,0.00,0.00,12.93,16,33.79,33.50,81,7.40,-7.33,13.85,1.88,0.00,-1.70,7.45,0.88,0.00,0.00,0.00
13971,1.56,0.00,13.55,8,0.43,1918,0.00,0.00,12.93,16,33.79,33.50,81,7.40,-7.37,13.61,1.88,0.00,-1.70,7.45,0.88,0.00,0.00,0.00
14058,0.78,0.00,13.78,8,0.42,1942,0.00,0.00,12.93,16,34.14,34.00,81,7.25,-7.44,13.79,1.88,0.00,-1.70,7.45,0.88,0.00,0.00,0.00
14144,-0.78,0.00,14.01,8,0.42,1983,0.00,0.00,12.93,16,34.49,34.00,81,7.25,-7.50,13.73,1.88,0.00,-1.70,7.45,0.88,0.00,0.00,0.00
14232,1.56,0.00,14.13,8,0.42,1982,0.00,0.00,12.93,16,34.49,34.00,81,7.11,-7.58,13.91,1.88,0.00,-1.70,7.06,0.88,0.00,0.00,0.00
14318,-0.78,0.00,14.01,8,0.41,1997,0.00,0.00,12.93,16,34.84,34.00,81,7.11,-7.64,13.73,1.88,0.00,-1.70,7.06,0.88,0.00,0.00,0.00
14405,0.00,0.00,14.01,8,0.41,2022,0.00,0.00,12.93,16,34.84,34.50,81,6.96,-7.68,13.67,1.88,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
14492,-0.78,0.00,14.01,8,0.40,2047,0.00,0.00,12.93,16,34.84,34.50,81,6.96,-7.77,13.67,1.88,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
14578,0.00,0.00,14.13,8,0.39,2062,0.00,0.00,12.93,16,35.20,35.00,81,6.82,-7.83,13.73,1.88,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
14665,-1.56,0.00,14.36,8,0.40,2075,0.00,0.00,12.93,16,35.20,35.00,81,6.82,-7.85,13.73,1.88,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
14752,0.00,0.00,14.47,8,0.39,2087,0.00,0.00,12.93,16,35.55,35.50,81,6.82,-7.89,13.73,1.88,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
14839,-0.78,0.00,14.47,8,0.39,2096,0.00,0.00,12.93,16,35.55,35.50,81,6.67,-7.97,13.73,1.88,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
14927,-0.78,0.00,14.24,8,0.39,2119,0.00,0.00,12.93,16,35.90,35.50,81,6.67,-8.01,13.61,1.88,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
15013,-0.78,0.00,14.36,8,0.38,2111,0.00,0.00,12.93,16,35.90,35.50,81,6.67,-8.02,13.73,1.88,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
15100,-0.78,0.00,14.36,8,0.38,2129,0.00,0.00,12.93,16,36.25,36.00,81,6.67,-8.04,13.61,1.88,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
15187,-1.56,0.00,14.59,8,0.38,2146,0.00,0.00,12.93,16,36.25,36.00,81,6.53,-8.14,13.61,1.88,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
15274,0.00,0.00,14.59,8,0.38,2154,0.00,0.00,12.93,16,36.25,36.00,81,6.53,-8.16,13.67,1.88,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
15360,0.78,0.00,14.70,8,0.38,2151,0.00,0.00,12.93,16,36.25,36.00,81,6.53,-8.16,13.61,1.88,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
15447,0.78,0.00,14.70,8,0.38,2130,0.00,0.00,12.93,16,36.60,36.50,81,6.53,-8.24,13.55,1.88,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
15534,0.78,0.00,14.70,8,0.38,2193,0.00,0.00,12.93,16,36.60,36.50,81,6.38,-8.30,13.73,1.88,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
15621,0.78,0.00,14.70,8,0.37,2166,0.00,0.00,12.93,16,36.60,36.50,81,6.38,-8.31,13.73,1.88,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
15708,0.78,0.00,14.47,8,0.38,2189,0.00,0.00,12.93,16,36.60,36.50,81,6.38,-8.31,13.60,1.88,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
15794,0.00,0.00,14.47,8,0.37,2222,0.00,0.00,12.93,16,36.95,36.50,81,6.38,-8.33,13.73,1.88,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
15881,0.78,0.00,14.47,8,0.38,2224,0.00,0.00,12.93,16,36.95,36.50,81,6.38,-8.37,13.73,1.88,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
15968,0.78,0.00,14.47,8,0.38,2204,0.00,0.00,12.80,16,36.60,36.50,81,6.38,-8.31,13.95,1.90,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
16055,1.56,0.00,14.59,8,0.37,2214,0.00,0.00,12.93,16,36.95,36.50,81,6.38,-8.37,14.02,1.90,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
16141,1.56,0.00,14.70,8,0.39,2249,0.00,0.00,12.80,16,37.30,36.50,81,6.24,-8.37,14.02,1.90,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
16228,2.34,0.00,14.59,8,0.38,2232,0.00,0.00,12.80,16,37.30,36.50,81,6.38,-8.33,14.32,1.92,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
16315,1.56,0.00,14.36,8,0.38,2252,0.00,0.00,12.80,16,37.30,36.50,81,6.38,-8.35,14.20,1.90,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
16402,2.34,0.00,14.47,8,0.38,2246,0.00,0.00,12.80,16,37.30,37.00,81,6.38,-8.33,14.32,1.92,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
16489,1.56,0.00,14.59,8,0.38,2268,0.00,0.00,12.80,16,37.66,37.00,81,6.38,-8.35,14.39,1.92,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
16575,2.34,0.00,14.59,8,0.39,2283,0.00,0.00,12.80,16,37.66,37.00,81,6.38,-8.30,14.44,1.92,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
16663,3.12,0.00,14.70,8,0.39,2270,0.00,0.00,12.80,16,37.30,37.50,81,6.38,-8.30,14.68,1.92,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
16749,3.12,0.00,14.81,8,0.38,2290,0.00,0.00,12.80,16,37.66,37.50,81,6.38,-8.30,14.56,1.92,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
16836,3.91,0.00,14.70,8,0.39,2317,0.00,0.00,12.80,16,38.01,37.50,81,6.38,-8.28,14.68,1.92,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
16923,3.91,0.00,14.70,8,0.39,2311,0.00,0.00,12.80,16,37.66,38.00,81,6.38,-8.22,15.05,1.94,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
17010,4.69,0.00,14.81,8,0.40,2325,0.00,0.00,12.80,16,37.66,38.00,81,6.53,-8.26,15.05,1.94,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
17097,4.69,0.00,14.70,8,0.39,2330,0.00,0.00,12.80,16,38.01,37.50,81,6.53,-8.22,15.17,1.94,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
17184,4.69,0.00,14.81,8,0.39,2365,0.00,0.00,12.80,16,38.36,38.00,81,6.53,-8.22,15.17,1.94,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
17270,5.47,0.00,14.81,8,0.40,2354,0.00,0.00,12.80,16,38.36,38.00,81,6.53,-8.22,15.58,1.96,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
17357,6.25,0.00,14.81,8,0.40,2362,0.00,0.00,12.80,16,38.36,38.00,81,6.53,-8.22,15.58,1.96,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
17444,6.25,0.00,14.81,8,0.40,2379,0.00,0.00,12.80,16,38.36,38.00,81,6.53,-8.22,15.58,1.96,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
17531,6.25,0.00,14.70,8,0.39,2403,0.00,0.00,12.80,16,38.71,38.00,81,6.53,-8.22,15.79,1.98,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
17618,6.25,0.00,14.70,8,0.40,2427,0.00,0.00,12.80,16,38.71,38.50,81,6.38,-8.26,15.78,1.98,0.00,-2.01,7.06,0.88,0.00,0.00,0.00
17705,5.47,0.00,14.36,8,0.39,2410,0.00,0.00,12.80,16,39.06,39.00,81,6.38,-8.31,15.85,1.96,0.00,-2.01,7.06,0.86,0.00,0.00,0.00
17791,5.47,0.00,14.24,8,0.38,2416,0.00,0.00,12.80,16,39.06,39.00,81,6.24,-8.39,15.58,1.96,0.00,-2.01,6.67,0.86,0.00,0.00,0.00
17878,3.91,0.00,14.01,8,0.37,2455,0.00,0.00,12.80,16,39.41,39.00,81,6.24,-8.49,15.44,1.96,0.00,-2.01,6.67,0.86,0.00,0.00,0.00
17965,2.34,0.00,13.90,8,0.36,2454,0.00,0.00,12.80,16,39.77,39.00,81,6.09,-8.64,15.44,1.92,0.00,-2.01,6.27,0.84,0.00,0.00,0.00
18051,3.12,0.00,14.13,8,0.35,2455,0.00,0.00,12.80,16,39.41,39.00,81,5.95,-8.80,14.56,1.92,0.00,-2.01,5.88,0.84,0.00,0.00,0.00
18138,3.12,0.00,14.01,8,0.35,2464,0.00,0.00,12.92,16,39.77,39.00,81,5.80,-8.89,14.44,1.90,0.00,-2.01,5.88,0.84,0.00,0.00,0.00
18225,1.56,0.00,14.13,8,0.34,2486,0.00,0.00,12.92,16,39.77,39.50,81,5.66,-9.01,14.32,1.90,0.00,-2.01,5.88,0.82,0.00,0.00,0.00
18312,0.78,0.00,13.78,8,0.33,2478,0.00,0.00,12.92,16,40.12,39.50,81,5.51,-9.13,14.02,1.90,0.00,-2.01,5.49,0.82,0.00,0.00,0.00
18398,0.00,0.00,14.01,8,0.31,2481,0.00,0.00,12.92,16,39.77,39.50,81,5.37,-9.30,13.37,1.86,0.00,-2.01,5.10,0.82,0.00,0.00,0.00
18485,-0.78,0.00,13.78,8,0.31,2489,0.00,0.00,12.92,16,40.47,40.00,81,5.22,-9.42,13.03,1.86,0.00,-2.01,5.10,0.80,0.00,0.00,0.00
18571,-2.34,0.00,13.67,8,0.31,2468,0.00,0.00,12.92,16,40.12,40.00,81,5.22,-9.48,12.83,1.84,0.00,-2.01,4.71,0.80,0.00,0.00,0.00
18659,-3.12,0.00,13.55,8,0.30,2482,0.00,0.00,12.92,16,39.77,40.00,81,5.08,-9.55,12.74,1.84,0.00,-2.01,4.71,0.80,0.00,0.00,0.00
18746,-3.91,0.00,13.78,8,0.31,2475,0.00,0.00,12.92,16,40.47,40.00,81,5.08,-9.61,12.64,1.84,0.00,-2.01,4.71,0.80,0.00,0.00,0.00
18833,-3.91,0.00,14.01,8,0.31,2455,0.00,0.00,12.92,16,39.77,39.50,81,5.08,-9.61,12.68,1.84,0.00,-2.01,4.71,0.80,0.00,0.00,0.00
18918,-3.91,0.00,14.24,8,0.30,2470,0.00,0.00,12.92,16,39.77,39.50,81,5.08,-9.63,12.68,1.84,0.00,-2.01,4.71,0.80,0.00,0.00,0.00
19006,-3.91,0.00,14.24,8,0.30,2460,0.00,0.00,12.92,16,40.12,39.50,81,5.08,-9.67,12.52,1.84,0.00,-2.01,4.71,0.80,0.00,0.00,0.00
19092,-5.47,0.00,14.01,8,0.30,2468,0.00,0.00,12.92,16,40.12,40.00,81,4.93,-9.75,12.23,1.82,0.00,-2.01,4.71,0.80,0.00,0.00,0.00
19178,-5.47,0.00,14.24,8,0.30,2488,0.00,0.00,12.92,16,39.41,39.50,81,4.93,-9.75,12.28,1.82,0.00,-2.01,4.71,0.80,0.00,0.00,0.00
19266,-3.91,0.00,14.47,8,0.29,2452,0.00,0.00,12.92,16,39.77,39.00,81,4.93,-9.78,12.18,1.82,0.00,-2.01,4.31,0.78,0.00,0.00,0.00
19352,-3.91,0.00,14.59,8,0.29,2457,0.00,0.00,12.92,16,40.12,39.50,81,4.93,-9.82,11.87,1.80,0.00,-2.01,4.31,0.78,0.00,0.00,0.00
19439,-3.91,0.00,14.70,8,0.30,2410,0.00,0.00,12.92,16,39.41,39.00,81,4.93,-9.80,11.82,1.80,0.00,-2.01,4.31,0.78,0.00,0.00,0.00
19526,-3.12,0.00,14.70,8,0.29,2408,0.00,0.00,12.92,16,39.06,39.00,81,4.93,-9.80,11.97,1.82,0.00,-2.01,4.31,0.78,0.00,0.00,0.00
19613,-3.12,0.00,14.81,8,0.29,2410,0.00,0.00,12.92,16,39.41,39.00,81,4.93,-9.82,11.82,1.80,0.00,-2.01,4.31,0.78,0.00,0.00,0.00
19700,-2.34,0.00,14.70,8,0.29,2382,0.00,0.00,12.80,16,39.41,39.00,81,4.79,-9.84,11.71,1.80,0.00,-2.01,4.31,0.78,0.00,0.00,0.00
19786,-2.34,0.00,14.70,8,0.29,2361,0.00,0.00,12.80,16,39.06,39.00,81,4.93,-9.78,11.62,1.80,0.00,-2.01,4.31,0.78,0.00,0.00,0.00
19874,-1.56,0.00,14.70,8,0.29,2383,0.00,0.00,12.80,16,38.71,39.00,81,4.93,-9.82,11.43,1.78,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
19960,-1.56,0.00,14.70,8,0.29,2373,0.00,0.00,12.80,16,39.06,38.50,81,4.79,-9.84,11.33,1.78,0.00,-2.01,4.31,0.78,0.00,0.00,0.00
20047,-1.56,0.00,14.70,8,0.29,2338,0.00,0.00,12.80,16,38.71,39.00,81,4.79,-9.84,11.37,1.78,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
20134,-0.78,0.00,14.81,8,0.28,2345,0.00,0.00,12.80,16,38.71,38.00,81,4.93,-9.84,11.09,1.76,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
20220,-0.78,0.00,14.81,8,0.28,2341,0.00,0.00,12.80,16,38.36,38.50,81,4.79,-9.86,10.94,1.76,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
20307,0.00,0.00,14.70,8,0.28,2329,0.00,0.00,12.80,16,38.36,38.00,81,4.79,-9.88,10.90,1.76,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
20394,0.00,0.00,14.59,8,0.28,2305,0.00,0.00,12.80,16,38.36,38.00,81,4.79,-9.90,10.71,1.74,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
20481,-0.78,0.00,14.36,8,0.27,2312,0.00,0.00,12.80,16,38.36,38.00,81,4.79,-9.94,10.66,1.74,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
20568,-0.78,0.00,14.47,8,0.28,2299,0.00,0.00,12.80,16,38.36,38.00,81,4.79,-9.94,10.47,1.72,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
20655,-0.78,0.00,14.47,8,0.27,2279,0.00,0.00,12.80,16,38.01,38.00,81,4.79,-9.96,10.57,1.72,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
20741,0.00,0.00,14.59,8,0.27,2290,0.00,0.00,12.80,16,38.01,38.00,81,4.64,-10.00,10.27,1.72,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
20829,0.00,0.00,14.47,8,0.27,2276,0.00,0.00,12.80,16,38.01,38.00,81,4.64,-10.02,10.18,1.70,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
20915,0.00,0.00,14.59,8,0.27,2246,0.00,0.00,12.80,16,38.01,38.00,81,4.64,-10.02,10.36,1.70,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
21002,0.78,0.00,14.59,8,0.26,2252,0.00,0.00,12.80,16,37.66,37.50,81,4.64,-10.06,10.00,1.70,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
21089,0.00,0.00,14.36,8,0.26,2247,0.00,0.00,12.80,16,37.66,38.00,81,4.64,-10.07,9.79,1.68,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
21176,-0.78,0.00,14.24,8,0.27,2249,0.00,0.00,12.80,16,37.66,37.50,81,4.64,-10.09,9.84,1.70,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
21262,-0.78,0.00,14.24,8,0.26,2221,0.00,0.00,12.80,16,37.66,37.50,81,4.64,-10.09,9.84,1.68,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
21350,-0.78,0.00,14.36,8,0.26,2199,0.00,0.00,12.80,16,37.66,37.50,81,4.50,-10.13,9.75,1.68,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
21435,-0.78,0.00,14.36,8,0.26,2206,0.00,0.00,12.80,16,37.30,37.00,81,4.64,-10.13,9.58,1.68,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
21523,-0.78,0.00,14.36,8,0.26,2199,0.00,0.00,12.80,16,37.30,37.00,81,4.50,-10.15,9.41,1.66,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
21610,-0.78,0.00,14.47,8,0.25,2206,0.00,0.00,12.80,16,37.30,37.00,81,4.50,-10.15,9.49,1.68,0.00,-2.01,3.92,0.78,0.00,0.00,0.00
21695,-0.78,0.00,14.36,8,0.26,2164,0.00,0.00,12.80,16,37.30,37.00,81,4.50,-10.13,9.49,1.66,0.00,-2.01,4.31,0.78,0.00,0.00,0.00
21783,-1.56,0.00,14.24,8,0.26,2148,0.00,0.00,12.80,16,36.95,36.50,81,4.64,-10.06,9.41,1.66,0.00,-2.01,4.31,0.78,0.00,0.00,0.00
21870,-1.56,0.00,14.13,8,0.26,2158,0.00,0.00,12.80,16,36.95,36.50,81,4.64,-10.04,9.33,1.66,0.00,-2.01,4.31,0.78,0.00,0.00,0.00
21956,-2.34,0.00,14.24,8,0.27,2178,0.00,0.00,12.80,16,36.95,36.50,81,4.64,-10.02,9.41,1.68,0.00,-2.01,4.71,0.80,0.00,0.00,0.00
22043,-1.56,0.00,14.36,8,0.28,2167,0.00,0.00,12.80,16,36.95,36.50,81,4.79,-9.96,9.66,1.68,0.00,-2.01,4.71,0.80,0.00,0.00,0.00
22130,-1.56,0.00,14.59,8,0.29,2115,0.00,0.00,12.80,16,36.25,36.50,81,4.93,-9.82,9.74,1.68,0.00,-2.01,4.71,0.80,0.00,0.00,0.00
22217,-0.78,0.00,14.70,8,0.29,2121,0.00,0.00,12.78,16,36.25,36.00,81,4.93,-9.65,10.00,1.72,0.00,-2.01,5.10,0.82,0.00,0.00,0.00
22303,0.00,0.00,14.81,8,0.30,2120,0.00,0.00,12.78,16,36.25,36.00,81,5.08,-9.48,10.52,1.74,0.00,-2.01,5.49,0.82,0.00,0.00,0.00
22390,0.78,0.00,15.04,8,0.32,2128,0.00,0.00,12.78,16,36.60,36.50,81,5.37,-9.36,10.85,1.76,0.00,-2.01,5.88,0.82,0.00,0.00,0.00
22478,2.34,0.00,15.16,8,0.33,2094,0.00,0.00,12.75,16,35.90,36.00,81,5.51,-9.20,11.24,1.78,0.00,-2.01,5.88,0.84,0.00,0.00,0.00
22565,3.91,0.00,15.39,8,0.34,2103,0.00,0.00,12.75,16,35.90,35.50,81,5.80,-9.01,11.71,1.80,0.00,-2.01,6.27,0.84,0.00,0.00,0.00
22652,7.03,0.00,15.85,8,0.35,2098,0.00,0.00,12.75,16,35.90,35.50,81,5.95,-8.82,11.87,1.82,0.00,-2.01,6.27,0.84,0.00,0.00,0.00
22738,7.81,0.00,15.73,8,0.36,2106,0.00,0.00,12.75,16,35.90,35.50,81,5.95,-8.68,12.33,1.82,0.00,-2.01,6.67,0.86,0.00,0.00,0.00
22825,10.16,0.00,15.96,8,0.37,2108,0.00,0.00,12.75,16,35.90,35.50,81,6.09,-8.53,12.74,1.84,0.00,-2.01,6.67,0.86,0.00,0.00,0.00
22912,10.94,0.00,15.85,8,0.37,2080,0.00,0.00,12.75,16,35.90,35.50,81,6.38,-8.37,12.98,1.86,0.00,-2.01,7.06,0.86,0.00,0.00,0.00
22998,13.28,0.00,15.62,8,0.38,2113,0.00,0.00,12.75,16,35.90,35.50,81,6.38,-8.28,13.09,1.86,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
23086,13.28,0.00,15.50,8,0.40,2117,0.00,0.00,12.75,16,35.90,35.50,81,6.53,-8.14,13.49,1.88,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
23172,13.28,0.00,15.16,8,0.40,2104,0.00,0.00,12.73,16,35.90,35.50,81,6.67,-8.01,13.91,1.90,0.00,-2.01,7.45,0.88,0.00,0.00,0.00
23258,13.28,0.00,15.16,8,0.42,2134,0.00,0.00,12.73,16,35.90,35.50,81,6.82,-7.89,14.20,1.90,0.00,-2.01,7.84,0.90,0.00,0.00,0.00
23345,14.84,0.00,15.16,8,0.44,2128,0.00,0.00,12.73,16,35.90,35.50,81,6.96,-7.66,15.11,1.94,0.00,-2.01,8.24,0.90,0.00,0.00,0.00
23433,15.62,0.00,14.93,8,0.45,2129,0.00,0.00,12.73,16,35.90,35.50,81,7.25,-7.46,15.44,1.96,0.00,-2.01,8.63,0.92,0.00,0.00,0.00
23520,15.62,0.00,14.81,8,0.45,2154,0.00,0.00,12.73,16,35.90,35.50,81,7.40,-7.27,15.99,1.96,0.00,-2.01,8.63,0.92,0.00,0.00,0.00
23607,15.62,0.00,14.81,8,0.45,2196,0.00,0.00,12.73,16,36.25,35.50,81,7.40,-7.19,16.34,2.00,0.00,-2.01,9.02,0.94,0.00,0.00,0.00
23693,15.62,0.00,14.81,8,0.46,2199,0.00,0.00,12.73,16,36.25,36.50,81,7.55,-7.15,16.61,2.00,0.00,-2.01,9.02,0.94,0.00,0.00,0.00
23780,15.62,0.00,14.59,8,0.46,2225,0.00,0.00,12.73,16,36.60,36.00,81,7.69,-7.08,16.82,2.00,0.00,-2.01,9.02,0.94,0.00,0.00,0.00
23867,15.62,0.00,14.59,8,0.47,2247,0.00,0.00,12.73,16,36.95,36.50,81,7.69,-7.04,17.38,2.04,0.00,-2.01,9.41,0.94,0.00,0.00,0.00
23954,14.84,0.00,14.47,8,0.48,2272,0.00,0.00,12.73,16,36.95,36.50,81,7.69,-6.98,17.92,2.04,0.00,-2.01,9.41,0.94,0.00,0.00,0.00
24041,15.62,0.00,14.36,8,0.48,2275,0.00,0.00,12.73,16,36.95,36.50,81,7.84,-6.92,18.15,2.04,0.00,-2.01,9.41,0.94,0.00,0.00,0.00
24127,14.84,0.00,14.36,8,0.48,2306,0.00,0.00,12.75,16,37.30,36.50,81,7.84,-6.90,18.30,2.06,0.00,-2.01,9.41,0.94,0.00,0.00,0.00
24214,14.84,0.00,14.36,8,0.49,2360,0.00,0.00,12.73,16,37.66,37.50,81,7.98,-6.81,19.23,2.08,0.00,-2.01,9.41,0.94,0.00,0.00,0.00
24301,15.62,0.00,14.24,8,0.51,2349,0.00,0.00,12.73,16,37.66,37.50,81,7.98,-6.71,19.31,2.08,0.00,-2.01,9.41,0.94,0.00,0.00,0.00
24388,14.84,0.00,14.36,8,0.50,2346,0.00,0.00,12.75,16,37.66,37.50,81,8.13,-6.61,19.70,2.10,0.00,-2.01,9.41,0.94,0.00,0.00,0.00
24475,12.50,0.00,14.13,8,0.50,2405,0.00,0.00,12.75,16,38.36,38.00,81,7.98,-6.69,19.84,2.10,0.00,-2.01,9.41,0.94,0.00,0.00,0.00
24561,12.50,0.00,13.78,8,0.50,2453,0.00,0.00,12.75,16,39.06,39.00,81,7.98,-6.77,20.16,2.12,0.00,-2.01,9.41,0.94,0.00,0.00,0.00
