Time (msec),A/F Sensor #1 (Direct)* (AFR),Coolant Temperature (F),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Tank Pressure (psi),IAM* (raw ecu value),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Opening Angle (%)
160295,12.85,192,0.78,2900,0.00,0.00,-0.056,16,37.35,-4.02,12.55
160467,12.71,192,0.75,2955,0.00,0.00,-0.059,16,36.23,-4.20,12.55
160639,12.77,192,0.72,3026,0.00,0.00,-0.059,16,35.73,-4.22,12.16
160811,12.98,192,0.71,3080,0.00,0.00,-0.059,16,35.86,-4.29,11.76
160983,12.64,192,0.67,3129,0.00,0.00,-0.063,16,34.74,-4.31,11.76
161155,12.93,192,0.63,3163,0.00,0.00,-0.063,16,33.99,-4.33,8.63
161327,11.95,192,0.27,3164,0.00,0.00,-0.063,16,7.50,-4.33,0.00
161499,11.93,192,0.27,3190,0.00,0.00,-0.063,16,15.05,-4.33,0.00
161686,11.65,192,0.28,3121,0.00,0.00,-0.063,16,14.34,-4.31,0.00
161861,11.32,192,0.25,2824,0.00,0.00,-0.059,16,10.94,-4.20,0.00
162021,13.24,192,0.24,2510,0.00,0.00,-0.059,16,10.54,-3.21,0.00
162193,19.30,192,0.24,2318,0.00,0.00,-0.059,16,9.27,-1.53,0.00
162380,23.51,192,0.26,2024,0.00,0.00,-0.059,16,9.09,-1.35,0.00
162552,23.74,192,0.28,1710,0.00,0.00,-0.059,16,8.31,-1.22,0.00
162724,23.37,192,0.30,1542,0.00,0.00,-0.056,16,8.15,-1.08,1.57
162896,23.64,192,0.39,1370,0.00,0.00,-0.056,16,11.09,-1.08,4.71
163069,23.46,192,0.46,1858,0.00,0.00,-0.056,16,14.98,-1.12,7.06
163246,15.15,192,0.48,2204,0.00,0.00,-0.056,16,16.96,-1.45,7.84
163419,15.20,192,0.55,2133,0.00,0.00,-0.056,16,20.81,-1.41,10.59
163591,14.08,192,0.73,2136,0.00,0.00,-0.056,16,30.68,-0.73,15.69
163763,13.26,192,0.89,2165,0.00,0.00,-0.056,16,34.00,2.05,18.43
163935,13.15,192,0.97,2172,0.00,0.00,-0.056,16,35.86,3.23,20.00
164107,12.86,192,1.00,2266,0.00,0.00,-0.056,16,37.72,3.69,20.78
164294,13.04,192,1.03,2244,0.00,0.00,-0.056,16,39.51,4.25,20.78
164466,12.94,192,1.07,2345,0.00,0.00,-0.056,16,41.76,5.01,20.78
164641,12.71,192,1.10,2397,0.00,0.00,-0.056,16,43.58,4.83,20.78
164813,12.55,192,1.13,2432,0.00,0.00,-0.056,16,46.44,4.58,20.78
164985,12.22,192,1.16,2438,0.00,0.00,-0.056,16,47.68,4.31,20.39
165162,11.81,192,1.17,2521,0.00,0.00,-0.056,16,48.29,3.48,18.82
165333,11.78,192,1.15,2560,0.00,0.00,-0.059,16,48.60,1.76,17.65
165505,11.62,192,1.14,2607,0.00,0.00,-0.059,16,49.22,1.59,17.25
165677,11.73,192,1.14,2667,0.00,0.00,-0.059,16,49.53,1.24,17.25
165849,11.79,192,1.14,2706,0.00,0.00,-0.059,16,50.92,0.93,17.25
166021,11.77,192,1.14,2751,0.00,0.00,-0.059,16,51.70,0.81,17.25
166193,11.94,192,1.15,2785,0.00,0.00,-0.059,16,52.79,0.39,16.86
166364,11.81,192,1.15,2844,0.00,0.00,-0.056,16,53.58,0.04,16.47
166536,11.66,192,1.13,2872,0.00,0.00,-0.056,16,54.08,-0.12,16.08
166708,11.68,192,1.11,2922,0.00,0.00,-0.056,16,53.58,-0.73,15.69
166896,11.74,192,1.08,2952,0.00,0.00,-0.056,16,52.93,-1.20,15.29
167068,12.07,192,1.03,3002,0.00,0.00,-0.056,16,52.16,-1.66,14.90
167240,12.17,192,0.98,3045,0.00,0.00,-0.056,16,49.07,-2.13,14.51
167411,12.41,192,0.93,3080,0.00,0.00,-0.059,16,46.28,-2.42,13.73
167588,12.28,192,0.87,3112,0.00,0.00,-0.059,16,45.70,-3.19,13.33
167760,12.56,192,0.82,3139,0.00,0.00,-0.059,16,42.60,-3.50,12.94
167932,12.36,192,0.77,3163,0.00,0.00,-0.059,16,39.23,-4.33,12.16
168104,12.67,192,0.65,3160,0.00,0.00,-0.059,16,34.11,-4.33,1.96
168291,11.32,192,0.32,3150,0.00,0.00,-0.059,16,15.05,-4.31,0.00
168447,11.32,192,0.32,3089,0.00,0.00,-0.059,16,16.43,-4.33,0.00
168619,11.32,192,0.31,2901,0.00,0.00,-0.059,16,15.11,-4.23,0.00
168806,11.58,192,0.29,2596,0.00,0.00,-0.059,16,12.47,-3.35,0.00
168978,15.04,192,0.28,2310,0.00,0.00,-0.056,16,10.44,-2.28,0.00
169155,22.00,192,0.27,2141,0.00,0.00,-0.056,16,9.75,-1.41,0.00
169327,23.60,192,0.28,1833,0.00,0.00,-0.056,16,8.62,-1.24,0.00
169499,23.52,192,0.30,1544,0.00,0.00,-0.056,16,8.15,-1.12,0.00
169671,23.41,192,0.32,1361,0.00,0.00,-0.056,16,6.55,-1.08,5.10
169842,23.61,192,0.47,1383,0.00,0.00,-0.056,16,13.38,-1.08,5.88
170014,20.13,192,0.51,1970,0.00,0.00,-0.056,16,17.26,-1.14,7.84
170186,14.95,192,0.54,2355,0.00,0.00,-0.052,16,21.56,-1.55,9.80
170374,14.73,192,0.62,2279,0.00,0.00,-0.052,16,24.61,-1.49,10.98
170545,13.05,192,0.75,2276,0.00,0.00,-0.052,16,31.75,-0.81,14.90
170717,13.64,192,0.88,2274,0.00,0.00,-0.052,16,35.41,1.53,17.65
170889,13.19,192,0.95,2318,0.00,0.00,-0.049,16,37.60,3.29,19.22
171061,13.10,192,1.02,2335,0.00,0.00,-0.049,16,40.08,4.33,21.18
171233,12.95,190,1.07,2352,0.00,0.00,-0.052,16,42.60,5.59,22.35
171405,12.60,190,1.13,2354,0.00,0.00,-0.052,16,45.26,6.75,23.53
171577,12.28,190,1.19,2373,0.00,0.00,-0.049,16,47.99,7.27,23.92
171749,11.79,190,1.24,2401,0.00,0.00,-0.052,16,49.99,7.85,24.71
171920,11.77,190,1.29,2433,0.00,0.00,-0.052,16,53.74,7.97,24.71
172092,11.70,190,1.34,2475,0.00,0.00,-0.052,16,55.41,7.97,24.71
172280,11.70,190,1.37,2488,0.00,0.00,-0.052,16,57.25,7.44,23.92
172452,11.61,190,1.39,2531,0.00,0.00,-0.052,16,59.09,6.90,22.75
172613,11.57,190,1.39,2559,0.00,0.00,-0.052,16,59.43,5.41,21.18
172800,11.52,190,1.40,2577,0.00,0.00,-0.056,16,60.95,4.29,20.39
172972,11.44,190,1.41,2602,0.00,0.00,-0.056,16,61.99,4.02,20.00
173144,11.40,190,1.43,2621,0.00,0.00,-0.056,16,62.35,3.64,20.00
173316,11.34,190,1.46,2672,0.00,0.00,-0.059,16,64.52,3.58,20.00
173488,11.33,190,1.48,2695,0.00,0.00,-0.059,16,66.69,3.56,20.00
173659,11.33,190,1.49,2694,0.00,0.00,-0.059,16,67.41,2.96,18.82
173831,11.32,190,1.48,2751,0.00,0.00,-0.059,16,67.95,1.82,18.04
174019,11.32,190,1.47,2755,0.00,0.00,-0.059,16,67.05,1.14,17.25
174190,11.32,190,1.43,2795,0.00,0.00,-0.059,16,65.79,0.12,16.08
174362,11.34,190,1.34,2854,0.00,0.00,-0.059,16,61.11,-1.16,15.29
174534,11.38,190,1.27,2838,0.00,0.00,-0.059,16,59.93,-1.60,14.90
174706,11.48,190,1.19,2861,0.00,0.00,-0.059,16,56.75,-2.07,14.51
174878,11.55,190,1.11,2910,0.00,0.00,-0.059,16,51.54,-2.22,14.51
175051,11.86,190,1.05,2914,0.00,0.00,-0.059,16,51.08,-2.53,14.12
175223,12.38,190,0.99,2942,0.00,0.00,-0.059,16,47.52,-2.69,13.73
175395,12.72,190,0.94,2944,0.00,0.00,-0.059,16,44.98,-3.13,13.33
175582,12.62,190,0.90,2956,0.00,0.00,-0.056,16,44.00,-3.31,12.94
175754,12.53,190,0.86,2986,0.00,0.00,-0.056,16,41.06,-3.75,12.55
175926,12.61,190,0.82,2983,0.00,0.00,-0.056,16,40.36,-4.20,12.55
176098,12.60,190,0.77,2990,0.00,0.00,-0.056,16,37.47,-4.27,12.16
176270,12.98,190,0.73,3012,0.00,0.00,-0.059,16,36.36,-4.27,10.98
176441,12.60,190,0.45,3006,0.00,0.00,-0.059,16,14.96,-4.25,0.00
176613,11.37,190,0.30,2975,0.00,0.00,-0.059,16,13.50,-4.25,0.00
176785,11.32,190,0.28,2969,0.00,0.00,-0.059,16,14.21,-4.25,0.00
176957,11.32,190,0.26,2704,0.00,0.00,-0.059,16,12.47,-4.20,0.00
177129,11.44,190,0.28,2506,0.00,0.00,-0.056,16,11.87,-2.82,0.00
177301,14.69,190,0.25,2220,0.00,0.00,-0.056,16,8.92,-1.47,0.00
177488,21.13,190,0.24,1926,0.00,0.00,-0.056,16,7.78,-1.33,0.00
177660,23.60,190,0.27,1726,0.00,0.00,-0.056,16,8.24,-1.16,0.00
177832,23.41,190,0.25,1443,0.00,0.00,-0.056,16,5.30,-1.08,0.39
178004,23.76,190,0.35,1324,0.00,0.00,-0.056,16,9.43,-1.08,6.27
178176,23.26,190,0.49,1664,0.00,0.00,-0.056,16,14.99,-1.12,7.45
178348,15.11,190,0.54,2210,0.00,0.00,-0.056,16,22.06,-1.45,9.80
178519,15.51,190,0.62,2160,0.00,0.00,-0.052,16,23.78,-1.43,10.59
178696,13.07,190,0.72,2178,0.00,0.00,-0.052,16,27.92,-0.91,14.12
178868,13.48,190,0.85,2172,0.00,0.00,-0.052,16,32.46,0.31,16.47
179040,13.38,190,0.94,2174,0.00,0.00,-0.052,16,34.25,1.97,18.43
179211,13.24,190,0.98,2183,0.00,0.00,-0.052,16,35.60,2.63,18.82
179399,13.13,190,1.01,2197,0.00,0.00,-0.049,16,37.23,2.96,19.22
179571,13.14,190,1.04,2181,0.00,0.00,-0.049,16,38.35,3.27,19.61
179743,12.91,190,1.06,2203,0.00,0.00,-0.052,16,39.51,3.46,20.00
179915,12.92,190,1.08,2217,0.00,0.00,-0.049,16,40.36,3.54,20.00
180086,12.93,190,1.10,2215,0.00,0.00,-0.049,16,40.64,3.71,20.00
180258,12.89,190,1.12,2217,0.00,0.00,-0.049,16,41.90,3.77,20.00
180430,12.80,190,1.15,2226,0.00,0.00,-0.049,16,43.02,3.81,20.00
180617,12.03,190,1.16,2236,0.00,0.00,-0.049,16,43.44,3.81,20.00
180789,11.99,190,1.17,2254,0.00,0.00,-0.049,16,44.56,3.83,20.00
180961,12.05,192,1.17,2265,0.00,0.00,-0.052,16,44.14,3.81,19.61
181133,11.90,192,1.18,2275,0.00,0.00,-0.052,16,44.84,3.56,19.61
181305,11.97,192,1.18,2270,0.00,0.00,-0.052,16,45.26,3.42,19.22
181477,12.04,192,1.18,2294,0.00,0.00,-0.052,16,44.14,3.29,18.43
181649,11.92,192,1.17,2300,0.00,0.00,-0.052,16,44.70,2.57,18.04
181836,11.85,192,1.17,2294,0.00,0.00,-0.052,16,44.14,2.34,17.65
182008,11.99,192,1.15,2323,0.00,0.00,-0.052,16,44.14,2.05,17.25
182179,11.82,192,1.12,2316,0.00,0.00,-0.052,16,41.62,1.20,14.90
182351,11.88,192,1.00,2338,0.00,0.00,-0.052,16,37.47,-0.81,12.94
182523,12.75,192,0.94,2330,0.00,0.00,-0.052,16,35.73,-1.04,12.94
182695,12.84,192,0.91,2335,0.00,0.00,-0.052,16,35.23,-1.26,12.94
182882,13.15,192,0.89,2346,0.00,0.00,-0.056,16,34.86,-1.28,12.55
183054,13.03,192,0.85,2354,0.00,0.00,-0.056,16,34.48,-1.26,12.55
183226,13.59,192,0.86,2364,0.00,0.00,-0.056,16,33.86,-1.28,12.55
183398,13.63,192,0.85,2365,0.00,0.00,-0.056,16,32.81,-1.28,12.94
183570,13.71,192,0.86,2351,0.00,0.00,-0.056,16,34.11,-1.28,12.94
183746,13.58,192,0.86,2366,0.00,0.00,-0.052,16,34.61,-1.16,12.94
183918,13.45,192,0.87,2355,0.00,0.00,-0.052,16,34.86,-1.04,12.94
184090,13.50,192,0.87,2366,0.00,0.00,-0.052,16,34.11,-0.81,13.33
184262,13.56,192,0.90,2367,0.00,0.00,-0.052,16,36.23,-0.12,14.51
184439,13.28,192,0.92,2380,0.00,0.00,-0.052,16,36.73,0.00,14.51
184610,13.18,192,0.93,2388,0.00,0.00,-0.052,16,37.23,-0.12,14.51
184782,12.96,192,0.93,2384,0.00,0.00,-0.052,16,36.85,-0.43,13.73
184959,13.05,192,0.90,2400,0.00,0.00,-0.052,16,34.24,-0.68,12.94
185131,12.91,192,0.86,2390,0.00,0.00,-0.056,16,33.27,-1.55,12.16
185303,13.04,192,0.82,2395,0.00,0.00,-0.052,16,31.76,-1.99,11.37
185475,13.15,192,0.75,2405,0.00,0.00,-0.052,16,28.12,-1.80,10.59
185663,13.46,192,0.69,2390,0.00,0.00,-0.052,16,27.93,-1.70,9.41
185835,14.30,192,0.61,2405,0.00,0.00,-0.056,16,23.05,-1.95,8.63
186007,14.66,192,0.57,2401,0.00,0.00,-0.052,16,22.66,-1.80,8.24
186179,14.84,192,0.56,2386,0.00,0.00,-0.052,16,22.26,-1.86,8.24
186351,14.73,192,0.55,2414,0.00,0.00,-0.049,16,22.24,-2.09,8.24
186526,14.43,192,0.54,2387,0.00,0.00,-0.049,16,21.68,-1.68,8.24
186713,14.53,192,0.54,2391,0.00,0.00,-0.049,16,21.27,-1.74,7.84
186874,14.34,192,0.48,2385,0.00,0.00,-0.049,16,19.02,-1.64,7.06
187046,14.64,192,0.43,2382,0.00,0.00,-0.049,16,18.34,-1.55,6.67
187218,15.87,192,0.42,2370,0.00,0.00,-0.049,16,16.76,-1.55,5.88
187391,14.41,192,0.41,2364,0.00,0.00,-0.049,16,16.05,-1.55,5.88
187562,14.06,192,0.42,2343,0.00,0.00,-0.049,16,16.32,-1.55,5.88
187734,14.24,192,0.44,2340,0.00,0.00,-0.049,16,17.45,-1.53,7.45
187922,14.41,192,0.51,2352,0.00,0.00,-0.049,16,21.89,-1.55,9.02
188094,14.68,192,0.59,2347,0.00,0.00,-0.049,16,23.46,-1.53,9.41
188266,14.37,192,0.63,2352,0.00,0.00,-0.049,16,25.19,-1.55,9.80
188437,14.38,192,0.64,2351,0.00,0.00,-0.049,16,24.98,-1.53,10.20
188609,14.80,192,0.66,2350,0.00,0.00,-0.049,16,26.25,-1.55,10.20
188781,14.56,192,0.66,2339,0.00,0.00,-0.049,16,25.55,-1.53,10.20
188953,14.57,192,0.67,2328,0.00,0.00,-0.052,16,26.05,-1.53,10.20
189125,14.47,192,0.67,2338,0.00,0.00,-0.052,16,26.75,-1.53,10.20
189312,14.64,192,0.67,2345,0.00,0.00,-0.052,16,26.03,-1.53,10.20
189484,14.47,192,0.67,2344,0.00,0.00,-0.052,16,26.43,-1.55,10.20
189656,14.60,192,0.64,2341,0.00,0.00,-0.052,16,24.06,-1.53,9.02
189828,14.45,192,0.61,2333,0.00,0.00,-0.052,16,23.62,-1.53,8.63
190000,14.45,192,0.58,2340,0.00,0.00,-0.049,16,22.29,-1.53,8.24
190172,14.56,192,0.55,2314,0.00,0.00,-0.049,16,20.91,-1.53,7.84
190344,14.73,192,0.56,2341,0.00,0.00,-0.049,16,21.60,-1.53,7.84
190531,14.69,192,0.55,2318,0.00,0.00,-0.049,16,20.91,-1.53,7.84
190703,14.68,192,0.54,2310,0.00,0.00,-0.049,16,20.91,-1.51,7.84
190875,14.60,192,0.54,2327,0.00,0.00,-0.049,16,21.17,-1.53,7.84
191047,14.56,192,0.57,2320,0.00,0.00,-0.052,16,23.17,-1.53,9.80
191218,14.92,192,0.62,2321,0.00,0.00,-0.052,16,24.69,-1.53,10.59
191390,15.04,192,0.69,2309,0.00,0.00,-0.052,16,28.10,-1.51,11.76
191562,14.49,192,0.77,2320,0.00,0.00,-0.052,16,31.22,-0.93,13.73
191734,13.83,192,0.86,2326,0.00,0.00,-0.049,16,34.01,0.19,15.29
191906,13.59,192,0.91,2311,0.00,0.00,-0.049,16,36.60,1.06,16.08
192093,13.24,192,0.94,2321,0.00,0.00,-0.052,16,37.10,1.51,16.86
192265,13.19,192,0.98,2325,0.00,0.00,-0.052,16,38.59,2.09,17.25
192437,13.14,192,1.01,2341,0.00,0.00,-0.052,16,39.94,2.42,17.65
192609,13.08,192,1.05,2339,0.00,0.00,-0.052,16,41.48,2.84,18.43
192781,12.75,192,1.07,2357,0.00,0.00,-0.052,16,42.60,2.94,18.43
192953,12.75,192,1.09,2352,0.00,0.00,-0.052,16,42.74,2.77,16.47
193125,12.42,192,1.04,2350,0.00,0.00,-0.052,16,40.36,0.79,15.29
193296,12.45,192,1.00,2363,0.00,0.00,-0.052,16,38.72,0.12,14.12
193468,12.76,192,0.93,2381,0.00,0.00,-0.056,16,35.86,-0.70,12.55
193640,12.77,192,0.86,2369,0.00,0.00,-0.056,16,33.00,-1.55,11.76
193812,13.01,192,0.80,2390,0.00,0.00,-0.056,16,30.29,-1.72,10.98
193984,13.58,192,0.76,2384,0.00,0.00,-0.056,16,30.07,-1.55,10.20
194156,13.47,192,0.68,2389,0.00,0.00,-0.056,16,25.73,-1.70,8.63
194343,14.13,194,0.56,2383,0.00,0.00,-0.056,16,19.12,-1.60,5.88
194515,14.03,194,0.37,2371,0.00,0.00,-0.056,16,15.04,-1.57,1.96
194687,14.13,194,0.20,2368,0.00,0.00,-0.056,16,6.95,-1.55,0.00
194859,14.64,194,0.24,2347,0.00,0.00,-0.056,16,10.54,-1.53,0.00
195031,14.81,194,0.23,2324,0.00,0.00,-0.056,16,7.95,-1.53,0.00
195203,13.14,194,0.23,2315,0.00,0.00,-0.059,16,8.96,-1.53,0.00
195374,16.05,194,0.20,2323,0.00,0.00,-0.059,16,6.95,-1.53,0.00
195562,24.33,194,0.19,2292,0.00,0.00,-0.059,16,7.62,-1.51,0.00
195734,24.34,194,0.18,2280,0.00,0.00,-0.059,16,6.34,-1.49,0.00
195906,23.43,194,0.18,2279,0.00,0.00,-0.059,16,8.03,-1.49,0.00
196078,23.80,194,0.18,2264,0.00,0.00,-0.059,16,6.92,-1.49,0.00
196249,23.86,194,0.16,2240,0.00,0.00,-0.059,16,5.43,-1.47,0.00
196421,23.90,194,0.15,2221,0.00,0.00,-0.059,16,4.79,-1.47,0.00
196593,23.56,194,0.16,2208,0.00,0.00,-0.059,16,6.66,-1.45,0.00
196765,23.40,194,0.15,2210,0.00,0.00,-0.059,16,5.65,-1.45,0.39
196952,23.37,194,0.14,2192,0.00,0.00,-0.059,16,4.25,-1.45,0.39
197124,23.70,194,0.14,2168,0.00,0.00,-0.059,16,4.85,-1.43,0.39
197296,23.56,194,0.15,2166,0.00,0.00,-0.059,16,5.17,-1.43,0.39
197468,23.77,194,0.13,2150,0.00,0.00,-0.059,16,4.20,-1.41,0.78
197640,23.43,194,0.12,2128,0.00,0.00,-0.056,16,3.96,-1.41,0.78
197812,23.46,194,0.14,2113,0.00,0.00,-0.056,16,5.49,-1.39,0.78
197984,23.51,194,0.15,2100,0.00,0.00,-0.056,16,5.20,-1.39,0.78
198155,23.78,194,0.16,2102,0.00,0.00,-0.056,16,5.33,-1.39,0.78
198327,23.82,194,0.18,2089,0.00,0.00,-0.056,16,6.02,-1.37,1.96
198499,23.76,194,0.21,2064,0.00,0.00,-0.056,16,7.16,-1.37,4.31
198671,23.17,194,0.32,2056,0.00,0.00,-0.056,16,12.20,-1.37,5.88
198858,19.98,194,0.39,2070,0.00,0.00,-0.056,16,14.53,-1.35,6.27
199030,16.61,194,0.43,2051,0.00,0.00,-0.056,16,15.21,-1.35,6.67
199202,14.93,194,0.47,2059,0.00,0.00,-0.056,16,16.89,-1.37,7.06
199374,14.30,194,0.48,2056,0.00,0.00,-0.059,16,17.23,-1.35,7.06
199546,13.14,194,0.50,2043,0.00,0.00,-0.059,16,17.35,-1.35,7.06
199718,13.29,194,0.50,2054,0.00,0.00,-0.059,16,17.02,-1.35,6.67
199890,13.45,194,0.49,2050,0.00,0.00,-0.059,16,16.84,-1.35,6.67
200062,13.68,194,0.48,2045,0.00,0.00,-0.059,16,16.28,-1.35,6.27
200233,13.63,194,0.49,2046,0.00,0.00,-0.059,16,16.17,-1.35,6.27
200421,14.00,194,0.45,2022,0.00,0.00,-0.059,16,15.13,-1.35,5.88
200593,14.62,194,0.47,2042,0.00,0.00,-0.059,16,16.08,-1.35,5.88
200765,14.95,194,0.44,2028,0.00,0.00,-0.059,16,13.95,-1.35,5.88
200937,14.70,194,0.46,2019,0.00,0.00,-0.059,16,16.01,-1.35,5.88
201108,15.04,194,0.45,2015,0.00,0.00,-0.059,16,15.10,-1.33,5.10
201280,14.54,194,0.42,2021,0.00,0.00,-0.059,16,13.34,-1.33,4.31
201452,14.04,194,0.37,2019,0.00,0.00,-0.059,16,12.27,-1.33,3.92
201624,14.03,194,0.34,2004,0.00,0.00,-0.059,16,11.36,-1.33,2.75
201811,14.53,194,0.29,2016,0.00,0.00,-0.056,16,9.05,-1.33,1.96
201983,14.87,194,0.24,1986,0.00,0.00,-0.056,16,7.70,-1.33,1.96
202155,15.77,194,0.22,2013,0.00,0.00,-0.056,16,7.38,-1.33,1.96
202327,17.73,194,0.24,1978,0.00,0.00,-0.056,16,8.88,-1.33,1.96
202499,16.78,194,0.27,1992,0.00,0.00,-0.056,16,8.98,-1.31,2.35
202671,13.73,194,0.28,1974,0.00,0.00,-0.056,16,9.38,-1.31,2.35
202842,12.00,194,0.27,1977,0.00,0.00,-0.056,16,8.89,-1.31,2.35
203014,12.13,194,0.28,1972,0.00,0.00,-0.056,16,8.79,-1.31,3.14
203186,13.46,194,0.32,1960,0.00,0.00,-0.056,16,11.10,-1.31,3.53
203358,13.94,194,0.33,1962,0.00,0.00,-0.056,16,11.34,-1.31,3.92
203530,13.46,194,0.35,1967,0.00,0.00,-0.056,16,11.89,-1.31,3.92
203717,13.55,194,0.33,1950,0.00,0.00,-0.056,16,10.53,-1.30,3.92
203889,14.04,194,0.32,1964,0.00,0.00,-0.056,16,10.42,-1.30,3.92
204061,14.97,194,0.32,1954,0.00,0.00,-0.056,16,10.24,-1.31,3.92
204233,15.63,194,0.33,1936,0.00,0.00,-0.052,16,10.59,-1.30,3.92
204405,15.27,194,0.32,1946,0.00,0.00,-0.052,16,11.67,-1.30,3.92
204577,14.94,194,0.34,1928,0.00,0.00,-0.052,16,11.22,-1.30,3.92
204753,14.49,194,0.33,1930,0.00,0.00,-0.052,16,10.57,-1.30,3.92
204925,13.58,194,0.33,1933,0.00,0.00,-0.052,16,10.69,-1.30,3.92
205100,14.39,194,0.34,1934,0.00,0.00,-0.052,16,10.35,-1.30,3.92
205272,14.67,194,0.33,1912,0.00,0.00,-0.052,16,9.36,-1.28,1.96
205444,14.76,194,0.23,1905,0.00,0.00,-0.052,16,5.43,-1.28,1.18
205616,14.60,194,0.21,1898,0.00,0.00,-0.052,16,6.41,-1.28,3.92
205787,15.79,194,0.29,1910,0.00,0.00,-0.052,16,11.81,-1.28,6.27
205975,17.17,194,0.41,1900,0.00,0.00,-0.052,16,14.41,-1.28,7.06
206136,13.74,194,0.47,1885,0.00,0.00,-0.052,16,15.24,-1.26,7.06
206311,13.21,194,0.51,1898,0.00,0.00,-0.052,16,17.14,-1.26,7.45
206483,13.94,194,0.54,1894,0.00,0.00,-0.052,16,17.76,-1.28,7.45
206671,13.83,194,0.54,1902,0.00,0.00,-0.052,16,16.47,-1.28,7.45
206842,14.37,194,0.56,1888,0.00,0.00,-0.052,16,17.94,-1.28,7.84
207014,14.81,194,0.59,1892,0.00,0.00,-0.052,16,19.08,-1.26,8.63
207186,14.66,194,0.63,1890,0.00,0.00,-0.052,16,20.26,-1.26,9.41
207358,14.16,194,0.68,1909,0.00,0.00,-0.052,16,22.97,-1.28,10.59
207530,14.64,194,0.73,1910,0.00,0.00,-0.052,16,23.87,-1.28,10.98
207702,14.02,194,0.75,1912,0.00,0.00,-0.052,16,24.07,-1.28,10.98
207874,14.33,194,0.76,1912,0.00,0.00,-0.052,16,24.26,-1.28,11.37
208046,14.59,194,0.77,1929,0.00,0.00,-0.052,16,25.03,-1.30,10.98
208217,14.53,194,0.75,1933,0.00,0.00,-0.052,16,23.48,-1.30,10.20
208389,14.41,194,0.69,1921,0.00,0.00,-0.052,16,21.52,-1.30,8.24
208561,14.48,194,0.64,1927,0.00,0.00,-0.056,16,20.13,-1.30,7.84
208749,14.72,194,0.63,1948,0.00,0.00,-0.056,16,20.11,-1.30,7.84
208920,14.86,194,0.61,1938,0.00,0.00,-0.056,16,19.65,-1.30,7.84
209092,14.78,194,0.61,1941,0.00,0.00,-0.056,16,19.66,-1.30,7.84
209264,14.81,194,0.57,1950,0.00,0.00,-0.056,16,17.09,-1.30,6.67
209436,14.66,194,0.53,1933,0.00,0.00,-0.056,16,16.74,-1.30,6.67
209608,14.60,194,0.52,1937,0.00,0.00,-0.056,16,17.46,-1.30,6.67
209803,15.09,194,0.53,1954,0.00,0.00,-0.056,16,16.15,-1.30,6.67
209975,14.62,194,0.53,1948,0.00,0.00,-0.056,16,17.61,-1.30,6.67
210147,14.24,194,0.53,1940,0.00,0.00,-0.056,16,17.62,-1.30,6.67
210319,14.30,194,0.53,1950,0.00,0.00,-0.056,16,17.47,-1.30,7.06
210491,14.54,194,0.54,1942,0.00,0.00,-0.056,16,18.07,-1.30,7.06
210663,14.73,194,0.53,1940,0.00,0.00,-0.056,16,16.49,-1.30,7.06
210850,14.62,194,0.55,1952,0.00,0.00,-0.056,16,18.45,-1.31,7.06
211011,14.78,194,0.55,1952,0.00,0.00,-0.059,16,18.29,-1.30,7.06
211198,14.35,194,0.55,1958,0.00,0.00,-0.059,16,17.54,-1.30,7.06
211370,14.49,194,0.56,1959,0.00,0.00,-0.056,16,18.13,-1.31,7.06
211542,14.49,194,0.53,1956,0.00,0.00,-0.056,16,16.40,-1.30,4.71
211714,14.48,194,0.36,1968,0.00,0.00,-0.059,16,6.55,-1.31,0.78
211886,13.76,194,0.25,1954,0.00,0.00,-0.059,16,6.40,-1.30,0.39
212058,14.72,194,0.20,1960,0.00,0.00,-0.056,16,6.02,-1.31,0.39
212229,15.62,194,0.17,1927,0.00,0.00,-0.059,16,5.33,-1.28,0.39
212401,21.17,194,0.16,1936,0.00,0.00,-0.059,16,4.92,-1.28,0.39
212573,25.49,194,0.17,1904,0.00,0.00,-0.059,16,5.88,-1.28,0.39
212745,23.64,194,0.18,1900,0.00,0.00,-0.059,16,5.81,-1.28,0.39
212917,23.73,194,0.17,1898,0.00,0.00,-0.059,16,5.24,-1.26,0.39
213089,23.59,194,0.17,1884,0.00,0.00,-0.059,16,5.01,-1.26,0.39
213261,23.49,194,0.16,1880,0.00,0.00,-0.059,16,5.14,-1.26,0.39
213448,23.54,194,0.15,1875,0.00,0.00,-0.059,16,4.25,-1.26,0.39
213620,23.74,194,0.13,1864,0.00,0.00,-0.059,16,3.80,-1.26,0.39
213792,23.30,194,0.15,1840,0.00,0.00,-0.059,16,5.30,-1.24,0.39
213968,23.57,194,0.13,1828,0.00,0.00,-0.059,16,3.83,-1.24,0.39
214140,23.82,194,0.11,1825,0.00,0.00,-0.059,16,3.44,-1.22,0.39
214316,23.82,194,0.15,1813,0.00,0.00,-0.059,16,5.04,-1.22,0.39
214487,23.93,194,0.16,1799,0.00,0.00,-0.056,16,4.46,-1.22,0.39
214659,23.86,194,0.15,1818,0.00,0.00,-0.056,16,4.17,-1.22,0.39
214831,23.96,194,0.16,1796,0.00,0.00,-0.056,16,5.04,-1.22,0.39
215003,23.63,194,0.17,1794,0.00,0.00,-0.056,16,5.14,-1.20,0.39
