Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
48113,12.40,0.15,1315,0.00,0.00,16,14.10,18.50,5.08,-9.65,6.66,-1.39,0.64
48300,12.86,0.16,1288,0.00,0.00,16,14.10,19.50,5.08,-9.61,6.66,-1.39,0.64
48488,13.21,0.16,1266,0.00,0.00,16,14.10,21.00,5.22,-9.42,6.88,-1.39,0.64
48691,13.44,0.16,1263,0.00,0.00,16,14.10,20.50,5.37,-9.30,6.84,-1.39,0.64
48878,13.78,0.17,1252,0.00,0.00,16,14.10,20.50,5.51,-9.20,7.14,-1.39,0.64
49066,14.24,0.17,1257,0.00,0.00,16,14.10,19.00,5.51,-9.17,7.17,-1.39,0.64
49253,14.47,0.17,1265,0.00,0.00,16,14.10,17.50,5.51,-9.13,7.24,-1.39,0.64
49456,14.59,0.17,1254,0.00,0.00,16,14.10,18.00,5.51,-9.13,7.29,-1.39,0.64
49644,14.70,0.17,1252,0.00,0.00,16,14.10,17.50,5.66,-9.09,7.24,-1.39,0.64
49831,14.70,0.18,1234,0.00,0.00,16,14.10,19.50,5.66,-9.03,7.29,-1.39,0.64
50019,14.81,0.18,1236,0.00,0.00,16,14.10,17.50,5.66,-8.97,7.24,-1.39,0.64
50207,14.81,0.17,1237,0.00,0.00,16,14.10,17.00,5.80,-8.95,7.24,-1.39,0.64
50414,14.81,0.17,1232,0.00,0.00,16,14.10,17.00,5.80,-8.93,7.21,-1.39,0.64
50602,14.93,0.18,1221,0.00,0.00,16,14.10,17.50,5.80,-8.86,7.29,-1.39,0.64
50790,15.04,0.18,1222,0.00,0.00,16,14.10,17.00,5.95,-8.84,7.24,-1.39,0.64
50978,15.04,0.18,1218,0.00,0.00,16,14.10,17.00,5.95,-8.80,7.29,-1.39,0.64
51165,14.93,0.18,1230,0.00,0.00,16,14.10,15.50,5.95,-8.80,7.24,-1.39,0.64
51353,14.81,0.18,1218,0.00,0.00,16,14.10,16.50,5.95,-8.82,7.37,-1.39,0.64
51556,14.93,0.18,1222,0.00,0.00,16,14.10,16.00,5.95,-8.82,7.29,-1.39,0.64
51743,14.93,0.18,1228,0.00,0.00,16,14.10,15.00,5.95,-8.82,7.24,-1.39,0.64
51931,14.81,0.18,1221,0.00,0.00,16,14.10,15.50,5.80,-8.84,7.33,-1.39,0.64
52119,14.93,0.18,1212,0.00,0.00,16,14.10,14.00,5.80,-8.80,7.33,-1.39,0.64
52306,14.81,0.18,1208,0.00,0.00,16,14.10,16.50,5.80,-8.80,7.24,-1.39,0.64
52509,14.81,0.18,1216,0.00,0.00,16,14.10,16.00,5.95,-8.76,7.24,-1.39,0.64
52697,14.70,0.18,1214,0.00,0.00,16,14.10,16.00,5.95,-8.80,7.21,-1.39,0.64
52884,14.81,0.18,1215,0.00,0.00,16,14.10,15.50,5.95,-8.76,7.24,-1.39,0.64
53072,14.81,0.18,1211,0.00,0.00,16,14.10,16.00,5.95,-8.80,7.17,-1.39,0.64
53264,14.81,0.18,1204,0.00,0.00,16,14.10,16.50,5.95,-8.78,7.33,-1.39,0.64
53467,14.81,0.18,1210,0.00,0.00,16,14.10,16.00,5.95,-8.72,7.21,-1.39,0.64
53655,14.81,0.18,1192,0.00,0.00,16,14.10,17.50,5.95,-8.70,7.29,-1.08,0.64
53842,14.81,0.18,1214,0.00,0.00,16,14.10,15.00,6.09,-8.66,7.29,-1.39,0.64
54030,14.81,0.18,1204,0.00,0.00,16,14.10,16.50,5.95,-8.70,7.37,-1.39,0.64
54233,14.70,0.18,1197,0.00,0.00,16,14.10,17.00,5.95,-8.74,7.33,-1.39,0.64
54420,14.81,0.18,1193,0.00,0.00,16,14.10,15.50,5.95,-8.66,7.24,-1.08,0.64
54608,14.59,0.18,1202,0.00,0.00,16,14.10,13.50,5.95,-8.66,7.24,-1.39,0.64
54795,14.47,0.20,1216,0.00,0.00,16,14.10,14.50,6.09,-8.59,8.06,-1.39,0.68
54983,14.36,0.19,1260,0.00,0.00,16,14.45,14.00,6.38,-8.28,8.65,-1.39,0.68
55186,14.13,0.19,1309,0.00,0.00,16,17.27,16.50,6.09,-8.57,8.11,-1.39,0.72
55374,14.13,0.29,1322,0.00,0.00,16,26.05,25.00,6.96,-7.52,12.20,-1.39,0.82
55561,14.47,0.26,1582,0.00,0.00,16,29.57,29.50,8.13,-6.59,13.96,-1.39,0.84
55748,14.13,0.25,1788,0.00,0.00,16,34.14,34.00,7.69,-7.12,14.40,-1.39,0.84
55952,15.96,0.25,1774,0.00,0.00,16,33.79,33.50,7.40,-7.29,14.53,-1.39,0.84
56140,15.62,0.28,1570,0.00,0.00,16,30.27,30.00,7.69,-6.86,14.66,-1.39,0.84
56327,14.36,0.32,1394,0.00,0.00,16,29.92,29.50,8.71,-6.05,14.47,-1.39,0.84
56515,13.67,0.34,1282,0.00,0.00,16,28.16,28.00,9.43,-5.32,14.40,-1.39,0.84
56706,13.90,0.37,1191,0.00,0.00,16,24.30,24.00,10.01,-4.49,14.22,-1.39,0.84
56893,14.01,0.33,1260,0.00,0.00,16,28.52,28.50,10.45,-4.29,14.02,-1.39,0.84
57096,14.24,0.33,1316,0.00,0.00,16,29.22,28.50,10.16,-4.62,14.66,-1.39,0.84
57284,15.16,0.31,1436,0.00,0.00,16,30.62,30.50,9.72,-4.99,14.79,-1.39,0.84
57471,15.39,0.29,1532,0.00,0.00,16,30.98,30.50,9.43,-5.36,15.19,-1.39,0.86
57659,15.04,0.29,1609,0.00,0.00,16,31.33,31.00,9.00,-5.76,15.41,-1.39,0.86
57846,14.59,0.28,1727,0.00,0.00,16,33.44,33.00,8.56,-6.13,16.51,-1.39,0.88
58050,14.47,0.29,1819,0.00,0.00,16,35.90,35.50,8.56,-6.17,17.71,-1.39,0.90
58237,14.13,0.30,1911,0.00,0.00,16,38.01,38.00,8.85,-5.84,19.27,-1.39,0.94
58425,14.13,0.30,2023,0.00,0.00,16,40.12,40.00,9.00,-5.74,20.40,-1.39,0.94
58628,14.47,0.29,2132,0.00,0.00,16,41.52,41.50,8.85,-5.80,20.75,-2.01,0.94
58804,14.24,0.28,2209,0.00,0.00,16,42.58,42.50,8.56,-6.13,21.19,-2.32,0.94
59007,13.90,0.28,2284,0.00,0.00,16,44.34,44.50,8.42,-6.42,21.36,-2.63,0.94
59195,13.78,0.28,2362,0.00,0.00,16,45.39,45.00,8.13,-6.57,22.23,-2.94,0.94
59383,14.01,0.27,2452,0.00,0.00,16,45.39,45.00,7.98,-6.77,22.31,-3.25,0.94
59585,14.13,0.27,2524,0.00,0.00,16,45.04,45.00,7.84,-6.94,22.85,-3.25,0.94
59773,14.01,0.26,2617,0.00,0.00,16,44.69,44.50,7.55,-7.10,22.76,-3.56,0.94
59961,14.24,0.26,2663,0.00,0.00,16,44.69,44.50,7.40,-7.31,22.77,-3.87,0.94
60148,14.24,0.23,2732,0.00,0.00,16,44.34,44.00,7.11,-7.68,22.49,-4.18,0.88
60351,13.67,0.13,2717,0.00,0.00,16,31.33,35.50,4.79,-10.19,9.31,-4.18,0.64
60539,11.60,0.11,2519,0.00,0.00,16,-2.07,2.00,3.63,-11.04,9.17,-3.87,0.64
60726,11.48,0.11,2075,0.00,0.00,16,-10.16,-8.50,3.77,-10.85,8.02,-2.32,0.64
60918,12.29,0.14,1707,0.00,0.00,16,14.10,23.50,4.06,-10.60,8.19,-1.39,0.64
61106,13.55,0.17,1386,0.00,0.00,16,14.10,23.50,4.64,-10.00,7.62,-1.39,0.64
61309,16.77,0.16,1380,0.00,0.00,16,14.10,19.00,5.22,-9.48,7.10,-1.39,0.64
61502,16.54,0.14,1383,0.00,0.00,16,14.10,17.50,5.08,-9.55,6.40,-1.39,0.64
61690,14.24,0.15,1362,0.00,0.00,16,14.10,18.50,5.08,-9.63,6.73,-1.39,0.64
61877,12.75,0.16,1363,0.00,0.00,16,14.10,18.50,5.08,-9.51,7.41,-1.39,0.66
62065,12.63,0.17,1372,0.00,0.00,16,14.45,15.50,5.37,-9.24,7.90,-1.39,0.70
62268,12.52,0.20,1420,0.00,0.00,16,19.02,17.50,5.95,-8.72,9.31,-1.39,0.74
62455,12.52,0.18,1589,0.00,0.00,16,24.65,24.50,5.95,-8.70,9.53,-1.39,0.74
62643,13.32,0.20,1528,0.00,0.00,16,27.81,27.50,6.09,-8.59,9.57,-1.39,0.76
62830,14.47,0.22,1526,0.00,0.00,16,28.52,28.50,6.53,-8.14,11.05,-1.39,0.80
63034,14.47,0.25,1554,0.00,0.00,16,29.22,29.00,7.25,-7.43,13.08,-1.39,0.82
63221,14.24,0.25,1555,0.00,0.00,16,29.22,29.50,7.69,-7.08,13.21,-1.39,0.82
63409,14.70,0.26,1601,0.00,0.00,16,29.57,29.50,7.69,-7.02,13.65,-1.39,0.82
63596,14.81,0.25,1647,0.00,0.00,16,30.62,30.50,7.69,-7.02,13.26,-1.39,0.82
63799,14.93,0.25,1669,0.00,0.00,16,31.33,31.00,7.55,-7.10,13.65,-1.39,0.82
63990,14.93,0.25,1643,0.00,0.00,16,31.33,31.00,7.55,-7.23,13.78,-1.39,0.82
64178,14.81,0.24,1674,0.00,0.00,16,31.33,32.00,7.40,-7.35,13.65,-1.39,0.82
64365,14.59,0.24,1714,0.00,0.00,16,32.38,32.00,7.25,-7.44,13.71,-1.39,0.82
64553,14.36,0.23,1724,0.00,0.00,16,32.38,32.00,7.11,-7.58,13.52,-1.39,0.82
64756,14.24,0.22,1757,0.00,0.00,16,33.09,33.00,6.96,-7.77,12.90,-1.39,0.82
64943,14.13,0.21,1778,0.00,0.00,16,33.44,33.00,6.67,-8.16,12.10,-1.39,0.78
65131,14.01,0.19,1786,0.00,0.00,16,32.73,33.00,6.24,-8.49,11.40,-1.39,0.78
65334,13.78,0.17,1788,0.00,0.00,16,32.38,32.00,5.80,-8.89,10.43,-1.39,0.76
65522,13.78,0.17,1794,0.00,0.00,16,32.38,32.00,5.66,-9.11,10.17,-1.39,0.76
65714,13.90,0.17,1794,0.00,0.00,16,32.38,32.00,5.51,-9.24,9.99,-1.39,0.76
65901,13.90,0.16,1795,0.00,0.00,16,31.68,31.50,5.37,-9.38,9.48,-1.39,0.74
66089,13.78,0.15,1807,0.00,0.00,16,31.68,31.50,5.08,-9.59,9.26,-1.39,0.74
66276,13.90,0.14,1797,0.00,0.00,16,31.33,31.00,4.79,-9.88,7.86,-1.39,0.68
66479,14.01,0.12,1774,0.00,0.00,16,25.00,29.50,4.35,-10.50,6.33,-1.39,0.66
66667,13.32,0.10,1782,0.00,0.00,16,18.32,21.50,3.92,-10.79,6.07,-1.39,0.66
66854,12.63,0.11,1704,0.00,0.00,16,14.10,22.50,3.77,-10.89,6.22,-1.39,0.66
67043,13.21,0.11,1692,0.00,0.00,16,14.10,22.00,3.92,-10.79,6.07,-1.39,0.64
69877,13.09,0.16,1183,0.00,0.00,16,14.10,23.50,5.22,-9.46,6.37,-1.08,0.64
70080,12.98,0.17,1203,0.00,0.00,16,14.10,21.00,5.37,-9.28,6.66,-1.08,0.64
70271,13.21,0.17,1196,0.00,0.00,16,14.10,19.50,5.51,-9.11,6.99,-1.39,0.64
70459,13.90,0.17,1207,0.00,0.00,16,14.10,18.00,5.66,-8.99,7.03,-1.39,0.64
70646,14.36,0.17,1224,0.00,0.00,16,14.10,15.50,5.80,-8.97,7.03,-1.39,0.64
70834,14.59,0.17,1218,0.00,0.00,16,14.10,16.50,5.66,-8.97,7.03,-1.39,0.64
71021,14.70,0.17,1220,0.00,0.00,16,14.10,15.50,5.80,-8.97,6.95,-1.39,0.64
71209,14.70,0.17,1231,0.00,0.00,16,14.10,13.50,5.80,-8.95,6.92,-1.39,0.64
71412,14.81,0.17,1221,0.00,0.00,16,14.10,15.00,5.80,-8.93,7.03,-1.39,0.64
71599,14.81,0.17,1238,0.00,0.00,16,14.10,14.00,5.66,-8.99,7.03,-1.39,0.64
71802,14.81,0.20,1240,0.00,0.00,16,14.10,14.00,5.80,-8.89,7.94,-1.39,0.68
71990,14.70,0.18,1326,0.00,0.00,16,15.16,15.00,6.09,-8.66,7.78,-1.39,0.70
72178,13.90,0.19,1319,0.00,0.00,16,17.97,17.50,5.95,-8.74,8.19,-1.39,0.72
72367,13.90,0.22,1278,0.00,0.00,16,20.78,20.50,6.09,-8.45,8.82,-1.39,0.74
72559,14.47,0.27,1224,0.00,0.00,16,29.57,29.50,6.67,-7.56,11.15,-1.39,0.80
72747,14.47,0.28,1310,0.00,0.00,16,29.57,29.50,7.98,-6.59,12.53,-1.39,0.82
72934,12.98,0.28,1409,0.00,0.00,16,29.57,29.50,8.27,-6.30,12.90,-1.39,0.82
73137,14.59,0.30,1370,0.00,0.00,16,29.57,29.50,8.56,-6.05,13.39,-1.39,0.82
73325,15.62,0.30,1336,0.00,0.00,16,29.57,29.00,9.00,-5.70,13.65,-1.39,0.82
73512,15.16,0.31,1350,0.00,0.00,16,29.22,29.50,9.29,-5.45,13.84,-1.39,0.84
73700,14.81,0.32,1350,0.00,0.00,16,29.57,29.50,9.43,-5.28,14.15,-1.39,0.84
73903,14.81,0.33,1330,0.00,0.00,16,29.22,29.00,9.58,-5.09,14.47,-1.39,0.84
74091,14.70,0.37,1188,0.00,0.00,16,24.65,24.50,10.16,-4.60,14.47,-1.39,0.86
74278,14.01,0.35,1220,0.00,0.00,16,26.41,26.00,10.74,-4.02,14.09,-1.08,0.86
74466,13.32,0.34,1262,0.00,0.00,16,27.46,27.00,10.74,-3.96,14.53,-1.39,0.86
74653,14.36,0.34,1268,0.00,0.00,16,28.52,28.50,10.59,-4.14,14.86,-1.39,0.86
74856,15.04,0.33,1302,0.00,0.00,16,29.57,29.50,10.45,-4.29,14.92,-1.39,0.86
75044,14.93,0.33,1342,0.00,0.00,16,29.92,29.00,10.30,-4.45,15.11,-1.39,0.88
75231,14.47,0.32,1406,0.00,0.00,16,30.62,30.50,10.01,-4.62,15.41,-1.39,0.88
75419,14.59,0.32,1439,0.00,0.00,16,30.98,30.50,9.87,-4.81,15.55,-1.39,0.88
75611,14.59,0.29,1493,0.00,0.00,16,30.98,30.50,9.43,-5.41,13.78,-1.39,0.80
75798,14.01,0.24,1538,0.00,0.00,16,29.22,29.00,7.98,-6.79,11.45,-1.39,0.76
76001,13.21,0.20,1590,0.00,0.00,16,29.57,29.00,6.67,-8.04,9.56,-1.39,0.74
76188,12.75,0.18,1630,0.00,0.00,16,29.57,29.50,5.95,-8.70,9.44,-1.39,0.74
76376,12.63,0.17,1630,0.00,0.00,16,29.22,29.00,5.66,-8.97,9.18,-1.39,0.74
76563,13.09,0.17,1614,0.00,0.00,16,28.87,28.50,5.66,-9.11,9.35,-1.39,0.74
76751,13.55,0.17,1633,0.00,0.00,16,28.87,28.50,5.51,-9.22,9.22,-1.39,0.74
76954,14.24,0.17,1624,0.00,0.00,16,28.87,28.50,5.51,-9.26,9.09,-1.39,0.74
77142,14.47,0.17,1605,0.00,0.00,16,28.87,28.50,5.51,-9.26,9.00,-1.39,0.74
77330,14.59,0.17,1598,0.00,0.00,16,28.87,28.50,5.51,-9.24,9.18,-1.39,0.74
77532,14.59,0.17,1601,0.00,0.00,16,28.52,28.50,5.37,-9.28,9.00,-1.39,0.74
77725,14.81,0.17,1594,0.00,0.00,16,28.87,28.50,5.37,-9.28,9.00,-1.39,0.74
77912,14.93,0.17,1596,0.00,0.00,16,28.52,28.50,5.51,-9.24,8.95,-1.39,0.74
78100,14.93,0.17,1616,0.00,0.00,16,28.52,28.50,5.51,-9.26,8.95,-1.39,0.74
81054,14.70,0.13,1360,0.00,0.00,16,14.10,20.50,4.64,-10.06,6.07,-1.39,0.66
81242,14.59,0.14,1348,0.00,0.00,16,14.10,20.50,4.64,-9.96,6.40,-1.39,0.68
81429,14.59,0.16,1326,0.00,0.00,16,14.80,14.50,4.93,-9.71,7.24,-1.39,0.70
81617,14.70,0.23,1349,0.00,0.00,16,19.73,19.50,5.95,-8.80,9.94,-1.39,0.78
81804,14.13,0.27,1320,0.00,0.00,16,29.57,29.50,7.25,-7.50,12.04,-1.39,0.80
82024,13.32,0.28,1333,0.00,0.00,16,29.57,29.50,7.98,-6.71,12.48,-1.39,0.80
82211,14.59,0.29,1368,0.00,0.00,16,29.57,29.50,8.27,-6.28,12.90,-1.39,0.82
82399,15.85,0.28,1406,0.00,0.00,16,29.92,29.50,8.56,-6.11,13.26,-1.39,0.82
82588,15.85,0.28,1438,0.00,0.00,16,29.92,29.50,8.71,-6.05,13.52,-1.39,0.82
82775,15.62,0.29,1454,0.00,0.00,16,30.27,30.00,8.71,-5.99,13.96,-1.39,0.84
82978,15.16,0.28,1497,0.00,0.00,16,29.92,29.50,8.71,-6.01,14.09,-1.39,0.84
83166,14.93,0.27,1527,0.00,0.00,16,29.92,29.50,8.71,-6.03,14.22,-1.39,0.84
83353,15.04,0.28,1558,0.00,0.00,16,29.92,30.00,8.56,-6.13,14.47,-1.39,0.84
83541,14.81,0.27,1602,0.00,0.00,16,29.92,30.00,8.42,-6.23,14.73,-1.39,0.84
83728,14.59,0.27,1633,0.00,0.00,16,30.27,30.50,8.27,-6.36,14.73,-1.39,0.84
86605,14.13,0.21,1971,0.00,0.00,16,37.30,37.00,6.82,-7.87,13.95,-1.70,0.84
86800,14.24,0.20,2004,0.00,0.00,16,37.66,37.50,6.67,-8.04,13.52,-1.70,0.82
86988,14.24,0.20,2007,0.00,0.00,16,37.66,37.50,6.53,-8.14,13.39,-1.70,0.82
87176,14.36,0.20,2036,0.00,0.00,16,37.66,37.50,6.53,-8.22,13.03,-1.70,0.82
87363,14.24,0.19,2010,0.00,0.00,16,37.30,37.50,6.53,-8.24,13.07,-1.70,0.82
87566,14.36,0.19,2029,0.00,0.00,16,37.66,37.50,6.38,-8.28,12.79,-1.70,0.82
87754,14.36,0.19,2050,0.00,0.00,16,37.66,38.00,6.38,-8.31,13.20,-1.70,0.82
87941,14.47,0.20,2066,0.00,0.00,16,38.01,38.00,6.38,-8.33,13.20,-1.70,0.82
88129,14.01,0.19,2062,0.00,0.00,16,38.01,38.00,6.38,-8.37,13.13,-1.70,0.82
88317,14.36,0.19,2064,0.00,0.00,16,38.01,38.00,6.24,-8.39,13.39,-1.70,0.82
88522,14.36,0.17,2082,0.00,0.00,16,37.30,37.50,6.09,-8.72,12.09,-1.70,0.74
88709,13.90,0.12,2050,0.00,0.00,16,34.14,34.00,4.64,-10.11,6.77,-1.70,0.68
88897,12.52,0.09,2042,0.00,0.00,16,13.40,14.00,3.77,-10.93,5.43,-1.70,0.64
89084,11.60,0.09,1999,0.00,0.00,16,-10.16,-9.50,3.48,-11.18,5.94,-1.70,0.64
89276,11.83,0.09,1951,0.00,0.00,16,1.45,2.50,3.63,-11.02,5.91,-1.39,0.64
89464,13.67,0.09,1925,0.00,0.00,16,9.53,8.50,3.63,-11.04,5.74,-1.39,0.64
89651,14.81,0.09,1901,0.00,0.00,16,14.10,15.00,3.63,-11.04,5.85,-1.39,0.64
89854,19.98,0.09,1861,0.00,0.00,16,14.10,15.00,3.63,-11.02,5.78,-1.39,0.64
90042,22.05,0.10,1819,0.00,0.00,16,14.10,23.00,3.63,-11.04,5.72,-1.39,0.64
90230,22.39,0.10,1770,0.00,0.00,16,14.10,23.00,3.63,-10.98,6.00,-1.39,0.66
90417,22.28,0.12,1730,0.00,0.00,16,14.10,23.00,3.92,-10.77,6.70,-1.39,0.68
90620,22.51,0.13,1682,0.00,0.00,16,14.10,23.00,4.06,-10.60,7.03,-1.39,0.68
90812,22.39,0.13,1642,0.00,0.00,16,16.21,16.50,4.21,-10.48,6.95,-1.39,0.68
91000,22.39,0.15,1619,0.00,0.00,16,19.38,19.00,4.21,-10.36,7.57,-1.39,0.72
91187,21.71,0.16,1623,0.00,0.00,16,25.00,25.00,4.79,-9.88,8.69,-1.39,0.74
91375,15.16,0.17,1590,0.00,0.00,16,28.52,28.50,5.08,-9.55,8.95,-1.39,0.74
91562,14.01,0.17,1628,0.00,0.00,16,29.22,29.00,5.37,-9.32,9.22,-1.39,0.74
91765,14.01,0.17,1595,0.00,0.00,16,28.87,28.50,5.51,-9.18,9.26,-1.39,0.74
91953,14.36,0.18,1614,0.00,0.00,16,29.22,28.50,5.51,-9.15,9.44,-1.39,0.74
92141,14.47,0.17,1610,0.00,0.00,16,29.22,28.50,5.51,-9.13,9.22,-1.39,0.74
92344,14.36,0.17,1590,0.00,0.00,16,28.52,28.50,5.51,-9.13,8.96,-1.39,0.74
92536,14.24,0.16,1602,0.00,0.00,16,28.52,28.50,5.51,-9.34,8.82,-1.39,0.72
92723,14.24,0.14,1621,0.00,0.00,16,27.81,28.00,5.08,-9.71,7.78,-1.39,0.72
92911,13.90,0.14,1580,0.00,0.00,16,27.46,27.00,4.93,-9.82,7.74,-1.39,0.70
93099,14.24,0.14,1611,0.00,0.00,16,27.81,27.50,4.79,-9.92,7.62,-1.39,0.70
93287,14.13,0.14,1575,0.00,0.00,16,27.46,27.00,4.79,-9.88,7.62,-1.39,0.70
93490,14.24,0.15,1570,0.00,0.00,16,27.46,27.00,4.79,-9.84,7.57,-1.39,0.70
93677,14.47,0.15,1560,0.00,0.00,16,27.11,27.00,4.79,-9.86,7.57,-1.39,0.70
93865,14.13,0.15,1571,0.00,0.00,16,27.46,27.00,4.93,-9.77,7.66,-1.39,0.70
94053,14.36,0.14,1568,0.00,0.00,16,27.11,27.00,4.93,-9.80,7.21,-1.39,0.70
94256,14.47,0.15,1526,0.00,0.00,16,27.11,27.00,4.93,-9.73,7.62,-1.39,0.72
94443,14.70,0.15,1556,0.00,0.00,16,27.11,27.00,4.93,-9.80,7.54,-1.39,0.70
94631,14.36,0.14,1530,0.00,0.00,16,26.76,26.00,4.93,-9.73,7.03,-1.39,0.70
94818,14.36,0.14,1533,0.00,0.00,16,27.11,26.50,4.93,-9.73,7.46,-1.39,0.70
95006,14.59,0.11,1540,0.00,0.00,16,24.30,27.50,4.64,-10.09,5.78,-1.39,0.68
95203,14.47,0.11,1486,0.00,0.00,16,21.13,28.00,4.50,-10.21,6.00,-1.39,0.68
95400,14.24,0.13,1491,0.00,0.00,16,17.62,23.50,4.35,-10.35,6.18,-1.39,0.68
95591,14.36,0.12,1496,0.00,0.00,16,14.10,19.00,4.35,-10.35,6.00,-1.39,0.68
95778,14.59,0.12,1496,0.00,0.00,16,14.10,17.50,4.35,-10.33,5.91,-1.39,0.68
95969,14.36,0.12,1473,0.00,0.00,16,14.10,19.00,4.35,-10.31,6.11,-1.39,0.68
96156,14.36,0.13,1460,0.00,0.00,16,14.10,19.00,4.35,-10.29,6.15,-1.39,0.68
96343,14.47,0.11,1449,0.00,0.00,16,14.10,19.00,4.21,-10.54,5.17,-1.39,0.64
96547,14.24,0.11,1426,0.00,0.00,16,14.10,23.00,4.06,-10.64,5.23,-1.39,0.64
96735,13.90,0.13,1294,0.00,0.00,16,14.10,23.00,4.21,-10.50,5.46,-1.39,0.64
96922,13.67,0.13,1238,0.00,0.00,16,14.10,23.00,4.35,-10.29,5.46,-1.39,0.64
97110,13.55,0.13,1218,0.00,0.00,16,14.10,23.00,4.50,-10.21,5.36,-1.39,0.64
97297,13.44,0.14,1170,0.00,0.00,16,14.10,23.00,4.64,-10.09,5.36,-1.08,0.64
97485,13.44,0.16,1120,0.00,0.00,16,14.10,23.00,4.93,-9.75,5.68,-1.08,0.64
97688,13.44,0.16,1131,0.00,0.00,16,14.10,23.00,5.37,-9.32,6.11,-1.08,0.64
97875,13.32,0.16,1156,0.00,0.00,16,14.10,20.00,5.66,-9.05,6.33,-1.08,0.64
98063,13.90,0.17,1150,0.00,0.00,16,14.10,19.50,5.80,-8.89,6.59,-1.08,0.64
98251,14.59,0.18,1164,0.00,0.00,16,14.10,17.00,5.95,-8.74,6.84,-1.08,0.64
98454,14.81,0.18,1190,0.00,0.00,16,14.10,14.00,6.09,-8.64,7.10,-1.08,0.64
98641,14.93,0.18,1192,0.00,0.00,16,14.10,15.50,6.09,-8.62,7.14,-1.08,0.64
98829,15.04,0.18,1189,0.00,0.00,16,14.10,11.50,6.24,-8.53,7.41,-1.39,0.64
99016,15.16,0.18,1201,0.00,0.00,16,14.10,13.50,6.09,-8.60,7.29,-1.39,0.64
99219,15.04,0.18,1210,0.00,0.00,16,14.10,13.00,6.09,-8.62,7.41,-1.39,0.64
99407,15.04,0.18,1212,0.00,0.00,16,14.10,13.00,6.09,-8.60,7.33,-1.39,0.64
99594,15.04,0.17,1232,0.00,0.00,16,14.10,11.50,5.95,-8.70,7.17,-1.39,0.64
99782,14.93,0.18,1228,0.00,0.00,16,14.10,13.00,5.95,-8.78,7.24,-1.39,0.64
99969,14.93,0.18,1228,0.00,0.00,16,14.10,13.50,5.95,-8.78,7.37,-1.39,0.64
100173,14.93,0.18,1228,0.00,0.00,16,14.10,14.00,5.95,-8.84,7.21,-1.39,0.64
100360,14.81,0.17,1251,0.00,0.00,16,14.10,12.00,5.80,-8.89,7.17,-1.39,0.64
100548,14.70,0.17,1251,0.00,0.00,16,14.10,12.50,5.80,-8.91,7.24,-1.39,0.64
103377,14.59,0.16,1244,0.00,0.00,16,14.10,14.00,5.51,-9.20,6.77,-1.39,0.64
103565,14.59,0.16,1229,0.00,0.00,16,14.10,16.00,5.51,-9.24,6.66,-1.39,0.64
103753,14.47,0.16,1234,0.00,0.00,16,14.10,15.50,5.51,-9.22,6.73,-1.39,0.64
103940,14.36,0.17,1225,0.00,0.00,16,14.10,16.50,5.51,-9.18,6.73,-1.39,0.64
104143,14.36,0.16,1233,0.00,0.00,16,14.10,15.50,5.51,-9.20,6.62,-1.39,0.64
104331,14.36,0.17,1210,0.00,0.00,16,14.10,17.00,5.51,-9.18,6.70,-1.08,0.64
104518,14.24,0.16,1217,0.00,0.00,16,14.10,15.50,5.51,-9.13,6.70,-1.39,0.64
104706,14.24,0.16,1224,0.00,0.00,16,14.10,14.50,5.51,-9.20,6.51,-1.39,0.64
104893,14.24,0.16,1215,0.00,0.00,16,14.10,15.50,5.37,-9.24,6.55,-1.39,0.64
105096,14.36,0.16,1212,0.00,0.00,16,14.10,15.50,5.51,-9.20,6.48,-1.39,0.64
105284,14.47,0.16,1212,0.00,0.00,16,14.10,15.50,5.51,-9.24,6.40,-1.39,0.64
105471,14.36,0.16,1201,0.00,0.00,16,14.10,16.00,5.51,-9.20,6.55,-1.08,0.64
105659,14.36,0.16,1203,0.00,0.00,16,14.10,15.50,5.51,-9.18,6.48,-1.39,0.64
105862,14.47,0.16,1196,0.00,0.00,16,14.10,16.00,5.51,-9.15,6.55,-1.08,0.64
106049,14.36,0.16,1193,0.00,0.00,16,14.10,16.00,5.66,-9.11,6.55,-1.08,0.64
108887,14.36,0.17,1186,0.00,0.00,16,14.10,16.00,5.66,-8.97,6.66,-1.39,0.64
109090,14.47,0.17,1209,0.00,0.00,16,14.10,13.00,5.80,-8.95,6.70,-1.39,0.64
109277,14.47,0.17,1210,0.00,0.00,16,14.10,14.50,5.66,-8.99,6.77,-1.39,0.64
109465,14.47,0.17,1182,0.00,0.00,16,14.10,16.50,5.66,-8.93,6.77,-1.08,0.64
109652,14.47,0.17,1206,0.00,0.00,16,14.10,13.50,5.80,-8.93,6.73,-1.08,0.64
109857,14.36,0.17,1202,0.00,0.00,16,14.10,14.00,5.66,-9.01,6.73,-1.39,0.64
110044,14.36,0.17,1209,0.00,0.00,16,14.10,14.00,5.66,-8.99,6.73,-1.08,0.64
