Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
475224,14.81,0.28,3014,0.00,0.00,16,44.34,44.00,8.71,-6.03,27.57,-3.94,0.98
475413,14.81,0.28,3018,0.00,0.00,16,43.98,44.00,8.71,-6.03,27.78,-3.94,0.98
475604,14.81,0.27,3024,0.00,0.00,16,44.34,43.50,8.71,-6.01,27.99,-3.94,0.98
475793,14.70,0.28,3025,0.00,0.00,16,43.98,44.00,8.71,-5.96,28.20,-3.94,0.98
475985,14.70,0.28,3034,0.00,0.00,16,43.98,43.50,8.71,-5.92,28.41,-3.35,1.00
476177,14.70,0.29,3035,0.00,0.00,16,43.98,43.50,8.85,-5.82,28.31,-3.35,1.00
476370,14.70,0.29,3041,0.00,0.00,16,43.98,43.50,9.00,-5.74,28.52,-3.35,1.00
476558,14.47,0.28,3047,0.00,0.00,16,43.98,43.50,9.00,-5.69,29.37,-3.35,1.00
476749,14.59,0.29,3065,0.00,0.00,16,43.98,43.50,9.00,-5.65,29.60,-3.35,1.00
476941,14.47,0.29,3071,0.00,0.00,16,43.98,43.50,9.14,-5.57,30.16,-3.35,1.00
477133,14.47,0.30,3074,0.00,0.00,16,43.63,43.50,9.29,-5.43,30.16,-2.73,1.00
477322,14.70,0.30,3081,0.00,0.00,16,43.63,43.50,9.29,-5.36,30.49,-2.73,1.02
477518,14.81,0.30,3081,0.00,0.00,16,43.63,43.50,9.43,-5.26,30.94,-2.73,1.02
477708,14.59,0.30,3086,0.00,0.00,16,43.63,43.00,9.58,-5.16,31.60,-2.73,1.02
477894,14.59,0.30,3078,0.00,0.00,16,43.28,43.50,9.58,-5.14,31.06,-2.73,1.02
478087,14.70,0.31,3080,0.00,0.00,16,43.28,43.00,9.58,-5.10,31.62,-2.73,1.02
478283,14.59,0.31,3081,0.00,0.00,16,43.28,43.00,9.58,-5.07,31.50,-2.73,1.02
478469,14.47,0.33,3089,0.00,0.00,16,43.28,43.00,9.72,-5.01,32.29,-2.73,1.02
478660,14.47,0.31,3107,0.00,0.00,16,43.28,43.00,9.72,-5.01,31.84,-2.73,1.02
478850,14.70,0.31,3113,0.00,0.00,16,43.28,43.00,9.72,-5.01,32.07,-2.73,1.02
479043,14.70,0.31,3118,0.00,0.00,16,43.28,43.00,9.72,-5.01,32.06,-2.73,1.02
479233,14.81,0.30,3117,0.00,0.00,16,43.28,43.00,9.72,-4.91,32.40,-2.11,1.02
482200,13.90,0.49,3221,0.00,0.00,16,33.79,33.00,14.51,-0.23,53.48,1.88,1.16
482390,13.55,0.47,3251,0.00,0.00,16,34.49,34.00,14.51,-0.33,52.99,1.88,1.16
482582,13.55,0.47,3238,0.00,0.00,16,35.20,34.50,14.36,-0.44,50.98,1.57,1.14
482774,13.78,0.46,3262,0.00,0.00,16,35.90,35.50,14.07,-0.77,49.44,0.97,1.12
482964,13.78,0.44,3260,0.00,0.00,16,37.30,36.50,13.64,-1.20,47.90,0.35,1.12
483155,13.90,0.42,3268,0.00,0.00,16,38.36,37.50,13.20,-1.62,47.14,0.35,1.10
483346,14.13,0.40,3292,0.00,0.00,16,39.06,39.00,12.77,-1.97,44.48,-0.27,1.08
483536,14.01,0.39,3304,0.00,0.00,16,40.12,39.50,12.48,-2.30,43.09,-0.27,1.08
483728,14.36,0.38,3284,0.00,0.00,16,40.12,40.00,12.19,-2.59,41.85,-0.27,1.08
483919,14.36,0.37,3295,0.00,0.00,16,41.17,40.50,11.75,-2.90,41.00,-0.89,1.06
484110,14.47,0.35,3304,0.00,0.00,16,42.23,41.50,11.46,-3.33,38.79,-1.49,1.06
484301,14.59,0.32,3320,0.00,0.00,16,42.93,42.50,10.88,-3.93,36.18,-1.49,1.02
484492,14.47,0.27,3327,0.00,0.00,16,44.34,43.00,9.87,-5.24,30.16,-3.94,0.94
484684,14.81,0.23,3321,0.00,0.00,16,44.34,44.00,8.56,-6.38,25.20,-4.25,0.92
487497,14.81,0.22,3286,0.00,0.00,16,44.34,44.00,7.55,-7.17,24.22,-4.25,0.94
487688,14.70,0.22,3288,0.00,0.00,16,44.34,44.00,7.69,-7.04,24.91,-4.25,0.96
487878,14.70,0.24,3268,0.00,0.00,16,44.34,44.00,7.84,-6.75,26.09,-3.94,0.98
488070,14.47,0.24,3268,0.00,0.00,16,44.34,44.00,8.13,-6.63,26.19,-3.94,0.98
488262,14.70,0.23,3291,0.00,0.00,16,44.34,44.00,8.27,-6.44,27.25,-3.94,0.98
488451,14.70,0.24,3285,0.00,0.00,16,44.34,44.00,8.42,-6.36,26.93,-3.35,0.98
488642,14.93,0.26,3272,0.00,0.00,16,44.34,44.00,8.42,-6.27,26.93,-3.94,1.00
488834,14.81,0.26,3270,0.00,0.00,16,44.34,44.00,8.56,-6.07,28.20,-3.35,1.00
489024,14.81,0.27,3285,0.00,0.00,16,44.34,44.00,8.85,-5.88,29.93,-3.35,1.00
489219,14.47,0.27,3289,0.00,0.00,16,44.34,44.00,8.85,-5.84,29.82,-2.73,1.00
489412,14.59,0.27,3275,0.00,0.00,16,44.34,43.50,9.00,-5.72,30.26,-2.73,1.02
489599,14.24,0.26,3274,0.00,0.00,16,44.34,43.50,9.00,-5.59,28.85,-2.73,1.02
489792,14.81,0.30,3296,0.00,0.00,16,43.98,44.00,9.14,-5.57,31.05,-2.73,1.02
489980,14.47,0.28,3279,0.00,0.00,16,43.98,43.50,9.14,-5.51,30.94,-2.73,1.02
490178,14.47,0.28,3296,0.00,0.00,16,43.98,43.50,9.14,-5.55,30.60,-2.73,1.02
490364,14.81,0.28,3292,0.00,0.00,16,43.98,43.50,9.29,-5.47,31.05,-2.73,1.02
490555,14.81,0.27,3279,0.00,0.00,16,43.98,43.50,9.29,-5.47,31.06,-2.73,1.02
490748,14.59,0.28,3279,0.00,0.00,16,43.98,43.50,9.29,-5.47,31.06,-2.73,1.02
490941,14.59,0.28,3304,0.00,0.00,16,43.98,43.50,9.29,-5.49,30.60,-2.73,1.00
491132,14.70,0.28,3304,0.00,0.00,16,43.98,43.50,9.14,-5.49,30.83,-2.73,1.00
491321,14.47,0.29,3302,0.00,0.00,16,43.98,43.50,9.29,-5.47,30.95,-2.73,1.02
491513,14.70,0.28,3289,0.00,0.00,16,43.98,43.50,9.29,-5.49,31.38,-2.73,1.00
491704,14.59,0.28,3289,0.00,0.00,16,43.98,43.50,9.14,-5.49,30.94,-2.73,1.02
491894,14.59,0.28,3308,0.00,0.00,16,43.98,44.00,9.14,-5.53,30.27,-2.73,1.00
492086,14.81,0.28,3312,0.00,0.00,16,44.34,44.00,9.14,-5.57,30.49,-2.73,1.00
492276,14.93,0.28,3291,0.00,0.00,16,44.34,44.00,9.14,-5.63,30.05,-2.73,1.00
492471,14.59,0.27,3314,0.00,0.00,16,43.98,43.50,9.14,-5.59,30.60,-2.73,1.00
492660,14.59,0.28,3307,0.00,0.00,16,43.98,44.00,9.00,-5.67,29.71,-3.35,1.00
492853,14.81,0.27,3291,0.00,0.00,16,44.34,43.50,9.00,-5.70,30.49,-3.35,1.00
493043,14.59,0.27,3295,0.00,0.00,16,44.34,44.00,9.00,-5.74,30.05,-3.35,1.00
493235,14.81,0.28,3295,0.00,0.00,16,43.98,44.00,9.00,-5.76,30.05,-3.35,1.00
493426,14.47,0.26,3316,0.00,0.00,16,44.34,44.00,9.00,-5.78,29.38,-3.35,1.00
493621,14.81,0.27,3317,0.00,0.00,16,44.34,44.00,8.85,-5.78,29.60,-3.35,1.00
493810,14.81,0.27,3317,0.00,0.00,16,44.34,44.00,8.85,-5.82,29.71,-3.35,1.00
493999,14.81,0.36,3312,0.00,0.00,16,41.52,41.50,10.30,-4.23,39.34,-2.73,1.14
494191,14.13,0.39,3302,0.00,0.00,16,40.82,40.00,11.32,-3.35,41.71,0.97,1.12
494383,14.70,0.38,3312,0.00,0.00,16,40.47,40.00,11.61,-3.11,42.12,0.97,1.12
494574,14.70,0.38,3316,0.00,0.00,16,40.47,40.00,11.75,-2.94,42.68,0.35,1.12
494764,14.70,0.37,3316,0.00,0.00,16,41.17,41.00,11.46,-3.29,40.31,-0.27,1.06
494958,14.81,0.33,3321,0.00,0.00,16,42.58,42.50,10.88,-3.93,36.80,-1.49,1.06
495147,15.04,0.32,3326,0.00,0.00,16,43.28,42.50,10.45,-4.41,35.06,-2.11,1.02
495335,14.59,0.29,3328,0.00,0.00,16,43.98,43.50,9.72,-5.05,32.51,-2.73,1.00
495528,15.04,0.28,3321,0.00,0.00,16,43.98,43.50,9.43,-5.28,30.49,-2.73,1.00
495719,14.59,0.26,3342,0.00,0.00,16,44.34,44.00,9.14,-5.63,29.48,-3.35,1.00
495911,14.81,0.27,3348,0.00,0.00,16,44.34,44.00,9.14,-5.59,30.83,-3.35,1.00
496106,14.24,0.26,3348,0.00,0.00,16,44.34,44.00,8.71,-6.07,27.04,-3.94,0.96
496300,14.70,0.24,3345,0.00,0.00,16,44.34,44.00,8.27,-6.40,25.50,-4.25,0.96
496490,14.81,0.24,3346,0.00,0.00,16,44.34,44.00,8.27,-6.46,27.25,-4.25,0.96
496683,14.47,0.24,3344,0.00,0.00,16,44.34,44.00,8.27,-6.50,26.72,-4.25,0.96
496871,14.70,0.25,3345,0.00,0.00,16,44.34,44.00,8.27,-6.40,27.68,-3.94,0.98
497063,14.47,0.24,3324,0.00,0.00,16,44.34,44.00,8.27,-6.36,27.47,-3.94,0.98
497256,14.47,0.25,3345,0.00,0.00,16,44.34,44.00,8.27,-6.32,27.47,-3.94,0.98
497447,14.70,0.26,3340,0.00,0.00,16,44.34,44.00,8.42,-6.28,27.47,-3.94,0.98
497637,14.70,0.24,3342,0.00,0.00,16,44.34,44.00,8.42,-6.27,27.99,-3.94,0.98
497828,14.59,0.24,3344,0.00,0.00,16,44.34,44.00,8.42,-6.21,28.42,-3.94,0.98
498019,14.81,0.26,3321,0.00,0.00,16,44.34,44.00,8.42,-6.21,28.42,-3.35,1.00
498210,14.47,0.26,3321,0.00,0.00,16,44.34,44.00,8.56,-6.07,28.85,-3.35,1.00
498403,14.70,0.27,3321,0.00,0.00,16,44.34,44.00,8.71,-5.92,29.82,-3.35,1.00
498596,14.70,0.27,3324,0.00,0.00,16,44.34,44.00,8.85,-5.82,30.05,-3.35,1.00
498783,14.70,0.27,3326,0.00,0.00,16,44.34,44.00,8.85,-5.76,29.93,-3.35,1.00
498978,14.59,0.27,3321,0.00,0.00,16,44.34,44.00,8.85,-5.82,29.93,-3.35,1.00
499166,14.59,0.25,3327,0.00,0.00,16,44.34,44.00,8.85,-5.82,29.37,-3.35,1.00
499358,14.59,0.27,3346,0.00,0.00,16,44.34,44.00,8.85,-5.76,30.27,-3.35,1.00
499551,14.47,0.27,3324,0.00,0.00,16,44.34,44.00,8.85,-5.78,30.38,-3.35,1.00
499740,14.70,0.27,3326,0.00,0.00,16,44.34,44.00,8.85,-5.80,29.82,-3.35,1.00
499931,14.70,0.28,3330,0.00,0.00,16,44.34,44.00,8.85,-5.76,30.16,-3.35,1.04
500123,14.81,0.38,3333,0.00,0.00,16,40.12,41.00,11.03,-3.44,41.56,1.57,1.16
500314,14.24,0.39,3345,0.00,0.00,16,40.12,39.50,11.75,-3.02,43.37,1.57,1.14
500503,14.70,0.38,3344,0.00,0.00,16,40.12,40.00,11.75,-2.88,43.65,0.97,1.12
500696,14.59,0.38,3348,0.00,0.00,16,40.47,40.50,11.61,-3.07,41.97,0.35,1.10
500886,14.81,0.38,3356,0.00,0.00,16,40.47,40.50,11.75,-3.02,41.97,0.35,1.10
501080,14.81,0.37,3362,0.00,0.00,16,40.82,40.50,11.61,-3.09,41.71,0.35,1.08
501269,14.70,0.36,3364,0.00,0.00,16,41.88,41.50,11.32,-3.40,40.31,-0.89,1.08
501461,14.81,0.35,3375,0.00,0.00,16,41.88,42.00,11.17,-3.50,40.17,-0.89,1.04
501653,14.70,0.31,3370,0.00,0.00,16,42.93,42.50,10.74,-4.18,35.06,-2.11,1.02
501842,14.81,0.30,3395,0.00,0.00,16,43.63,43.50,10.01,-4.80,33.83,-2.73,1.02
502034,14.81,0.29,3402,0.00,0.00,16,43.63,43.50,9.87,-4.95,33.10,-2.73,1.02
502226,14.81,0.28,3392,0.00,0.00,16,43.98,43.50,9.58,-5.18,32.40,-2.73,1.00
502416,14.59,0.28,3396,0.00,0.00,16,43.98,43.50,9.43,-5.32,31.95,-2.73,1.02
502611,14.70,0.29,3380,0.00,0.00,16,43.98,43.50,9.43,-5.22,32.62,-2.73,1.02
502802,14.59,0.29,3386,0.00,0.00,16,43.63,43.50,9.58,-5.16,33.46,-2.11,1.02
502991,14.47,0.28,3389,0.00,0.00,16,44.34,43.50,9.29,-5.47,31.39,-2.73,1.00
503183,14.81,0.27,3383,0.00,0.00,16,44.34,44.00,9.00,-5.65,30.83,-2.73,1.00
503372,14.70,0.28,3406,0.00,0.00,16,43.98,43.50,9.14,-5.53,31.61,-2.73,1.02
503565,14.47,0.28,3409,0.00,0.00,16,43.98,43.50,9.29,-5.41,32.07,-2.73,1.02
503757,14.59,0.28,3407,0.00,0.00,16,43.98,43.50,9.29,-5.39,32.28,-2.73,1.02
503947,14.47,0.28,3390,0.00,0.00,16,43.98,43.50,9.29,-5.38,31.95,-2.73,1.02
504141,14.59,0.29,3389,0.00,0.00,16,43.63,43.50,9.29,-5.38,32.97,-2.73,1.02
504334,14.59,0.29,3412,0.00,0.00,16,43.63,43.50,9.43,-5.24,32.97,-2.11,1.04
504524,14.59,0.30,3410,0.00,0.00,16,43.63,43.50,9.58,-5.07,33.59,-2.11,1.04
504716,14.81,0.31,3417,0.00,0.00,16,43.28,43.00,9.87,-4.87,35.19,-1.49,1.04
504907,14.70,0.30,3396,0.00,0.00,16,43.63,43.50,9.72,-4.99,34.20,-1.49,1.04
505098,14.59,0.29,3400,0.00,0.00,16,43.63,43.50,9.58,-5.10,32.17,-2.11,1.02
505288,14.93,0.29,3396,0.00,0.00,16,43.63,43.50,9.58,-5.10,32.97,-2.11,1.02
505482,14.59,0.29,3418,0.00,0.00,16,43.63,43.50,9.58,-5.10,33.47,-2.11,1.04
505674,14.70,0.29,3418,0.00,0.00,16,43.98,43.50,9.58,-5.10,33.83,-2.11,1.04
505866,14.70,0.30,3424,0.00,0.00,16,43.63,43.50,9.58,-5.10,33.47,-2.11,1.04
506056,14.59,0.30,3410,0.00,0.00,16,43.63,43.50,9.58,-5.09,33.59,-2.11,1.04
506251,14.70,0.30,3400,0.00,0.00,16,43.63,43.50,9.58,-5.09,33.47,-2.11,1.04
506439,14.70,0.29,3412,0.00,0.00,16,43.63,43.50,9.58,-5.07,33.59,-2.11,1.04
506631,14.47,0.30,3423,0.00,0.00,16,43.63,43.50,9.72,-5.01,33.71,-2.11,1.04
506825,14.70,0.30,3409,0.00,0.00,16,43.63,43.50,9.72,-4.99,33.59,-2.11,1.04
507015,14.70,0.30,3409,0.00,0.00,16,43.63,43.50,9.72,-4.99,34.20,-2.11,1.04
507208,14.59,0.30,3431,0.00,0.00,16,43.63,43.50,9.72,-4.97,34.33,-2.11,1.04
507398,14.59,0.29,3436,0.00,0.00,16,43.63,43.50,9.72,-4.97,34.20,-2.11,1.04
507591,14.81,0.30,3434,0.00,0.00,16,43.63,43.50,9.72,-4.97,34.45,-2.11,1.04
507781,14.47,0.30,3415,0.00,0.00,16,43.63,43.50,9.72,-4.93,33.71,-2.11,1.04
507976,14.70,0.30,3417,0.00,0.00,16,43.63,43.50,9.72,-4.97,34.34,-2.11,1.04
508163,14.59,0.30,3442,0.00,0.00,16,43.63,43.50,9.72,-4.97,34.58,-2.11,1.04
508355,14.70,0.30,3438,0.00,0.00,16,43.63,43.50,9.72,-4.99,34.33,-2.11,1.04
508547,14.70,0.31,3424,0.00,0.00,16,43.63,43.50,9.72,-5.01,34.08,-2.11,1.04
508738,14.59,0.30,3423,0.00,0.00,16,43.63,43.50,9.58,-5.05,33.83,-2.11,1.04
508929,14.59,0.31,3446,0.00,0.00,16,43.63,43.50,9.72,-5.07,33.96,-2.11,1.04
509122,14.59,0.30,3448,0.00,0.00,16,43.63,43.50,9.58,-5.14,33.72,-2.11,1.04
509315,14.59,0.29,3424,0.00,0.00,16,43.63,43.50,9.58,-5.16,33.59,-2.11,1.02
509505,14.70,0.29,3446,0.00,0.00,16,43.98,43.50,9.43,-5.20,33.22,-2.11,1.02
509696,14.59,0.29,3451,0.00,0.00,16,43.63,43.50,9.43,-5.22,32.87,-2.11,1.02
509887,14.70,0.29,3429,0.00,0.00,16,43.98,43.50,9.43,-5.28,32.97,-2.11,1.02
510081,14.47,0.28,3448,0.00,0.00,16,43.98,43.50,9.29,-5.36,32.73,-2.73,1.02
510271,14.59,0.29,3456,0.00,0.00,16,43.98,43.50,9.29,-5.39,32.51,-2.73,1.02
510462,14.70,0.28,3437,0.00,0.00,16,43.98,43.50,9.29,-5.41,32.40,-2.73,1.02
510653,14.70,0.28,3436,0.00,0.00,16,44.34,43.50,9.29,-5.45,31.84,-2.73,1.02
510843,14.70,0.27,3454,0.00,0.00,16,43.98,44.00,9.14,-5.55,31.84,-2.73,1.02
511036,14.36,0.27,3456,0.00,0.00,16,44.34,44.00,9.14,-5.57,31.84,-2.73,1.02
511226,14.81,0.28,3437,0.00,0.00,16,44.34,44.00,9.14,-5.61,31.84,-2.73,1.02
511419,14.47,0.27,3456,0.00,0.00,16,44.34,44.00,9.00,-5.67,31.62,-2.73,1.00
511608,14.70,0.27,3448,0.00,0.00,16,44.34,44.00,9.00,-5.74,30.49,-2.73,1.00
511798,14.81,0.27,3436,0.00,0.00,16,44.34,44.00,9.00,-5.76,30.72,-2.73,1.00
511990,14.59,0.27,3453,0.00,0.00,16,44.34,44.00,8.85,-5.78,30.72,-2.73,1.00
512182,14.81,0.27,3454,0.00,0.00,16,44.34,44.00,8.85,-5.78,30.93,-2.73,1.00
512374,14.47,0.27,3434,0.00,0.00,16,44.34,44.00,8.85,-5.78,31.06,-2.73,1.00
512566,14.70,0.27,3434,0.00,0.00,16,44.34,44.00,8.85,-5.82,31.06,-2.73,1.00
512755,14.70,0.27,3446,0.00,0.00,16,44.34,44.00,8.85,-5.82,30.49,-2.73,1.00
512950,14.81,0.27,3431,0.00,0.00,16,44.34,44.00,8.85,-5.82,30.60,-2.73,1.00
513137,14.70,0.27,3431,0.00,0.00,16,44.34,44.00,8.85,-5.78,31.50,-2.73,1.00
513331,14.47,0.27,3450,0.00,0.00,16,44.34,44.00,8.85,-5.82,31.05,-2.73,1.00
513524,14.70,0.27,3446,0.00,0.00,16,44.34,44.00,8.85,-5.78,30.72,-2.73,1.00
513715,14.70,0.27,3431,0.00,0.00,16,44.34,44.00,8.85,-5.76,31.17,-2.73,1.00
513905,14.47,0.27,3424,0.00,0.00,16,44.34,43.50,8.85,-5.78,31.17,-2.73,1.00
514096,14.47,0.27,3445,0.00,0.00,16,44.34,43.50,9.00,-5.76,30.16,-2.73,1.00
514287,14.59,0.27,3424,0.00,0.00,16,44.34,43.50,9.00,-5.78,31.16,-2.73,1.02
514479,14.59,0.28,3424,0.00,0.00,16,44.34,43.50,9.00,-5.69,31.73,-2.73,1.02
514671,14.36,0.20,3431,0.00,0.00,16,43.98,43.50,7.40,-7.68,20.92,-4.25,0.84
514863,12.98,0.15,3423,0.00,0.00,16,41.17,40.50,6.24,-8.59,16.81,-4.25,0.84
515054,15.73,0.16,3407,0.00,0.00,16,40.47,41.00,5.95,-8.95,17.33,-4.25,0.70
515243,14.81,0.11,3394,0.00,0.00,16,34.49,37.00,4.35,-10.48,11.88,-4.25,0.68
515434,14.59,0.13,3398,0.00,0.00,16,39.41,38.00,4.21,-10.48,13.21,-4.25,0.74
515626,14.01,0.13,3400,0.00,0.00,16,39.41,39.00,4.35,-10.33,14.60,-4.25,0.74
515819,11.60,0.13,3378,0.00,0.00,16,39.41,39.00,4.50,-10.15,14.40,-4.25,0.76
516006,14.36,0.12,3380,0.00,0.00,16,39.41,39.00,4.93,-9.75,14.47,-4.25,0.82
516201,17.80,0.15,3378,0.00,0.00,16,40.82,39.00,5.37,-9.30,16.00,-4.25,0.84
516391,15.62,0.16,3372,0.00,0.00,16,41.88,41.00,5.66,-8.86,18.10,-4.25,0.86
516581,14.47,0.17,3344,0.00,0.00,16,42.58,41.50,6.09,-8.59,19.42,-4.25,0.88
516773,14.81,0.19,3342,0.00,0.00,16,43.63,41.50,6.53,-8.14,18.87,-4.25,0.90
516965,14.93,0.19,3346,0.00,0.00,16,43.98,43.00,6.67,-7.93,21.00,-4.25,0.92
517156,15.04,0.21,3346,0.00,0.00,16,44.34,43.50,6.96,-7.64,23.06,-4.25,0.94
517347,14.47,0.23,3346,0.00,0.00,16,44.34,43.50,7.55,-7.10,25.20,-4.25,0.98
517539,14.59,0.24,3339,0.00,0.00,16,44.34,43.50,7.84,-6.81,26.42,-3.94,0.98
517731,14.36,0.25,3340,0.00,0.00,16,44.34,43.50,8.13,-6.50,27.36,-3.94,1.00
517922,14.70,0.27,3338,0.00,0.00,16,44.34,43.50,8.56,-6.03,29.93,-2.73,1.02
518111,14.70,0.28,3318,0.00,0.00,16,44.34,43.50,8.85,-5.84,29.93,-2.73,1.02
518308,14.59,0.29,3320,0.00,0.00,16,43.98,43.50,9.14,-5.57,31.73,-2.11,1.04
518496,14.59,0.29,3318,0.00,0.00,16,43.98,43.00,9.43,-5.32,31.72,-2.11,1.04
518687,14.81,0.30,3323,0.00,0.00,16,43.63,43.00,9.58,-5.14,33.22,-1.49,1.04
518878,14.70,0.30,3340,0.00,0.00,16,43.28,42.50,9.72,-4.91,33.72,-1.49,1.04
519070,14.59,0.30,3323,0.00,0.00,16,43.28,42.50,9.87,-4.78,34.58,-1.49,1.06
519260,14.59,0.32,3326,0.00,0.00,16,42.93,42.50,10.01,-4.60,35.06,-1.49,1.06
519455,14.59,0.32,3323,0.00,0.00,16,43.28,42.50,10.01,-4.64,34.94,-1.49,1.04
519647,14.70,0.32,3330,0.00,0.00,16,42.93,42.50,10.01,-4.62,34.94,-1.49,1.04
519836,14.70,0.31,3327,0.00,0.00,16,43.28,42.50,10.16,-4.64,34.70,-1.49,1.04
520029,14.70,0.31,3332,0.00,0.00,16,43.28,42.50,10.01,-4.68,34.83,-1.49,1.04
520218,14.59,0.31,3335,0.00,0.00,16,43.28,42.50,9.87,-4.80,33.96,-2.11,1.04
520410,14.70,0.31,3352,0.00,0.00,16,43.28,43.00,9.87,-4.81,33.96,-2.11,1.04
520601,14.70,0.31,3354,0.00,0.00,16,43.28,43.50,9.87,-4.85,33.83,-2.11,1.04
520793,14.70,0.30,3356,0.00,0.00,16,43.63,43.50,9.87,-4.87,33.83,-2.11,1.04
520986,14.70,0.29,3354,0.00,0.00,16,43.63,43.50,9.87,-4.89,33.72,-2.11,1.02
521176,14.81,0.31,3354,0.00,0.00,16,43.63,43.50,9.72,-4.99,33.47,-2.11,1.02
521366,14.59,0.30,3340,0.00,0.00,16,43.63,43.50,9.72,-5.01,32.97,-2.11,1.02
521557,14.70,0.28,3340,0.00,0.00,16,43.63,43.50,9.72,-5.03,32.97,-2.11,1.02
521748,14.59,0.29,3338,0.00,0.00,16,43.98,43.50,9.58,-5.14,32.51,-2.73,1.02
521943,14.59,0.29,3344,0.00,0.00,16,43.98,43.50,9.43,-5.18,32.28,-2.73,1.02
522132,14.70,0.29,3336,0.00,0.00,16,43.98,43.50,9.43,-5.20,32.18,-2.73,1.02
522322,14.59,0.29,3342,0.00,0.00,16,43.98,43.50,9.43,-5.24,31.50,-2.73,1.02
522514,14.70,0.28,3345,0.00,0.00,16,43.98,43.50,9.43,-5.22,32.07,-2.73,1.02
522704,14.70,0.29,3340,0.00,0.00,16,43.63,43.50,9.43,-5.24,32.17,-2.73,1.02
522896,14.59,0.29,3340,0.00,0.00,16,43.63,43.50,9.43,-5.24,32.17,-2.73,1.02
523086,14.59,0.29,3344,0.00,0.00,16,43.98,43.50,9.43,-5.26,32.06,-2.73,1.02
523281,14.81,0.28,3358,0.00,0.00,16,43.98,43.50,9.43,-5.26,31.62,-2.73,1.02
523469,14.70,0.29,3363,0.00,0.00,16,43.63,43.50,9.43,-5.28,31.95,-2.73,1.02
523662,14.36,0.29,3363,0.00,0.00,16,43.98,43.50,9.43,-5.26,32.29,-2.73,1.02
523851,14.70,0.29,3340,0.00,0.00,16,43.98,43.50,9.43,-5.26,32.18,-2.73,1.02
524043,14.59,0.29,3342,0.00,0.00,16,43.98,43.50,9.43,-5.30,32.17,-2.73,1.02
524234,14.59,0.29,3344,0.00,0.00,16,43.98,43.50,9.43,-5.28,32.17,-2.73,1.02
524426,14.70,0.29,3344,0.00,0.00,16,43.98,43.50,9.43,-5.28,32.06,-2.73,1.02
524618,14.59,0.29,3342,0.00,0.00,16,43.98,43.50,9.43,-5.30,31.95,-2.73,1.02
524807,14.70,0.29,3346,0.00,0.00,16,43.63,43.50,9.43,-5.28,32.62,-2.73,1.02
525000,14.47,0.29,3348,0.00,0.00,16,43.98,43.50,9.43,-5.28,31.49,-2.73,1.02
525192,14.81,0.29,3346,0.00,0.00,16,43.98,43.50,9.43,-5.30,32.18,-2.73,1.02
525381,14.70,0.29,3350,0.00,0.00,16,43.98,43.50,9.43,-5.28,32.29,-2.73,1.02
525571,14.59,0.29,3345,0.00,0.00,16,43.63,43.50,9.43,-5.28,32.17,-2.73,1.02
525763,14.59,0.29,3348,0.00,0.00,16,43.98,43.50,9.43,-5.26,32.07,-2.73,1.02
525955,14.59,0.29,3370,0.00,0.00,16,43.98,43.50,9.43,-5.30,32.40,-2.73,1.02
526149,14.59,0.27,3366,0.00,0.00,16,43.98,44.00,9.43,-5.30,31.27,-2.73,1.02
526336,14.81,0.29,3370,0.00,0.00,16,43.98,43.50,9.43,-5.30,32.17,-2.73,1.02
526529,14.70,0.29,3372,0.00,0.00,16,43.98,43.50,9.43,-5.34,32.17,-2.73,1.02
526721,14.47,0.28,3368,0.00,0.00,16,43.98,43.50,9.29,-5.38,31.95,-2.73,1.02
526911,14.59,0.28,3372,0.00,0.00,16,43.98,43.50,9.29,-5.39,31.49,-2.73,1.02
527106,14.59,0.28,3372,0.00,0.00,16,43.98,43.50,9.29,-5.45,31.60,-2.73,1.02
527294,14.59,0.28,3368,0.00,0.00,16,43.98,43.50,9.29,-5.45,31.17,-2.73,1.02
527484,14.70,0.27,3375,0.00,0.00,16,44.34,43.50,9.14,-5.47,31.05,-2.73,1.02
527677,14.59,0.28,3372,0.00,0.00,16,44.34,43.50,9.14,-5.57,31.05,-2.73,1.00
527868,14.59,0.27,3369,0.00,0.00,16,44.34,44.00,9.14,-5.61,31.05,-2.73,1.00
528060,14.59,0.28,3375,0.00,0.00,16,44.34,44.00,9.14,-5.63,30.94,-2.73,1.00
528251,14.59,0.27,3370,0.00,0.00,16,44.34,44.00,9.00,-5.63,30.72,-2.73,1.00
528442,14.59,0.27,3350,0.00,0.00,16,44.34,44.00,9.00,-5.74,30.26,-3.35,1.00
528635,14.59,0.27,3354,0.00,0.00,16,44.34,44.00,9.00,-5.78,30.16,-3.35,1.00
528823,14.47,0.27,3352,0.00,0.00,16,44.34,44.00,8.85,-5.78,30.26,-3.35,1.00
529019,14.70,0.28,3351,0.00,0.00,16,44.34,44.00,8.85,-5.84,29.60,-3.35,1.00
529208,14.93,0.26,3352,0.00,0.00,16,44.34,44.00,8.85,-5.86,29.59,-3.35,1.00
