Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F)
248042,14.10,0.34,2521,0.00,0.00,16,43.28,43.00,29.16,0.04,1.08,187
248229,14.07,0.34,2658,0.00,0.00,16,42.93,42.50,30.38,-0.27,1.06,187
248401,13.96,0.32,2820,0.00,0.00,16,42.93,42.50,30.60,-2.11,1.00,187
248589,12.78,0.26,2899,0.00,0.00,16,44.34,43.50,24.90,-4.25,0.84,187
248776,11.56,0.17,2947,0.00,0.00,16,27.11,31.50,14.40,-4.25,0.76,187
248948,11.29,0.12,2889,0.00,0.00,16,-3.83,-4.00,10.54,-4.25,0.68,187
249136,11.65,0.12,2952,0.00,0.00,16,-4.18,-5.00,11.88,-4.25,0.68,187
249323,12.17,0.12,2783,0.00,0.00,16,-8.05,-7.50,11.04,-4.25,0.64,187
249510,14.69,0.12,2784,0.00,0.00,16,-9.10,-9.50,11.15,-4.25,0.64,187
249698,22.47,0.18,2660,0.00,0.00,16,-1.37,-5.00,15.19,-3.94,0.82,187
249870,15.77,0.12,2645,0.00,0.00,16,-8.75,-8.50,8.56,-3.94,0.64,187
252725,13.54,0.33,2925,0.00,0.00,16,42.58,42.50,32.28,-0.89,1.08,187
252912,13.51,0.33,3002,0.00,0.00,16,42.93,42.50,32.97,-0.89,1.06,187
253084,13.74,0.31,3156,0.00,0.00,16,43.28,43.00,33.10,-0.89,1.06,187
253272,13.36,0.29,3276,0.00,0.00,16,43.63,43.00,26.84,-2.73,0.70,187
253459,11.26,0.11,3047,0.00,0.00,16,-9.80,-2.00,8.27,-4.25,0.64,187
253631,13.18,0.14,2825,0.00,0.00,16,-9.10,-8.50,11.99,-4.25,0.64,187
253818,15.96,0.14,2455,0.00,0.00,16,-9.10,-9.50,11.15,-3.35,0.64,187
254006,23.75,0.14,2122,0.00,0.00,16,3.91,3.50,9.93,-2.73,0.64,187
254178,22.98,0.14,1827,0.00,0.00,16,4.26,3.50,8.27,-1.49,0.64,187
254365,23.56,0.15,1521,0.00,0.00,16,6.37,6.00,8.14,-1.49,0.64,187
254553,23.57,0.16,1309,0.00,0.00,16,7.42,15.50,6.55,-1.49,0.64,187
254725,23.87,0.14,1278,0.00,0.00,16,7.42,9.50,5.78,-1.49,0.64,187
254912,23.75,0.16,1265,0.00,0.00,16,8.12,10.50,6.84,-1.49,0.72,187
255084,20.88,0.20,1367,0.00,0.00,16,13.40,11.50,8.91,-1.49,0.76,187
255272,14.44,0.19,1619,0.00,0.00,16,26.05,22.00,10.33,-1.49,0.84,187
255459,13.96,0.21,1981,0.00,0.00,16,37.30,37.50,13.77,-1.49,0.86,187
255631,14.48,0.23,1952,0.00,0.00,16,37.66,37.50,14.98,-1.49,0.88,187
255818,14.18,0.25,1854,0.00,0.00,16,35.55,35.50,15.41,-1.49,0.88,187
256006,14.41,0.24,1904,0.00,0.00,16,36.60,36.50,15.19,-1.49,0.88,187
256193,14.49,0.24,1941,0.00,0.00,16,37.30,37.50,15.55,-1.49,0.88,187
256365,14.56,0.23,1967,0.00,0.00,16,38.01,37.50,14.66,-1.49,0.76,187
256553,14.08,0.15,1982,0.00,0.00,16,34.84,36.00,7.54,-1.49,0.74,187
256740,12.56,0.12,1980,0.00,0.00,16,33.09,33.00,7.74,-1.49,0.74,187
256928,13.24,0.12,1965,0.00,0.00,16,32.73,32.00,7.65,-1.49,0.74,187
257115,14.62,0.13,1974,0.00,0.00,16,33.09,33.00,8.06,-1.49,0.76,187
257287,15.51,0.15,1986,0.00,0.00,16,34.14,34.00,9.21,-1.49,0.80,187
257474,15.17,0.17,2006,0.00,0.00,16,35.90,35.50,11.25,-1.49,0.82,187
257662,13.91,0.18,1992,0.00,0.00,16,36.60,36.00,12.26,-1.49,0.84,187
260467,13.67,0.20,2290,0.00,0.00,16,39.06,34.00,15.06,-2.73,0.84,187
260639,13.56,0.20,2299,0.00,0.00,16,38.36,35.00,14.28,-2.73,0.84,187
260826,13.86,0.19,2319,0.00,0.00,16,38.71,37.50,14.92,-2.73,0.84,187
261018,13.96,0.19,2352,0.00,0.00,16,34.84,34.50,14.40,-2.73,0.84,187
261190,13.94,0.19,2353,0.00,0.00,16,38.01,35.00,14.85,-2.73,0.84,187
261378,14.19,0.19,2376,0.00,0.00,16,36.95,36.00,14.85,-3.04,0.84,187
261565,13.67,0.17,2390,0.00,0.00,16,38.71,40.50,15.70,-3.04,0.84,187
261742,13.67,0.20,2418,0.00,0.00,16,39.06,39.00,15.63,-3.04,0.84,187
261929,13.15,0.18,2418,0.00,0.00,16,35.20,40.50,15.11,-3.04,0.82,187
262101,13.61,0.19,2441,0.00,0.00,16,35.90,36.50,15.55,-3.04,0.82,187
262289,12.97,0.19,2454,0.00,0.00,16,35.20,36.50,15.55,-3.35,0.82,187
262476,13.30,0.19,2488,0.00,0.00,16,30.62,31.00,14.79,-3.35,0.82,187
262648,13.70,0.19,2492,0.00,0.00,16,34.14,34.00,15.40,-3.35,0.82,187
262836,13.48,0.19,2512,0.00,0.00,16,35.20,33.50,15.55,-3.35,0.82,187
263007,13.28,0.18,2506,0.00,0.00,16,35.55,33.00,15.25,-3.35,0.82,187
263195,13.19,0.18,2527,0.00,0.00,16,30.27,32.50,14.47,-3.35,0.80,187
263382,13.29,0.16,2519,0.00,0.00,16,21.84,22.00,13.78,-3.35,0.80,187
263570,13.54,0.16,2502,0.00,0.00,16,22.89,22.50,13.84,-3.64,0.80,187
263742,13.47,0.16,2523,0.00,0.00,16,22.19,20.50,13.84,-3.64,0.80,187
263929,13.36,0.16,2548,0.00,0.00,16,19.73,20.50,13.84,-3.64,0.80,187
264101,13.26,0.16,2534,0.00,0.00,16,21.48,20.50,13.71,-3.35,0.78,187
264304,13.28,0.16,2531,0.00,0.00,16,17.97,15.50,13.32,-3.35,0.78,187
264476,13.44,0.16,2528,0.00,0.00,16,17.62,16.00,13.26,-3.35,0.78,187
264663,13.53,0.16,2510,0.00,0.00,16,19.73,18.00,13.45,-3.64,0.78,187
264835,13.65,0.16,2492,0.00,0.00,16,17.97,17.00,13.02,-3.35,0.78,187
265023,13.46,0.15,2557,0.00,0.00,16,12.70,15.50,13.13,-3.35,0.78,189
265210,13.55,0.16,2494,0.00,0.00,16,16.91,16.50,12.96,-3.35,0.78,189
265382,13.07,0.16,2465,0.00,0.00,16,17.27,7.00,12.96,-3.35,0.78,189
268215,13.58,0.32,2735,0.00,0.00,16,42.93,42.50,29.71,-1.80,1.04,189
268402,13.54,0.33,2795,0.00,0.00,16,42.93,42.50,30.49,-1.80,1.02,189
268574,13.41,0.32,2840,0.00,0.00,16,42.93,42.50,30.27,-2.11,1.02,189
268762,13.55,0.32,2870,0.00,0.00,16,43.28,43.00,30.16,-2.73,1.02,189
268934,13.41,0.29,2936,0.00,0.00,16,43.63,43.50,27.26,-2.73,0.94,189
269121,12.59,0.23,2976,0.00,0.00,16,44.34,44.00,20.40,-4.25,0.84,189
269309,12.04,0.17,2971,0.00,0.00,16,25.35,36.50,15.92,-4.25,0.78,189
269496,11.79,0.13,2970,0.00,0.00,16,1.45,7.00,13.04,-4.25,0.74,189
269668,12.40,0.12,2958,0.00,0.00,16,-5.23,-3.50,12.10,-4.25,0.70,189
269855,12.72,0.11,2916,0.00,0.00,16,-10.16,-10.50,10.64,-4.25,0.64,189
270027,14.30,0.12,2856,0.00,0.00,16,-9.10,-9.50,11.46,-4.25,0.68,189
270215,18.04,0.12,2838,0.00,0.00,16,-9.10,-9.50,12.31,-4.25,0.64,189
270402,24.35,0.12,2827,0.00,0.00,16,-9.10,-9.50,10.94,-4.25,0.68,189
270574,23.66,0.11,2770,0.00,0.00,16,-9.10,-9.50,10.54,-4.25,0.64,189
270762,23.50,0.11,2736,0.00,0.00,16,-9.10,-9.50,10.17,-4.25,0.80,189
270949,23.73,0.11,2685,0.00,0.00,16,-9.10,-6.00,7.21,-4.25,0.64,189
271136,15.83,0.11,2696,0.00,0.00,16,-9.10,-9.50,9.39,-3.94,0.64,189
271308,19.02,0.11,2661,0.00,0.00,16,-9.10,-9.50,9.56,-3.94,0.64,189
271496,22.97,0.14,2610,0.00,0.00,16,-7.70,-8.00,12.15,-3.94,0.64,189
271683,23.08,0.11,2600,0.00,0.00,16,-9.10,-9.50,9.31,-3.64,0.64,189
271855,21.39,0.11,2540,0.00,0.00,16,-9.10,-9.50,9.44,-3.64,0.64,189
272043,21.87,0.10,2543,0.00,0.00,16,-9.10,-9.50,9.13,-3.64,0.64,189
272230,22.97,0.11,2488,0.00,0.00,16,-9.10,-9.50,9.13,-3.35,0.66,189
272407,23.66,0.13,2462,0.00,0.00,16,-9.10,-9.50,10.43,-3.35,0.68,189
272597,23.75,0.12,2422,0.00,0.00,16,-8.75,-9.50,9.88,-3.04,0.70,189
272769,23.48,0.13,2395,0.00,0.00,16,-5.94,-6.50,10.49,-3.04,0.74,189
272946,16.12,0.14,2383,0.00,0.00,16,2.85,2.00,11.25,-3.04,0.76,189
273133,13.36,0.14,2361,0.00,0.00,16,10.59,10.50,11.29,-3.04,0.76,189
276100,13.78,0.18,2386,0.00,0.00,16,28.16,27.00,13.58,-3.04,0.82,189
276273,14.15,0.18,2420,0.00,0.00,16,32.03,32.00,14.66,-3.04,0.82,189
276460,13.57,0.19,2412,0.00,0.00,16,34.84,34.00,14.92,-3.04,0.82,189
276647,13.37,0.19,2416,0.00,0.00,16,36.95,35.00,14.98,-3.04,0.84,189
276819,13.33,0.22,2452,0.00,0.00,16,43.63,42.50,16.58,-3.04,0.88,189
277008,13.33,0.25,2477,0.00,0.00,16,44.69,44.00,19.58,-3.35,0.92,189
277196,13.69,0.28,2496,0.00,0.00,16,45.04,45.00,23.25,-3.35,0.96,189
277368,13.88,0.28,2518,0.00,0.00,16,45.04,45.00,23.63,-3.04,0.98,189
277555,14.14,0.28,2585,0.00,0.00,16,44.69,45.00,23.63,-3.04,0.98,189
277743,14.41,0.29,2591,0.00,0.00,16,44.69,44.00,25.49,-3.04,0.98,189
277930,14.09,0.29,2651,0.00,0.00,16,44.34,43.50,26.20,-2.73,1.00,189
278105,13.59,0.30,2693,0.00,0.00,16,43.98,43.50,26.62,-2.73,0.98,189
278293,13.31,0.30,2738,0.00,0.00,16,43.63,43.50,26.83,-3.04,0.98,189
278465,13.45,0.30,2771,0.00,0.00,16,43.63,43.50,27.68,-3.04,0.98,189
278652,13.23,0.29,2817,0.00,0.00,16,43.98,43.50,27.25,-3.04,0.98,189
278840,13.52,0.29,2849,0.00,0.00,16,43.98,43.50,26.52,-3.94,0.96,189
279012,13.63,0.27,2876,0.00,0.00,16,44.34,44.00,26.42,-4.25,0.96,189
279199,13.65,0.26,2927,0.00,0.00,16,44.34,44.00,25.20,-4.25,0.94,189
279386,13.52,0.25,2938,0.00,0.00,16,44.34,44.00,25.01,-4.25,0.92,189
279558,13.03,0.24,2975,0.00,0.00,16,44.34,44.00,23.25,-4.25,0.90,189
279747,13.40,0.23,3004,0.00,0.00,16,44.34,44.00,22.41,-4.25,0.90,189
279934,13.26,0.20,3023,0.00,0.00,16,43.28,44.00,17.72,-4.25,0.78,189
280106,12.08,0.14,2976,0.00,0.00,16,10.23,15.50,13.64,-4.25,0.74,189
280293,11.99,0.12,2952,0.00,0.00,16,-7.34,-7.00,10.99,-4.25,0.72,189
280481,12.42,0.12,2941,0.00,0.00,16,-5.23,-6.00,11.82,-4.25,0.68,189
280653,12.65,0.11,2891,0.00,0.00,16,-10.16,-6.00,10.13,-4.25,0.68,189
280840,14.90,0.11,2866,0.00,0.00,16,-10.16,-10.50,10.28,-4.25,0.64,189
281028,21.70,0.11,2835,0.00,0.00,16,-9.10,-9.50,10.49,-4.25,0.64,189
283832,13.45,0.11,2610,0.00,0.00,16,-10.16,-7.00,7.86,-3.94,0.64,189
284020,14.25,0.11,2573,0.00,0.00,16,-10.16,-10.50,9.40,-3.64,0.64,189
284192,18.45,0.11,2526,0.00,0.00,16,-9.10,-9.50,9.09,-3.35,0.64,189
284379,24.55,0.11,2472,0.00,0.00,16,-9.10,-9.50,9.13,-3.35,0.64,189
284566,23.74,0.13,2454,0.00,0.00,16,-9.10,-9.50,8.36,-3.35,0.74,189
284738,23.66,0.10,2402,0.00,0.00,16,-8.75,-9.50,8.36,-3.04,0.64,189
284926,22.39,0.11,2390,0.00,0.00,16,-8.05,-8.50,8.78,-3.04,0.64,189
285113,22.40,0.10,2327,0.00,0.00,16,-1.72,-3.50,8.02,-2.73,0.64,189
285285,23.30,0.10,2308,0.00,0.00,16,2.15,1.50,7.70,-2.73,0.64,189
285473,24.24,0.09,2286,0.00,0.00,16,3.55,3.50,7.17,-2.73,0.76,189
285660,23.85,0.12,2285,0.00,0.00,16,3.91,5.00,7.23,-2.42,0.64,189
285832,23.54,0.09,2222,0.00,0.00,16,3.55,3.50,6.55,-2.42,0.64,189
286020,21.02,0.10,2185,0.00,0.00,16,3.20,3.00,7.03,-2.11,0.64,189
286207,20.90,0.10,2144,0.00,0.00,16,3.20,3.00,6.84,-2.11,0.64,189
286379,23.07,0.10,2099,0.00,0.00,16,2.85,2.50,6.81,-2.11,0.64,189
286566,23.54,0.10,2059,0.00,0.00,16,2.85,2.50,6.70,-1.80,0.64,189
286754,23.60,0.09,2046,0.00,0.00,16,2.85,2.50,6.37,-1.80,0.64,189
286926,23.96,0.11,2015,0.00,0.00,16,2.85,2.50,7.46,-1.80,0.68,189
287114,24.34,0.11,1962,0.00,0.00,16,2.85,2.50,7.10,-1.49,0.68,189
287301,24.18,0.11,1892,0.00,0.00,16,3.55,3.50,6.99,-1.49,0.68,189
287473,23.94,0.11,1878,0.00,0.00,16,3.55,3.50,6.81,-1.49,0.68,189
287661,24.16,0.11,1845,0.00,0.00,16,5.31,3.50,6.95,-1.49,0.68,189
287848,23.60,0.10,1820,0.00,0.00,16,10.94,9.50,6.44,-1.49,0.70,189
288036,23.39,0.11,1808,0.00,0.00,16,16.56,15.50,6.26,-1.49,0.70,189
288208,20.87,0.11,1787,0.00,0.00,16,22.54,21.00,6.51,-1.49,0.70,189
288395,17.36,0.11,1798,0.00,0.00,16,28.16,28.00,6.48,-1.49,0.70,189
288582,15.55,0.10,1764,0.00,0.00,16,29.57,29.50,6.33,-1.49,0.70,189
288754,14.95,0.11,1790,0.00,0.00,16,29.57,29.00,6.59,-1.49,0.70,189
291623,14.53,0.10,1560,0.00,0.00,16,11.99,19.50,5.17,-1.49,0.64,189
291810,15.42,0.11,1360,0.00,0.00,16,6.72,14.50,5.10,-1.49,0.64,189
291982,17.12,0.13,1177,0.00,0.00,16,7.07,15.00,4.95,-1.49,0.64,189
292169,21.48,0.12,1220,0.00,0.00,16,7.07,13.50,4.79,-1.49,0.64,189
292357,19.65,0.11,1208,0.00,0.00,16,7.07,13.00,4.51,-1.49,0.64,189
292534,16.22,0.11,1196,0.00,0.00,16,7.07,13.00,4.53,-1.18,0.64,189
292725,15.11,0.11,1176,0.00,0.00,16,7.07,13.00,4.40,-1.18,0.64,189
292904,14.92,0.11,1151,0.00,0.00,16,7.07,14.00,4.24,-1.18,0.64,189
293091,14.65,0.12,1118,0.00,0.00,16,7.07,13.50,4.26,-1.18,0.64,189
293263,14.74,0.12,1120,0.00,0.00,16,7.07,14.00,4.38,-1.18,0.64,189
293451,14.67,0.11,1094,0.00,0.00,16,7.07,15.00,3.93,-1.18,0.64,189
293624,14.62,0.12,1060,0.00,0.00,16,7.42,15.50,4.07,-1.18,0.64,189
293812,14.78,0.12,1048,0.00,0.00,16,7.42,15.50,4.21,-1.18,0.64,189
293999,14.95,0.12,1058,0.00,0.00,16,7.42,14.00,4.07,-1.18,0.64,189
294186,15.13,0.12,1044,0.00,0.00,16,7.42,14.00,4.04,-1.18,0.64,189
294374,15.01,0.12,1017,0.00,0.00,16,7.42,15.00,4.04,-1.18,0.64,189
294546,14.93,0.12,1014,0.00,0.00,16,7.42,15.00,4.13,-1.18,0.64,189
294733,15.03,0.12,1014,0.00,0.00,16,7.42,13.50,4.13,-1.18,0.64,189
294905,15.08,0.12,1015,0.00,0.00,16,7.42,11.50,3.96,-1.18,0.64,189
295093,15.08,0.12,1002,0.00,0.00,16,7.42,12.00,4.04,-1.18,0.64,189
295280,14.74,0.12,1001,0.00,0.00,16,7.42,11.50,3.99,-1.18,0.64,189
295452,14.74,0.12,996,0.00,0.00,16,7.77,10.50,4.07,-1.18,0.64,189
295640,14.56,0.12,998,0.00,0.00,16,7.77,11.00,4.21,-1.18,0.64,189
295827,14.56,0.12,1002,0.00,0.00,16,7.77,9.50,4.18,-1.18,0.64,189
295999,14.35,0.12,1000,0.00,0.00,16,7.77,9.50,4.15,-1.18,0.64,189
296186,14.35,0.12,993,0.00,0.00,16,7.77,9.50,4.10,-1.18,0.64,189
296374,14.23,0.13,976,0.00,0.00,16,7.77,10.50,4.10,-1.18,0.64,189
296546,14.53,0.13,985,0.00,0.00,16,7.77,9.50,4.18,-1.18,0.64,189
299390,14.65,0.13,1004,0.00,0.00,16,7.77,7.00,4.46,-1.18,0.64,189
299562,14.79,0.13,1005,0.00,0.00,16,7.77,7.00,4.48,-1.18,0.64,189
299750,14.26,0.13,1006,0.00,0.00,16,7.77,7.00,4.48,-1.18,0.64,189
299937,14.81,0.13,1012,0.00,0.00,16,7.77,6.00,4.51,-1.18,0.64,189
300125,14.79,0.13,1001,0.00,0.00,16,7.77,8.00,4.48,-1.18,0.64,189
300298,14.84,0.13,1015,0.00,0.00,16,11.29,11.00,4.51,-1.18,0.64,189
300485,14.82,0.13,1035,0.00,0.00,16,11.29,8.50,4.40,-1.18,0.64,189
300672,14.79,0.13,1026,0.00,0.00,16,11.29,9.50,4.46,-1.18,0.64,189
300844,14.89,0.13,1020,0.00,0.00,16,11.29,10.50,4.46,-1.18,0.64,189
301032,14.84,0.13,1040,0.00,0.00,16,11.29,8.50,4.43,-1.18,0.64,189
301208,14.84,0.13,1031,0.00,0.00,16,11.29,10.50,4.40,-1.18,0.64,189
301395,14.87,0.13,1031,0.00,0.00,16,11.29,10.00,4.40,-1.18,0.64,189
301583,14.92,0.13,1043,0.00,0.00,16,11.29,9.50,4.35,-1.18,0.64,189
301755,14.87,0.12,1036,0.00,0.00,16,11.29,10.50,4.35,-1.18,0.64,189
301942,14.90,0.13,1042,0.00,0.00,16,11.29,9.50,4.35,-1.18,0.64,189
302129,14.84,0.13,1035,0.00,0.00,16,11.29,10.50,4.37,-1.18,0.64,189
302301,14.70,0.12,1037,0.00,0.00,16,11.29,10.50,4.37,-1.18,0.64,190
302489,14.74,0.12,1050,0.00,0.00,16,11.29,9.50,4.29,-1.18,0.64,190
302676,14.76,0.13,1030,0.00,0.00,16,11.29,11.50,4.29,-1.18,0.64,189
302848,14.73,0.12,1044,0.00,0.00,16,11.29,11.50,4.24,-1.18,0.64,189
303036,14.74,0.12,1039,0.00,0.00,16,11.29,10.50,4.24,-1.18,0.64,190
303223,15.13,0.12,1030,0.00,0.00,16,11.29,11.50,4.24,-1.18,0.64,190
303395,14.77,0.12,1034,0.00,0.00,16,11.29,11.00,4.24,-1.18,0.64,190
303582,14.65,0.12,1032,0.00,0.00,16,11.29,11.50,4.24,-1.18,0.64,190
303770,14.76,0.12,1022,0.00,0.00,16,11.29,12.00,4.15,-1.18,0.64,190
303957,14.67,0.12,1028,0.00,0.00,16,11.29,11.00,4.15,-1.18,0.64,190
304129,14.77,0.12,1026,0.00,0.00,16,11.29,11.00,4.18,-1.18,0.64,190
304317,14.72,0.12,1020,0.00,0.00,16,11.29,11.50,4.13,-1.18,0.64,190
307155,14.51,0.13,996,0.00,0.00,16,11.29,11.50,4.13,-1.18,0.64,190
307342,14.72,0.13,999,0.00,0.00,16,11.29,11.00,4.15,-1.18,0.64,190
307515,14.65,0.12,1001,0.00,0.00,16,11.29,10.50,4.10,-1.18,0.64,190
307702,14.72,0.13,994,0.00,0.00,16,11.29,11.50,4.18,-1.18,0.64,190
307889,14.62,0.12,1007,0.00,0.00,16,11.29,10.00,4.18,-1.18,0.64,190
308061,14.70,0.12,1018,0.00,0.00,16,11.29,9.00,4.18,-1.18,0.64,190
308249,14.62,0.12,1005,0.00,0.00,16,11.29,11.00,4.13,-1.18,0.64,190
308436,14.66,0.12,1003,0.00,0.00,16,11.29,11.50,4.15,-1.18,0.64,190
308608,14.65,0.12,1005,0.00,0.00,16,11.29,11.00,4.18,-1.18,0.64,190
308796,14.74,0.12,998,0.00,0.00,16,11.29,11.00,4.15,-1.18,0.64,190
308983,14.79,0.12,1008,0.00,0.00,16,11.29,10.50,4.15,-1.18,0.64,190
309155,15.02,0.12,1010,0.00,0.00,16,11.29,10.50,4.10,-1.18,0.64,190
309343,14.67,0.12,998,0.00,0.00,16,11.29,12.00,4.15,-1.18,0.64,190
309530,14.49,0.12,993,0.00,0.00,16,11.29,11.50,4.15,-1.18,0.64,190
309702,14.65,0.12,994,0.00,0.00,16,11.29,11.50,4.15,-1.18,0.64,190
309889,14.44,0.13,1005,0.00,0.00,16,11.29,10.50,4.15,-1.18,0.64,190
310077,14.65,0.13,1004,0.00,0.00,16,11.29,10.50,4.18,-1.18,0.64,190
310264,14.63,0.13,996,0.00,0.00,16,11.29,11.50,4.15,-1.18,0.64,190
310436,14.79,0.12,999,0.00,0.00,16,11.29,11.00,4.13,-1.18,0.64,190
310624,14.74,0.12,998,0.00,0.00,16,11.29,11.00,4.10,-1.18,0.64,190
310796,14.79,0.12,1005,0.00,0.00,16,11.29,10.50,4.07,-1.18,0.64,190
310983,14.82,0.12,985,0.00,0.00,16,11.29,12.00,4.10,-1.18,0.64,190
311171,14.87,0.12,1001,0.00,0.00,16,11.29,10.50,4.13,-1.18,0.64,190
311358,14.82,0.12,1017,0.00,0.00,16,11.29,9.00,4.13,-1.18,0.64,190
311530,14.82,0.12,1016,0.00,0.00,16,11.29,9.50,4.15,-1.18,0.64,190
311717,14.72,0.13,995,0.00,0.00,16,11.29,11.50,4.18,-1.18,0.64,190
311905,14.79,0.12,1008,0.00,0.00,16,11.29,11.50,4.18,-1.18,0.64,190
312077,14.70,0.12,1013,0.00,0.00,16,11.29,10.00,4.18,-1.18,0.64,190
314906,14.65,0.12,998,0.00,0.00,16,11.29,10.50,4.10,-1.18,0.64,190
315094,14.79,0.12,997,0.00,0.00,16,11.29,10.50,4.10,-1.18,0.64,190
315270,15.08,0.13,991,0.00,0.00,16,11.29,11.50,4.13,-1.18,0.64,190
315458,14.30,0.12,985,0.00,0.00,16,11.29,12.00,4.10,-1.18,0.64,190
315630,14.57,0.12,998,0.00,0.00,16,11.29,10.00,4.10,-1.18,0.64,192
315817,14.65,0.12,1004,0.00,0.00,16,11.29,10.50,4.10,-1.18,0.64,190
316005,14.49,0.12,992,0.00,0.00,16,11.29,11.00,4.10,-1.18,0.64,190
316177,14.26,0.12,985,0.00,0.00,16,11.29,11.50,4.13,-1.18,0.64,190
316364,15.09,0.12,994,0.00,0.00,16,11.29,10.50,4.13,-1.18,0.64,192
316552,14.76,0.12,998,0.00,0.00,16,11.29,11.00,4.10,-1.18,0.64,192
316724,14.55,0.13,978,0.00,0.00,16,11.29,12.00,4.13,-1.18,0.64,192
316911,14.67,0.12,982,0.00,0.00,16,11.29,11.50,4.13,-1.18,0.64,192
317099,14.51,0.12,995,0.00,0.00,16,11.29,10.50,4.13,-1.18,0.64,192
317270,14.79,0.13,995,0.00,0.00,16,11.29,11.00,4.15,-1.18,0.64,192
317458,14.62,0.12,979,0.00,0.00,16,11.29,10.50,4.10,-1.18,0.64,192
317645,14.74,0.13,978,0.00,0.00,16,11.29,12.00,4.10,-1.18,0.64,192
317817,14.74,0.12,992,0.00,0.00,16,11.29,10.50,4.13,-1.18,0.64,192
318005,14.82,0.12,1001,0.00,0.00,16,11.29,9.50,4.13,-1.18,0.64,192
318192,14.69,0.12,1004,0.00,0.00,16,11.29,9.50,4.13,-1.18,0.64,192
318369,14.70,0.12,997,0.00,0.00,16,11.29,10.50,4.13,-1.18,0.64,192
318556,14.57,0.13,995,0.00,0.00,16,11.29,11.00,4.13,-1.18,0.64,192
318730,14.77,0.12,997,0.00,0.00,16,11.29,10.50,4.13,-1.18,0.64,192
318918,14.52,0.12,1001,0.00,0.00,16,11.29,10.50,4.13,-1.18,0.64,192
319105,14.76,0.13,993,0.00,0.00,16,11.29,11.50,4.18,-1.18,0.64,192
319277,14.49,0.12,1000,0.00,0.00,16,11.29,10.00,4.18,-1.18,0.64,192
319465,14.56,0.13,999,0.00,0.00,16,11.29,10.50,4.18,-1.18,0.64,192
319656,14.55,0.13,998,0.00,0.00,16,11.29,10.50,4.13,-1.18,0.64,192
319828,14.65,0.13,993,0.00,0.00,16,11.29,12.00,4.18,-1.18,0.64,192
322665,14.26,0.13,998,0.00,0.00,16,11.29,10.50,4.18,-1.18,0.64,192
322837,14.72,0.13,994,0.00,0.00,16,11.29,11.50,4.21,-1.18,0.64,192
323025,14.69,0.13,993,0.00,0.00,16,11.29,10.50,4.18,-1.18,0.64,192
323212,14.77,0.12,1005,0.00,0.00,16,11.29,10.00,4.18,-1.18,0.64,192
323384,14.74,0.13,1008,0.00,0.00,16,11.29,9.50,4.18,-1.18,0.64,192
323571,14.73,0.13,992,0.00,0.00,16,11.29,11.50,4.18,-1.18,0.64,192
323759,14.73,0.13,992,0.00,0.00,16,11.29,11.00,4.18,-1.18,0.64,192
323931,14.77,0.13,1006,0.00,0.00,16,11.29,9.50,4.21,-1.18,0.64,192
324118,14.85,0.13,1004,0.00,0.00,16,11.29,10.50,4.18,-1.18,0.64,192
324306,14.77,0.13,1000,0.00,0.00,16,11.29,11.00,4.21,-1.18,0.64,192
324477,14.64,0.12,1010,0.00,0.00,16,11.29,11.00,4.18,-1.18,0.64,192
324665,14.62,0.13,998,0.00,0.00,16,11.29,10.50,4.21,-1.18,0.64,192
324837,14.56,0.12,1006,0.00,0.00,16,11.29,10.50,4.24,-1.18,0.64,192
325024,14.54,0.13,995,0.00,0.00,16,11.29,11.50,4.18,-1.18,0.64,192
325212,14.60,0.13,1012,0.00,0.00,16,11.29,11.00,4.18,-1.18,0.64,192
325384,14.56,0.12,1007,0.00,0.00,16,11.29,10.00,4.18,-1.18,0.64,192
325571,14.24,0.12,998,0.00,0.00,16,11.29,11.50,4.18,-1.18,0.64,192
325759,15.06,0.13,1000,0.00,0.00,16,11.29,11.00,4.24,-1.18,0.64,192
325931,14.77,0.12,1021,0.00,0.00,16,11.29,9.00,4.18,-1.18,0.64,192
326118,14.63,0.13,996,0.00,0.00,16,11.29,9.50,4.15,-1.18,0.64,192
326290,14.79,0.13,997,0.00,0.00,16,11.29,12.50,4.18,-1.18,0.64,192
326477,14.70,0.12,1003,0.00,0.00,16,11.29,10.50,4.15,-1.18,0.64,192
326665,14.84,0.13,994,0.00,0.00,16,11.29,11.50,4.21,-1.18,0.64,192
326837,14.82,0.13,1000,0.00,0.00,16,11.29,11.00,4.18,-1.18,0.64,192
327024,14.80,0.12,1011,0.00,0.00,16,11.29,10.50,4.18,-1.18,0.64,192
327196,14.74,0.13,1004,0.00,0.00,16,11.29,10.50,4.18,-1.18,0.64,192
327384,14.79,0.13,1010,0.00,0.00,16,11.29,10.00,4.21,-1.18,0.64,192
327571,14.75,0.13,996,0.00,0.00,16,11.29,10.50,4.18,-1.18,0.64,192
330541,13.79,0.40,1346,0.00,0.00,16,24.65,26.00,17.86,-1.49,0.96,192
330713,13.02,0.38,1247,0.00,0.00,16,26.05,23.50,16.51,-1.18,1.00,192
