Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake Air Temperature (F),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Throttle Sensor Voltage (V),Turbo Dynamics Integral Cumulative* (absolute %),Turbo Dynamics Proportional* (absolute %),AEM UEGO Wideband [9600 baud] (AFR Gasoline),Ethanol Content (%),Ethanol Content Global Fuel Compensation (%)
335858,0.00,0.00,24.00,10,0.22,2475,0.00,0.00,13.07,16,20.43,19.00,100,4.21,-10.50,9.02,1.66,0.00,-2.01,1.96,0.72,0.00,0.00,96.00,57.6,20.3
335954,0.00,0.00,24.00,10,0.23,2444,0.00,0.00,13.06,16,23.24,22.50,100,4.21,-10.52,9.62,1.68,0.00,-2.01,2.35,0.72,0.00,0.00,96.00,57.7,20.4
336051,0.00,0.00,23.89,10,0.24,2454,0.00,0.00,13.06,16,26.41,25.00,100,4.21,-10.42,9.75,1.70,0.00,-2.01,3.14,0.74,0.00,0.00,85.20,57.7,20.4
336146,0.00,0.00,21.13,10,0.28,2441,0.00,0.00,13.06,16,30.27,30.00,100,4.35,-10.04,10.43,1.74,0.00,-2.01,4.31,0.78,0.00,0.00,38.80,57.7,20.4
336242,0.00,0.00,17.23,10,0.31,2455,0.00,0.00,13.05,16,35.55,34.50,100,4.64,-9.65,11.82,1.84,0.00,-2.01,4.71,0.80,0.00,0.00,21.60,57.7,20.4
336338,0.00,0.00,15.62,10,0.32,2437,0.00,0.00,13.05,16,38.36,38.00,100,5.22,-9.30,12.83,1.84,0.00,-2.01,5.10,0.82,0.00,0.00,17.10,57.6,20.3
336434,-0.78,0.00,15.39,10,0.34,2456,0.00,0.00,13.05,16,38.36,38.00,100,5.37,-8.95,13.32,1.88,0.00,-2.01,5.88,0.84,0.00,0.00,16.20,57.6,20.3
336531,0.00,0.00,14.93,8,0.36,2432,0.00,0.00,13.04,16,38.01,38.00,100,5.80,-8.70,14.51,1.92,0.00,-2.01,5.88,0.84,0.00,0.00,15.60,57.6,20.3
336626,0.78,0.00,14.81,8,0.37,2448,0.00,0.00,13.04,16,38.01,38.00,100,5.95,-8.49,14.75,1.94,0.00,-2.01,6.27,0.86,0.00,0.00,15.40,57.6,20.3
336723,1.56,0.00,14.93,8,0.39,2437,0.00,0.00,13.04,16,37.66,37.50,100,6.24,-8.24,15.72,1.98,0.00,-2.01,6.67,0.86,0.00,0.00,15.30,57.6,20.3
336819,2.34,0.00,14.93,8,0.40,2449,0.00,0.00,13.04,16,37.66,37.50,100,6.53,-8.04,16.47,1.98,0.00,-2.01,7.06,0.88,0.00,0.00,15.20,57.6,20.3
336915,1.56,0.00,15.16,8,0.41,2436,0.00,0.00,13.04,16,37.66,37.50,100,6.82,-7.79,16.95,2.00,0.00,-2.01,7.84,0.90,0.00,0.00,15.10,57.6,20.3
337011,1.56,0.00,14.70,8,0.45,2439,0.00,0.00,13.04,16,37.30,37.50,100,6.96,-7.33,17.84,2.04,0.00,-2.01,9.41,0.94,0.00,0.00,14.80,57.6,20.3
337106,2.34,0.00,14.70,8,0.51,2434,0.00,0.00,12.40,16,37.30,36.50,100,7.84,-6.61,19.00,2.14,0.00,-2.01,10.20,0.96,0.00,0.00,14.90,57.6,20.3
337203,2.34,0.00,14.81,8,0.53,2443,0.00,0.00,13.03,16,36.95,37.00,100,8.27,-6.15,21.43,2.16,0.00,-2.01,10.59,0.98,0.00,0.00,15.00,57.6,20.3
337299,3.12,0.00,14.93,8,0.55,2438,0.00,0.00,13.03,16,36.95,36.50,100,8.71,-5.78,21.91,2.18,0.00,-2.01,10.98,1.00,0.00,0.00,15.10,57.6,20.3
337395,4.69,0.00,15.04,8,0.58,2445,0.00,0.00,13.03,16,36.95,36.50,100,9.00,-5.55,23.08,2.20,0.00,-2.01,11.37,1.02,0.00,0.00,15.10,57.7,20.4
337490,4.69,0.00,15.27,8,0.58,2444,0.00,0.00,13.03,16,36.95,36.50,100,9.14,-5.34,23.96,2.22,0.00,-2.01,11.37,1.02,0.00,0.00,15.40,57.7,20.4
337587,4.69,0.00,15.04,8,0.59,2443,0.00,0.00,13.03,16,36.95,36.50,100,9.43,-5.20,23.96,2.22,0.00,-2.01,11.37,1.02,0.00,0.00,15.30,57.7,20.4
337682,4.69,0.00,14.93,8,0.59,2443,0.00,0.00,13.04,16,36.95,36.50,100,9.43,-5.14,23.60,2.22,0.00,-2.01,11.37,1.02,0.00,0.00,14.90,57.6,20.3
337779,6.25,0.00,14.93,8,0.59,2458,0.00,0.00,13.04,16,36.95,36.50,100,9.58,-5.09,24.31,2.24,0.00,-2.01,11.37,1.02,0.00,0.00,15.00,57.6,20.3
337875,6.25,0.00,15.16,8,0.58,2477,0.00,0.00,13.04,16,36.95,36.50,100,9.58,-4.99,24.31,2.24,0.00,-2.01,11.76,1.04,0.00,0.00,15.10,57.6,20.3
337971,7.03,0.00,14.93,8,0.61,2454,0.00,0.00,13.04,16,36.95,36.50,100,9.72,-4.93,24.75,2.26,0.00,-2.01,11.76,1.04,0.00,0.00,15.10,57.6,20.3
338066,5.47,0.00,15.04,8,0.62,2470,0.00,0.00,13.04,16,36.95,36.50,100,9.72,-4.83,25.02,2.26,0.00,-2.01,12.16,1.04,0.00,0.00,14.90,57.6,20.3
338163,5.47,0.00,14.47,8,0.62,2463,0.00,0.00,13.04,16,36.95,36.50,100,9.87,-4.76,25.44,2.28,0.00,-2.01,12.16,1.04,0.00,0.00,14.60,57.7,20.3
338258,5.47,0.00,14.70,8,0.61,2458,0.00,0.00,13.04,16,36.95,36.50,100,10.01,-4.70,25.55,2.28,0.00,-2.01,12.16,1.04,0.00,0.00,14.80,57.6,20.3
338354,4.69,0.00,14.36,8,0.62,2471,0.00,0.00,13.05,16,36.95,36.50,100,10.01,-4.60,25.88,2.28,0.00,-2.01,12.16,1.04,0.00,0.00,14.60,57.6,20.3
338451,5.47,0.00,14.47,8,0.63,2474,0.00,0.00,13.05,16,36.95,36.50,100,10.16,-4.52,26.32,2.28,0.00,-2.01,12.16,1.04,0.00,0.00,14.70,57.7,20.3
338546,6.25,0.00,14.59,8,0.62,2491,0.00,0.00,13.05,16,36.95,36.50,99,10.16,-4.51,26.20,2.28,0.00,-2.01,12.16,1.04,0.00,0.00,15.00,57.7,20.4
338642,6.25,0.00,14.81,8,0.63,2467,0.00,0.00,13.05,16,36.95,37.00,99,10.30,-4.52,26.54,2.28,0.00,-2.01,12.16,1.04,0.00,0.00,14.90,57.7,20.4
338739,4.69,0.00,14.70,8,0.62,2489,0.00,0.00,13.05,16,36.95,36.50,99,10.30,-4.51,25.88,2.28,0.00,-2.01,12.16,1.04,0.00,0.00,14.80,57.7,20.4
338835,4.69,0.00,14.47,8,0.63,2476,0.00,0.00,13.06,16,36.95,36.50,99,10.30,-4.45,26.87,2.28,0.00,-2.01,12.16,1.04,0.00,0.00,14.70,57.6,20.3
338930,5.47,0.00,14.59,8,0.64,2492,0.00,0.00,12.81,16,36.95,36.50,99,10.30,-4.51,25.99,2.28,0.00,-2.01,12.16,1.04,0.00,0.00,14.80,57.6,20.3
339027,2.34,0.00,14.13,8,0.64,2499,0.00,0.00,13.06,16,36.95,36.50,99,10.16,-4.54,26.54,2.28,0.00,-2.01,12.16,1.04,0.00,0.00,14.50,57.6,20.3
339122,2.34,0.00,14.24,8,0.62,2483,0.00,0.00,13.06,16,36.95,37.00,99,10.16,-4.60,26.32,2.28,0.00,-2.01,12.16,1.04,0.00,0.00,14.50,57.6,20.3
339219,3.12,0.00,14.13,8,0.62,2506,0.00,0.00,13.06,16,36.95,36.50,99,10.16,-4.64,26.10,2.28,0.00,-2.01,12.16,1.04,0.00,0.00,14.60,57.6,20.3
339314,3.12,0.00,14.47,8,0.63,2492,0.00,0.00,13.06,16,37.30,36.50,99,10.01,-4.68,26.32,2.28,0.00,-2.01,12.16,1.04,0.00,0.00,14.70,57.7,20.3
339410,2.34,0.00,14.36,8,0.62,2512,0.00,0.00,13.06,16,37.30,37.00,99,10.01,-4.70,25.76,2.28,0.00,-2.01,11.76,1.04,0.00,0.00,14.60,57.7,20.3
339506,3.12,0.00,14.70,8,0.61,2560,0.00,0.00,13.06,16,37.30,37.00,99,10.01,-4.83,25.88,2.28,0.00,-2.01,10.98,1.02,0.00,0.00,14.70,57.6,20.3
339602,2.34,0.00,14.59,8,0.60,2506,0.00,0.00,13.07,16,37.30,37.00,99,9.72,-5.16,24.49,2.24,0.00,-2.01,10.98,1.00,0.00,0.00,14.60,57.6,20.3
339698,0.78,0.00,14.47,8,0.56,2518,0.00,0.00,13.33,16,37.66,37.50,99,9.58,-5.53,23.69,2.22,0.00,-2.01,9.41,0.98,0.00,0.00,14.40,57.6,20.3
339794,-0.78,0.00,13.90,8,0.53,2508,0.00,0.00,13.32,16,37.66,37.50,99,8.85,-6.09,21.98,2.16,0.00,-2.01,8.63,0.94,0.00,0.00,14.40,57.6,20.3
339890,-3.12,0.00,13.78,8,0.51,2510,0.00,0.00,13.08,16,38.01,38.00,99,8.56,-6.54,20.40,2.12,0.00,-2.01,8.24,0.92,0.00,0.00,14.40,57.6,20.3
339986,-4.69,0.00,13.44,8,0.48,2528,0.00,0.00,13.08,16,38.36,38.00,99,7.98,-6.75,20.24,2.10,0.00,-2.01,8.24,0.92,0.00,0.00,14.10,57.6,20.3
340082,-4.69,0.00,13.67,8,0.47,2504,0.00,0.00,13.10,16,38.36,38.00,99,7.98,-6.92,19.77,2.10,0.00,-2.01,8.24,0.92,0.00,0.00,14.10,57.6,20.3
340178,-3.91,0.00,13.90,8,0.46,2525,0.00,0.00,13.10,16,38.36,38.00,99,7.69,-7.00,19.31,2.08,0.00,-2.01,8.24,0.92,0.00,0.00,14.50,57.6,20.3
340274,-1.56,0.00,14.59,8,0.46,2528,0.00,0.00,13.10,16,38.36,38.00,99,7.69,-7.06,19.23,2.08,0.00,-2.01,8.24,0.92,0.00,0.00,14.70,57.6,20.3
340370,-1.56,0.00,14.81,8,0.46,2509,0.00,0.00,13.08,16,38.36,38.00,99,7.69,-7.10,19.23,2.08,0.00,-2.01,8.24,0.92,0.00,0.00,15.20,57.7,20.3
340465,-0.78,0.00,14.93,8,0.48,2523,0.00,0.00,13.08,16,38.36,38.50,99,7.55,-7.14,20.17,2.12,0.00,-2.01,8.24,0.92,0.00,0.00,15.10,57.7,20.3
340562,-1.56,0.00,15.04,8,0.46,2504,0.00,0.00,13.08,16,38.36,38.00,99,7.55,-7.14,19.70,2.10,0.00,-2.01,8.24,0.92,0.00,0.00,15.10,57.6,20.3
340658,-2.34,0.00,14.59,8,0.47,2518,0.00,0.00,13.33,16,38.36,38.00,99,7.55,-7.15,19.07,2.10,0.00,-2.01,8.24,0.92,0.00,0.00,14.90,57.6,20.3
340754,-1.56,0.00,14.70,8,0.45,2534,0.00,0.00,13.08,16,38.36,38.50,99,7.55,-7.17,19.23,2.08,0.00,-2.01,8.24,0.92,0.00,0.00,14.80,57.6,20.3
340849,-0.78,0.00,14.47,8,0.45,2512,0.00,0.00,13.08,16,38.36,38.00,99,7.55,-7.19,18.76,2.08,0.00,-2.01,8.24,0.92,0.00,0.00,14.90,57.6,20.3
340946,0.00,0.00,15.04,8,0.47,2534,0.00,0.00,13.08,16,38.36,38.50,99,7.55,-7.21,19.54,2.08,0.00,-2.01,8.24,0.92,0.00,0.00,15.30,57.6,20.3
341042,-0.78,0.00,14.93,8,0.45,2530,0.00,0.00,13.32,16,38.71,38.50,99,7.55,-7.19,18.92,2.08,0.00,-2.01,8.24,0.92,0.00,0.00,15.20,57.6,20.3
341137,-0.78,0.00,14.47,8,0.46,2512,0.00,0.00,13.08,16,38.71,38.00,99,7.55,-7.19,19.38,2.08,0.00,-2.01,8.24,0.92,0.00,0.00,14.70,57.7,20.3
341234,0.00,0.00,14.59,8,0.46,2524,0.00,0.00,13.08,16,38.71,38.00,99,7.55,-7.15,19.00,2.08,0.00,-2.01,8.24,0.92,0.00,0.00,15.00,57.7,20.3
341330,0.00,0.00,14.81,8,0.47,2530,0.00,0.00,13.07,16,38.36,38.00,99,7.55,-7.06,19.54,2.10,0.00,-2.01,9.02,0.94,0.00,0.00,15.10,57.7,20.4
341426,0.78,0.00,14.70,8,0.50,2514,0.00,0.00,13.07,16,38.36,38.00,99,7.84,-6.77,19.77,2.14,0.00,-2.01,9.41,0.96,0.00,0.00,15.10,57.7,20.4
341522,0.78,0.00,14.81,8,0.53,2537,0.00,0.00,13.06,16,38.36,38.00,99,7.98,-6.42,21.58,2.16,0.00,-2.01,10.20,0.98,0.00,0.00,15.00,57.7,20.4
341618,1.56,0.00,14.81,8,0.56,2510,0.00,0.00,12.63,16,38.01,37.50,99,8.27,-5.99,21.97,2.22,0.00,-2.01,11.37,1.00,0.00,0.00,15.20,57.7,20.4
341715,3.12,0.00,15.27,8,0.59,2528,0.00,0.00,13.06,16,37.66,37.50,99,8.85,-5.34,24.48,2.24,0.00,-2.01,12.16,1.04,0.00,0.00,15.40,57.6,20.3
341810,5.47,0.00,15.39,8,0.62,2544,0.00,0.00,12.57,16,37.30,37.50,99,9.29,-4.93,25.65,2.28,0.00,-2.01,12.55,1.04,0.00,0.00,15.60,57.6,20.3
341906,5.47,0.00,15.39,8,0.63,2537,0.00,0.00,13.04,16,37.30,37.00,99,9.87,-4.64,26.87,2.30,0.00,-2.01,12.94,1.06,0.00,0.00,15.30,57.6,20.3
342002,5.47,0.00,15.16,8,0.65,2530,0.00,0.00,13.04,16,37.30,37.00,99,10.01,-4.35,27.09,2.30,0.00,-2.01,13.33,1.08,0.00,0.00,15.30,57.6,20.3
342097,7.03,0.00,15.27,8,0.67,2542,0.00,0.00,13.04,16,37.30,37.00,99,10.30,-4.14,28.32,2.32,0.00,-2.01,13.73,1.10,0.00,0.00,15.20,57.6,20.3
342194,6.25,0.00,15.04,8,0.68,2531,0.00,0.00,12.55,16,36.95,36.50,99,10.59,-3.94,28.32,2.32,0.00,-2.01,13.73,1.10,0.00,0.00,15.20,57.7,20.3
342290,6.25,0.00,14.93,8,0.70,2546,0.00,0.00,12.73,16,36.95,36.50,99,10.88,-3.79,29.86,2.34,0.00,-2.01,14.12,1.10,0.00,0.00,14.90,57.7,20.3
342386,6.25,0.00,14.70,8,0.72,2546,0.00,0.00,12.46,16,36.95,36.50,99,10.88,-3.69,29.51,2.36,0.00,-2.01,14.12,1.12,0.00,0.00,14.70,57.6,20.3
342482,4.69,0.00,14.70,8,0.72,2552,0.00,0.00,13.04,16,36.95,36.50,99,11.03,-3.56,30.54,2.36,0.00,-2.01,14.51,1.12,0.00,0.00,14.60,57.6,20.3
342579,4.69,0.00,14.59,8,0.73,2556,0.00,0.00,12.83,16,36.95,36.50,99,11.17,-3.42,31.23,2.38,0.00,-2.01,14.90,1.12,0.00,0.00,14.60,57.6,20.3
342675,3.91,0.00,14.01,8,0.75,2566,0.00,0.00,12.76,16,36.95,36.50,99,11.32,-3.29,32.08,2.40,0.00,-1.70,14.90,1.12,0.00,0.00,14.50,57.6,20.3
342771,2.34,0.00,14.59,8,0.77,2565,0.00,0.00,13.04,16,36.95,36.50,99,11.46,-3.19,32.95,2.38,0.00,-1.70,14.90,1.12,0.00,0.00,14.60,57.6,20.3
342867,2.34,0.00,14.13,8,0.78,2558,0.00,0.00,12.83,16,36.60,36.00,99,11.46,-3.13,32.26,2.40,0.00,-1.70,14.90,1.14,0.00,0.00,14.40,57.6,20.3
342963,0.78,0.00,13.90,8,0.78,2559,0.00,0.00,13.04,16,36.95,36.50,99,11.61,-3.06,33.29,2.40,0.00,-1.70,14.90,1.14,0.00,0.00,14.30,57.6,20.3
343059,0.78,0.00,14.01,8,0.78,2584,0.00,0.00,13.05,16,36.25,36.50,99,11.61,-3.00,32.77,2.40,0.00,-1.70,15.29,1.14,0.00,0.00,14.40,57.6,20.3
343155,0.78,0.00,14.13,8,0.80,2586,0.00,0.00,13.04,16,36.25,36.00,99,11.75,-2.90,34.41,2.40,0.00,-1.70,15.29,1.14,0.00,0.00,14.50,57.6,20.3
343251,-1.56,0.00,14.47,8,0.79,2569,0.00,0.00,13.05,16,35.90,35.50,97,11.75,-2.82,34.23,2.42,0.00,-1.70,15.69,1.14,0.00,0.00,14.50,57.6,20.3
343347,0.78,0.00,13.90,8,0.80,2589,0.00,0.00,13.19,16,36.25,36.00,97,11.90,-2.73,34.91,2.44,0.00,-1.70,15.69,1.16,0.00,0.00,14.50,57.6,20.3
343442,0.78,0.00,14.70,8,0.82,2604,0.00,0.00,13.05,16,35.55,35.50,97,12.04,-2.65,34.41,2.42,0.00,-1.70,15.69,1.16,0.00,0.00,14.70,57.6,20.3
343539,-0.78,0.00,14.47,8,0.84,2581,0.00,0.00,13.20,16,35.90,35.50,97,12.04,-2.55,36.20,2.44,0.00,-1.70,16.08,1.16,0.00,0.00,14.30,57.7,20.3
343635,-1.56,0.00,14.13,8,0.83,2593,0.00,0.00,13.05,16,35.90,35.50,97,12.19,-2.44,35.82,2.44,0.00,-1.70,16.08,1.16,0.00,0.00,14.30,57.7,20.3
343731,0.00,0.00,14.36,8,0.82,2608,0.00,0.00,13.05,16,35.90,35.50,97,12.33,-2.38,35.96,2.44,0.00,-1.70,16.08,1.16,0.00,0.00,14.50,57.7,20.4
343828,-0.78,0.00,14.24,8,0.83,2612,0.00,0.00,13.06,16,35.55,35.50,97,12.33,-2.32,35.83,2.46,0.00,-1.70,16.47,1.18,0.00,0.00,14.80,57.7,20.4
343923,-1.56,0.00,14.81,8,0.84,2610,0.00,0.00,13.05,16,35.55,35.00,97,12.48,-2.28,36.72,2.46,0.00,-1.70,16.47,1.18,0.00,0.00,14.70,57.6,20.3
344020,-1.56,0.00,14.59,8,0.84,2610,0.00,0.00,13.05,16,35.90,35.50,97,12.33,-2.26,36.72,2.48,0.00,-1.70,16.08,1.18,0.00,0.00,14.60,57.6,20.3
344116,-1.56,0.00,14.59,8,0.84,2606,0.00,0.00,13.06,16,35.90,35.50,97,12.33,-2.28,36.33,2.46,0.00,-1.70,16.08,1.16,0.00,0.00,14.60,57.7,20.3
344211,-2.34,0.00,14.70,8,0.83,2624,0.00,0.00,13.06,16,35.90,35.50,97,12.48,-2.38,36.33,2.46,0.00,-1.70,16.08,1.16,0.00,0.00,14.60,57.6,20.3
344308,-3.91,0.00,14.36,8,0.84,2628,0.00,0.00,13.06,16,36.25,35.50,97,12.33,-2.38,36.33,2.46,0.00,-1.70,15.69,1.16,0.00,0.00,14.50,57.7,20.3
344404,-3.12,0.00,14.13,8,0.82,2636,0.00,0.00,13.06,16,36.25,36.00,97,12.33,-2.42,36.08,2.44,0.00,-1.70,15.69,1.16,0.00,0.00,14.60,57.7,20.3
344499,-1.56,0.00,14.47,8,0.83,2622,0.00,0.00,13.25,16,36.25,35.50,97,12.33,-2.46,36.21,2.44,0.00,-1.70,15.69,1.16,0.00,0.00,14.90,57.6,20.3
344595,-1.56,0.00,14.81,8,0.82,2632,0.00,0.00,13.06,16,36.25,36.00,97,12.19,-2.53,36.20,2.44,0.00,-1.70,15.29,1.14,0.00,0.00,14.90,57.6,20.3
344691,-0.78,0.00,14.81,8,0.80,2645,0.00,0.00,13.07,16,36.60,36.50,97,12.19,-2.59,35.44,2.44,0.00,-2.01,14.90,1.14,0.00,0.00,14.80,57.6,20.3
344786,-0.78,0.00,14.81,8,0.81,2653,0.00,0.00,13.07,16,36.60,36.50,97,12.04,-2.69,35.17,2.42,0.00,-2.01,14.90,1.12,0.00,0.00,14.80,57.6,20.3
344883,-2.34,0.00,14.59,8,0.78,2656,0.00,0.00,13.28,16,37.30,36.50,97,11.90,-2.82,35.31,2.42,0.00,-2.01,14.51,1.12,0.00,0.00,14.70,57.6,20.3
344979,-1.56,0.00,14.36,8,0.77,2642,0.00,0.00,13.07,16,37.66,36.50,97,11.90,-3.11,34.28,2.40,0.00,-2.01,13.73,1.10,0.00,0.00,14.60,57.6,20.3
345075,-3.91,0.00,14.47,8,0.74,2644,0.00,0.00,13.08,16,37.66,37.50,97,11.46,-3.38,31.74,2.40,0.00,-2.01,13.73,1.08,0.00,0.00,14.60,57.6,20.3
345171,-2.34,0.00,14.36,8,0.73,2654,0.00,0.00,13.08,16,37.66,37.50,97,11.17,-3.52,32.09,2.38,0.00,-2.01,13.33,1.08,0.00,0.00,14.70,57.6,20.3
345267,-3.91,0.00,14.81,8,0.72,2656,0.00,0.00,13.08,16,38.36,38.00,97,11.17,-3.64,31.92,2.38,0.00,-2.01,13.33,1.08,0.00,0.00,14.60,57.6,20.3
345363,-2.34,0.00,14.13,8,0.71,2680,0.00,0.00,13.29,16,38.01,38.00,97,11.03,-3.73,31.74,2.36,0.00,-2.01,12.94,1.08,0.00,0.00,14.60,57.6,20.3
345459,-2.34,0.00,14.59,8,0.69,2670,0.00,0.00,13.08,16,38.36,38.00,97,11.03,-3.85,30.88,2.36,0.00,-2.01,12.94,1.06,0.00,0.00,15.20,57.6,20.3
345554,-2.34,0.00,14.81,8,0.67,2680,0.00,0.00,13.08,16,38.36,38.00,97,10.74,-4.06,30.04,2.36,0.00,-2.01,12.16,1.04,0.00,0.00,14.60,57.6,20.3
345650,-1.56,0.00,14.70,8,0.65,2669,0.00,0.00,13.10,16,39.06,38.50,97,10.45,-4.33,28.89,2.34,0.00,-2.01,11.76,1.04,0.00,0.00,14.60,57.7,20.3
345747,-1.56,0.00,14.81,8,0.62,2661,0.00,0.00,13.10,16,39.06,38.50,97,10.16,-4.54,28.78,2.32,0.00,-2.01,11.76,1.04,0.00,0.00,14.70,57.7,20.3
345842,-1.56,0.00,14.93,8,0.63,2672,0.00,0.00,13.10,16,38.71,38.50,97,10.16,-4.64,28.20,2.32,0.00,-2.01,11.37,1.02,0.00,0.00,15.00,57.7,20.4
345938,-1.56,0.00,14.81,8,0.62,2674,0.00,0.00,13.10,16,39.06,39.00,97,10.01,-4.74,27.54,2.30,0.00,-2.01,11.37,1.02,0.00,0.00,14.90,57.6,20.3
346034,-1.56,0.00,14.59,8,0.61,2671,0.00,0.00,13.10,16,39.06,39.00,97,9.87,-4.81,27.31,2.30,0.00,-2.01,11.37,1.02,0.00,0.00,14.80,57.6,20.3
346131,-0.78,0.00,14.81,8,0.61,2694,0.00,0.00,13.10,16,39.06,39.00,97,9.87,-4.83,27.31,2.30,0.00,-2.01,11.37,1.02,0.00,0.00,15.10,57.6,20.3
346227,0.00,0.00,15.04,8,0.59,2689,0.00,0.00,13.36,16,39.06,39.00,97,9.72,-4.97,26.54,2.28,0.00,-2.01,11.37,1.02,0.00,0.00,15.00,57.6,20.3
346323,0.78,0.00,14.81,8,0.60,2751,0.00,0.00,12.83,16,39.41,39.00,97,9.72,-5.01,26.43,2.28,0.00,-2.01,10.98,1.02,0.00,0.00,15.00,57.6,20.3
346418,0.00,0.00,14.81,8,0.59,2696,0.00,0.00,13.08,16,39.41,39.00,97,9.58,-5.16,26.32,2.28,0.00,-2.01,10.98,1.02,0.00,0.00,14.80,57.6,20.3
346515,0.00,0.00,14.81,8,0.58,2692,0.00,0.00,13.08,16,39.41,39.00,97,9.58,-5.24,26.20,2.28,0.00,-2.01,10.98,1.00,0.00,0.00,14.90,57.6,20.3
346610,0.78,0.00,14.81,8,0.58,2696,0.00,0.00,13.33,16,39.41,39.00,97,9.43,-5.28,25.55,2.28,0.00,-2.01,10.98,1.00,0.00,0.00,14.70,57.6,20.3
346707,0.78,0.00,14.81,8,0.57,2678,0.00,0.00,13.08,16,39.41,39.00,97,9.43,-5.34,25.76,2.28,0.00,-2.01,10.98,1.00,0.00,0.00,14.80,57.6,20.3
346802,1.56,0.00,14.70,8,0.56,2680,0.00,0.00,13.08,16,39.41,39.00,97,9.43,-5.41,25.65,2.26,0.00,-2.01,10.59,1.00,0.00,0.00,14.90,57.6,20.3
346898,1.56,0.00,14.70,8,0.56,2684,0.00,0.00,13.08,16,39.77,39.50,97,9.29,-5.51,25.04,2.26,0.00,-2.01,10.98,1.00,0.00,0.00,14.70,57.6,20.3
346995,1.56,0.00,14.81,8,0.54,2685,0.00,0.00,13.08,16,39.77,39.50,97,9.14,-5.61,24.49,2.24,0.00,-2.01,10.59,1.00,0.00,0.00,14.70,57.6,20.3
347090,1.56,0.00,14.81,8,0.55,2685,0.00,0.00,13.08,16,39.77,39.50,97,9.00,-5.72,24.40,2.24,0.00,-2.01,10.20,0.98,0.00,0.00,14.70,57.7,20.3
347186,2.34,0.00,14.81,8,0.54,2707,0.00,0.00,13.08,16,39.77,40.00,97,9.00,-5.82,24.31,2.24,0.00,-2.01,10.20,0.98,0.00,0.00,15.10,57.6,20.3
347282,1.56,0.00,14.81,8,0.53,2700,0.00,0.00,13.08,16,40.12,40.00,97,8.85,-5.86,24.40,2.22,0.00,-2.01,10.20,0.98,0.00,0.00,14.90,57.6,20.3
347378,2.34,0.00,14.81,8,0.53,2702,0.00,0.00,13.08,16,39.77,40.00,97,8.85,-5.88,24.40,2.22,0.00,-2.01,10.20,0.98,0.00,0.00,14.60,57.7,20.3
347474,1.56,0.00,14.59,8,0.53,2705,0.00,0.00,13.08,16,39.77,40.00,97,8.85,-5.96,23.70,2.22,0.00,-2.01,10.20,0.98,0.00,0.00,14.60,57.6,20.3
347571,2.34,0.00,14.36,8,0.54,2707,0.00,0.00,13.08,16,40.12,40.00,97,8.71,-6.01,23.96,2.22,0.00,-2.01,10.20,0.98,0.00,0.00,14.70,57.6,20.3
347666,0.78,0.00,14.81,8,0.53,2707,0.00,0.00,13.08,16,39.77,40.00,97,8.71,-6.05,23.78,2.22,0.00,-2.01,10.20,0.98,0.00,0.00,14.80,57.6,20.3
347761,0.78,0.00,14.70,8,0.53,2691,0.00,0.00,13.08,16,40.12,39.50,97,8.71,-6.09,23.51,2.22,0.00,-2.01,10.20,0.98,0.00,0.00,14.70,57.6,20.3
347858,2.34,0.00,14.59,8,0.52,2690,0.00,0.00,13.08,16,40.12,39.50,95,8.56,-6.13,23.43,2.20,0.00,-2.01,9.80,0.98,0.00,0.00,14.60,57.7,20.3
347954,1.56,0.00,14.70,8,0.52,2691,0.00,0.00,13.08,16,40.12,40.00,95,8.56,-6.15,23.34,2.20,0.00,-2.01,9.80,0.96,0.00,0.00,14.80,57.7,20.3
348050,2.34,0.00,14.70,8,0.52,2691,0.00,0.00,13.08,16,40.12,40.00,95,8.56,-6.21,23.08,2.20,0.00,-2.01,9.41,0.96,0.00,0.00,15.00,57.7,20.4
348145,2.34,0.00,14.59,8,0.51,2690,0.00,0.00,13.08,16,40.47,40.00,95,8.42,-6.25,22.99,2.20,0.00,-2.01,9.41,0.96,0.00,0.00,14.70,57.7,20.4
348242,2.34,0.00,14.70,8,0.51,2686,0.00,0.00,13.08,16,40.12,40.00,95,8.42,-6.32,22.91,2.20,0.00,-2.01,9.41,0.96,0.00,0.00,14.70,57.6,20.3
348338,1.56,0.00,14.59,8,0.51,2688,0.00,0.00,13.08,16,40.12,40.00,95,8.42,-6.38,23.18,2.20,0.00,-2.01,9.41,0.96,0.00,0.00,14.70,57.6,20.3
348434,1.56,0.00,14.59,8,0.50,2702,0.00,0.00,13.08,16,40.47,40.00,95,8.27,-6.40,22.38,2.18,0.00,-2.01,9.41,0.96,0.00,0.00,14.70,57.6,20.3
