Time (msec),A/F Correction #1 (%),A/F Learning #1 (%),A/F Sensor #1 (AFR),CL/OL Fueling* (status),Engine Load*  (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fueling Final Base* (estimated AFR),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Throttle Sensor Voltage (V),AEM UEGO Wideband [9600 baud] (AFR Gasoline)
12628,3.12,0.00,14.70,8,0.24,1273,0.00,0.00,14.71,16,10.94,13.00,4.35,5.10,1.40,0.68,15.00
12690,3.12,0.00,14.47,8,0.25,1272,0.00,0.00,14.71,16,10.94,13.00,4.35,5.17,1.40,0.68,15.00
12751,3.12,0.00,14.47,8,0.25,1260,0.00,0.00,14.71,16,10.94,14.00,4.35,5.23,1.42,0.68,14.90
12813,2.34,0.00,14.47,8,0.25,1274,0.00,0.00,14.71,16,10.94,12.00,4.35,5.30,1.42,0.68,14.80
12875,2.34,0.00,14.36,8,0.25,1270,0.00,0.00,14.71,16,10.94,12.50,4.50,5.30,1.42,0.68,14.80
12937,2.34,0.00,14.36,8,0.26,1258,0.00,0.00,14.71,16,10.94,13.50,4.50,5.36,1.42,0.68,14.70
12997,2.34,0.00,14.24,8,0.26,1269,0.00,0.00,14.70,16,10.94,12.00,4.50,5.39,1.42,0.68,14.70
13060,2.34,0.00,14.24,8,0.26,1267,0.00,0.00,14.70,16,10.94,12.00,4.50,5.43,1.42,0.68,14.60
13121,2.34,0.00,14.13,8,0.26,1274,0.00,0.00,14.70,16,10.94,11.00,4.64,5.49,1.42,0.68,14.50
13182,2.34,0.00,14.13,8,0.26,1254,0.00,0.00,14.70,16,10.94,11.50,4.64,5.52,1.42,0.68,14.50
13244,2.34,0.00,14.24,8,0.27,1252,0.00,0.00,14.70,16,10.94,13.50,4.64,5.56,1.42,0.70,14.50
13306,2.34,0.00,14.36,8,0.27,1251,0.00,0.00,14.70,16,11.29,11.00,4.79,5.69,1.44,0.70,14.50
13367,2.34,0.00,14.24,8,0.29,1236,0.00,0.00,14.70,16,11.99,11.00,4.79,5.89,1.44,0.70,14.50
13429,2.34,0.00,14.24,8,0.29,1252,0.00,0.00,14.70,16,13.40,11.50,4.93,6.02,1.46,0.70,14.50
13491,1.56,0.00,14.24,8,0.29,1252,0.00,0.00,14.70,16,14.10,13.00,4.93,6.09,1.46,0.70,14.50
13552,1.56,0.00,14.13,8,0.29,1279,0.00,0.00,14.70,16,14.80,14.00,4.93,6.12,1.48,0.70,14.50
13614,1.56,0.00,14.24,8,0.29,1271,0.00,0.00,14.70,16,15.86,14.50,5.08,6.12,1.48,0.70,14.50
13676,1.56,0.00,14.24,8,0.29,1285,0.00,0.00,14.70,16,16.91,16.00,5.08,6.12,1.46,0.70,14.50
13737,1.56,0.00,14.24,8,0.28,1284,0.00,0.00,14.70,16,17.97,17.00,5.08,6.09,1.46,0.70,14.50
13799,1.56,0.00,14.24,8,0.28,1286,0.00,0.00,14.70,16,18.67,17.50,5.08,6.09,1.46,0.70,14.50
13860,1.56,0.00,14.24,8,0.28,1303,0.00,0.00,14.70,16,19.73,19.00,5.08,6.12,1.48,0.70,14.50
13922,1.56,0.00,14.24,8,0.29,1293,0.00,0.00,14.70,16,20.78,19.50,5.08,6.20,1.48,0.70,14.50
13984,1.56,0.00,14.36,8,0.28,1301,0.00,0.00,14.70,16,21.48,21.00,5.08,6.20,1.48,0.70,14.50
14045,1.56,0.00,14.47,8,0.28,1304,0.00,0.00,14.70,16,22.54,22.50,5.08,6.20,1.48,0.70,14.40
14107,1.56,0.00,14.59,8,0.28,1331,0.00,0.00,14.70,16,23.59,23.50,5.08,6.20,1.48,0.70,14.60
14168,1.56,0.00,14.70,8,0.28,1336,0.00,0.00,14.70,16,23.59,23.50,5.08,6.20,1.48,0.70,14.60
14229,1.56,0.00,14.70,8,0.27,1351,0.00,0.00,14.70,16,23.95,23.50,5.08,6.16,1.48,0.70,14.60
14291,1.56,0.00,14.70,8,0.28,1339,0.00,0.00,14.70,16,23.59,23.50,5.08,6.24,1.48,0.70,14.60
14353,1.56,0.00,14.81,8,0.28,1348,0.00,0.00,14.70,16,23.95,23.50,5.08,6.20,1.48,0.70,14.60
14414,2.34,0.00,14.81,8,0.27,1366,0.00,0.00,14.70,16,23.95,23.50,5.08,6.20,1.48,0.70,14.80
14476,2.34,0.00,14.81,8,0.28,1365,0.00,0.00,14.70,16,23.95,23.50,5.08,6.27,1.48,0.70,14.80
14537,2.34,0.00,14.81,8,0.27,1365,0.00,0.00,14.70,16,24.30,23.50,5.08,6.27,1.48,0.70,15.10
14599,2.34,0.00,14.81,8,0.27,1390,0.00,0.00,14.70,16,24.30,24.00,5.08,6.24,1.48,0.70,15.10
14660,2.34,0.00,14.81,8,0.27,1401,0.00,0.00,14.70,16,24.65,24.00,4.93,6.24,1.48,0.70,15.00
14723,2.34,0.00,14.81,8,0.27,1390,0.00,0.00,14.70,16,24.30,24.50,4.93,6.20,1.48,0.70,15.00
14784,2.34,0.00,14.81,8,0.27,1400,0.00,0.00,14.70,16,24.65,24.00,4.93,6.20,1.46,0.70,15.00
14846,2.34,0.00,14.81,8,0.26,1398,0.00,0.00,14.70,16,24.65,24.00,4.93,6.20,1.48,0.70,15.00
14907,2.34,0.00,14.81,8,0.26,1420,0.00,0.00,14.70,16,24.65,24.50,4.93,6.20,1.48,0.70,14.80
14969,2.34,0.00,14.81,8,0.26,1416,0.00,0.00,14.70,16,25.00,24.50,4.93,6.20,1.48,0.70,14.80
15030,2.34,0.00,14.81,8,0.26,1436,0.00,0.00,14.70,16,25.00,25.00,4.93,6.20,1.48,0.70,14.90
15091,2.34,0.00,14.81,8,0.26,1436,0.00,0.00,14.70,16,25.00,25.00,4.93,6.20,1.46,0.70,14.90
15153,2.34,0.00,14.81,8,0.24,1460,0.00,0.00,14.71,16,25.00,25.00,4.79,5.92,1.44,0.68,14.90
15214,2.34,0.00,14.81,8,0.24,1467,0.00,0.00,14.71,16,25.00,16.50,4.64,5.63,1.44,0.68,14.90
15277,2.34,0.00,14.81,8,0.24,1438,0.00,0.00,14.71,16,23.24,18.00,4.64,5.59,1.44,0.68,14.90
15338,2.34,0.00,14.81,8,0.23,1426,0.00,0.00,14.71,16,22.19,19.00,4.50,5.56,1.44,0.68,14.90
15399,2.34,0.00,14.81,8,0.23,1422,0.00,0.00,14.71,16,20.78,19.00,4.50,5.52,1.42,0.68,14.90
15461,2.34,0.00,14.81,8,0.23,1451,0.00,0.00,14.71,16,20.08,18.00,4.50,5.49,1.42,0.68,14.80
15523,2.34,0.00,14.81,8,0.23,1450,0.00,0.00,14.71,16,19.02,14.50,4.50,5.52,1.44,0.68,14.90
15585,2.34,0.00,14.81,8,0.23,1450,0.00,0.00,14.71,16,17.62,14.00,4.50,5.56,1.44,0.68,14.90
15646,2.34,0.00,14.70,8,0.23,1448,0.00,0.00,14.71,16,16.21,13.50,4.50,5.56,1.44,0.68,14.80
15707,2.34,0.00,14.70,8,0.23,1444,0.00,0.00,14.70,16,15.16,14.00,4.35,5.56,1.42,0.68,14.80
15769,2.34,0.00,14.70,8,0.23,1426,0.00,0.00,14.70,16,14.10,13.50,4.35,5.56,1.44,0.68,14.80
15831,2.34,0.00,14.70,8,0.23,1438,0.00,0.00,14.70,16,13.05,11.50,4.35,5.52,1.42,0.68,14.80
15892,2.34,0.00,14.81,8,0.23,1426,0.00,0.00,14.70,16,11.64,11.50,4.35,5.56,1.42,0.68,14.80
15954,2.34,0.00,14.70,8,0.24,1413,0.00,0.00,14.70,16,11.29,11.50,4.35,5.59,1.44,0.68,14.80
16016,2.34,0.00,14.81,8,0.24,1394,0.00,0.00,14.70,16,11.29,13.50,4.35,5.56,1.44,0.68,14.80
16077,2.34,0.00,14.81,8,0.24,1406,0.00,0.00,14.70,16,11.29,12.00,4.35,5.56,1.44,0.68,14.80
16138,2.34,0.00,14.70,8,0.24,1389,0.00,0.00,14.70,16,11.29,14.00,4.35,5.56,1.44,0.68,14.90
16201,2.34,0.00,14.59,8,0.24,1382,0.00,0.00,14.70,16,11.29,14.00,4.50,5.56,1.44,0.68,14.90
16263,2.34,0.00,14.59,8,0.24,1372,0.00,0.00,14.70,16,11.29,15.00,4.50,5.59,1.44,0.68,14.80
16324,2.34,0.00,14.59,8,0.24,1401,0.00,0.00,14.70,16,11.29,11.50,4.50,5.56,1.44,0.68,14.70
16385,2.34,0.00,14.59,8,0.24,1405,0.00,0.00,14.70,16,11.29,11.00,4.50,5.56,1.44,0.68,14.70
16448,2.34,0.00,14.47,8,0.24,1386,0.00,0.00,14.70,16,11.29,11.00,4.50,5.56,1.44,0.68,14.60
16508,1.56,0.00,14.36,8,0.25,1341,0.00,0.00,14.70,16,11.29,13.00,4.50,5.56,1.44,0.68,14.50
16570,1.56,0.00,14.36,8,0.25,1341,0.00,0.00,14.70,16,11.29,17.50,4.50,5.56,1.44,0.68,14.50
16632,1.56,0.00,14.36,8,0.25,1335,0.00,0.00,14.70,16,11.29,17.50,4.50,5.56,1.44,0.68,14.60
16694,1.56,0.00,14.24,8,0.25,1343,0.00,0.00,14.70,16,11.29,16.00,4.50,5.56,1.44,0.68,14.60
16755,1.56,0.00,14.24,8,0.24,1370,0.00,0.00,14.70,16,11.29,12.50,4.50,5.56,1.44,0.68,14.50
16817,1.56,0.00,14.36,8,0.24,1361,0.00,0.00,14.70,16,11.29,13.50,4.50,5.52,1.44,0.68,14.50
16877,1.56,0.00,14.47,8,0.25,1357,0.00,0.00,14.70,16,11.29,13.50,4.50,5.49,1.44,0.68,14.50
16940,1.56,0.00,14.36,8,0.24,1338,0.00,0.00,14.70,16,11.29,15.50,4.50,5.49,1.42,0.68,14.40
17001,1.56,0.00,14.24,8,0.25,1348,0.00,0.00,14.70,16,11.29,14.00,4.50,5.52,1.42,0.68,14.40
17063,1.56,0.00,14.24,8,0.25,1325,0.00,0.00,14.70,16,10.94,15.50,4.50,5.56,1.44,0.68,14.50
17124,1.56,0.00,14.36,8,0.26,1318,0.00,0.00,14.70,16,10.94,16.00,4.50,5.56,1.42,0.68,14.40
17186,1.56,0.00,14.36,8,0.25,1304,0.00,0.00,14.70,16,10.94,16.50,4.50,5.49,1.42,0.68,14.40
17248,1.56,0.00,14.36,8,0.26,1291,0.00,0.00,14.70,16,10.94,17.50,4.50,5.56,1.44,0.68,14.50
17309,1.56,0.00,14.36,8,0.26,1298,0.00,0.00,14.70,16,10.94,16.50,4.50,5.52,1.44,0.68,14.50
17371,1.56,0.00,14.47,8,0.25,1303,0.00,0.00,14.70,16,10.94,15.50,4.64,5.52,1.44,0.68,14.50
17432,0.78,0.00,14.36,8,0.25,1336,0.00,0.00,14.70,16,11.29,15.50,4.64,5.49,1.42,0.68,14.50
17494,0.78,0.00,14.47,8,0.25,1329,0.00,0.00,14.70,16,10.94,11.50,4.64,5.49,1.42,0.68,14.50
17555,1.56,0.00,14.47,8,0.25,1333,0.00,0.00,14.70,16,10.94,12.00,4.50,5.52,1.42,0.68,14.60
17616,0.78,0.00,14.47,8,0.25,1333,0.00,0.00,14.70,16,10.94,11.50,4.50,5.56,1.42,0.68,14.60
17678,0.78,0.00,14.47,8,0.26,1307,0.00,0.00,14.70,16,10.94,14.00,4.50,5.56,1.42,0.68,14.60
17740,0.78,0.00,14.47,8,0.26,1300,0.00,0.00,14.70,16,10.94,15.50,4.64,5.56,1.44,0.68,14.60
17802,0.78,0.00,14.47,8,0.26,1292,0.00,0.00,14.70,16,10.94,15.50,4.64,5.63,1.44,0.68,14.60
17863,1.56,0.00,14.47,8,0.26,1278,0.00,0.00,14.70,16,10.94,16.00,4.64,5.63,1.44,0.68,14.60
17925,1.56,0.00,14.47,8,0.26,1294,0.00,0.00,14.70,16,10.94,14.00,4.64,5.63,1.44,0.68,14.60
17987,1.56,0.00,14.59,8,0.25,1313,0.00,0.00,14.70,16,10.94,11.50,4.64,5.63,1.44,0.68,14.60
18048,1.56,0.00,14.70,8,0.26,1324,0.00,0.00,14.70,16,10.94,10.50,4.64,5.63,1.44,0.68,14.60
18110,1.56,0.00,14.70,8,0.26,1314,0.00,0.00,14.70,16,10.94,11.50,4.64,5.59,1.44,0.68,14.70
18172,1.56,0.00,14.70,8,0.26,1306,0.00,0.00,14.70,16,10.94,12.00,4.64,5.63,1.44,0.68,14.70
18232,1.56,0.00,14.70,8,0.26,1322,0.00,0.00,14.70,16,10.94,10.50,4.64,5.63,1.44,0.68,14.70
18294,1.56,0.00,14.70,8,0.26,1316,0.00,0.00,14.70,16,10.94,10.50,4.64,5.63,1.44,0.68,14.70
18356,1.56,0.00,14.70,8,0.26,1318,0.00,0.00,14.70,16,10.94,10.50,4.64,5.63,1.44,0.68,14.70
18418,1.56,0.00,14.70,8,0.26,1304,0.00,0.00,14.70,16,10.94,12.00,4.64,5.65,1.44,0.68,14.70
18480,1.56,0.00,14.70,8,0.25,1329,0.00,0.00,14.70,16,10.94,12.00,4.64,5.63,1.44,0.68,14.70
18540,1.56,0.00,14.70,8,0.25,1332,0.00,0.00,14.70,16,10.94,9.50,4.64,5.59,1.44,0.68,14.80
18603,1.56,0.00,14.59,8,0.25,1332,0.00,0.00,14.70,16,10.94,9.50,4.64,5.63,1.44,0.70,14.80
18664,1.56,0.00,14.70,8,0.26,1330,0.00,0.00,14.70,16,11.64,10.50,4.64,5.76,1.44,0.70,14.80
18725,1.56,0.00,14.70,8,0.26,1321,0.00,0.00,14.70,16,12.70,11.50,4.64,5.82,1.44,0.70,14.70
18787,1.56,0.00,14.59,8,0.27,1329,0.00,0.00,14.70,16,14.10,12.50,4.64,5.82,1.46,0.70,14.70
18849,1.56,0.00,14.70,8,0.26,1349,0.00,0.00,14.70,16,15.16,14.00,4.79,5.92,1.46,0.70,14.80
18910,1.56,0.00,14.70,8,0.26,1358,0.00,0.00,14.70,16,15.86,15.00,4.79,5.96,1.46,0.70,14.80
18972,1.56,0.00,14.70,8,0.26,1375,0.00,0.00,14.70,16,16.91,16.00,4.79,5.98,1.46,0.70,14.80
19033,1.56,0.00,14.70,8,0.27,1370,0.00,0.00,14.70,16,17.97,17.00,4.79,5.98,1.46,0.70,14.70
19095,1.56,0.00,14.59,8,0.27,1371,0.00,0.00,14.70,16,19.02,18.00,4.79,6.05,1.46,0.70,14.70
19157,1.56,0.00,14.70,8,0.27,1358,0.00,0.00,14.70,16,20.08,19.00,4.79,6.02,1.46,0.70,14.70
19218,1.56,0.00,14.59,8,0.27,1379,0.00,0.00,14.70,16,20.78,20.00,4.93,6.09,1.48,0.70,14.80
19280,1.56,0.00,14.70,8,0.26,1398,0.00,0.00,14.70,16,22.19,21.00,4.93,6.02,1.46,0.70,14.80
19342,1.56,0.00,14.70,8,0.26,1426,0.00,0.00,14.70,16,23.24,22.50,4.79,6.09,1.46,0.70,14.70
19403,1.56,0.00,14.70,8,0.25,1444,0.00,0.00,14.70,16,24.65,24.50,4.79,6.05,1.46,0.70,14.70
19465,1.56,0.00,14.70,8,0.25,1435,0.00,0.00,14.70,16,25.00,25.00,4.79,6.09,1.46,0.70,14.70
19527,1.56,0.00,14.70,8,0.25,1438,0.00,0.00,14.70,16,25.00,25.00,4.79,6.05,1.46,0.70,14.70
19588,1.56,0.00,14.70,8,0.26,1430,0.00,0.00,14.70,16,25.00,25.00,4.79,6.09,1.46,0.70,14.70
19649,1.56,0.00,14.70,8,0.25,1430,0.00,0.00,14.70,16,25.00,25.00,4.79,6.09,1.46,0.70,14.70
19711,1.56,0.00,14.70,8,0.24,1444,0.00,0.00,14.70,16,25.00,25.00,4.79,5.82,1.46,0.68,14.70
19772,1.56,0.00,14.81,8,0.24,1456,0.00,0.00,14.70,16,24.30,25.00,4.79,5.82,1.44,0.66,14.70
19834,1.56,0.00,14.81,8,0.23,1461,0.00,0.00,14.70,16,21.13,16.50,4.50,5.07,1.38,0.64,14.80
19896,1.56,0.00,14.70,8,0.21,1459,0.00,0.00,14.71,16,19.02,14.50,4.35,4.66,1.36,0.64,14.80
19957,1.56,0.00,14.81,8,0.20,1462,0.00,0.00,14.71,16,15.51,12.00,4.21,4.35,1.34,0.64,14.80
20019,1.56,0.00,14.81,8,0.19,1465,0.00,0.00,14.71,16,12.34,9.50,3.92,4.35,1.34,0.64,14.90
20080,1.56,0.00,14.81,8,0.19,1450,0.00,0.00,14.71,16,11.64,8.00,3.92,4.47,1.36,0.64,14.90
20143,1.56,0.00,14.70,8,0.19,1450,0.00,0.00,14.71,16,11.64,7.00,3.77,4.66,1.36,0.64,14.80
20204,1.56,0.00,14.59,8,0.19,1447,0.00,0.00,14.71,16,11.64,9.50,3.77,4.66,1.36,0.64,14.80
20265,0.78,0.00,14.47,8,0.20,1432,0.00,0.00,14.71,16,11.64,11.00,3.77,4.66,1.36,0.64,14.80
20326,0.78,0.00,14.36,8,0.20,1434,0.00,0.00,14.71,16,11.64,10.50,3.77,4.72,1.36,0.64,14.70
20388,0.78,0.00,14.36,8,0.20,1416,0.00,0.00,14.71,16,11.64,12.50,3.77,4.72,1.36,0.64,14.70
20450,0.78,0.00,14.36,8,0.20,1417,0.00,0.00,14.71,16,11.29,12.50,3.77,4.75,1.36,0.64,14.60
20511,0.78,0.00,14.36,8,0.20,1416,0.00,0.00,14.71,16,11.64,12.00,3.63,4.75,1.38,0.64,14.50
20573,0.78,0.00,14.24,8,0.20,1407,0.00,0.00,14.71,16,11.29,12.00,3.63,4.75,1.38,0.64,14.50
20635,0.00,0.00,14.24,8,0.21,1386,0.00,0.00,14.70,16,11.29,13.00,3.63,4.75,1.38,0.64,14.50
20696,0.00,0.00,14.24,8,0.20,1386,0.00,0.00,14.70,16,11.29,15.00,3.63,4.72,1.38,0.64,14.50
20758,0.00,0.00,14.13,8,0.21,1392,0.00,0.00,14.70,16,11.29,14.00,3.63,4.75,1.38,0.64,14.50
20819,0.00,0.00,14.13,8,0.21,1382,0.00,0.00,14.70,16,11.29,14.50,3.63,4.75,1.38,0.64,14.50
20880,0.00,0.00,14.01,8,0.21,1376,0.00,0.00,14.70,16,11.29,15.00,3.63,4.79,1.38,0.64,14.50
20942,-0.78,0.00,14.01,8,0.21,1367,0.00,0.00,14.70,16,11.29,15.50,3.63,4.75,1.38,0.64,14.40
21004,-0.78,0.00,13.90,8,0.21,1373,0.00,0.00,14.70,16,11.29,14.00,3.63,4.72,1.38,0.64,14.40
21066,-0.78,0.00,13.78,8,0.21,1364,0.00,0.00,14.70,16,11.29,15.00,3.63,4.72,1.38,0.64,14.30
21127,-1.56,0.00,13.67,8,0.21,1364,0.00,0.00,14.70,16,11.29,14.50,3.63,4.79,1.38,0.64,14.20
21189,-1.56,0.00,13.55,8,0.21,1354,0.00,0.00,14.70,16,11.29,15.50,3.63,4.79,1.38,0.64,14.20
21251,-2.34,0.00,13.55,8,0.21,1361,0.00,0.00,14.70,16,11.29,14.00,3.63,4.72,1.38,0.64,14.00
21313,-2.34,0.00,13.32,8,0.21,1356,0.00,0.00,14.70,16,11.29,14.00,3.63,4.72,1.38,0.64,14.00
21374,-3.12,0.00,13.21,8,0.21,1341,0.00,0.00,14.70,16,11.29,15.50,3.63,4.72,1.36,0.64,14.00
21435,-3.12,0.00,13.21,8,0.21,1332,0.00,0.00,14.70,16,11.29,15.50,3.63,4.72,1.36,0.64,13.90
21497,-3.91,0.00,13.21,8,0.21,1332,0.00,0.00,14.70,16,10.94,15.50,3.63,4.75,1.36,0.64,13.90
21558,-3.91,0.00,13.21,8,0.21,1328,0.00,0.00,14.70,16,10.94,15.50,3.63,4.72,1.36,0.64,13.70
21620,-4.69,0.00,13.09,8,0.22,1294,0.00,0.00,14.70,16,10.94,15.50,3.63,4.72,1.36,0.64,13.60
21681,-4.69,0.00,13.09,8,0.22,1294,0.00,0.00,14.70,16,10.94,18.00,3.63,4.72,1.36,0.64,13.60
21743,-4.69,0.00,13.09,8,0.23,1246,0.00,0.00,14.70,16,10.59,19.00,3.63,4.72,1.36,0.64,13.60
21805,-5.47,0.00,13.09,8,0.24,1226,0.00,0.00,14.70,16,10.59,18.50,3.77,4.75,1.38,0.64,13.50
21867,-5.47,0.00,13.09,8,0.25,1197,0.00,0.00,14.69,16,10.59,18.50,3.77,4.75,1.36,0.64,13.50
21928,-5.47,0.00,13.09,8,0.25,1171,0.00,0.00,14.69,16,10.23,18.50,3.92,4.79,1.38,0.64,13.40
21990,-6.25,0.00,13.09,8,0.25,1133,0.00,0.00,14.69,16,10.23,18.00,4.06,4.68,1.36,0.64,13.40
22051,-6.25,0.00,13.09,8,0.25,1110,0.00,0.00,14.69,16,10.23,18.00,4.06,4.68,1.36,0.64,13.40
22113,-6.25,0.00,13.09,8,0.26,1088,0.00,0.00,14.69,16,9.88,18.00,4.21,4.59,1.34,0.64,13.40
22175,-7.03,0.00,13.09,8,0.25,1074,0.00,0.00,14.69,16,9.88,17.50,4.21,4.57,1.36,0.64,13.40
22236,-7.03,0.00,13.21,8,0.25,1058,0.00,0.00,14.69,16,9.88,17.50,4.35,4.47,1.36,0.64,13.40
22298,-7.81,0.00,13.09,8,0.26,1035,0.00,0.00,14.69,16,9.88,17.50,4.35,4.44,1.34,0.64,13.40
22359,-7.81,0.00,12.98,8,0.26,1024,0.00,0.00,14.69,16,9.88,17.50,4.50,4.38,1.34,0.64,13.40
22421,-8.59,0.00,12.86,8,0.26,1018,0.00,0.00,14.69,16,9.88,17.50,4.50,4.35,1.34,0.64,13.40
22483,-8.59,0.00,12.86,8,0.26,1003,0.00,0.00,14.69,16,9.88,17.50,4.50,4.30,1.34,0.64,13.40
22545,-8.59,0.00,12.98,8,0.26,999,0.00,0.00,14.69,16,9.88,17.50,4.64,4.24,1.34,0.64,13.40
22606,-8.59,0.00,12.86,8,0.25,983,0.00,0.00,14.69,16,9.88,17.50,4.64,4.16,1.32,0.64,13.30
22667,-9.38,0.00,12.98,8,0.26,971,0.00,0.00,14.69,16,9.88,17.50,4.79,4.13,1.30,0.64,13.30
22729,-9.38,0.00,12.98,8,0.26,971,0.00,0.00,14.69,16,9.88,17.50,4.79,4.11,1.30,0.64,13.40
22791,-9.38,0.00,13.09,8,0.26,962,0.00,0.00,14.69,16,9.88,17.50,4.79,4.08,1.30,0.64,13.40
22852,-9.38,0.00,13.09,8,0.26,960,0.00,0.00,14.69,16,9.88,17.50,4.79,4.13,1.32,0.64,13.30
22913,-9.38,0.00,13.21,8,0.26,958,0.00,0.00,14.69,16,9.88,17.50,4.79,4.13,1.32,0.64,13.30
22975,-9.38,0.00,13.32,8,0.27,948,0.00,0.00,14.69,16,9.88,17.50,4.93,4.16,1.34,0.64,13.30
23036,-9.38,0.00,13.44,8,0.27,944,0.00,0.00,14.69,16,9.88,17.50,4.93,4.22,1.34,0.64,13.30
23098,-9.38,0.00,13.67,8,0.27,940,0.00,0.00,14.69,16,9.88,17.50,5.08,4.27,1.34,0.64,13.30
23160,-9.38,0.00,13.78,8,0.27,939,0.00,0.00,14.69,16,9.88,17.50,5.08,4.24,1.34,0.64,13.40
23221,-9.38,0.00,14.01,8,0.27,935,0.00,0.00,14.69,16,9.88,17.50,5.08,4.22,1.34,0.64,13.50
23283,-9.38,0.00,14.13,8,0.28,926,0.00,0.00,14.69,16,9.88,17.50,5.08,4.27,1.34,0.64,13.50
23345,-9.38,0.00,14.36,8,0.29,925,0.00,0.00,14.69,16,9.88,17.50,5.22,4.33,1.34,0.68,13.70
23406,-9.38,0.00,14.36,8,0.34,928,0.00,0.00,13.29,16,10.23,9.50,5.22,4.73,1.44,0.70,13.80
23468,-8.59,0.00,14.36,8,0.39,921,0.00,0.00,12.06,16,11.29,10.50,5.51,5.73,1.44,0.70,13.80
23529,-8.59,0.00,14.59,8,0.40,910,0.00,0.00,13.24,16,12.34,11.50,5.95,6.07,1.46,0.70,14.10
23590,-8.59,0.00,14.59,8,0.40,946,0.00,0.00,14.66,16,13.05,12.00,6.24,6.21,1.48,0.70,14.10
23652,-8.59,0.00,14.70,8,0.38,1025,0.00,0.00,15.22,16,13.75,12.00,6.38,6.24,1.48,0.70,14.30
23714,-8.59,0.00,14.81,8,0.36,1049,0.00,0.00,15.17,16,14.45,13.50,6.38,6.24,1.48,0.70,14.60
23775,-8.59,0.00,14.81,8,0.34,1049,0.00,0.00,15.20,16,15.51,14.00,6.38,6.20,1.48,0.70,14.60
23837,-8.59,0.00,14.93,8,0.34,1096,0.00,0.00,14.69,16,16.21,15.50,6.53,6.36,1.48,0.70,15.00
23898,-8.59,0.00,14.81,8,0.34,1131,0.00,0.00,14.69,16,17.27,16.50,6.38,6.36,1.48,0.72,15.00
23967,-8.59,0.00,14.70,8,0.34,1158,0.00,0.00,14.69,16,18.32,17.00,6.38,6.49,1.50,0.72,14.90
24022,-8.59,0.00,14.70,8,0.33,1179,0.00,0.00,14.69,16,19.38,18.50,6.38,6.57,1.50,0.72,14.80
24084,-8.59,0.00,14.70,8,0.34,1177,0.00,0.00,14.69,16,20.08,19.00,6.38,6.65,1.50,0.72,14.80
24145,-8.59,0.00,14.81,8,0.34,1174,0.00,0.00,14.69,16,20.78,20.00,6.38,6.62,1.50,0.72,14.80
24207,-7.81,0.00,15.16,8,0.35,1160,0.00,0.00,14.69,16,21.48,21.00,6.38,6.70,1.50,0.72,15.10
24268,-7.03,0.00,15.62,8,0.36,1148,0.00,0.00,14.68,16,21.48,21.00,6.38,6.78,1.52,0.72,15.10
24330,-5.47,0.00,16.08,8,0.37,1149,0.00,0.00,14.68,16,21.48,21.00,6.38,6.99,1.52,0.72,15.30
24392,-3.12,0.00,16.31,8,0.37,1144,0.00,0.00,14.68,16,21.48,21.00,6.53,6.99,1.52,0.74,15.30
24453,-2.34,0.00,16.42,8,0.38,1139,0.00,0.00,14.68,16,21.48,21.00,6.53,7.28,1.54,0.74,15.70
24515,-0.78,0.00,16.42,8,0.40,1153,0.00,0.00,14.68,16,21.84,21.00,6.67,7.67,1.54,0.76,16.20
24577,-0.78,0.00,16.65,8,0.44,1147,0.00,0.00,13.43,16,23.95,22.50,6.96,8.52,1.58,0.78,16.20
24638,0.00,0.00,16.54,8,0.49,1121,0.00,0.00,12.95,16,26.41,22.50,7.25,9.28,1.62,0.78,16.30
24700,-0.78,0.00,16.65,8,0.53,1094,0.00,0.00,13.45,16,28.16,26.00,7.55,9.64,1.66,0.80,16.30
24761,-2.34,0.00,16.31,8,0.54,1070,0.00,0.00,14.65,16,28.52,28.00,7.98,9.83,1.68,0.80,16.40
24822,-1.56,0.00,15.85,8,0.57,1070,0.00,0.00,14.64,16,27.46,28.50,7.98,9.97,1.68,0.80,16.30
24884,-3.91,0.00,15.85,8,0.58,1047,0.00,0.00,14.04,16,26.76,27.00,8.27,9.97,1.68,0.80,16.30
24946,-4.69,0.00,15.04,8,0.58,1027,0.00,0.00,14.64,16,26.76,26.50,8.56,9.97,1.70,0.80,15.90
25007,-7.03,0.00,14.36,8,0.57,1052,0.00,0.00,14.65,16,27.46,26.50,9.00,10.10,1.68,0.80,15.10
25069,-8.59,0.00,13.90,8,0.56,1080,0.00,0.00,14.65,16,27.81,28.00,9.14,10.10,1.68,0.80,15.10
25131,-8.59,0.00,13.67,8,0.57,1076,0.00,0.00,14.65,16,28.16,28.00,9.14,10.10,1.70,0.80,14.30
25192,-8.59,0.00,13.67,8,0.55,1082,0.00,0.00,14.65,16,28.52,28.00,9.29,10.06,1.68,0.80,14.30
25254,-7.03,0.00,13.78,8,0.54,1100,0.00,0.00,14.66,16,28.87,28.50,9.29,10.10,1.70,0.80,14.10
25315,-6.25,0.00,14.01,8,0.55,1113,0.00,0.00,14.66,16,28.52,28.50,9.29,10.15,1.70,0.80,14.20
