Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F),Primary Wastegate Duty Cycle (%)
50876,15.33,0.13,1208,0.00,0.00,16,7.07,12.00,5.17,-1.39,0.64,196,0.00
51064,15.01,0.13,1194,0.00,0.00,16,7.07,12.50,5.27,-1.39,0.64,196,0.00
51267,14.95,0.14,1197,0.00,0.00,16,7.07,10.50,5.52,-1.08,0.64,196,0.00
51454,14.87,0.14,1205,0.00,0.00,16,7.07,8.00,5.74,-1.39,0.64,196,0.00
51642,14.63,0.14,1211,0.00,0.00,16,7.07,7.00,5.72,-1.39,0.64,196,0.00
51829,14.72,0.15,1210,0.00,0.00,16,7.07,8.00,5.91,-1.39,0.64,196,0.00
52017,14.79,0.15,1218,0.00,0.00,16,7.07,6.50,5.94,-1.39,0.64,196,0.00
52220,14.95,0.15,1215,0.00,0.00,16,7.07,6.00,6.04,-1.39,0.64,196,0.00
52407,14.92,0.15,1232,0.00,0.00,16,7.07,4.50,6.07,-1.39,0.64,196,0.00
52595,14.97,0.15,1228,0.00,0.00,16,7.07,6.00,5.98,-1.39,0.64,196,0.00
52782,14.93,0.16,1221,0.00,0.00,16,7.07,5.50,6.37,-1.39,0.64,196,0.00
52970,14.92,0.15,1248,0.00,0.00,16,7.07,4.00,6.11,-1.39,0.64,196,0.00
53173,14.79,0.15,1250,0.00,0.00,16,7.07,4.50,6.37,-1.39,0.64,194,0.00
53360,14.81,0.15,1252,0.00,0.00,16,7.07,4.50,6.29,-1.39,0.64,194,0.00
53548,14.84,0.15,1245,0.00,0.00,16,7.07,6.00,6.22,-1.39,0.64,194,0.00
53735,14.82,0.16,1260,0.00,0.00,16,6.72,4.50,6.73,-1.39,0.66,194,0.00
53923,14.79,0.18,1272,0.00,0.00,16,6.72,3.50,7.37,-1.39,0.68,194,0.00
54126,14.64,0.18,1278,0.00,0.00,16,8.48,7.00,7.62,-1.39,0.70,194,0.00
54313,14.34,0.18,1251,0.00,0.00,16,11.99,10.50,7.46,-1.39,0.70,194,0.00
54501,14.42,0.19,1232,0.00,0.00,16,15.16,14.00,7.62,-1.39,0.70,194,0.00
54688,14.53,0.20,1221,0.00,0.00,16,18.67,18.00,7.99,-1.39,0.72,194,0.00
54876,14.34,0.20,1253,0.00,0.00,16,22.89,22.50,8.39,-1.39,0.72,194,0.00
55079,14.55,0.20,1278,0.00,0.00,16,23.59,22.50,8.69,-1.39,0.72,194,0.00
55266,14.79,0.20,1296,0.00,0.00,16,23.59,23.50,8.82,-1.39,0.72,194,0.00
55454,14.89,0.17,1302,0.00,0.00,16,16.56,16.50,6.26,-1.39,0.64,194,0.00
55641,14.72,0.14,1353,0.00,0.00,16,6.72,1.00,5.49,-1.39,0.64,194,0.00
55844,14.72,0.14,1270,0.00,0.00,16,7.07,9.00,5.65,-1.39,0.64,194,0.00
56032,14.79,0.14,1259,0.00,0.00,16,7.07,9.50,5.87,-1.39,0.64,194,0.00
56219,15.35,0.14,1268,0.00,0.00,16,7.07,7.00,5.72,-1.39,0.64,194,0.00
56407,15.45,0.14,1262,0.00,0.00,16,7.07,8.00,5.94,-1.39,0.68,194,0.00
56594,15.30,0.16,1270,0.00,0.00,16,6.72,6.50,6.95,-1.39,0.68,194,0.00
56797,14.92,0.16,1324,0.00,0.00,16,10.59,9.50,7.17,-1.39,0.70,194,0.00
56985,14.26,0.17,1323,0.00,0.00,16,14.80,14.00,7.29,-1.39,0.70,194,0.00
57172,14.40,0.18,1340,0.00,0.00,16,19.38,17.00,7.90,-1.39,0.72,194,0.00
57360,14.65,0.18,1374,0.00,0.00,16,25.00,22.00,8.47,-1.39,0.72,194,0.00
57547,14.58,0.18,1448,0.00,0.00,16,26.05,25.50,8.74,-1.39,0.74,194,0.00
57738,14.60,0.18,1506,0.00,0.00,16,27.11,26.50,8.82,-1.39,0.74,194,0.00
57941,14.56,0.17,1558,0.00,0.00,16,28.16,27.50,8.65,-1.39,0.74,192,0.00
58129,14.79,0.16,1627,0.00,0.00,16,28.87,28.50,8.69,-1.39,0.74,192,0.00
58316,15.15,0.15,1656,0.00,0.00,16,29.22,29.00,8.36,-1.39,0.72,192,0.00
58504,15.17,0.14,1704,0.00,0.00,16,29.57,29.50,7.50,-1.39,0.68,192,0.00
58707,14.95,0.14,1709,0.00,0.00,16,22.54,15.50,7.70,-1.39,0.68,192,0.00
58894,16.73,0.14,1644,0.00,0.00,16,15.51,14.00,7.54,-1.39,0.68,192,0.00
59082,20.71,0.13,1700,0.00,0.00,16,7.77,7.00,7.54,-1.39,0.68,192,0.00
59285,25.05,0.14,1582,0.00,0.00,16,5.66,9.50,7.66,-1.39,0.68,192,0.00
59472,24.02,0.16,1546,0.00,0.00,16,6.72,6.50,8.03,-1.39,0.68,192,0.00
59661,23.82,0.15,1506,0.00,0.00,16,11.29,9.50,7.54,-1.39,0.72,192,0.00
59848,23.61,0.16,1559,0.00,0.00,16,15.86,14.50,8.14,-1.39,0.72,192,0.00
60036,18.94,0.16,1530,0.00,0.00,16,21.48,19.50,8.14,-1.39,0.72,192,0.00
60239,15.22,0.16,1560,0.00,0.00,16,26.76,25.00,8.56,-1.39,0.72,192,0.00
60426,15.05,0.16,1666,0.00,0.00,16,29.22,28.50,8.60,-1.39,0.72,192,0.00
60614,14.95,0.16,1670,0.00,0.00,16,29.92,29.50,8.78,-1.39,0.74,192,0.00
60801,15.00,0.16,1728,0.00,0.00,16,30.27,30.00,8.91,-1.39,0.74,192,0.00
60989,14.87,0.15,1748,0.00,0.00,16,31.33,30.50,8.91,-1.39,0.74,192,0.00
61192,14.76,0.15,1774,0.00,0.00,16,31.68,31.00,9.09,-1.39,0.74,190,0.00
61379,14.69,0.15,1846,0.00,0.00,16,32.03,32.00,9.09,-1.39,0.74,190,0.00
61567,14.51,0.15,1857,0.00,0.00,16,33.09,33.00,9.21,-1.39,0.74,190,0.00
61754,14.51,0.16,1898,0.00,0.00,16,33.79,33.00,9.53,-1.39,0.76,190,0.00
61957,14.49,0.16,1952,0.00,0.00,16,34.84,34.00,10.13,-1.39,0.76,190,0.00
62145,14.42,0.16,1974,0.00,0.00,16,35.90,35.00,10.59,-1.39,0.80,190,0.00
62333,14.51,0.21,2062,0.00,0.00,16,39.06,38.50,14.02,-1.70,0.86,190,0.00
62520,13.64,0.22,2130,0.00,0.00,16,40.12,39.50,15.47,-2.01,0.86,190,0.00
62707,13.92,0.22,2217,0.00,0.00,16,41.17,41.00,16.07,-2.01,0.88,190,0.00
62910,14.14,0.22,2296,0.00,0.00,16,42.58,41.50,16.44,-2.63,0.88,190,0.00
63098,14.30,0.22,2354,0.00,0.00,16,43.63,43.50,18.02,-2.63,0.88,190,0.00
63290,13.97,0.23,2447,0.00,0.00,16,43.98,43.50,18.80,-3.25,0.88,190,0.00
63478,13.97,0.22,2533,0.00,0.00,16,43.98,43.50,19.04,-3.25,0.88,190,0.00
63665,14.03,0.21,2632,0.00,0.00,16,43.98,43.50,18.88,-3.87,0.86,190,0.00
63856,14.13,0.20,2713,0.00,0.00,16,43.98,43.50,18.33,-3.87,0.86,190,0.00
64044,14.01,0.19,2786,0.00,0.00,16,42.93,42.50,17.03,-4.18,0.82,190,0.00
64247,14.11,0.16,2846,0.00,0.00,16,41.17,41.50,16.29,-4.18,0.80,189,0.00
64434,13.88,0.15,2868,0.00,0.00,16,39.77,39.50,14.21,-4.18,0.78,189,0.00
64622,14.15,0.13,2922,0.00,0.00,16,38.36,38.50,12.90,-4.18,0.74,189,0.00
64809,14.28,0.12,2930,0.00,0.00,16,38.01,38.00,12.19,-4.18,0.74,189,0.00
65012,14.67,0.12,2962,0.00,0.00,16,37.66,37.50,11.61,-4.18,0.72,189,0.00
65200,14.77,0.11,2941,0.00,0.00,16,37.30,37.00,11.04,-4.18,0.72,189,0.00
65387,15.08,0.10,2933,0.00,0.00,16,36.95,36.50,10.28,-4.18,0.70,189,0.00
65575,14.87,0.11,2964,0.00,0.00,16,33.09,33.50,10.13,-4.18,0.68,189,0.00
65762,15.78,0.11,2916,0.00,0.00,16,23.59,25.00,9.93,-4.18,0.68,189,0.00
65965,22.15,0.10,2874,0.00,0.00,16,13.05,14.00,10.17,-4.18,0.68,189,0.00
66153,24.58,0.11,2793,0.00,0.00,16,4.96,4.50,10.49,-4.18,0.68,189,0.00
66345,24.10,0.12,2732,0.00,0.00,16,4.61,4.50,10.64,-4.18,0.68,189,0.00
66533,23.86,0.11,2667,0.00,0.00,16,4.26,4.50,9.43,-3.87,0.68,189,0.00
66720,24.11,0.12,2622,0.00,0.00,16,9.88,8.00,10.64,-3.56,0.70,189,0.00
66923,23.18,0.13,2594,0.00,0.00,16,17.27,15.50,10.84,-3.56,0.70,189,0.00
67111,15.51,0.12,2575,0.00,0.00,16,24.65,23.50,11.35,-3.56,0.72,189,0.00
67298,13.78,0.13,2554,0.00,0.00,16,32.73,30.50,10.49,-3.56,0.72,189,0.00
67486,13.97,0.12,2570,0.00,0.00,16,36.60,36.50,9.92,-3.56,0.72,189,0.00
67689,14.33,0.12,2551,0.00,0.00,16,36.95,36.50,10.48,-3.56,0.72,189,0.00
67876,14.49,0.13,2571,0.00,0.00,16,37.30,37.00,10.99,-3.56,0.72,189,0.00
68064,14.53,0.13,2592,0.00,0.00,16,37.66,37.00,10.84,-3.56,0.72,189,0.00
68251,13.90,0.13,2598,0.00,0.00,16,37.66,37.50,11.09,-3.56,0.72,189,0.00
68439,13.64,0.15,2582,0.00,0.00,16,39.06,39.00,12.04,-3.56,0.78,189,0.00
68642,13.45,0.18,2651,0.00,0.00,16,42.23,40.50,14.99,-3.87,0.82,189,0.00
68829,13.28,0.19,2658,0.00,0.00,16,43.28,43.00,17.41,-3.87,0.84,189,0.00
69020,13.76,0.20,2721,0.00,0.00,16,44.34,43.50,18.80,-4.18,0.86,189,0.00
69208,13.63,0.20,2786,0.00,0.00,16,44.34,44.00,18.72,-4.18,0.86,189,0.00
69411,13.84,0.20,2877,0.00,0.00,16,43.63,43.50,18.88,-4.18,0.84,189,0.00
69599,13.57,0.18,2904,0.00,0.00,16,42.23,42.50,17.48,-4.18,0.84,189,0.00
69786,13.64,0.16,2989,0.00,0.00,16,41.52,42.00,16.81,-4.18,0.82,189,0.00
69974,13.72,0.15,3030,0.00,0.00,16,40.47,40.50,15.05,-4.18,0.80,189,0.00
70177,13.73,0.14,3023,0.00,0.00,16,39.41,39.50,14.22,-4.18,0.76,189,0.00
70364,13.76,0.11,3048,0.00,0.00,16,36.95,37.50,9.83,-4.18,0.68,189,0.00
70552,13.51,0.10,3000,0.00,0.00,16,22.89,24.00,9.93,-4.18,0.66,189,0.00
70739,16.86,0.10,2971,0.00,0.00,16,6.37,9.00,10.33,-4.18,0.66,189,0.00
70927,24.74,0.11,2894,0.00,0.00,16,5.31,5.00,10.78,-4.18,0.64,189,0.00
71130,25.30,0.11,2843,0.00,0.00,16,4.96,5.00,9.74,-4.18,0.64,189,0.00
71318,23.67,0.11,2765,0.00,0.00,16,4.61,4.50,10.07,-4.18,0.64,189,0.00
71505,23.74,0.11,2691,0.00,0.00,16,4.26,4.50,10.08,-3.87,0.64,189,0.00
71693,23.87,0.11,2600,0.00,0.00,16,3.91,3.50,9.61,-3.56,0.64,189,0.00
71883,23.83,0.13,2538,0.00,0.00,16,4.96,3.50,10.49,-3.56,0.70,189,0.00
72086,23.66,0.13,2490,0.00,0.00,16,12.70,11.00,11.15,-3.25,0.70,189,0.00
72274,17.93,0.13,2440,0.00,0.00,16,20.78,19.00,10.94,-3.25,0.70,189,0.00
72462,13.47,0.14,2463,0.00,0.00,16,28.16,27.00,11.15,-3.25,0.72,189,0.00
72649,13.02,0.13,2485,0.00,0.00,16,35.90,35.50,10.69,-3.25,0.70,189,0.00
72852,13.16,0.13,2466,0.00,0.00,16,37.30,37.00,10.59,-2.94,0.70,189,0.00
73039,13.40,0.12,2458,0.00,0.00,16,36.60,36.50,10.23,-2.94,0.70,189,0.00
73227,13.72,0.12,2472,0.00,0.00,16,36.60,36.00,10.47,-3.25,0.70,189,0.00
73415,13.89,0.13,2488,0.00,0.00,16,36.95,37.00,10.54,-3.25,0.70,189,0.00
73602,13.36,0.13,2468,0.00,0.00,16,37.30,37.00,10.59,-3.25,0.70,189,0.00
73805,13.38,0.13,2473,0.00,0.00,16,36.95,36.50,10.48,-3.25,0.70,189,0.00
73994,13.26,0.12,2498,0.00,0.00,16,36.60,36.50,10.48,-3.25,0.70,189,0.00
74186,13.55,0.13,2499,0.00,0.00,16,36.95,36.50,10.59,-3.25,0.70,189,0.00
74373,13.48,0.12,2540,0.00,0.00,16,37.30,36.50,10.17,-3.25,0.70,189,0.00
74561,13.59,0.13,2502,0.00,0.00,16,36.95,36.50,10.49,-3.25,0.72,189,0.00
74748,13.48,0.12,2535,0.00,0.00,16,36.95,36.50,10.49,-3.25,0.70,189,0.00
74951,13.57,0.12,2521,0.00,0.00,16,36.95,36.50,10.43,-3.25,0.70,189,0.00
75139,13.51,0.13,2526,0.00,0.00,16,37.30,36.50,10.79,-3.56,0.70,189,0.00
75326,13.42,0.13,2534,0.00,0.00,16,36.95,36.50,10.47,-3.56,0.70,189,0.00
75514,13.37,0.12,2546,0.00,0.00,16,36.95,36.50,10.43,-3.56,0.70,189,0.00
75717,13.59,0.12,2537,0.00,0.00,16,36.60,36.50,10.38,-3.56,0.70,189,0.00
75904,13.80,0.11,2552,0.00,0.00,16,36.25,36.50,9.98,-3.56,0.70,189,0.00
76092,14.05,0.12,2548,0.00,0.00,16,36.95,36.50,10.43,-3.56,0.70,189,0.00
76279,14.06,0.10,2532,0.00,0.00,16,20.08,25.50,8.47,-3.56,0.64,189,0.00
76482,14.92,0.10,2326,0.00,0.00,16,3.20,3.00,7.86,-2.63,0.64,189,0.00
76670,18.80,0.12,2012,0.00,0.00,16,3.20,2.50,7.66,-1.70,0.64,189,0.00
76857,24.62,0.12,1705,0.00,0.00,16,5.31,13.00,6.84,-1.39,0.64,189,0.00
77045,25.60,0.16,1513,0.00,0.00,16,6.72,14.50,7.22,-1.39,0.64,189,0.00
77248,23.49,0.17,1202,0.00,0.00,16,7.07,15.00,7.03,-1.39,0.64,189,0.00
77435,23.70,0.14,1363,0.00,0.00,16,6.72,4.50,6.04,-1.39,0.64,189,0.00
77623,22.57,0.15,1311,0.00,0.00,16,6.72,7.00,6.55,-1.39,0.64,189,0.00
77811,17.17,0.15,1332,0.00,0.00,16,6.72,4.50,6.66,-1.39,0.64,189,0.00
78014,15.48,0.14,1350,0.00,0.00,16,6.72,3.50,6.33,-1.39,0.64,189,0.00
78201,14.65,0.14,1339,0.00,0.00,16,6.72,5.00,6.15,-1.39,0.64,189,0.00
78389,14.65,0.15,1319,0.00,0.00,16,6.72,7.50,6.33,-1.39,0.64,189,0.00
78576,14.87,0.16,1326,0.00,0.00,16,6.72,6.50,6.51,-1.39,0.68,189,0.00
78779,14.73,0.15,1423,0.00,0.00,16,9.88,8.00,7.29,-1.39,0.70,189,0.00
78966,14.13,0.15,1571,0.00,0.00,16,14.80,13.00,7.86,-1.39,0.72,189,0.00
79154,14.42,0.16,1514,0.00,0.00,16,19.38,17.50,7.94,-1.39,0.72,189,0.00
79357,14.87,0.16,1543,0.00,0.00,16,24.30,23.00,8.06,-1.39,0.72,189,0.00
79544,14.90,0.16,1562,0.00,0.00,16,27.81,27.00,8.36,-1.39,0.72,189,0.00
79732,14.94,0.16,1589,0.00,0.00,16,27.81,27.50,8.60,-1.39,0.72,189,0.00
79919,14.95,0.16,1606,0.00,0.00,16,28.16,28.00,8.52,-1.39,0.72,189,0.00
80107,14.95,0.16,1613,0.00,0.00,16,28.16,28.00,8.56,-1.39,0.72,189,0.00
80313,14.81,0.16,1623,0.00,0.00,16,28.52,28.50,8.47,-1.39,0.72,190,0.00
80501,14.85,0.16,1639,0.00,0.00,16,28.87,28.50,8.14,-1.39,0.72,190,0.00
80688,15.23,0.15,1656,0.00,0.00,16,29.22,28.50,8.36,-1.39,0.72,190,0.00
80876,15.24,0.15,1681,0.00,0.00,16,29.22,29.50,8.47,-1.39,0.72,190,0.00
81079,14.85,0.15,1700,0.00,0.00,16,29.22,29.50,8.39,-1.39,0.72,190,0.00
81266,14.74,0.14,1733,0.00,0.00,16,29.57,29.50,8.31,-1.39,0.72,190,0.00
81454,15.35,0.15,1730,0.00,0.00,16,30.27,30.00,8.60,-1.39,0.72,190,0.00
81641,15.00,0.14,1737,0.00,0.00,16,30.27,30.00,8.36,-1.39,0.72,190,0.00
81844,14.44,0.13,1758,0.00,0.00,16,26.76,23.50,7.29,-1.39,0.66,190,0.00
82021,14.60,0.13,1708,0.00,0.00,16,15.51,17.00,7.26,-1.39,0.66,190,0.00
82225,16.90,0.12,1710,0.00,0.00,16,4.61,4.50,7.10,-1.39,0.66,190,0.00
82413,21.79,0.12,1704,0.00,0.00,16,4.96,6.50,7.10,-1.39,0.66,190,0.00
82600,25.52,0.13,1673,0.00,0.00,16,5.31,10.50,6.92,-1.39,0.66,190,0.00
82788,23.75,0.13,1653,0.00,0.00,16,5.31,9.50,7.14,-1.39,0.66,190,0.00
82991,23.49,0.13,1614,0.00,0.00,16,5.66,12.00,7.06,-1.39,0.66,190,0.00
83178,23.87,0.13,1598,0.00,0.00,16,6.02,11.50,7.10,-1.39,0.66,190,0.00
83366,23.67,0.14,1582,0.00,0.00,16,6.02,11.00,7.10,-1.39,0.66,190,0.00
83553,23.98,0.14,1546,0.00,0.00,16,6.37,13.00,7.33,-1.39,0.66,190,0.00
83756,23.91,0.15,1521,0.00,0.00,16,6.37,13.00,7.37,-1.39,0.66,190,0.00
83944,23.74,0.15,1496,0.00,0.00,16,6.37,13.50,7.62,-1.39,0.68,190,0.00
84134,23.98,0.13,1474,0.00,0.00,16,6.37,14.00,6.55,-1.39,0.68,190,0.00
84321,23.97,0.14,1455,0.00,0.00,16,6.72,14.50,6.77,-1.39,0.68,190,0.00
84524,24.01,0.15,1422,0.00,0.00,16,8.12,7.00,7.03,-1.39,0.70,190,0.00
84712,24.01,0.16,1414,0.00,0.00,16,11.99,11.50,7.62,-1.39,0.70,190,0.00
84906,23.64,0.17,1396,0.00,0.00,16,16.21,15.50,7.90,-1.39,0.70,190,0.00
85094,16.85,0.17,1435,0.00,0.00,16,20.43,20.00,7.70,-1.39,0.72,190,0.00
85282,15.00,0.17,1436,0.00,0.00,16,24.65,24.50,7.98,-1.39,0.72,190,0.00
85469,15.11,0.17,1446,0.00,0.00,16,25.00,26.00,8.23,-1.39,0.72,190,0.00
85657,14.89,0.17,1457,0.00,0.00,16,25.70,26.00,8.31,-1.39,0.72,190,0.00
85860,14.76,0.17,1462,0.00,0.00,16,26.05,26.00,8.14,-1.39,0.72,190,0.00
86047,14.81,0.17,1489,0.00,0.00,16,26.41,26.50,8.27,-1.39,0.72,190,0.00
86235,14.81,0.16,1492,0.00,0.00,16,26.05,26.00,8.11,-1.39,0.72,190,0.00
86422,14.81,0.15,1506,0.00,0.00,16,26.76,26.50,7.74,-1.39,0.72,190,0.00
86625,15.39,0.16,1519,0.00,0.00,16,27.11,27.00,8.23,-1.39,0.72,190,0.00
86813,15.56,0.16,1516,0.00,0.00,16,27.11,27.00,8.11,-1.39,0.72,190,0.00
87000,14.79,0.16,1529,0.00,0.00,16,27.46,27.00,8.14,-1.39,0.72,190,0.00
87188,14.69,0.15,1544,0.00,0.00,16,27.11,27.00,8.19,-1.39,0.72,190,0.00
87375,14.72,0.15,1554,0.00,0.00,16,27.11,27.00,7.57,-1.39,0.70,190,0.00
87578,15.19,0.15,1582,0.00,0.00,16,26.76,27.00,7.78,-1.39,0.70,190,0.00
87766,15.27,0.14,1625,0.00,0.00,16,27.11,27.50,7.29,-1.39,0.70,190,0.00
87953,14.82,0.14,1608,0.00,0.00,16,26.05,21.00,7.46,-1.39,0.68,190,0.00
88141,14.81,0.15,1554,0.00,0.00,16,18.32,21.50,7.18,-1.39,0.68,190,0.00
88344,17.54,0.14,1576,0.00,0.00,16,10.23,11.00,7.37,-1.39,0.66,190,0.00
88531,24.22,0.15,1533,0.00,0.00,16,6.02,8.00,7.18,-1.39,0.66,190,0.00
88719,25.60,0.15,1502,0.00,0.00,16,6.37,10.50,7.62,-1.39,0.66,190,0.00
88906,23.80,0.15,1482,0.00,0.00,16,6.37,11.50,7.66,-1.39,0.66,190,0.00
89109,23.77,0.14,1454,0.00,0.00,16,6.37,12.00,6.62,-1.39,0.66,190,0.00
89297,23.52,0.14,1452,0.00,0.00,16,6.72,14.50,6.48,-1.39,0.66,190,0.00
89484,23.66,0.14,1422,0.00,0.00,16,6.72,13.50,6.48,-1.39,0.66,190,0.00
89687,23.62,0.13,1374,0.00,0.00,16,6.72,-7.50,6.33,-1.39,0.66,190,0.00
89875,23.74,0.14,1377,0.00,0.00,16,6.72,-2.00,6.62,-1.39,0.66,190,0.00
90063,23.93,0.15,1328,0.00,0.00,16,6.72,3.50,6.73,-1.39,0.66,190,0.00
90250,20.04,0.15,1357,0.00,0.00,16,6.72,6.00,6.48,-1.39,0.66,190,0.00
90453,15.96,0.14,1364,0.00,0.00,16,6.72,9.00,6.55,-1.39,0.66,190,0.00
90641,15.32,0.14,1316,0.00,0.00,16,6.72,13.00,6.51,-1.39,0.66,190,0.00
90828,15.06,0.14,1350,0.00,0.00,16,6.72,8.00,6.33,-1.39,0.66,190,0.00
91016,15.00,0.14,1327,0.00,0.00,16,6.72,9.50,6.37,-1.39,0.66,190,0.00
91203,15.08,0.14,1322,0.00,0.00,16,6.72,9.50,5.92,-1.39,0.66,190,0.00
91406,15.03,0.15,1322,0.00,0.00,16,6.72,8.50,6.40,-1.39,0.66,190,0.00
91594,15.05,0.14,1333,0.00,0.00,16,6.72,7.50,6.33,-1.39,0.66,190,0.00
91781,14.87,0.14,1318,0.00,0.00,16,6.72,8.00,6.33,-1.39,0.66,190,0.00
91969,14.79,0.15,1302,0.00,0.00,16,7.07,15.00,5.17,-1.39,0.66,190,0.00
92172,15.42,0.14,1409,0.00,0.00,16,6.72,6.00,6.37,-1.39,0.66,190,0.00
92359,15.99,0.15,1307,0.00,0.00,16,6.72,4.50,7.03,-1.39,0.66,190,0.00
92547,14.95,0.15,1286,0.00,0.00,16,6.72,10.00,6.37,-1.39,0.66,190,0.00
92734,14.25,0.13,1311,0.00,0.00,16,6.72,7.00,5.49,-1.39,0.66,190,0.00
92937,14.74,0.15,1308,0.00,0.00,16,6.72,6.00,6.51,-1.39,0.66,190,0.00
93125,14.98,0.16,1283,0.00,0.00,16,6.72,9.50,6.48,-1.39,0.66,190,0.00
93312,14.63,0.14,1286,0.00,0.00,16,6.72,8.00,6.05,-1.39,0.66,190,0.00
93500,14.23,0.15,1286,0.00,0.00,16,6.72,7.50,6.37,-1.39,0.66,190,0.00
93703,14.60,0.15,1287,0.00,0.00,16,6.72,6.00,6.26,-1.39,0.66,190,0.00
93890,14.76,0.14,1291,0.00,0.00,16,7.07,8.00,6.15,-1.39,0.66,190,0.00
94078,14.84,0.16,1291,0.00,0.00,16,7.07,10.50,6.37,-1.39,0.66,190,0.00
94265,15.26,0.15,1318,0.00,0.00,16,6.72,8.50,6.40,-1.39,0.66,190,0.00
94453,14.87,0.15,1286,0.00,0.00,16,6.72,6.50,6.55,-1.39,0.66,190,0.00
94656,14.34,0.15,1265,0.00,0.00,16,6.72,9.00,6.40,-1.39,0.66,190,0.00
94843,14.16,0.15,1283,0.00,0.00,16,6.72,6.50,6.37,-1.39,0.66,190,0.00
95031,14.30,0.15,1284,0.00,0.00,16,6.72,6.00,6.33,-1.39,0.66,190,0.00
95218,14.55,0.15,1286,0.00,0.00,16,6.72,6.00,6.48,-1.39,0.66,190,0.00
95421,14.69,0.15,1282,0.00,0.00,16,6.72,6.00,6.48,-1.39,0.66,190,0.00
95609,14.65,0.15,1279,0.00,0.00,16,6.72,6.00,6.44,-1.39,0.68,190,0.00
95796,14.56,0.15,1275,0.00,0.00,16,6.72,6.50,6.55,-1.39,0.68,190,0.00
95984,14.58,0.16,1269,0.00,0.00,16,6.72,7.50,6.59,-1.39,0.68,190,0.00
96187,14.56,0.16,1276,0.00,0.00,16,6.72,6.00,6.88,-1.39,0.68,190,0.00
96374,14.77,0.16,1286,0.00,0.00,16,6.72,5.00,6.92,-1.39,0.68,190,0.00
96562,14.79,0.16,1270,0.00,0.00,16,6.72,6.00,7.14,-1.39,0.68,190,0.00
96754,14.58,0.17,1293,0.00,0.00,16,7.77,7.00,7.14,-1.39,0.68,190,0.00
96942,14.35,0.18,1267,0.00,0.00,16,11.29,10.50,7.37,-1.39,0.70,190,0.00
97129,14.45,0.17,1293,0.00,0.00,16,15.16,13.50,7.46,-1.39,0.70,190,0.00
97332,14.23,0.17,1302,0.00,0.00,16,19.02,17.50,7.54,-1.39,0.70,190,0.00
97520,14.30,0.17,1338,0.00,0.00,16,23.59,22.00,7.46,-1.39,0.70,190,0.00
97707,14.39,0.17,1326,0.00,0.00,16,23.59,23.50,7.54,-1.39,0.70,190,0.00
97895,14.32,0.17,1351,0.00,0.00,16,24.65,24.00,7.78,-1.39,0.72,190,0.00
98082,14.46,0.20,1361,0.00,0.00,16,25.00,24.50,8.56,-1.39,0.76,190,0.00
98285,14.47,0.24,1372,0.00,0.00,16,28.16,27.00,10.74,-1.39,0.80,190,0.00
98473,13.35,0.27,1405,0.00,0.00,16,29.92,29.50,12.99,-1.39,0.84,190,0.00
98660,13.51,0.30,1444,0.00,0.00,16,30.62,30.50,14.60,-1.39,0.86,190,0.00
98848,13.74,0.30,1497,0.00,0.00,16,30.98,30.50,14.98,-1.39,0.86,190,0.00
99051,13.97,0.30,1549,0.00,0.00,16,31.33,31.00,14.79,-1.39,0.86,190,0.00
99238,14.44,0.28,1602,0.00,0.00,16,30.27,30.50,15.26,-1.39,0.80,190,0.00
99426,14.15,0.22,1658,0.00,0.00,16,30.98,30.50,10.99,-1.39,0.76,190,0.00
99613,13.78,0.19,1680,0.00,0.00,16,31.33,30.50,9.26,-1.39,0.74,190,0.00
99816,13.80,0.17,1713,0.00,0.00,16,30.62,30.50,8.95,-1.39,0.74,190,0.00
100004,13.86,0.15,1715,0.00,0.00,16,30.27,30.00,8.69,-1.39,0.72,190,0.00
100191,14.09,0.14,1720,0.00,0.00,16,26.76,20.50,7.70,-1.39,0.68,190,0.00
100379,14.64,0.13,1720,0.00,0.00,16,17.62,15.00,7.57,-1.39,0.66,190,0.00
100566,17.32,0.13,1722,0.00,0.00,16,6.37,4.00,7.37,-1.39,0.66,190,0.00
100769,23.71,0.13,1681,0.00,0.00,16,4.96,5.50,7.29,-1.39,0.66,190,0.00
100957,25.60,0.13,1646,0.00,0.00,16,5.31,9.00,7.10,-1.39,0.66,190,0.00
101144,23.96,0.13,1633,0.00,0.00,16,5.66,10.00,7.24,-1.39,0.66,190,0.00
101347,23.68,0.13,1599,0.00,0.00,16,5.66,11.00,7.03,-1.39,0.64,190,0.00
101524,23.89,0.13,1576,0.00,0.00,16,6.02,12.00,6.66,-1.39,0.64,190,0.00
101718,23.67,0.13,1548,0.00,0.00,16,6.02,13.00,6.88,-1.39,0.64,190,0.00
101906,23.66,0.14,1513,0.00,0.00,16,6.37,14.00,6.92,-1.39,0.64,190,0.00
102093,23.66,0.14,1494,0.00,0.00,16,6.37,14.00,6.84,-1.39,0.64,190,0.00
102296,23.90,0.12,1455,0.00,0.00,16,6.72,14.00,5.94,-1.39,0.64,190,0.00
