Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
71050,14.13,0.18,947,0.00,0.00,16,11.29,11.00,6.24,-8.49,5.65,-1.08,0.72
71101,14.01,0.19,965,0.00,0.00,16,12.34,12.00,6.24,-8.39,5.98,-1.08,0.72
71164,14.01,0.19,996,0.00,0.00,16,13.40,13.00,6.24,-8.31,5.98,-1.08,0.74
71226,14.13,0.19,996,0.00,0.00,16,14.45,14.00,6.38,-8.18,6.29,-1.08,0.74
71273,14.01,0.20,1036,0.00,0.00,16,16.21,14.00,6.53,-8.12,6.73,-1.08,0.76
71336,14.13,0.20,1080,0.00,0.00,16,17.62,16.50,6.53,-7.99,7.22,-1.08,0.76
71398,14.01,0.21,1126,0.00,0.00,16,19.38,18.50,6.67,-7.89,7.78,-1.08,0.78
71445,14.24,0.22,1194,0.00,0.00,16,22.54,22.50,6.96,-7.62,8.78,-1.08,0.80
71508,14.47,0.23,1264,0.00,0.00,16,25.70,25.50,6.96,-7.52,9.70,-1.39,0.82
71554,14.47,0.22,1367,0.00,0.00,16,26.41,26.00,7.11,-7.44,9.70,-1.39,0.82
71617,14.70,0.22,1367,0.00,0.00,16,26.76,27.00,7.25,-7.44,10.23,-1.39,0.82
71679,14.70,0.22,1429,0.00,0.00,16,27.46,27.50,7.25,-7.44,10.49,-1.39,0.82
71731,14.81,0.22,1477,0.00,0.00,16,27.81,27.50,7.25,-7.46,10.79,-1.39,0.82
71793,14.81,0.22,1487,0.00,0.00,16,28.16,28.00,7.25,-7.46,10.99,-1.39,0.82
71840,14.81,0.23,1502,0.00,0.00,16,28.16,28.00,7.25,-7.41,11.15,-1.39,0.84
71903,15.04,0.23,1494,0.00,0.00,16,28.52,28.50,7.25,-7.35,11.40,-1.39,0.84
71965,15.16,0.24,1473,0.00,0.00,16,28.52,28.50,7.25,-7.25,11.61,-1.39,0.84
72028,15.16,0.24,1476,0.00,0.00,16,28.52,28.50,7.40,-7.21,11.61,-1.39,0.84
72075,15.39,0.24,1476,0.00,0.00,16,28.52,28.50,7.40,-7.12,11.77,-1.39,0.84
72137,15.39,0.25,1475,0.00,0.00,16,28.87,28.50,7.55,-7.02,12.04,-1.39,0.84
72184,15.27,0.25,1480,0.00,0.00,16,28.87,28.50,7.69,-6.96,12.37,-1.39,0.84
72247,15.16,0.25,1495,0.00,0.00,16,28.87,28.50,7.69,-6.88,12.37,-1.39,0.84
72309,15.04,0.25,1484,0.00,0.00,16,28.87,28.50,7.84,-6.81,12.48,-1.39,0.86
72356,14.81,0.25,1491,0.00,0.00,16,28.87,28.50,7.84,-6.77,12.48,-1.39,0.86
72418,14.70,0.26,1472,0.00,0.00,16,28.87,28.50,7.84,-6.69,12.64,-1.39,0.86
72481,14.70,0.26,1456,0.00,0.00,16,29.22,29.00,7.98,-6.61,12.64,-1.39,0.86
72532,14.70,0.27,1456,0.00,0.00,16,29.57,29.00,8.13,-6.50,12.79,-1.39,0.86
72595,14.59,0.27,1449,0.00,0.00,16,29.22,29.00,8.13,-6.42,12.75,-1.39,0.86
72642,14.70,0.28,1417,0.00,0.00,16,29.57,29.50,8.27,-6.32,12.85,-1.39,0.86
72704,14.70,0.28,1402,0.00,0.00,16,29.57,29.50,8.42,-6.19,13.02,-1.39,0.86
72767,14.59,0.29,1368,0.00,0.00,16,29.57,29.50,8.56,-6.09,13.08,-1.39,0.86
72814,14.47,0.29,1349,0.00,0.00,16,29.57,29.50,8.71,-5.96,12.96,-1.39,0.86
72876,14.24,0.30,1311,0.00,0.00,16,29.22,29.00,8.71,-5.86,12.96,-1.39,0.86
72923,14.24,0.30,1289,0.00,0.00,16,28.87,28.50,8.85,-5.69,12.96,-1.39,0.86
72986,14.24,0.31,1289,0.00,0.00,16,28.52,28.50,9.00,-5.57,13.02,-1.39,0.86
73048,14.36,0.31,1267,0.00,0.00,16,28.16,28.50,9.14,-5.41,12.90,-1.39,0.86
73095,14.13,0.32,1228,0.00,0.00,16,27.81,27.50,9.29,-5.22,12.85,-1.39,0.88
73157,14.13,0.31,1233,0.00,0.00,16,28.16,28.00,9.43,-5.12,12.70,-1.39,0.86
73220,14.24,0.30,1294,0.00,0.00,16,28.87,28.50,9.58,-5.20,12.70,-1.39,0.88
73267,14.24,0.28,1381,0.00,0.00,16,29.57,29.50,9.58,-5.30,12.79,-1.39,0.88
73329,14.24,0.28,1386,0.00,0.00,16,29.57,29.50,9.43,-5.41,12.79,-1.39,0.88
73392,14.13,0.28,1386,0.00,0.00,16,29.57,29.50,9.29,-5.45,12.75,-1.39,0.88
73439,14.47,0.28,1396,0.00,0.00,16,29.57,29.50,9.29,-5.49,13.08,-1.39,0.88
73501,14.81,0.26,1427,0.00,0.00,16,29.22,29.50,9.14,-5.61,12.75,-1.39,0.88
73564,14.81,0.27,1496,0.00,0.00,16,29.57,29.50,9.14,-5.78,13.39,-1.39,0.88
73610,15.16,0.26,1521,0.00,0.00,16,29.57,29.50,8.85,-5.94,13.45,-1.39,0.88
73673,15.27,0.26,1565,0.00,0.00,16,29.57,29.50,8.71,-6.07,13.71,-1.39,0.88
73736,15.50,0.26,1610,0.00,0.00,16,29.92,29.50,8.71,-6.27,13.39,-1.39,0.88
73783,15.50,0.26,1654,0.00,0.00,16,30.62,30.50,8.56,-6.40,13.39,-1.39,0.88
73861,15.50,0.26,1654,0.00,0.00,16,31.33,31.00,8.42,-6.56,13.96,-1.39,0.88
73908,15.39,0.25,1676,0.00,0.00,16,31.68,31.00,8.13,-6.73,13.96,-1.39,0.88
73955,15.04,0.25,1706,0.00,0.00,16,32.38,32.00,7.98,-6.83,13.84,-1.39,0.88
74017,14.93,0.25,1736,0.00,0.00,16,33.09,32.50,7.84,-6.94,14.28,-1.39,0.88
74080,14.70,0.25,1766,0.00,0.00,16,33.44,33.00,7.69,-7.00,14.47,-1.39,0.88
74127,14.70,0.24,1802,0.00,0.00,16,34.49,34.00,7.69,-7.08,14.73,-1.39,0.88
74189,14.47,0.24,1843,0.00,0.00,16,35.20,35.00,7.69,-7.08,14.86,-1.39,0.90
74236,14.47,0.25,1889,0.00,0.00,16,36.25,36.50,7.69,-6.98,14.86,-1.39,0.90
74299,14.47,0.26,1889,0.00,0.00,16,37.66,38.00,7.69,-6.65,15.55,-1.39,0.94
74361,14.24,0.27,1931,0.00,0.00,16,38.71,38.00,7.98,-6.40,17.42,-1.39,0.96
74408,14.36,0.28,1972,0.00,0.00,16,39.41,39.00,8.27,-6.23,18.18,-1.39,0.96
74470,14.24,0.28,2014,0.00,0.00,16,39.77,40.00,8.42,-6.15,18.33,-1.70,0.96
74533,14.13,0.28,2030,0.00,0.00,16,40.12,40.00,8.56,-6.07,19.04,-1.70,0.96
74580,14.13,0.28,2048,0.00,0.00,16,40.47,40.00,8.56,-6.07,19.04,-1.70,0.96
74643,14.36,0.27,2098,0.00,0.00,16,41.17,41.00,8.56,-6.07,19.20,-1.70,0.96
74706,14.36,0.26,2159,0.00,0.00,16,41.52,41.50,8.56,-6.13,19.20,-1.70,0.96
74753,14.47,0.28,2159,0.00,0.00,16,41.88,42.00,8.56,-6.11,19.20,-2.01,0.96
74815,14.70,0.28,2162,0.00,0.00,16,42.23,42.00,8.56,-6.07,19.97,-2.01,0.96
74878,14.81,0.28,2188,0.00,0.00,16,42.58,42.50,8.71,-6.11,20.40,-2.32,0.96
74925,14.81,0.28,2240,0.00,0.00,16,43.28,43.00,8.56,-6.15,20.67,-2.32,0.96
74987,14.47,0.28,2269,0.00,0.00,16,43.98,43.50,8.56,-6.11,21.01,-2.32,0.96
75034,14.36,0.29,2318,0.00,0.00,16,44.34,44.00,8.56,-6.07,21.89,-2.01,0.98
75097,14.36,0.29,2340,0.00,0.00,16,44.69,44.00,8.56,-6.05,21.89,-2.01,0.98
75159,14.47,0.29,2340,0.00,0.00,16,44.69,45.00,8.71,-5.99,22.49,-2.32,0.98
75206,14.59,0.29,2371,0.00,0.00,16,44.69,45.00,8.71,-5.94,23.25,-2.32,0.98
75273,14.59,0.29,2413,0.00,0.00,16,45.04,45.00,8.71,-5.94,23.83,-2.63,0.98
75320,14.70,0.30,2435,0.00,0.00,16,44.69,44.50,8.71,-5.99,24.32,-2.63,0.98
75382,14.47,0.29,2490,0.00,0.00,16,44.69,44.50,8.71,-6.11,24.41,-2.63,0.98
75445,14.47,0.29,2538,0.00,0.00,16,44.69,44.50,8.56,-6.11,24.61,-2.63,0.98
75496,14.36,0.29,2561,0.00,0.00,16,44.69,44.50,8.56,-6.09,25.20,-2.63,0.98
75559,14.36,0.29,2574,0.00,0.00,16,44.69,44.50,8.56,-6.11,25.20,-2.94,0.98
75606,14.47,0.29,2574,0.00,0.00,16,44.34,44.00,8.56,-6.17,25.01,-2.94,0.98
75673,14.59,0.29,2617,0.00,0.00,16,44.34,44.00,8.56,-6.23,25.30,-3.25,0.98
75720,14.70,0.29,2666,0.00,0.00,16,44.34,44.00,8.42,-6.25,25.49,-3.25,0.98
75782,14.47,0.28,2705,0.00,0.00,16,44.34,44.00,8.42,-6.34,25.58,-3.56,0.96
75845,14.36,0.28,2718,0.00,0.00,16,44.34,44.00,8.42,-6.38,25.58,-3.56,0.96
75891,14.24,0.29,2745,0.00,0.00,16,44.34,44.00,8.27,-6.40,25.89,-3.56,0.96
75954,14.36,0.28,2778,0.00,0.00,16,44.34,44.00,8.27,-6.48,25.89,-4.18,0.96
76016,14.36,0.28,2833,0.00,0.00,16,44.34,44.00,8.27,-6.56,25.89,-4.18,0.96
76067,14.36,0.27,2833,0.00,0.00,16,44.34,44.00,8.13,-6.59,26.20,-4.18,0.96
76129,14.24,0.27,2850,0.00,0.00,16,44.34,44.00,8.13,-6.83,26.09,-4.18,0.94
76176,14.24,0.26,2838,0.00,0.00,16,44.34,44.00,7.98,-7.17,24.61,-4.18,0.90
76239,14.13,0.24,2841,0.00,0.00,16,44.34,44.00,7.55,-7.44,22.31,-4.18,0.90
76301,14.01,0.23,2904,0.00,0.00,16,44.34,44.00,7.25,-7.68,21.88,-4.18,0.90
76348,13.78,0.22,2952,0.00,0.00,16,44.34,44.00,6.96,-7.83,21.53,-4.18,0.90
76410,13.78,0.21,2958,0.00,0.00,16,44.34,44.00,6.96,-7.95,20.92,-4.18,0.90
76473,13.78,0.20,2948,0.00,0.00,16,44.34,44.00,6.82,-8.35,20.92,-4.18,0.84
76520,14.13,0.18,2948,0.00,0.00,16,43.28,42.00,6.67,-9.34,19.59,-4.18,0.68
76582,14.47,0.14,2965,0.00,0.00,16,38.71,42.00,5.51,-10.19,11.99,-4.18,0.64
76645,14.36,0.11,2956,0.00,0.00,16,30.27,32.00,4.50,-10.60,8.64,-4.18,0.64
76692,13.78,0.11,2904,0.00,0.00,16,25.70,26.00,4.06,-10.73,9.88,-4.18,0.64
76754,12.75,0.11,2836,0.00,0.00,16,20.43,21.50,3.92,-10.83,10.84,-4.18,0.64
76817,11.94,0.12,2712,0.00,0.00,16,16.21,16.00,3.92,-10.89,10.74,-4.18,0.64
76864,11.94,0.12,2610,0.00,0.00,16,11.99,11.50,3.77,-10.89,10.74,-3.87,0.64
76926,11.71,0.13,2610,0.00,0.00,16,11.99,11.50,3.77,-10.89,10.74,-3.87,0.64
76988,12.86,0.12,2464,0.00,0.00,16,11.99,11.50,3.77,-10.87,10.48,-2.94,0.64
77035,13.67,0.12,2324,0.00,0.00,16,11.99,11.50,3.77,-10.89,9.75,-2.94,0.64
77098,14.47,0.12,2206,0.00,0.00,16,11.99,11.50,3.77,-10.98,8.91,-2.01,0.64
77160,15.50,0.11,2097,0.00,0.00,16,11.99,11.50,3.77,-11.02,7.65,-2.01,0.64
77207,18.60,0.11,1944,0.00,0.00,16,11.99,11.50,3.77,-10.98,7.24,-2.01,0.64
77270,21.59,0.12,1822,0.00,0.00,16,11.99,11.50,3.77,-10.94,7.24,-1.39,0.64
77317,21.59,0.12,1703,0.00,0.00,16,11.99,11.50,3.77,-10.96,7.24,-1.39,0.64
77379,23.66,0.13,1703,0.00,0.00,16,11.99,20.00,3.77,-10.96,7.17,-1.39,0.64
77442,24.23,0.14,1648,0.00,0.00,16,11.99,20.00,3.77,-10.89,7.14,-1.39,0.64
77489,23.43,0.15,1516,0.00,0.00,16,11.64,20.00,3.77,-10.73,7.29,-1.39,0.64
77551,23.31,0.16,1401,0.00,0.00,16,11.29,19.00,3.92,-10.62,7.54,-1.39,0.64
77613,23.54,0.16,1294,0.00,0.00,16,10.94,19.00,4.06,-10.54,6.84,-1.39,0.64
77665,23.77,0.17,1210,0.00,0.00,16,10.59,18.50,4.21,-10.35,6.70,-1.39,0.64
77728,23.66,0.16,1182,0.00,0.00,16,10.59,18.50,4.21,-10.13,6.33,-1.39,0.64
77774,23.66,0.14,1220,0.00,0.00,16,10.59,17.50,4.50,-10.19,6.33,-1.39,0.64
77837,23.66,0.13,1220,0.00,0.00,16,10.59,15.50,4.50,-10.33,5.27,-1.39,0.64
77899,23.89,0.13,1226,0.00,0.00,16,10.59,15.50,4.35,-10.38,4.73,-1.39,0.64
77946,23.77,0.13,1215,0.00,0.00,16,10.59,16.00,4.35,-10.42,4.73,-1.39,0.64
78009,23.66,0.12,1213,0.00,0.00,16,10.59,16.50,4.21,-10.50,4.64,-1.39,0.64
78071,23.43,0.12,1202,0.00,0.00,16,10.59,16.50,4.21,-10.50,4.57,-1.39,0.64
78118,23.66,0.12,1186,0.00,0.00,16,10.59,17.50,4.21,-10.46,4.85,-1.39,0.66
78181,23.43,0.13,1171,0.00,0.00,16,10.59,18.50,4.21,-10.33,2.65,-1.08,0.68
78243,23.43,0.16,1157,0.00,0.00,16,10.59,11.00,4.35,-10.02,5.21,-1.08,0.70
78290,22.28,0.15,1157,0.00,0.00,16,11.29,11.50,4.64,-9.88,6.04,-1.08,0.70
78354,18.26,0.16,1139,0.00,0.00,16,12.34,11.50,4.79,-9.71,5.78,-1.08,0.72
78401,14.93,0.16,1116,0.00,0.00,16,13.75,13.00,4.93,-9.49,6.00,-1.08,0.74
78463,14.47,0.18,1124,0.00,0.00,16,15.16,14.00,5.22,-9.18,6.44,-1.08,0.76
78515,13.55,0.19,1170,0.00,0.00,16,16.56,16.50,5.66,-8.93,7.41,-1.08,0.76
78582,12.98,0.20,1201,0.00,0.00,16,17.62,17.50,5.66,-8.64,5.26,-1.08,0.76
78629,12.98,0.19,1273,0.00,0.00,16,20.43,20.00,5.95,-8.59,7.82,-1.08,0.76
78691,12.63,0.18,1273,0.00,0.00,16,22.89,23.50,6.09,-8.59,7.94,-1.39,0.78
78754,12.52,0.18,1376,0.00,0.00,16,25.70,26.00,6.09,-8.59,8.19,-1.39,0.78
78810,12.52,0.17,1457,0.00,0.00,16,27.11,26.00,6.09,-8.60,8.56,-1.39,0.80
78857,13.21,0.18,1554,0.00,0.00,16,28.87,28.00,6.09,-8.51,9.13,-1.39,0.82
78920,13.78,0.20,1632,0.00,0.00,16,30.62,29.50,6.24,-8.43,10.38,-1.39,0.84
78982,14.70,0.20,1738,0.00,0.00,16,32.38,32.00,6.24,-8.33,11.55,-1.39,0.84
79029,15.62,0.21,1723,0.00,0.00,16,32.38,32.00,6.24,-8.22,12.26,-1.39,0.86
79091,15.62,0.22,1666,0.00,0.00,16,30.98,30.50,6.38,-8.06,12.26,-1.39,0.86
79154,16.31,0.23,1666,0.00,0.00,16,30.62,29.50,6.53,-7.87,12.31,-1.39,0.86
79201,16.88,0.24,1622,0.00,0.00,16,30.27,29.50,6.82,-7.70,12.90,-1.39,0.86
79263,16.54,0.25,1663,0.00,0.00,16,31.68,30.50,6.96,-7.50,13.20,-1.39,0.90
79313,16.08,0.28,1690,0.00,0.00,16,31.33,31.50,7.25,-7.14,14.28,-1.39,0.92
79376,15.27,0.30,1666,0.00,0.00,16,32.73,32.50,7.69,-6.57,16.36,-1.39,0.92
79439,14.70,0.30,1702,0.00,0.00,16,33.09,33.00,8.27,-6.23,17.11,-1.39,0.94
79485,14.47,0.31,1712,0.00,0.00,16,34.84,34.50,8.27,-5.90,15.39,-1.39,0.96
79548,14.47,0.32,1700,0.00,0.00,16,35.20,35.00,8.56,-5.65,17.95,-1.39,0.96
79610,14.13,0.33,1700,0.00,0.00,16,35.55,35.50,9.00,-5.41,18.41,-1.39,0.96
79657,13.78,0.33,1712,0.00,0.00,16,35.90,35.50,9.29,-5.30,18.65,-1.39,0.98
79720,14.36,0.33,1756,0.00,0.00,16,36.60,36.00,9.43,-5.16,19.42,-0.77,0.98
79782,14.70,0.34,1768,0.00,0.00,16,36.60,36.50,9.58,-4.97,19.58,-0.77,1.00
79829,14.81,0.34,1769,0.00,0.00,16,36.95,36.50,9.72,-4.85,20.15,-0.77,1.00
79892,14.93,0.34,1808,0.00,0.00,16,37.30,37.00,9.72,-4.78,17.93,-0.77,1.00
79954,15.04,0.34,1815,0.00,0.00,16,37.66,37.50,9.87,-4.62,20.84,-0.77,1.02
80001,15.04,0.35,1828,0.00,0.00,16,37.66,38.00,10.01,-4.56,20.84,-0.46,1.02
80063,14.81,0.35,1828,0.00,0.00,16,38.01,38.00,10.16,-4.52,21.19,-0.46,1.02
80126,14.93,0.34,1860,0.00,0.00,16,38.01,38.00,10.16,-4.49,21.19,-0.15,1.02
80173,14.81,0.34,1866,0.00,0.00,16,38.36,38.00,10.16,-4.43,21.54,-0.15,1.02
80235,14.81,0.34,1875,0.00,0.00,16,38.36,38.00,10.30,-4.43,21.54,-0.15,1.02
80282,14.81,0.34,1900,0.00,0.00,16,38.36,38.50,10.30,-4.43,21.36,-0.15,1.02
80345,14.81,0.34,1909,0.00,0.00,16,38.71,38.50,10.30,-4.43,21.54,-0.15,1.02
80407,14.81,0.34,1927,0.00,0.00,16,39.06,38.50,10.30,-4.45,21.54,-0.15,1.02
80454,14.81,0.34,1927,0.00,0.00,16,39.06,39.00,10.30,-4.49,21.80,-0.15,1.02
80517,14.81,0.33,1948,0.00,0.00,16,39.06,39.00,10.16,-4.54,21.98,-0.15,1.02
80579,14.81,0.32,1990,0.00,0.00,16,39.41,39.00,10.16,-4.62,21.62,-0.15,1.02
80626,14.81,0.32,2004,0.00,0.00,16,39.77,39.50,10.01,-4.87,21.36,-1.08,0.98
80688,14.81,0.31,2019,0.00,0.00,16,39.77,40.00,9.87,-5.09,20.14,-1.08,0.98
80751,14.81,0.31,2025,0.00,0.00,16,40.12,40.00,9.43,-5.28,19.89,-1.08,0.96
80802,14.70,0.30,2056,0.00,0.00,16,40.47,40.00,9.43,-5.51,19.42,-1.70,0.96
80865,14.70,0.29,2077,0.00,0.00,16,40.82,40.50,9.29,-5.84,19.42,-1.70,0.94
80912,14.47,0.28,2077,0.00,0.00,16,40.82,40.50,9.00,-6.32,18.71,-1.70,0.90
80974,14.24,0.26,2080,0.00,0.00,16,40.82,40.50,8.42,-6.67,16.36,-1.70,0.90
81037,13.90,0.24,2086,0.00,0.00,16,40.47,40.00,7.98,-6.90,15.85,-2.01,0.90
81084,13.44,0.24,2100,0.00,0.00,16,40.47,40.00,7.84,-7.06,15.85,-2.01,0.90
81146,13.44,0.23,2115,0.00,0.00,16,39.77,39.50,7.69,-7.15,15.85,-2.01,0.90
81209,13.90,0.22,2106,0.00,0.00,16,40.12,40.00,7.69,-7.23,15.55,-2.01,0.90
81255,14.13,0.22,2118,0.00,0.00,16,40.12,39.50,7.55,-7.29,15.62,-2.01,0.90
81318,14.13,0.22,2146,0.00,0.00,16,40.12,40.00,7.40,-7.33,15.62,-2.01,0.90
81380,14.47,0.22,2146,0.00,0.00,16,40.12,40.00,7.40,-7.37,16.00,-2.01,0.90
81427,14.70,0.21,2137,0.00,0.00,16,39.77,40.00,7.40,-7.39,15.92,-2.01,0.90
81490,14.93,0.22,2143,0.00,0.00,16,40.47,40.00,7.25,-7.41,15.55,-2.01,0.90
81537,14.93,0.23,2175,0.00,0.00,16,40.47,40.50,7.25,-7.44,16.29,-2.32,0.90
81599,14.93,0.22,2174,0.00,0.00,16,40.82,40.50,7.25,-7.46,16.23,-2.32,0.90
81662,15.04,0.23,2170,0.00,0.00,16,40.82,40.50,7.25,-7.48,16.29,-2.32,0.90
81709,15.04,0.23,2193,0.00,0.00,16,40.82,41.00,7.25,-7.48,16.29,-2.32,0.90
81771,14.81,0.22,2193,0.00,0.00,16,40.82,40.50,7.25,-7.50,16.66,-2.32,0.90
81834,14.59,0.22,2194,0.00,0.00,16,41.17,40.50,7.25,-7.48,16.44,-2.32,0.90
81881,14.47,0.23,2206,0.00,0.00,16,41.17,41.00,7.25,-7.48,16.74,-2.32,0.90
81943,14.47,0.23,2204,0.00,0.00,16,41.17,41.00,7.25,-7.54,16.67,-2.32,0.90
82005,14.47,0.23,2232,0.00,0.00,16,41.52,41.50,7.11,-7.54,16.66,-2.32,0.90
82052,14.47,0.23,2228,0.00,0.00,16,41.52,41.50,7.25,-7.50,16.96,-2.32,0.90
82115,14.36,0.23,2223,0.00,0.00,16,41.52,41.50,7.25,-7.56,17.11,-2.32,0.90
82177,14.36,0.22,2254,0.00,0.00,16,41.52,41.50,7.11,-7.62,17.11,-2.32,0.88
82224,14.36,0.21,2254,0.00,0.00,16,41.17,41.00,7.11,-7.75,16.00,-2.32,0.88
82287,14.47,0.21,2254,0.00,0.00,16,41.17,41.00,6.96,-7.99,16.07,-2.32,0.84
82349,14.47,0.20,2258,0.00,0.00,16,41.17,41.00,6.67,-8.26,14.79,-2.32,0.84
82396,14.59,0.19,2258,0.00,0.00,16,40.82,40.50,6.38,-8.41,14.02,-2.32,0.84
82459,14.70,0.18,2284,0.00,0.00,16,39.77,40.00,6.24,-8.51,13.45,-2.32,0.84
82521,14.24,0.19,2268,0.00,0.00,16,40.12,40.00,6.24,-8.59,14.15,-2.63,0.84
82568,14.01,0.19,2272,0.00,0.00,16,39.77,40.00,6.24,-8.62,14.09,-2.63,0.84
82630,14.01,0.18,2290,0.00,0.00,16,39.77,39.50,6.09,-8.68,14.09,-2.63,0.84
82677,14.01,0.18,2290,0.00,0.00,16,40.12,40.00,6.09,-8.72,13.78,-2.63,0.84
82740,13.90,0.19,2298,0.00,0.00,16,40.12,40.00,5.95,-8.70,13.90,-2.63,0.84
82803,14.24,0.17,2268,0.00,0.00,16,39.06,39.50,5.95,-8.72,13.84,-2.63,0.84
82849,14.47,0.17,2305,0.00,0.00,16,39.41,39.00,5.95,-8.80,13.26,-2.63,0.82
82912,14.47,0.18,2290,0.00,0.00,16,39.77,39.50,5.95,-8.78,13.65,-2.63,0.84
82974,14.47,0.18,2302,0.00,0.00,16,40.12,40.00,5.95,-8.82,13.78,-2.63,0.82
83021,14.47,0.18,2291,0.00,0.00,16,39.77,39.50,5.95,-8.84,13.78,-2.63,0.82
83084,14.59,0.18,2305,0.00,0.00,16,39.77,39.50,5.95,-8.84,13.52,-2.63,0.82
83146,14.70,0.17,2305,0.00,0.00,16,39.77,39.00,5.95,-8.84,13.65,-2.63,0.82
83193,14.81,0.18,2300,0.00,0.00,16,39.77,39.00,5.80,-8.84,13.32,-2.63,0.82
83256,14.81,0.18,2320,0.00,0.00,16,39.77,40.00,5.80,-8.82,13.71,-2.63,0.82
83318,14.81,0.17,2317,0.00,0.00,16,39.77,39.50,5.95,-8.86,13.39,-2.63,0.82
83365,14.81,0.18,2325,0.00,0.00,16,39.77,39.50,5.80,-8.82,13.45,-2.63,0.82
83428,14.93,0.18,2301,0.00,0.00,16,40.12,40.00,5.80,-8.88,13.96,-2.63,0.82
83490,14.93,0.17,2341,0.00,0.00,16,39.77,40.00,5.95,-9.18,13.96,-2.63,0.78
83538,14.81,0.16,2341,0.00,0.00,16,39.06,38.00,5.66,-9.61,12.69,-2.63,0.74
83601,14.93,0.15,2305,0.00,0.00,16,37.66,38.00,5.22,-9.92,10.59,-2.63,0.74
83648,14.70,0.13,2312,0.00,0.00,16,36.95,37.00,4.79,-10.29,9.31,-2.63,0.70
83710,14.01,0.12,2299,0.00,0.00,16,35.55,35.50,4.35,-10.60,8.03,-2.63,0.70
83773,13.21,0.11,2312,0.00,0.00,16,35.20,35.00,4.06,-10.79,7.70,-2.63,0.68
83820,12.75,0.11,2285,0.00,0.00,16,33.09,33.50,3.92,-10.98,7.49,-2.63,0.68
83882,12.40,0.10,2281,0.00,0.00,16,31.33,31.00,3.92,-11.14,5.22,-2.63,0.68
83944,12.40,0.10,2297,0.00,0.00,16,28.52,28.50,3.63,-11.22,7.78,-2.63,0.68
83991,12.29,0.10,2297,0.00,0.00,16,26.05,26.00,3.48,-11.29,7.65,-2.63,0.68
84054,12.52,0.11,2305,0.00,0.00,16,23.95,26.00,3.48,-11.25,8.27,-2.63,0.68
84116,12.63,0.11,2244,0.00,0.00,16,22.19,23.50,3.48,-11.16,8.39,-2.63,0.68
84168,12.98,0.10,2257,0.00,0.00,16,19.73,20.50,3.48,-11.14,7.98,-2.63,0.68
84225,13.90,0.10,2278,0.00,0.00,16,17.97,18.50,3.48,-11.12,7.57,-2.63,0.68
84288,14.70,0.10,2255,0.00,0.00,16,15.86,15.50,3.63,-11.08,7.78,-2.63,0.68
84335,15.16,0.10,2205,0.00,0.00,16,13.40,12.50,3.63,-11.08,9.82,-2.32,0.68
84397,15.16,0.10,2242,0.00,0.00,16,11.99,11.50,3.63,-11.12,7.26,-2.32,0.68
84460,16.42,0.09,2242,0.00,0.00,16,11.99,11.50,3.63,-11.12,7.06,-2.32,0.68
84507,19.29,0.10,2216,0.00,0.00,16,11.99,11.50,3.63,-11.08,6.95,-2.32,0.68
84569,21.94,0.10,2182,0.00,0.00,16,11.99,11.50,3.63,-11.08,7.50,-2.01,0.68
84631,23.54,0.10,2182,0.00,0.00,16,11.99,11.50,3.63,-11.04,7.24,-2.01,0.68
84694,25.61,0.10,2174,0.00,0.00,16,12.70,12.50,3.63,-10.98,7.10,-2.01,0.70
84741,25.61,0.10,2142,0.00,0.00,16,14.45,14.00,3.63,-10.89,7.26,-2.01,0.70
84788,25.61,0.11,2148,0.00,0.00,16,15.86,15.50,3.77,-10.89,7.26,-2.01,0.72
84856,25.04,0.11,2143,0.00,0.00,16,17.62,17.50,3.77,-10.85,7.90,-2.01,0.74
84902,23.66,0.12,2143,0.00,0.00,16,20.08,21.00,3.77,-10.73,8.19,-2.01,0.76
84965,23.89,0.13,2123,0.00,0.00,16,22.89,21.00,3.92,-10.56,9.04,-2.01,0.76
85027,23.66,0.14,2130,0.00,0.00,16,26.05,23.50,4.21,-10.29,9.66,-2.01,0.80
85074,23.08,0.15,2146,0.00,0.00,16,29.57,29.50,4.35,-10.00,10.23,-2.01,0.80
85137,18.72,0.15,2156,0.00,0.00,16,34.84,34.50,4.79,-9.77,10.49,-2.01,0.82
85199,14.81,0.15,2138,0.00,0.00,16,36.25,36.00,4.79,-9.55,10.94,-2.01,0.82
85246,14.81,0.16,2113,0.00,0.00,16,36.60,36.50,5.08,-9.36,10.94,-2.01,0.82
85309,14.01,0.17,2113,0.00,0.00,16,36.95,36.50,5.22,-9.22,11.35,-2.01,0.82
85371,13.21,0.16,2114,0.00,0.00,16,36.95,36.50,5.37,-9.17,11.45,-2.01,0.84
85418,13.55,0.17,2122,0.00,0.00,16,36.95,36.50,5.51,-9.07,11.61,-2.01,0.84
85481,14.13,0.17,2110,0.00,0.00,16,37.30,37.00,5.66,-8.99,11.93,-2.01,0.84
85543,14.47,0.17,2132,0.00,0.00,16,36.95,36.50,5.66,-8.97,11.56,-2.01,0.84
