Time (msec),A/F Sensor #1 (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
167024,11.14,0.10,2866,0.00,0.00,16,14.10,15.50,3.63,-11.10,9.35,-4.25,0.64
167213,11.94,0.10,2886,0.00,0.00,16,11.99,11.50,3.63,-11.10,9.43,-4.25,0.64
167402,15.39,0.11,2864,0.00,0.00,16,11.99,11.50,3.77,-10.89,10.48,-4.25,0.66
167594,24.58,0.13,2826,0.00,0.00,16,15.51,15.50,4.06,-10.50,12.10,-4.25,0.70
167782,20.10,0.13,2809,0.00,0.00,16,21.84,22.00,4.06,-10.58,12.30,-4.25,0.72
167972,13.09,0.10,2798,0.00,0.00,16,11.99,11.50,3.77,-11.08,8.87,-4.25,0.64
168163,12.52,0.11,2770,0.00,0.00,16,11.99,11.50,3.48,-11.06,9.61,-4.25,0.64
168354,15.96,0.12,2738,0.00,0.00,16,11.99,11.50,3.77,-10.79,10.89,-4.25,0.68
168544,25.72,0.12,2736,0.00,0.00,16,15.16,15.50,4.21,-10.75,11.29,-4.25,0.64
168733,22.97,0.10,2661,0.00,0.00,16,11.99,11.50,3.48,-11.25,8.91,-3.64,0.64
168924,15.04,0.12,2604,0.00,0.00,16,11.99,11.50,3.63,-10.93,9.39,-3.94,0.70
169114,23.66,0.15,2647,0.00,0.00,16,21.13,21.00,4.64,-9.94,13.39,-3.94,0.78
169304,13.09,0.11,2635,0.00,0.00,16,17.27,18.50,4.35,-10.89,8.27,-3.94,0.64
169495,11.83,0.10,2604,0.00,0.00,16,11.99,11.50,3.48,-11.27,8.82,-3.94,0.64
169686,14.59,0.10,2552,0.00,0.00,16,11.99,11.50,3.63,-11.10,9.08,-3.35,0.64
169877,23.77,0.11,2512,0.00,0.00,16,11.99,11.50,3.63,-10.89,9.61,-3.35,0.68
170068,24.46,0.13,2480,0.00,0.00,16,17.27,17.50,4.21,-10.44,11.15,-3.35,0.72
170257,23.77,0.14,2470,0.00,0.00,16,24.65,22.50,4.35,-10.33,11.29,-3.35,0.74
170452,12.52,0.15,2486,0.00,0.00,16,35.55,33.00,4.64,-9.94,12.20,-3.35,0.80
170643,12.86,0.17,2473,0.00,0.00,16,40.82,40.50,5.37,-9.24,14.59,-3.35,0.82
170833,14.59,0.19,2488,0.00,0.00,16,41.52,41.50,5.66,-8.91,15.33,-3.35,0.84
171025,14.59,0.19,2499,0.00,0.00,16,41.88,42.00,5.95,-8.78,15.78,-3.35,0.80
171216,14.59,0.14,2493,0.00,0.00,16,38.71,39.00,4.93,-9.98,11.05,-3.35,0.68
171406,13.21,0.10,2423,0.00,0.00,16,25.00,26.00,3.92,-10.89,7.86,-3.35,0.64
171595,14.59,0.10,2478,0.00,0.00,16,11.99,11.50,3.48,-11.14,8.64,-3.35,0.64
171788,18.95,0.11,2428,0.00,0.00,16,11.99,11.50,3.63,-11.06,8.69,-3.04,0.64
171979,25.72,0.10,2393,0.00,0.00,16,11.99,11.50,3.63,-10.98,8.18,-3.04,0.64
172171,24.12,0.10,2360,0.00,0.00,16,11.99,11.50,3.77,-10.98,7.89,-3.04,0.64
172360,24.23,0.10,2339,0.00,0.00,16,11.99,11.50,3.63,-11.04,7.66,-2.73,0.64
172551,23.89,0.10,2308,0.00,0.00,16,11.99,11.50,3.63,-11.14,7.29,-2.73,0.64
172740,24.00,0.09,2268,0.00,0.00,16,11.99,11.50,3.48,-11.18,6.99,-2.42,0.64
172930,23.89,0.09,2237,0.00,0.00,16,11.99,11.50,3.48,-11.25,6.59,-2.42,0.64
173120,24.23,0.09,2220,0.00,0.00,16,11.99,11.50,3.48,-11.20,6.44,-2.42,0.64
173313,24.00,0.09,2194,0.00,0.00,16,11.99,11.50,3.48,-11.10,6.73,-2.42,0.66
173504,23.77,0.10,2147,0.00,0.00,16,11.99,11.50,3.77,-10.94,7.03,-2.11,0.68
173694,23.89,0.11,2124,0.00,0.00,16,12.34,11.50,3.92,-10.67,7.62,-2.11,0.70
173884,23.89,0.12,2110,0.00,0.00,16,17.62,17.50,4.21,-10.52,8.19,-2.11,0.74
174073,23.43,0.14,2078,0.00,0.00,16,27.46,28.50,4.35,-10.02,9.75,-1.80,0.78
174266,15.73,0.18,2088,0.00,0.00,16,36.95,36.50,5.08,-9.30,12.37,-2.11,0.84
174454,14.36,0.21,2084,0.00,0.00,16,39.41,39.00,6.38,-8.08,14.92,-2.11,0.90
174647,14.01,0.27,2108,0.00,0.00,16,41.17,40.00,7.25,-6.96,19.42,-2.11,0.96
174837,14.47,0.31,2142,0.00,0.00,16,41.52,41.50,9.00,-5.30,22.49,-0.27,1.04
175027,14.47,0.35,2173,0.00,0.00,16,41.52,41.50,10.16,-4.41,24.41,0.04,1.08
175219,15.04,0.38,2232,0.00,0.00,16,39.77,39.50,10.88,-3.64,27.99,1.88,1.12
175409,14.81,0.41,2319,0.00,0.00,16,37.30,37.50,11.61,-2.94,31.50,2.80,1.18
175599,14.70,0.42,2396,0.00,0.00,16,36.95,37.00,12.19,-2.51,33.59,3.11,1.18
175790,14.81,0.43,2453,0.00,0.00,16,36.60,36.50,12.33,-2.38,35.19,3.11,1.18
175980,14.59,0.41,2526,0.00,0.00,16,38.01,38.00,12.04,-2.78,34.70,1.88,1.12
176169,14.24,0.39,2582,0.00,0.00,16,40.12,39.50,11.46,-3.36,33.72,0.04,1.08
176361,14.70,0.37,2656,0.00,0.00,16,40.82,40.50,11.03,-3.77,32.98,-0.58,1.06
176551,14.36,0.33,2717,0.00,0.00,16,42.58,42.50,10.45,-4.66,29.60,-2.42,1.00
176743,14.36,0.30,2784,0.00,0.00,16,43.28,43.00,9.43,-5.57,27.04,-3.04,0.96
176934,14.13,0.25,2817,0.00,0.00,16,44.34,44.00,8.27,-6.85,23.54,-4.25,0.88
177200,13.78,0.21,2838,0.00,0.00,16,44.34,44.00,6.96,-7.93,19.58,-4.25,0.84
177325,14.13,0.16,2876,0.00,0.00,16,41.17,42.50,6.09,-8.82,15.40,-4.25,0.80
177506,14.70,0.14,2871,0.00,0.00,16,39.77,39.50,5.22,-9.51,13.77,-4.25,0.76
177696,14.81,0.12,2873,0.00,0.00,16,37.66,37.50,4.79,-10.04,11.61,-4.25,0.72
177884,14.59,0.11,2883,0.00,0.00,16,36.95,36.50,4.35,-10.50,10.79,-4.25,0.68
178074,14.47,0.12,2832,0.00,0.00,16,29.92,29.50,3.92,-10.81,11.05,-4.25,0.66
178263,15.73,0.11,2800,0.00,0.00,16,16.91,16.50,3.77,-10.85,10.43,-4.25,0.64
178454,21.82,0.11,2808,0.00,0.00,16,11.99,11.50,3.77,-10.87,10.38,-4.25,0.64
178645,25.72,0.11,2784,0.00,0.00,16,11.99,11.50,3.77,-10.91,10.43,-4.25,0.64
178834,25.50,0.10,2745,0.00,0.00,16,11.99,11.50,3.77,-10.93,9.61,-4.25,0.64
179028,23.89,0.11,2704,0.00,0.00,16,11.99,11.50,3.77,-10.96,9.70,-3.94,0.64
179220,24.12,0.11,2653,0.00,0.00,16,11.99,11.50,3.77,-10.98,9.66,-3.94,0.64
179411,23.89,0.11,2610,0.00,0.00,16,11.99,11.50,3.77,-10.98,9.35,-3.64,0.64
179600,24.00,0.11,2590,0.00,0.00,16,11.99,11.50,3.63,-11.00,9.00,-3.64,0.64
179789,24.00,0.11,2539,0.00,0.00,16,11.99,11.50,3.63,-11.02,9.09,-3.64,0.64
179982,24.35,0.10,2536,0.00,0.00,16,11.99,11.50,3.63,-11.02,8.56,-3.35,0.64
180172,23.77,0.11,2502,0.00,0.00,16,11.99,11.50,3.63,-10.98,8.82,-3.35,0.64
180361,24.12,0.11,2462,0.00,0.00,16,11.99,11.50,3.63,-10.98,8.69,-3.04,0.64
180551,24.35,0.11,2427,0.00,0.00,16,11.99,11.50,3.77,-10.98,8.56,-3.04,0.64
180740,24.00,0.10,2390,0.00,0.00,16,11.99,11.50,3.77,-10.98,8.23,-3.04,0.64
180931,24.12,0.10,2344,0.00,0.00,16,11.99,11.50,3.77,-11.00,7.94,-2.73,0.64
181124,24.00,0.10,2308,0.00,0.00,16,11.99,11.50,3.63,-11.08,7.46,-2.73,0.64
181313,23.89,0.09,2287,0.00,0.00,16,11.99,11.50,3.48,-11.18,6.95,-2.73,0.64
181509,23.89,0.09,2252,0.00,0.00,16,11.99,11.50,3.48,-11.27,6.66,-2.42,0.64
181693,23.77,0.09,2202,0.00,0.00,16,11.99,11.50,3.48,-11.25,6.29,-2.42,0.64
181882,23.89,0.09,2165,0.00,0.00,16,11.99,11.50,3.48,-11.20,6.29,-2.42,0.64
182075,24.35,0.09,2143,0.00,0.00,16,11.99,11.50,3.48,-11.16,6.15,-2.11,0.64
182265,24.00,0.10,1997,0.00,0.00,16,11.99,11.50,3.63,-11.00,6.33,-1.80,0.64
182454,24.00,0.13,1643,0.00,0.00,16,11.99,11.50,3.77,-10.83,6.73,-1.49,0.64
182644,23.89,0.15,1284,0.00,0.00,16,10.59,18.50,4.35,-10.19,5.98,-1.49,0.64
182835,24.12,0.13,1192,0.00,0.00,16,10.59,18.50,4.79,-9.82,5.23,-1.49,0.64
183027,24.00,0.12,1209,0.00,0.00,16,10.59,17.50,4.64,-10.04,4.73,-1.49,0.64
183217,23.66,0.13,1154,0.00,0.00,16,10.23,18.00,4.64,-10.02,4.88,-1.18,0.64
183408,18.60,0.12,1141,0.00,0.00,16,10.23,18.00,4.79,-9.96,4.57,-1.18,0.64
183600,15.85,0.13,1086,0.00,0.00,16,10.23,18.00,4.79,-9.94,4.49,-1.18,0.64
183789,15.50,0.13,1068,0.00,0.00,16,9.88,17.50,4.79,-9.86,4.55,-1.18,0.64
183980,15.27,0.12,1062,0.00,0.00,16,9.88,17.50,4.79,-9.88,4.29,-1.18,0.64
184171,15.04,0.12,1052,0.00,0.00,16,9.88,17.50,4.79,-9.94,4.26,-1.18,0.64
184362,14.93,0.13,1019,0.00,0.00,16,9.88,17.50,4.79,-9.90,4.43,-1.18,0.64
184554,14.93,0.13,992,0.00,0.00,16,9.88,17.50,4.93,-9.77,4.35,-1.18,0.64
184745,15.04,0.13,998,0.00,0.00,16,9.88,17.00,4.93,-9.75,4.32,-1.18,0.64
184937,14.93,0.13,1004,0.00,0.00,16,9.88,16.00,4.93,-9.75,4.29,-1.18,0.64
185127,14.70,0.13,996,0.00,0.00,16,9.88,15.50,4.93,-9.77,4.32,-1.18,0.64
185317,14.59,0.13,991,0.00,0.00,16,9.88,15.00,4.93,-9.69,4.32,-1.18,0.64
185508,14.59,0.12,994,0.00,0.00,16,9.88,12.50,4.93,-9.73,4.13,-1.18,0.64
185700,14.24,0.13,966,0.00,0.00,16,9.88,15.50,5.08,-9.67,4.32,-1.18,0.64
185890,14.47,0.13,972,0.00,0.00,16,9.88,14.00,5.08,-9.63,4.37,-1.18,0.64
186080,14.36,0.13,983,0.00,0.00,16,9.88,12.00,5.08,-9.65,4.21,-1.18,0.64
186273,14.24,0.13,986,0.00,0.00,16,9.88,12.50,5.08,-9.67,4.15,-1.18,0.64
186462,14.13,0.13,958,0.00,0.00,16,9.88,13.00,5.08,-9.65,4.15,-1.18,0.64
186654,13.90,0.13,936,0.00,0.00,16,9.88,14.00,5.08,-9.57,4.21,-1.18,0.64
186844,14.24,0.13,942,0.00,0.00,16,9.88,12.00,5.08,-9.57,4.13,-1.18,0.64
187035,14.01,0.13,946,0.00,0.00,16,9.88,13.50,5.08,-9.63,4.07,-1.18,0.64
187224,14.01,0.13,934,0.00,0.00,16,9.88,13.00,5.08,-9.61,4.15,-1.18,0.64
187413,14.24,0.13,936,0.00,0.00,16,9.88,12.50,5.08,-9.57,4.10,-1.18,0.64
187603,14.13,0.13,924,0.00,0.00,16,9.88,13.00,5.08,-9.61,4.04,-1.18,0.64
187796,14.24,0.13,927,0.00,0.00,16,9.88,13.00,5.08,-9.57,4.07,-1.18,0.64
187987,14.24,0.13,928,0.00,0.00,16,9.88,13.00,5.08,-9.55,4.07,-1.18,0.64
188178,14.13,0.13,918,0.00,0.00,16,9.88,12.00,5.08,-9.57,3.99,-1.18,0.64
188368,14.24,0.14,904,0.00,0.00,16,9.88,13.50,5.08,-9.53,4.07,-1.18,0.64
188559,14.24,0.13,906,0.00,0.00,16,9.88,12.00,5.22,-9.51,4.10,-1.18,0.64
188750,14.01,0.14,890,0.00,0.00,16,9.88,13.00,5.22,-9.48,4.07,-1.18,0.64
188940,14.36,0.14,890,0.00,0.00,16,9.88,13.00,5.22,-9.46,4.13,-1.18,0.64
189136,14.24,0.14,894,0.00,0.00,16,9.88,11.50,5.22,-9.38,4.13,-1.18,0.64
189328,14.47,0.14,891,0.00,0.00,16,9.88,11.50,5.37,-9.38,4.18,-1.18,0.64
189519,14.47,0.14,902,0.00,0.00,16,9.88,10.50,5.37,-9.36,4.18,-1.18,0.64
189710,14.36,0.14,893,0.00,0.00,16,9.88,11.00,5.37,-9.36,4.18,-1.18,0.64
189898,14.47,0.14,888,0.00,0.00,16,9.88,11.50,5.37,-9.32,4.24,-1.18,0.64
190088,14.13,0.14,894,0.00,0.00,16,9.88,10.00,5.37,-9.28,4.29,-1.18,0.64
190281,14.47,0.14,899,0.00,0.00,16,9.88,9.50,5.37,-9.28,4.24,-1.18,0.64
190476,14.24,0.15,884,0.00,0.00,16,9.88,11.00,5.51,-9.20,4.29,-1.18,0.64
190665,14.47,0.14,915,0.00,0.00,16,9.88,7.50,5.51,-9.20,4.37,-1.18,0.64
190853,14.70,0.14,924,0.00,0.00,16,9.88,7.50,5.51,-9.22,4.26,-1.18,0.64
191044,14.70,0.14,910,0.00,0.00,16,9.88,8.00,5.51,-9.24,4.29,-1.18,0.64
191235,14.81,0.14,930,0.00,0.00,16,9.88,8.50,5.51,-9.24,4.26,-1.18,0.64
191430,14.81,0.14,909,0.00,0.00,16,9.88,9.00,5.51,-9.26,4.26,-1.18,0.64
191619,14.81,0.14,943,0.00,0.00,16,9.88,8.00,5.51,-9.26,4.26,-1.18,0.64
191810,14.81,0.14,910,0.00,0.00,16,9.88,9.50,5.37,-9.26,4.37,-1.18,0.64
192000,14.81,0.14,920,0.00,0.00,16,9.88,8.50,5.51,-9.22,4.43,-1.18,0.64
192191,14.81,0.16,943,0.00,0.00,16,9.88,7.00,5.51,-9.07,4.73,-1.18,0.66
192380,14.81,0.16,953,0.00,0.00,16,9.88,6.00,5.80,-8.89,5.04,-1.18,0.68
192571,14.81,0.16,966,0.00,0.00,16,9.88,9.50,5.95,-8.80,5.14,-1.18,0.70
192766,14.81,0.17,1044,0.00,0.00,16,12.70,12.00,6.09,-8.55,6.15,-1.18,0.70
192955,14.59,0.19,1149,0.00,0.00,16,15.86,15.50,6.24,-8.30,7.26,-1.18,0.74
193145,14.70,0.22,1272,0.00,0.00,16,25.00,25.00,6.67,-7.75,9.88,-1.49,0.80
193336,14.81,0.20,1592,0.00,0.00,16,30.62,30.50,7.11,-7.73,10.89,-1.49,0.82
193526,15.04,0.19,1787,0.00,0.00,16,33.44,33.00,6.53,-8.26,11.29,-1.49,0.82
193718,15.39,0.20,1834,0.00,0.00,16,34.14,34.00,6.38,-8.31,12.04,-1.49,0.84
193907,14.93,0.21,1804,0.00,0.00,16,33.79,33.50,6.53,-8.06,12.79,-1.49,0.84
194098,14.36,0.23,1761,0.00,0.00,16,33.09,33.00,6.96,-7.64,13.32,-1.49,0.86
194289,14.13,0.25,1736,0.00,0.00,16,32.73,32.50,7.40,-7.21,14.02,-1.49,0.86
194478,14.36,0.26,1670,0.00,0.00,16,30.98,31.00,7.84,-6.83,14.60,-1.49,0.88
194673,14.36,0.27,1626,0.00,0.00,16,29.92,30.00,8.27,-6.40,14.60,-1.49,0.88
194864,14.47,0.29,1540,0.00,0.00,16,30.62,30.00,8.71,-5.90,14.92,-1.49,0.88
195057,14.47,0.31,1467,0.00,0.00,16,30.62,30.50,9.29,-5.41,14.98,-1.49,0.88
195245,14.13,0.32,1407,0.00,0.00,16,30.27,30.00,9.58,-4.97,14.86,-1.49,0.88
195439,14.47,0.33,1371,0.00,0.00,16,29.57,29.50,10.01,-4.62,14.73,-1.49,0.88
195628,14.59,0.35,1326,0.00,0.00,16,27.81,27.50,10.30,-4.33,14.86,-1.49,0.90
195818,14.70,0.35,1233,0.00,0.00,16,26.41,26.00,10.74,-3.87,14.47,-1.49,0.90
196011,14.47,0.33,1351,0.00,0.00,16,29.92,30.00,10.74,-4.10,15.05,-1.49,0.90
196202,14.81,0.32,1421,0.00,0.00,16,30.98,30.50,10.45,-4.41,15.11,-1.49,0.90
196394,15.04,0.31,1534,0.00,0.00,16,31.68,31.50,10.01,-4.80,15.41,-1.49,0.90
196585,15.04,0.30,1599,0.00,0.00,16,32.38,32.00,9.72,-5.09,15.85,-1.49,0.90
196778,14.81,0.29,1649,0.00,0.00,16,32.03,32.00,9.29,-5.45,15.78,-1.49,0.90
196971,14.70,0.28,1743,0.00,0.00,16,33.79,33.50,9.00,-5.84,16.23,-1.49,0.90
197159,14.81,0.28,1782,0.00,0.00,16,34.49,34.00,8.71,-6.07,16.36,-1.49,0.90
197348,14.47,0.26,1846,0.00,0.00,16,35.90,35.50,8.42,-6.34,15.92,-1.49,0.90
197538,14.24,0.25,1888,0.00,0.00,16,36.60,36.50,8.27,-6.54,15.78,-1.49,0.88
197729,14.70,0.24,1928,0.00,0.00,16,38.01,38.00,8.13,-6.69,16.00,-1.49,0.88
197920,14.70,0.24,1975,0.00,0.00,16,38.01,38.00,7.84,-6.85,15.70,-1.49,0.88
198109,14.47,0.23,2024,0.00,0.00,16,39.41,39.00,7.84,-6.98,15.70,-1.80,0.88
198302,14.59,0.23,2058,0.00,0.00,16,39.06,39.00,7.55,-7.12,15.62,-1.80,0.88
198492,14.59,0.22,2104,0.00,0.00,16,40.12,39.50,7.55,-7.23,15.77,-2.11,0.90
198684,14.47,0.23,2128,0.00,0.00,16,40.47,40.00,7.40,-7.25,16.07,-2.11,0.90
198877,14.59,0.25,2176,0.00,0.00,16,41.88,41.50,7.55,-7.04,17.64,-2.11,0.92
199066,14.36,0.26,2252,0.00,0.00,16,43.28,43.00,7.98,-6.59,19.58,-2.42,0.94
199258,14.59,0.28,2325,0.00,0.00,16,44.69,44.00,8.42,-6.21,21.62,-2.73,0.96
199451,14.81,0.31,2419,0.00,0.00,16,44.69,45.00,9.00,-5.63,24.62,-2.42,1.00
199642,14.93,0.33,2546,0.00,0.00,16,43.63,43.50,9.43,-5.20,27.47,-1.49,1.04
199835,14.81,0.33,2645,0.00,0.00,16,43.28,43.00,9.72,-4.99,29.60,-1.49,1.04
200030,14.70,0.33,2808,0.00,0.00,16,42.93,42.50,9.72,-4.97,31.28,-1.49,1.06
200223,14.70,0.33,2930,0.00,0.00,16,42.93,42.50,9.72,-4.93,32.73,-1.49,1.06
200415,14.36,0.34,3044,0.00,0.00,16,42.23,42.00,10.01,-4.60,35.44,-0.27,1.10
200606,14.59,0.37,3205,0.00,0.00,16,41.52,41.50,10.59,-3.81,39.48,0.97,1.16
200798,14.70,0.42,3368,0.00,0.00,16,38.71,38.50,11.61,-2.73,47.75,4.33,1.26
200990,14.47,0.44,3570,0.00,0.00,16,38.36,37.50,12.62,-2.01,53.64,5.57,1.28
201184,13.44,0.39,3738,0.00,0.00,16,40.12,38.50,11.75,-3.79,43.22,-0.27,1.08
201372,11.94,0.17,3830,0.00,0.00,16,43.98,44.00,6.82,-9.30,17.66,-4.25,0.64
201561,11.14,0.16,3571,0.00,0.00,16,20.43,23.50,3.77,-10.96,18.18,-4.25,0.64
201755,15.62,0.15,3154,0.00,0.00,16,11.99,11.50,3.92,-10.81,16.07,-4.25,0.64
201947,23.89,0.16,2789,0.00,0.00,16,11.99,11.50,3.92,-10.77,14.21,-4.25,0.64
202137,24.12,0.15,2467,0.00,0.00,16,11.99,11.50,3.92,-10.81,12.48,-3.64,0.64
202326,24.35,0.15,2154,0.00,0.00,16,11.99,11.50,3.92,-10.62,10.74,-2.73,0.64
202516,23.89,0.15,1925,0.00,0.00,16,11.99,11.50,4.21,-10.31,8.87,-1.49,0.64
202705,24.12,0.16,1623,0.00,0.00,16,11.64,11.50,4.50,-10.06,7.74,-1.49,0.64
202898,24.35,0.23,1290,0.00,0.00,16,13.05,13.00,5.22,-8.91,8.91,-1.49,0.78
203091,24.23,0.21,1392,0.00,0.00,16,23.95,23.50,6.82,-7.64,11.05,-1.49,0.82
203279,20.79,0.18,1891,0.00,0.00,16,37.30,35.00,6.82,-8.16,11.45,-1.49,0.82
203470,15.16,0.18,2289,0.00,0.00,16,39.41,38.50,5.95,-8.68,13.71,-2.73,0.84
203661,14.93,0.17,2185,0.00,0.00,16,38.36,38.00,6.09,-8.60,12.53,-2.42,0.84
203852,13.90,0.18,2192,0.00,0.00,16,38.71,38.50,6.09,-8.55,13.26,-2.42,0.84
204045,14.01,0.17,2193,0.00,0.00,16,38.36,38.00,6.09,-8.59,12.53,-2.42,0.84
204235,14.24,0.15,2201,0.00,0.00,16,37.66,37.50,5.80,-9.17,11.15,-2.42,0.70
204427,14.36,0.09,2162,0.00,0.00,16,24.65,24.50,3.77,-10.94,5.36,-2.42,0.64
204619,14.01,0.10,2163,0.00,0.00,16,11.99,11.50,3.48,-11.14,6.55,-2.11,0.64
204808,15.04,0.11,1845,0.00,0.00,16,11.99,11.50,3.77,-11.00,6.62,-1.49,0.64
204999,18.38,0.15,1502,0.00,0.00,16,11.29,19.00,3.77,-10.69,6.81,-1.49,0.64
205190,22.28,0.14,1190,0.00,0.00,16,10.59,18.50,4.35,-10.13,5.62,-1.49,0.64
205380,25.72,0.12,1244,0.00,0.00,16,10.59,15.50,4.50,-10.31,4.69,-1.49,0.64
205573,24.00,0.11,1216,0.00,0.00,16,10.59,18.00,4.35,-10.35,4.43,-1.49,0.64
205764,17.69,0.11,1190,0.00,0.00,16,10.59,18.00,4.35,-10.38,4.29,-1.18,0.64
205954,14.70,0.11,1132,0.00,0.00,16,10.23,18.00,4.35,-10.31,4.37,-1.18,0.64
206145,14.47,0.11,1113,0.00,0.00,16,10.23,18.00,4.50,-10.19,4.15,-1.18,0.64
206336,14.36,0.12,1079,0.00,0.00,16,9.88,17.50,4.50,-10.19,4.10,-1.18,0.64
206528,14.24,0.12,1054,0.00,0.00,16,9.88,17.50,4.50,-10.19,4.18,-1.18,0.64
206720,14.13,0.11,1032,0.00,0.00,16,9.88,17.50,4.50,-10.17,4.04,-1.18,0.64
206909,14.36,0.12,1022,0.00,0.00,16,9.88,17.50,4.50,-10.17,3.99,-1.18,0.64
207098,14.36,0.12,988,0.00,0.00,16,9.88,17.50,4.50,-10.09,3.99,-1.18,0.64
207291,14.36,0.12,967,0.00,0.00,16,9.88,17.50,4.64,-10.02,3.80,-1.18,0.64
207479,14.36,0.12,959,0.00,0.00,16,9.88,17.50,4.64,-10.02,3.69,-1.18,0.64
207669,14.24,0.12,940,0.00,0.00,16,9.88,17.50,4.64,-9.96,3.75,-1.18,0.64
207864,14.01,0.12,924,0.00,0.00,16,9.88,17.50,4.79,-9.92,3.75,-1.18,0.64
208053,14.13,0.12,910,0.00,0.00,16,9.88,17.50,4.79,-9.84,3.78,-1.18,0.64
208244,14.01,0.12,910,0.00,0.00,16,9.88,17.50,4.93,-9.86,3.75,-1.18,0.64
208435,14.13,0.12,908,0.00,0.00,16,9.88,16.50,4.79,-9.86,3.65,-1.18,0.64
208626,13.90,0.12,888,0.00,0.00,16,9.88,17.00,4.79,-9.86,3.65,-1.18,0.64
208815,14.13,0.13,880,0.00,0.00,16,9.88,16.50,4.93,-9.80,3.70,-1.18,0.64
209005,14.13,0.13,872,0.00,0.00,16,9.88,16.50,4.93,-9.73,3.75,-1.18,0.64
209196,14.13,0.13,880,0.00,0.00,16,9.88,14.00,5.08,-9.73,3.70,-1.18,0.64
209386,14.24,0.13,876,0.00,0.00,16,9.88,15.00,4.93,-9.71,3.73,-1.18,0.64
209578,14.36,0.13,860,0.00,0.00,16,9.88,14.00,5.08,-9.61,3.83,-1.18,0.64
209769,14.47,0.13,857,0.00,0.00,16,9.88,14.00,5.22,-9.53,3.88,-1.18,0.64
209959,14.59,0.13,867,0.00,0.00,16,9.88,12.50,5.22,-9.48,3.88,-1.18,0.64
210148,14.47,0.14,859,0.00,0.00,16,9.88,13.00,5.22,-9.48,3.93,-1.18,0.64
210342,14.47,0.13,875,0.00,0.00,16,9.88,10.50,5.22,-9.46,3.93,-1.18,0.64
210534,14.13,0.13,896,0.00,0.00,16,9.88,8.00,5.22,-9.49,3.91,-1.18,0.64
210724,14.24,0.13,890,0.00,0.00,16,9.88,9.50,5.22,-9.44,3.91,-1.18,0.64
210920,14.36,0.13,874,0.00,0.00,16,9.88,10.50,5.37,-9.38,3.93,-1.18,0.64
211113,14.59,0.13,901,0.00,0.00,16,9.88,8.00,5.22,-9.46,3.91,-1.18,0.64
211305,14.93,0.13,891,0.00,0.00,16,9.88,9.00,5.22,-9.48,3.91,-1.18,0.64
211496,15.04,0.13,906,0.00,0.00,16,9.88,7.50,5.22,-9.53,3.91,-1.18,0.64
211688,15.04,0.13,905,0.00,0.00,16,9.88,9.50,5.08,-9.57,3.91,-1.18,0.64
211878,15.04,0.13,898,0.00,0.00,16,9.88,8.00,5.08,-9.55,3.88,-1.18,0.64
212067,15.04,0.16,888,0.00,0.00,16,9.88,9.00,5.22,-9.40,4.60,-1.18,0.68
212257,14.81,0.17,950,0.00,0.00,16,-1.02,-1.50,5.66,-8.95,5.68,-1.18,0.70
212446,14.59,0.19,972,0.00,0.00,16,-1.02,-1.50,6.09,-8.41,6.37,-1.18,0.72
212637,13.90,0.21,1016,0.00,0.00,16,-1.02,-1.50,6.67,-7.87,6.99,-1.18,0.74
212826,13.78,0.29,1024,0.00,0.00,16,-1.02,-1.50,7.40,-6.94,8.91,-1.18,0.80
213018,14.01,0.30,1094,0.00,0.00,16,-1.02,-1.50,8.85,-5.74,10.94,-1.18,0.82
213209,13.44,0.32,1121,0.00,0.00,16,-1.02,-1.50,9.58,-5.09,11.51,-1.18,0.84
213400,14.59,0.35,1076,0.00,0.00,16,-1.02,-1.50,10.45,-4.23,12.75,-1.18,0.86
213590,14.81,0.35,1117,0.00,0.00,16,-1.02,-1.50,10.88,-3.75,13.32,-1.18,0.88
213780,14.93,0.36,1140,0.00,0.00,16,-1.02,-1.50,11.17,-3.42,14.09,-1.18,0.90
213969,15.16,0.38,1173,0.00,0.00,16,-1.02,-1.50,11.46,-3.23,14.47,-1.18,0.92
214162,15.04,0.39,1166,0.00,0.00,16,-1.02,-1.50,11.75,-2.92,14.79,-1.18,0.92
214353,14.93,0.38,1148,0.00,0.00,16,-1.02,-1.50,12.04,-2.69,14.53,-1.18,0.94
214544,14.93,0.40,1112,0.00,0.00,16,-1.02,-1.50,12.19,-2.44,14.60,-1.18,0.94
214735,14.81,0.40,1080,0.00,0.00,16,-1.02,-1.50,12.33,-2.26,14.47,-1.18,0.94
214925,14.70,0.40,1038,0.00,0.00,16,-1.02,-1.50,12.62,-2.11,14.02,-1.18,0.94
215117,14.81,0.38,1168,0.00,0.00,16,-1.02,-1.50,12.48,-2.36,14.40,-1.18,0.94
215308,14.93,0.38,1236,0.00,0.00,16,-1.02,-1.50,12.04,-2.61,15.78,-1.49,0.94
215497,15.16,0.37,1364,0.00,0.00,16,-1.02,-1.50,11.61,-3.11,16.58,-1.49,0.94
215688,14.93,0.36,1391,0.00,0.00,16,-0.66,-1.00,11.46,-3.33,17.11,-1.49,0.94
