Time (msec),A/F Sensor #1 (Direct)* (AFR),Coolant Temperature (F),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Tank Pressure (psi),IAM* (raw ecu value),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Opening Angle (%)
387125,14.64,140,0.41,2214,0.00,0.00,-0.077,16,15.25,-1.45,5.10
387297,14.68,140,0.40,2186,0.00,0.00,-0.077,16,14.85,-1.45,5.10
387469,14.41,140,0.41,2192,0.00,0.00,-0.077,16,15.18,-1.45,5.10
387640,14.45,140,0.41,2196,0.00,0.00,-0.081,16,15.12,-1.45,5.10
387812,14.13,140,0.41,2183,0.00,0.00,-0.077,16,14.92,-1.43,5.10
387984,14.51,140,0.41,2194,0.00,0.00,-0.077,16,15.12,-1.45,5.10
388156,14.68,140,0.41,2193,0.00,0.00,-0.077,16,14.53,-1.45,5.10
388328,14.63,140,0.40,2200,0.00,0.00,-0.077,16,14.47,-1.45,5.10
388515,14.70,140,0.39,2196,0.00,0.00,-0.077,16,14.53,-1.45,5.10
388687,14.86,140,0.40,2226,0.00,0.00,-0.077,16,15.11,-1.45,5.10
388875,14.89,140,0.41,2228,0.00,0.00,-0.077,16,15.61,-1.47,5.88
389046,14.57,140,0.46,2231,0.00,0.00,-0.077,16,17.64,-1.47,7.06
389218,14.22,140,0.51,2236,0.00,0.00,-0.081,16,19.82,-1.47,7.84
389390,14.31,140,0.55,2237,0.00,0.00,-0.081,16,21.28,-1.47,8.24
389562,14.64,140,0.57,2260,0.00,0.00,-0.081,16,21.45,-1.49,8.24
389734,14.65,140,0.57,2262,0.00,0.00,-0.081,16,20.92,-1.49,8.63
389906,14.62,140,0.58,2258,0.00,0.00,-0.081,16,22.15,-1.49,8.63
390093,14.53,140,0.59,2277,0.00,0.00,-0.084,16,22.42,-1.49,8.63
390265,14.36,140,0.58,2268,0.00,0.00,-0.084,16,21.72,-1.49,8.63
390437,14.57,140,0.58,2294,0.00,0.00,-0.084,16,22.33,-1.51,8.63
390614,14.70,140,0.58,2285,0.00,0.00,-0.084,16,22.16,-1.51,8.24
390786,14.64,140,0.59,2288,0.00,0.00,-0.084,16,22.42,-1.51,8.24
390957,14.36,140,0.59,2300,0.00,0.00,-0.084,16,22.59,-1.51,8.24
391129,14.45,140,0.59,2304,0.00,0.00,-0.084,16,22.77,-1.51,8.24
391301,14.51,140,0.57,2319,0.00,0.00,-0.084,16,21.72,-1.53,8.24
391473,14.63,140,0.57,2307,0.00,0.00,-0.084,16,22.06,-1.51,8.24
391645,14.83,140,0.58,2318,0.00,0.00,-0.084,16,22.50,-1.53,8.24
391817,14.66,140,0.58,2333,0.00,0.00,-0.084,16,22.42,-1.53,8.24
391989,14.34,140,0.57,2338,0.00,0.00,-0.081,16,21.80,-1.53,8.24
392176,14.56,142,0.56,2346,0.00,0.00,-0.084,16,21.01,-1.53,8.24
392348,14.73,142,0.57,2336,0.00,0.00,-0.081,16,22.33,-1.53,8.24
392520,14.66,142,0.57,2360,0.00,0.00,-0.081,16,22.33,-1.55,8.24
395373,14.35,142,0.79,2404,0.00,0.00,-0.081,16,31.31,-1.93,12.16
395545,14.64,142,0.80,2401,0.00,0.00,-0.081,16,32.33,-1.72,12.55
395732,14.56,142,0.81,2404,0.00,0.00,-0.081,16,32.44,-1.64,12.55
395904,14.51,142,0.82,2408,0.00,0.00,-0.084,16,32.89,-1.70,12.55
396076,14.47,142,0.82,2408,0.00,0.00,-0.084,16,32.89,-1.82,12.55
396248,14.62,142,0.82,2401,0.00,0.00,-0.084,16,32.66,-1.70,12.16
396420,14.38,144,0.80,2394,0.00,0.00,-0.084,16,31.31,-1.76,11.37
396592,14.36,144,0.78,2398,0.00,0.00,-0.084,16,29.95,-1.84,11.37
396763,14.56,144,0.77,2431,0.00,0.00,-0.084,16,30.63,-1.55,10.98
396935,14.67,144,0.76,2381,0.00,0.00,-0.084,16,30.18,-1.57,10.98
397123,14.70,144,0.76,2372,0.00,0.00,-0.084,16,30.18,-1.55,10.98
397295,14.73,144,0.75,2382,0.00,0.00,-0.084,16,29.73,-1.55,10.98
397467,14.64,144,0.74,2360,0.00,0.00,-0.081,16,29.73,-1.55,10.98
397638,14.62,144,0.74,2356,0.00,0.00,-0.084,16,29.51,-1.55,10.98
397810,14.62,144,0.74,2359,0.00,0.00,-0.081,16,29.18,-1.55,10.98
397982,14.60,144,0.73,2360,0.00,0.00,-0.081,16,28.97,-1.55,10.98
398154,14.56,144,0.74,2369,0.00,0.00,-0.084,16,28.86,-1.55,10.98
398326,14.49,144,0.73,2364,0.00,0.00,-0.084,16,27.91,-1.55,10.98
398513,14.53,144,0.73,2359,0.00,0.00,-0.084,16,28.86,-1.55,10.98
398685,14.54,144,0.74,2344,0.00,0.00,-0.084,16,28.86,-1.53,10.98
398857,14.52,144,0.74,2352,0.00,0.00,-0.081,16,28.97,-1.53,10.98
399029,14.67,144,0.75,2340,0.00,0.00,-0.081,16,29.73,-1.53,11.37
399201,14.68,144,0.76,2353,0.00,0.00,-0.081,16,30.52,-1.55,11.76
399373,14.39,144,0.78,2341,0.00,0.00,-0.081,16,31.08,-1.55,12.16
399544,14.64,144,0.80,2352,0.00,0.00,-0.081,16,31.65,-1.55,12.16
399732,14.70,144,0.82,2328,0.00,0.00,-0.081,16,32.78,-1.37,12.55
399904,14.46,144,0.84,2350,0.00,0.00,-0.081,16,32.66,-1.26,12.55
400076,14.47,144,0.85,2338,0.00,0.00,-0.081,16,33.37,-1.26,12.55
400248,14.45,144,0.85,2358,0.00,0.00,-0.081,16,33.37,-1.28,12.55
400419,14.51,144,0.85,2341,0.00,0.00,-0.081,16,33.74,-1.28,12.55
400591,14.51,144,0.85,2356,0.00,0.00,-0.081,16,33.13,-1.28,12.55
400763,14.66,145,0.85,2350,0.00,0.00,-0.081,16,33.61,-1.28,12.55
400935,14.45,145,0.85,2360,0.00,0.00,-0.081,16,33.74,-1.26,12.55
401107,14.45,145,0.84,2356,0.00,0.00,-0.081,16,31.31,-1.39,12.55
401294,14.62,145,0.84,2356,0.00,0.00,-0.081,16,33.01,-1.55,12.16
401466,14.45,145,0.84,2366,0.00,0.00,-0.081,16,33.25,-1.55,12.16
401638,14.63,145,0.83,2377,0.00,0.00,-0.081,16,32.89,-1.68,12.16
401810,14.62,145,0.83,2374,0.00,0.00,-0.081,16,32.89,-1.72,12.16
401982,14.58,145,0.82,2376,0.00,0.00,-0.081,16,33.01,-1.76,12.16
402154,14.64,145,0.83,2407,0.00,0.00,-0.084,16,32.78,-1.97,12.16
402326,14.60,145,0.82,2394,0.00,0.00,-0.084,16,32.44,-1.76,12.16
402513,14.59,145,0.82,2420,0.00,0.00,-0.084,16,32.90,-2.19,12.16
402685,14.56,145,0.82,2416,0.00,0.00,-0.084,16,35.57,-2.11,12.16
402857,14.51,145,0.82,2410,0.00,0.00,-0.084,16,33.14,-2.01,12.16
403029,14.52,145,0.82,2406,0.00,0.00,-0.087,16,32.67,-2.19,12.16
403200,14.59,145,0.81,2412,0.00,0.00,-0.087,16,32.55,-2.30,12.16
403372,14.59,145,0.82,2423,0.00,0.00,-0.087,16,32.78,-2.22,11.76
403544,14.51,145,0.81,2418,0.00,0.00,-0.087,16,32.78,-2.15,11.76
403716,14.62,145,0.80,2429,0.00,0.00,-0.087,16,32.44,-2.32,11.76
403888,14.61,145,0.80,2440,0.00,0.00,-0.087,16,32.55,-2.22,11.76
404060,14.60,145,0.79,2438,0.00,0.00,-0.087,16,32.10,-2.24,11.76
404232,14.68,145,0.79,2486,0.00,0.00,-0.087,16,32.33,-2.20,11.76
404403,14.63,145,0.79,2440,0.00,0.00,-0.087,16,32.21,-2.49,11.76
404591,14.43,145,0.79,2442,0.00,0.00,-0.087,16,32.33,-2.51,11.76
404763,14.52,145,0.80,2432,0.00,0.00,-0.087,16,32.10,-2.42,11.76
404935,14.51,145,0.79,2422,0.00,0.00,-0.087,16,31.76,-2.32,11.76
405107,14.62,147,0.79,2422,0.00,0.00,-0.084,16,31.98,-2.46,11.76
405278,14.57,147,0.79,2410,0.00,0.00,-0.084,16,32.44,-2.03,11.76
405450,14.56,147,0.79,2414,0.00,0.00,-0.081,16,32.21,-2.09,11.76
405622,14.62,147,0.79,2414,0.00,0.00,-0.081,16,32.33,-2.09,11.76
405794,14.49,147,0.78,2417,0.00,0.00,-0.081,16,31.98,-2.13,11.76
405966,14.57,147,0.77,2421,0.00,0.00,-0.077,16,30.85,-2.19,11.76
406153,14.66,147,0.76,2431,0.00,0.00,-0.077,16,32.63,-2.34,11.76
406325,14.78,147,0.76,2428,0.00,0.00,-0.077,16,31.08,-2.30,11.37
406497,14.67,147,0.76,2443,0.00,0.00,-0.077,16,31.08,-2.53,11.37
406668,14.32,147,0.75,2454,0.00,0.00,-0.077,16,28.29,-2.65,10.98
406840,14.47,147,0.75,2441,0.00,0.00,-0.081,16,30.40,-2.67,10.98
407012,14.52,147,0.74,2436,0.00,0.00,-0.081,16,30.07,-2.65,10.98
407199,14.55,147,0.73,2444,0.00,0.00,-0.081,16,29.29,-2.55,10.98
407371,14.65,147,0.71,2451,0.00,0.00,-0.081,16,29.18,-2.65,10.98
407543,14.70,147,0.70,2454,0.00,0.00,-0.081,16,28.54,-2.53,10.59
407715,14.78,147,0.70,2465,0.00,0.00,-0.077,16,27.91,-2.67,10.59
407887,14.56,147,0.70,2465,0.00,0.00,-0.077,16,28.86,-2.69,10.59
408061,14.56,147,0.69,2456,0.00,0.00,-0.077,16,28.12,-2.71,10.20
408233,14.43,147,0.69,2462,0.00,0.00,-0.077,16,28.97,-2.67,10.59
408404,14.61,147,0.68,2453,0.00,0.00,-0.077,16,27.80,-2.65,10.20
408576,14.73,147,0.68,2477,0.00,0.00,-0.077,16,28.12,-2.67,10.20
408748,14.59,147,0.68,2476,0.00,0.00,-0.077,16,28.22,-2.73,10.20
408935,14.46,147,0.69,2460,0.00,0.00,-0.077,16,28.33,-2.73,10.20
409107,14.45,147,0.67,2458,0.00,0.00,-0.077,16,27.91,-2.67,10.20
409279,14.73,147,0.65,2472,0.00,0.00,-0.077,16,26.73,-2.67,10.20
409451,14.93,149,0.66,2462,0.00,0.00,-0.077,16,27.48,-2.61,9.80
409623,14.62,149,0.67,2488,0.00,0.00,-0.077,16,27.48,-2.77,9.80
409795,14.15,149,0.66,2453,0.00,0.00,-0.081,16,26.73,-2.69,9.80
409967,14.40,149,0.65,2468,0.00,0.00,-0.077,16,26.44,-2.69,9.80
410139,14.57,149,0.65,2460,0.00,0.00,-0.077,16,26.54,-2.67,9.80
410311,14.62,149,0.63,2479,0.00,0.00,-0.077,16,26.55,-2.73,9.80
410482,14.70,149,0.63,2480,0.00,0.00,-0.077,16,26.54,-2.73,9.41
410670,14.48,149,0.64,2482,0.00,0.00,-0.077,16,26.36,-2.75,9.41
410842,14.55,149,0.63,2464,0.00,0.00,-0.077,16,26.36,-2.69,9.80
411014,14.64,149,0.64,2460,0.00,0.00,-0.077,16,26.46,-2.67,9.80
411185,14.65,149,0.64,2460,0.00,0.00,-0.077,16,26.06,-2.67,9.80
411357,14.45,149,0.62,2479,0.00,0.00,-0.077,16,25.16,-2.73,8.24
411529,14.07,149,0.55,2472,0.00,0.00,-0.077,16,21.95,-2.71,7.45
411701,14.30,149,0.50,2460,0.00,0.00,-0.077,16,20.37,-2.71,7.06
411888,14.56,149,0.47,2462,0.00,0.00,-0.077,16,19.17,-2.67,6.67
412060,14.75,149,0.45,2447,0.00,0.00,-0.077,16,18.38,-2.59,6.27
412232,14.86,149,0.43,2468,0.00,0.00,-0.077,16,17.47,-2.65,5.49
412404,14.76,149,0.41,2454,0.00,0.00,-0.077,16,16.65,-2.65,5.49
412576,14.55,149,0.39,2454,0.00,0.00,-0.077,16,15.67,-2.65,5.49
412748,14.49,149,0.39,2384,0.00,0.00,-0.077,16,15.82,-2.61,5.10
412935,14.68,149,0.38,2428,0.00,0.00,-0.077,16,15.39,-2.30,5.10
413107,14.70,149,0.39,2416,0.00,0.00,-0.077,16,16.06,-2.11,5.49
413279,14.56,149,0.39,2429,0.00,0.00,-0.077,16,15.99,-2.15,5.49
413451,14.39,151,0.37,2418,0.00,0.00,-0.077,16,14.08,-2.15,5.49
413623,14.94,151,0.39,2409,0.00,0.00,-0.077,16,16.30,-2.01,5.49
413795,14.97,151,0.41,2417,0.00,0.00,-0.077,16,16.82,-2.13,5.49
413966,14.41,151,0.41,2408,0.00,0.00,-0.077,16,16.68,-1.72,5.49
414138,14.46,151,0.41,2376,0.00,0.00,-0.077,16,16.68,-1.55,5.49
414310,14.45,151,0.41,2385,0.00,0.00,-0.077,16,16.00,-1.64,5.49
414482,14.38,151,0.41,2378,0.00,0.00,-0.077,16,16.62,-1.55,5.88
414654,14.68,151,0.40,2428,0.00,0.00,-0.077,16,16.61,-1.55,5.88
414826,15.06,151,0.40,2354,0.00,0.00,-0.077,16,15.29,-1.55,5.88
414998,14.83,151,0.36,2352,0.00,0.00,-0.077,16,10.11,-1.55,0.00
415174,13.72,151,0.22,2352,0.00,0.00,-0.077,16,7.74,-1.55,0.00
415346,14.14,151,0.17,2328,0.00,0.00,-0.077,16,5.88,-1.53,0.00
415533,16.93,151,0.20,2330,0.00,0.00,-0.077,16,7.66,-1.53,0.00
415705,22.04,151,0.18,2308,0.00,0.00,-0.077,16,6.62,-1.51,0.00
415877,25.39,151,0.17,2280,0.00,0.00,-0.077,16,6.45,-1.51,0.00
416049,23.80,151,0.16,2276,0.00,0.00,-0.077,16,6.34,-1.49,0.78
416221,23.60,151,0.20,2250,0.00,0.00,-0.077,16,7.21,-1.49,2.35
416393,23.44,151,0.27,2255,0.00,0.00,-0.077,16,11.19,-1.49,4.31
416565,20.00,151,0.34,2219,0.00,0.00,-0.073,16,11.78,-1.47,5.88
416737,15.89,151,0.44,2235,0.00,0.00,-0.073,16,17.79,-1.47,7.45
416924,15.17,151,0.52,2239,0.00,0.00,-0.073,16,20.15,-1.47,9.02
417096,14.45,151,0.61,2255,0.00,0.00,-0.073,16,24.33,-1.49,10.98
417268,14.62,153,0.69,2254,0.00,0.00,-0.073,16,26.73,-1.49,11.76
417440,14.39,153,0.72,2255,0.00,0.00,-0.073,16,28.14,-1.49,12.55
417612,14.64,153,0.78,2275,0.00,0.00,-0.077,16,30.43,-1.02,12.94
417783,14.39,153,0.81,2262,0.00,0.00,-0.077,16,31.22,-0.72,13.73
417971,14.86,153,0.85,2294,0.00,0.00,-0.077,16,32.69,-0.48,13.73
418143,14.60,153,0.87,2293,0.00,0.00,-0.077,16,35.64,-0.27,14.12
418315,14.45,153,0.88,2298,0.00,0.00,-0.077,16,34.18,-0.27,14.12
418487,14.56,153,0.90,2296,0.00,0.00,-0.077,16,35.30,-0.15,14.12
418658,14.57,153,0.91,2331,0.00,0.00,-0.077,16,35.30,-0.14,14.12
418830,14.46,153,0.92,2338,0.00,0.00,-0.081,16,36.17,-0.14,14.12
419002,14.49,153,0.92,2326,0.00,0.00,-0.081,16,35.46,-0.70,13.33
419174,14.36,153,0.86,2342,0.00,0.00,-0.081,16,32.76,-1.55,11.76
419346,14.35,153,0.78,2345,0.00,0.00,-0.081,16,29.27,-1.53,10.20
419518,14.46,153,0.73,2360,0.00,0.00,-0.081,16,28.09,-1.55,10.20
419690,14.73,153,0.70,2351,0.00,0.00,-0.081,16,27.69,-1.55,9.80
419861,14.75,153,0.67,2370,0.00,0.00,-0.081,16,26.21,-1.55,9.41
420049,14.73,153,0.66,2372,0.00,0.00,-0.081,16,25.80,-1.55,9.41
420221,14.73,153,0.65,2376,0.00,0.00,-0.081,16,25.51,-1.55,9.41
420393,14.66,153,0.65,2357,0.00,0.00,-0.081,16,25.50,-1.55,9.02
420565,14.56,153,0.64,2371,0.00,0.00,-0.081,16,25.04,-1.55,9.02
420736,14.66,153,0.63,2372,0.00,0.00,-0.077,16,25.23,-1.55,9.02
420912,14.51,154,0.62,2370,0.00,0.00,-0.081,16,23.85,-1.55,9.02
421084,14.47,154,0.58,2373,0.00,0.00,-0.077,16,20.89,-1.55,8.63
421255,14.91,154,0.57,2365,0.00,0.00,-0.077,16,21.94,-1.55,8.63
421427,14.74,154,0.58,2385,0.00,0.00,-0.077,16,23.10,-1.64,8.24
421615,14.68,154,0.58,2388,0.00,0.00,-0.077,16,20.72,-1.68,8.24
421786,14.30,154,0.57,2390,0.00,0.00,-0.077,16,22.19,-1.72,8.24
421958,14.54,154,0.57,2380,0.00,0.00,-0.077,16,22.31,-1.55,8.24
422130,14.47,154,0.55,2391,0.00,0.00,-0.077,16,21.51,-1.55,7.84
422302,14.73,154,0.54,2387,0.00,0.00,-0.077,16,20.21,-1.66,7.45
422490,14.13,154,0.49,2382,0.00,0.00,-0.077,16,17.76,-1.55,6.27
422661,14.15,154,0.42,2366,0.00,0.00,-0.077,16,15.83,-1.55,5.10
422833,14.43,154,0.39,2355,0.00,0.00,-0.077,16,14.97,-1.55,4.31
423005,14.47,154,0.35,2361,0.00,0.00,-0.077,16,12.84,-1.55,3.92
423177,14.33,154,0.32,2366,0.00,0.00,-0.077,16,12.78,-1.55,3.53
423349,14.70,154,0.30,2355,0.00,0.00,-0.077,16,12.02,-1.55,3.53
423521,15.13,154,0.30,2362,0.00,0.00,-0.081,16,11.92,-1.55,3.53
423693,15.69,154,0.31,2347,0.00,0.00,-0.081,16,12.14,-1.53,3.53
423865,14.73,154,0.30,2340,0.00,0.00,-0.077,16,11.70,-1.53,4.31
424036,14.60,154,0.33,2316,0.00,0.00,-0.077,16,12.30,-1.53,4.31
424208,14.56,154,0.33,2320,0.00,0.00,-0.077,16,12.42,-1.53,4.31
424380,14.73,154,0.35,2310,0.00,0.00,-0.077,16,13.70,-1.51,4.31
424568,14.38,154,0.34,2297,0.00,0.00,-0.077,16,12.92,-1.51,4.31
424739,14.57,154,0.35,2281,0.00,0.00,-0.077,16,13.26,-1.49,4.31
424911,14.64,154,0.35,2300,0.00,0.00,-0.077,16,12.59,-1.51,4.31
425083,14.26,156,0.37,2279,0.00,0.00,-0.077,16,14.30,-1.49,5.49
425260,14.60,156,0.42,2274,0.00,0.00,-0.077,16,16.37,-1.49,7.45
425432,14.73,156,0.51,2286,0.00,0.00,-0.077,16,20.28,-1.51,8.24
425608,14.28,156,0.55,2272,0.00,0.00,-0.077,16,21.95,-1.49,8.24
425780,14.48,156,0.57,2267,0.00,0.00,-0.077,16,22.32,-1.49,8.24
425952,14.49,156,0.58,2282,0.00,0.00,-0.077,16,22.15,-1.49,8.63
426124,14.45,156,0.57,2265,0.00,0.00,-0.077,16,22.15,-1.49,8.24
426296,14.70,156,0.58,2264,0.00,0.00,-0.073,16,21.97,-1.49,8.24
426467,14.55,156,0.57,2280,0.00,0.00,-0.077,16,22.00,-1.49,7.84
426654,14.37,156,0.56,2268,0.00,0.00,-0.077,16,21.02,-1.49,7.06
426826,14.13,156,0.53,2263,0.00,0.00,-0.077,16,19.37,-1.49,6.27
426998,14.07,156,0.45,2259,0.00,0.00,-0.077,16,16.04,-1.49,4.71
427170,14.33,156,0.41,2268,0.00,0.00,-0.077,16,15.37,-1.49,4.31
427358,14.52,156,0.37,2274,0.00,0.00,-0.077,16,13.70,-1.49,4.31
427529,14.94,156,0.37,2256,0.00,0.00,-0.077,16,14.08,-1.49,4.31
427701,15.46,156,0.37,2255,0.00,0.00,-0.077,16,13.81,-1.47,4.31
427873,14.84,156,0.35,2239,0.00,0.00,-0.081,16,12.48,-1.47,4.31
428045,14.56,156,0.35,2237,0.00,0.00,-0.077,16,13.45,-1.47,4.31
428217,14.92,156,0.35,2226,0.00,0.00,-0.077,16,12.93,-1.47,4.31
428404,14.78,156,0.37,2236,0.00,0.00,-0.077,16,13.76,-1.47,4.31
428576,14.35,156,0.36,2232,0.00,0.00,-0.077,16,13.64,-1.47,4.31
428748,14.25,156,0.36,2228,0.00,0.00,-0.081,16,12.95,-1.47,4.31
428920,14.20,156,0.37,2207,0.00,0.00,-0.081,16,13.54,-1.45,3.92
429093,14.45,156,0.29,2216,0.00,0.00,-0.077,16,8.65,-1.45,0.00
429265,13.51,158,0.24,2200,0.00,0.00,-0.077,16,9.05,-1.45,0.00
429437,13.83,158,0.21,2196,0.00,0.00,-0.077,16,6.88,-1.45,0.00
429609,14.22,158,0.18,2196,0.00,0.00,-0.077,16,6.59,-1.45,0.00
429781,18.53,158,0.21,2184,0.00,0.00,-0.081,16,7.86,-1.43,0.00
429953,25.39,158,0.19,2174,0.00,0.00,-0.077,16,6.15,-1.43,0.00
430125,23.66,158,0.17,2154,0.00,0.00,-0.077,16,6.34,-1.43,0.00
430297,23.47,158,0.17,2144,0.00,0.00,-0.077,16,5.88,-1.41,0.00
430473,23.69,158,0.18,2143,0.00,0.00,-0.077,16,6.19,-1.41,0.00
430645,23.83,158,0.19,2129,0.00,0.00,-0.077,16,6.81,-1.39,0.00
430832,23.43,158,0.19,2111,0.00,0.00,-0.077,16,6.96,-1.39,0.00
431004,23.56,158,0.20,2089,0.00,0.00,-0.077,16,7.21,-1.39,0.00
431178,23.54,158,0.20,2099,0.00,0.00,-0.077,16,7.21,-1.39,0.00
431350,23.50,158,0.21,2089,0.00,0.00,-0.077,16,7.58,-1.37,0.00
431522,23.71,158,0.19,2068,0.00,0.00,-0.077,16,6.62,-1.37,0.00
431694,23.53,158,0.21,2056,0.00,0.00,-0.077,16,7.91,-1.37,0.00
431866,23.61,158,0.19,2057,0.00,0.00,-0.077,16,5.78,-1.37,0.00
432038,23.91,158,0.20,2034,0.00,0.00,-0.077,16,7.30,-1.35,0.39
432210,23.60,158,0.21,2044,0.00,0.00,-0.077,16,7.34,-1.35,0.78
432382,23.75,158,0.24,2026,0.00,0.00,-0.077,16,8.40,-1.35,1.96
432569,23.72,158,0.28,1986,0.00,0.00,-0.073,16,9.53,-1.35,2.75
432741,21.85,158,0.32,2031,0.00,0.00,-0.073,16,11.24,-1.35,3.53
432918,17.21,158,0.34,2022,0.00,0.00,-0.073,16,11.66,-1.33,4.71
433089,16.76,158,0.40,1986,0.00,0.00,-0.073,16,14.66,-1.31,5.88
433261,15.92,158,0.48,2006,0.00,0.00,-0.073,16,16.74,-1.33,7.06
433433,14.96,158,0.55,2020,0.00,0.00,-0.073,16,19.36,-1.33,8.24
433605,14.22,158,0.59,2002,0.00,0.00,-0.073,16,20.24,-1.33,8.63
433777,13.84,158,0.62,2016,0.00,0.00,-0.073,16,21.20,-1.33,9.02
433964,13.97,160,0.62,2007,0.00,0.00,-0.073,16,20.77,-1.33,9.80
434136,14.28,160,0.66,2032,0.00,0.00,-0.073,16,22.91,-1.35,10.59
434308,13.94,160,0.70,2019,0.00,0.00,-0.073,16,23.78,-1.33,10.98
434480,13.80,160,0.76,2037,0.00,0.00,-0.073,16,26.47,-1.35,12.16
434652,13.78,160,0.79,2024,0.00,0.00,-0.077,16,27.64,-1.24,12.55
434824,14.17,160,0.82,2044,0.00,0.00,-0.077,16,27.64,-1.24,12.55
434995,14.18,160,0.82,2062,0.00,0.00,-0.077,16,28.28,-1.16,12.55
435167,14.34,160,0.83,2043,0.00,0.00,-0.077,16,28.49,-1.16,12.55
435339,14.66,160,0.82,2056,0.00,0.00,-0.077,16,28.28,-1.24,11.76
435511,14.84,160,0.78,2064,0.00,0.00,-0.077,16,25.68,-1.37,9.02
435683,14.25,160,0.66,2050,0.00,0.00,-0.077,16,20.54,-1.35,7.45
435855,13.85,160,0.58,2072,0.00,0.00,-0.077,16,18.62,-1.37,7.06
436042,14.72,160,0.56,2071,0.00,0.00,-0.077,16,18.31,-1.37,5.88
436214,14.78,160,0.50,2056,0.00,0.00,-0.077,16,16.33,-1.37,4.71
436386,14.45,160,0.43,2067,0.00,0.00,-0.077,16,14.13,-1.37,3.92
436558,14.55,160,0.36,2048,0.00,0.00,-0.077,16,11.08,-1.35,2.75
436730,14.61,160,0.29,1990,0.00,0.00,-0.077,16,8.83,-1.35,0.00
436902,14.72,160,0.23,2054,0.00,0.00,-0.077,16,6.84,-1.35,0.00
437073,15.16,160,0.21,2044,0.00,0.00,-0.077,16,6.77,-1.35,0.00
437245,16.02,160,0.18,2035,0.00,0.00,-0.077,16,5.65,-1.35,0.00
437421,19.35,160,0.17,2023,0.00,0.00,-0.077,16,5.78,-1.33,0.00
437592,24.23,160,0.18,1995,0.00,0.00,-0.077,16,5.43,-1.33,0.00
437796,23.49,160,0.15,1981,0.00,0.00,-0.077,16,4.63,-1.31,0.00
437967,23.73,160,0.17,1978,0.00,0.00,-0.073,16,5.81,-1.31,0.00
438139,23.72,160,0.19,1959,0.00,0.00,-0.073,16,5.95,-1.31,0.78
438311,23.84,160,0.21,1955,0.00,0.00,-0.073,16,6.95,-1.30,1.18
438483,23.61,160,0.25,1949,0.00,0.00,-0.073,16,9.00,-1.30,1.57
438670,23.14,160,0.25,1945,0.00,0.00,-0.073,16,7.82,-1.30,1.57
438842,18.88,160,0.26,1936,0.00,0.00,-0.073,16,8.19,-1.30,1.57
439014,17.00,160,0.27,1921,0.00,0.00,-0.073,16,9.09,-1.30,0.78
439186,16.15,160,0.21,1909,0.00,0.00,-0.077,16,5.30,-1.28,0.00
439358,15.63,162,0.19,1982,0.00,0.00,-0.073,16,5.69,-1.28,0.00
439530,16.18,162,0.15,1913,0.00,0.00,-0.073,16,4.42,-1.28,0.00
439702,19.20,162,0.16,1904,0.00,0.00,-0.073,16,5.40,-1.28,0.00
439874,25.39,162,0.18,1886,0.00,0.00,-0.077,16,6.19,-1.26,0.00
440045,25.39,162,0.16,1880,0.00,0.00,-0.073,16,4.39,-1.26,0.00
440217,23.40,162,0.15,1868,0.00,0.00,-0.073,16,4.85,-1.26,0.00
440389,23.59,162,0.18,1869,0.00,0.00,-0.073,16,5.98,-1.26,0.00
440561,23.42,162,0.18,1864,0.00,0.00,-0.073,16,5.62,-1.26,0.00
440748,23.70,162,0.20,1850,0.00,0.00,-0.073,16,6.45,-1.24,0.78
440920,23.80,162,0.24,1844,0.00,0.00,-0.073,16,7.95,-1.24,1.57
441092,23.46,162,0.26,1838,0.00,0.00,-0.077,16,8.65,-1.24,1.96
441264,23.05,162,0.29,1841,0.00,0.00,-0.077,16,9.99,-1.24,3.53
441436,18.14,162,0.37,1840,0.00,0.00,-0.077,16,12.36,-1.24,5.10
441608,15.43,162,0.43,1828,0.00,0.00,-0.077,16,13.95,-1.24,5.10
441780,15.33,162,0.42,1823,0.00,0.00,-0.077,16,15.21,-1.22,0.00
441952,15.09,162,0.28,1819,0.00,0.00,-0.077,16,6.99,-1.22,0.00
442139,14.41,162,0.24,1796,0.00,0.00,-0.077,16,7.38,-1.22,0.00
442311,14.84,162,0.22,1763,0.00,0.00,-0.077,16,5.72,-1.20,0.00
442483,17.00,162,0.18,1772,0.00,0.00,-0.077,16,4.31,-1.20,0.00
442655,22.41,162,0.18,1772,0.00,0.00,-0.073,16,5.33,-1.20,0.00
442827,25.39,162,0.18,1771,0.00,0.00,-0.073,16,5.49,-1.20,0.00
442998,23.45,162,0.18,1768,0.00,0.00,-0.077,16,5.33,-1.20,0.00
443170,23.49,162,0.19,1754,0.00,0.00,-0.077,16,6.23,-1.18,0.00
443342,23.71,162,0.19,1735,0.00,0.00,-0.077,16,5.33,-1.18,0.00
443514,23.38,162,0.19,1726,0.00,0.00,-0.077,16,5.40,-1.16,0.00
443686,23.58,162,0.19,1726,0.00,0.00,-0.077,16,5.72,-1.16,0.00
443858,23.52,162,0.19,1716,0.00,0.00,-0.077,16,5.11,-1.16,0.00
444045,23.29,162,0.19,1698,0.00,0.00,-0.077,16,5.94,-1.16,0.00
444217,23.69,162,0.18,1688,0.00,0.00,-0.073,16,4.51,-1.14,0.00
