Time (msec),A/F Sensor #1 (Direct)* (AFR),Coolant Temperature (F),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),Fuel Tank Pressure (psi),IAM* (raw ecu value),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Opening Angle (%)
125854,14.31,192,0.27,2048,0.00,0.00,-0.052,16,7.14,-1.35,0.00
126026,14.51,192,0.19,2061,0.00,0.00,-0.052,16,5.20,-1.37,0.00
126197,16.45,192,0.16,2050,0.00,0.00,-0.052,16,4.79,-1.35,0.00
126374,18.66,192,0.14,2032,0.00,0.00,-0.049,16,4.46,-1.35,0.00
126545,23.22,192,0.16,2040,0.00,0.00,-0.052,16,5.98,-1.35,0.00
126721,25.51,192,0.14,2025,0.00,0.00,-0.052,16,4.34,-1.35,0.00
126893,23.47,192,0.12,2014,0.00,0.00,-0.052,16,3.85,-1.35,0.00
127064,23.98,192,0.14,2007,0.00,0.00,-0.052,16,4.36,-1.33,1.57
127236,24.01,192,0.24,2006,0.00,0.00,-0.052,16,10.19,-1.33,3.14
127408,23.52,192,0.27,2010,0.00,0.00,-0.052,16,8.87,-1.31,4.31
127580,18.79,192,0.34,2014,0.00,0.00,-0.052,16,12.68,-1.33,5.10
127767,16.56,192,0.28,2002,0.00,0.00,-0.052,16,7.34,-1.33,0.00
127939,14.71,192,0.20,1986,0.00,0.00,-0.052,16,5.69,-1.31,0.00
128111,14.33,192,0.15,1974,0.00,0.00,-0.052,16,4.39,-1.31,0.00
128283,16.02,192,0.14,1992,0.00,0.00,-0.052,16,3.88,-1.31,0.00
128455,22.01,192,0.11,1967,0.00,0.00,-0.052,16,3.65,-1.31,0.39
128627,25.51,192,0.12,1975,0.00,0.00,-0.052,16,3.80,-1.31,1.57
128799,23.43,192,0.19,1947,0.00,0.00,-0.052,16,7.99,-1.31,2.75
128971,23.35,192,0.26,1963,0.00,0.00,-0.052,16,9.31,-1.31,3.92
129142,22.30,192,0.31,1968,0.00,0.00,-0.052,16,10.39,-1.31,4.31
129330,17.10,192,0.35,1933,0.00,0.00,-0.052,16,11.55,-1.31,4.71
129502,16.66,192,0.37,1944,0.00,0.00,-0.052,16,12.79,-1.30,5.49
129674,15.94,192,0.40,1964,0.00,0.00,-0.052,16,13.88,-1.31,5.88
129845,16.23,192,0.44,1954,0.00,0.00,-0.052,16,15.29,-1.30,6.27
130017,15.16,192,0.46,1965,0.00,0.00,-0.052,16,15.60,-1.31,6.27
130189,13.58,192,0.48,1956,0.00,0.00,-0.052,16,15.94,-1.31,6.67
130361,13.71,192,0.49,1958,0.00,0.00,-0.052,16,16.45,-1.30,6.67
130533,13.83,192,0.47,1966,0.00,0.00,-0.052,16,14.38,-1.31,6.67
130720,13.69,192,0.49,1962,0.00,0.00,-0.052,16,16.90,-1.31,6.67
130892,14.02,192,0.50,1978,0.00,0.00,-0.052,16,16.24,-1.31,6.67
131064,14.05,192,0.50,1981,0.00,0.00,-0.052,16,16.61,-1.31,6.67
131236,14.41,192,0.50,1974,0.00,0.00,-0.052,16,16.80,-1.31,6.67
131408,14.48,192,0.50,1983,0.00,0.00,-0.052,16,16.40,-1.33,6.67
131580,14.41,192,0.51,1980,0.00,0.00,-0.052,16,17.12,-1.31,6.67
131752,14.26,192,0.50,1994,0.00,0.00,-0.052,16,16.33,-1.33,6.67
131939,14.59,192,0.51,1990,0.00,0.00,-0.052,16,16.68,-1.31,6.67
132111,14.64,192,0.48,1999,0.00,0.00,-0.052,16,14.55,-1.33,6.67
132283,14.53,192,0.50,1985,0.00,0.00,-0.052,16,16.96,-1.31,6.67
132455,14.75,192,0.48,2007,0.00,0.00,-0.052,16,15.32,-1.31,6.67
132642,14.76,192,0.48,1997,0.00,0.00,-0.052,16,16.70,-1.33,6.67
132798,15.06,192,0.51,1997,0.00,0.00,-0.052,16,17.11,-1.33,6.67
132970,14.57,192,0.51,2002,0.00,0.00,-0.052,16,16.13,-1.33,6.67
133142,14.01,192,0.51,2010,0.00,0.00,-0.052,16,16.96,-1.33,6.67
133329,14.20,192,0.52,2003,0.00,0.00,-0.052,16,17.47,-1.33,6.67
133501,14.45,192,0.52,2003,0.00,0.00,-0.052,16,17.48,-1.33,6.67
133673,14.28,192,0.51,1997,0.00,0.00,-0.052,16,16.95,-1.33,6.67
133845,14.39,192,0.51,2018,0.00,0.00,-0.052,16,17.03,-1.33,6.67
134017,14.70,192,0.51,2004,0.00,0.00,-0.052,16,17.18,-1.33,6.67
134189,14.81,192,0.50,2012,0.00,0.00,-0.052,16,16.66,-1.33,6.67
134361,14.75,192,0.51,1999,0.00,0.00,-0.052,16,17.40,-1.33,6.67
134533,14.64,192,0.51,2022,0.00,0.00,-0.052,16,17.11,-1.33,6.67
134705,14.58,192,0.48,2012,0.00,0.00,-0.052,16,15.28,-1.33,6.67
134876,14.78,192,0.49,2014,0.00,0.00,-0.052,16,16.80,-1.33,7.06
135066,15.01,192,0.48,2004,0.00,0.00,-0.052,16,15.73,-1.33,7.06
135238,15.06,192,0.50,2012,0.00,0.00,-0.052,16,17.18,-1.33,7.06
135410,14.45,192,0.51,2012,0.00,0.00,-0.052,16,17.11,-1.33,7.06
135582,14.08,192,0.51,2015,0.00,0.00,-0.052,16,17.70,-1.33,7.06
135753,14.20,192,0.53,1999,0.00,0.00,-0.052,16,18.22,-1.33,7.06
135925,14.20,192,0.53,2016,0.00,0.00,-0.052,16,17.46,-1.33,7.06
136113,14.29,192,0.52,2008,0.00,0.00,-0.052,16,17.16,-1.33,7.06
136269,14.69,192,0.53,2017,0.00,0.00,-0.052,16,18.38,-1.33,7.06
136450,14.83,192,0.53,2000,0.00,0.00,-0.052,16,17.45,-1.33,7.06
136622,14.53,192,0.52,2020,0.00,0.00,-0.052,16,16.80,-1.33,7.06
136797,14.60,192,0.52,2001,0.00,0.00,-0.052,16,17.70,-1.33,7.06
136973,14.55,192,0.52,2006,0.00,0.00,-0.052,16,17.07,-1.33,7.06
137145,14.56,192,0.49,1992,0.00,0.00,-0.052,16,16.94,-1.33,7.06
137317,15.17,192,0.52,2007,0.00,0.00,-0.052,16,17.40,-1.33,7.06
137489,14.68,192,0.53,1997,0.00,0.00,-0.052,16,17.55,-1.33,7.06
137666,13.93,192,0.52,2014,0.00,0.00,-0.052,16,16.70,-1.33,7.06
137837,14.45,192,0.51,1992,0.00,0.00,-0.052,16,14.75,-1.33,7.06
138009,14.70,192,0.51,2008,0.00,0.00,-0.052,16,16.20,-1.33,7.06
138182,14.95,192,0.52,1993,0.00,0.00,-0.052,16,17.24,-1.33,7.06
138354,14.64,192,0.54,2006,0.00,0.00,-0.052,16,18.15,-1.33,7.06
138526,14.12,192,0.54,1990,0.00,0.00,-0.052,16,18.15,-1.33,7.06
138697,14.06,192,0.53,2000,0.00,0.00,-0.052,16,17.77,-1.33,7.06
138869,14.46,192,0.53,1991,0.00,0.00,-0.052,16,17.84,-1.33,7.06
139041,14.56,192,0.53,2005,0.00,0.00,-0.052,16,17.77,-1.33,7.06
139228,14.72,192,0.53,1986,0.00,0.00,-0.052,16,17.47,-1.31,7.06
139400,14.81,192,0.53,1998,0.00,0.00,-0.052,16,17.25,-1.33,7.06
139572,14.57,192,0.52,1989,0.00,0.00,-0.052,16,17.09,-1.31,7.06
139744,14.54,192,0.49,1995,0.00,0.00,-0.052,16,15.35,-1.31,5.88
139916,14.70,192,0.47,1975,0.00,0.00,-0.052,16,15.76,-1.33,5.49
140088,14.78,192,0.43,1994,0.00,0.00,-0.052,16,13.60,-1.31,5.10
140260,14.76,192,0.40,1974,0.00,0.00,-0.052,16,12.11,-1.33,5.10
140432,14.70,192,0.39,1984,0.00,0.00,-0.049,16,12.43,-1.31,4.71
140619,15.31,192,0.40,1982,0.00,0.00,-0.052,16,13.54,-1.31,4.71
140791,15.20,192,0.40,1967,0.00,0.00,-0.052,16,13.22,-1.31,5.10
140963,14.35,192,0.40,1980,0.00,0.00,-0.049,16,13.18,-1.31,5.10
141135,14.15,192,0.41,1966,0.00,0.00,-0.049,16,13.10,-1.31,5.88
141309,14.52,192,0.46,1967,0.00,0.00,-0.049,16,15.74,-1.31,6.67
141480,14.49,192,0.51,1962,0.00,0.00,-0.049,16,17.04,-1.31,7.45
141657,13.87,192,0.55,1949,0.00,0.00,-0.049,16,18.83,-1.30,7.84
141833,14.28,192,0.58,1973,0.00,0.00,-0.049,16,19.45,-1.30,8.24
142004,14.52,192,0.61,1968,0.00,0.00,-0.049,16,20.86,-1.31,9.02
142176,14.51,192,0.65,1954,0.00,0.00,-0.049,16,21.81,-1.30,9.41
142353,14.38,192,0.66,1962,0.00,0.00,-0.049,16,21.53,-1.31,9.80
142520,14.56,192,0.67,1960,0.00,0.00,-0.049,16,22.39,-1.31,9.80
142691,14.64,192,0.70,1974,0.00,0.00,-0.052,16,23.16,-1.31,10.20
142868,14.47,192,0.70,1977,0.00,0.00,-0.052,16,22.63,-1.31,10.59
143040,14.60,192,0.72,1973,0.00,0.00,-0.049,16,23.81,-1.31,10.98
143212,14.61,192,0.72,1982,0.00,0.00,-0.049,16,23.80,-1.31,10.98
143400,14.62,192,0.73,1962,0.00,0.00,-0.049,16,23.99,-1.31,10.98
143572,14.66,192,0.75,1982,0.00,0.00,-0.049,16,24.96,-1.31,10.98
143744,14.26,192,0.76,1976,0.00,0.00,-0.049,16,25.15,-1.31,10.98
143915,14.51,192,0.76,1974,0.00,0.00,-0.049,16,24.65,-1.31,10.98
144087,14.51,192,0.76,1985,0.00,0.00,-0.049,16,25.25,-1.31,10.98
144259,14.57,192,0.75,1977,0.00,0.00,-0.049,16,24.85,-1.31,10.59
144431,14.51,192,0.73,2004,0.00,0.00,-0.049,16,23.52,-1.33,10.20
144603,14.50,192,0.70,1996,0.00,0.00,-0.049,16,22.53,-1.33,9.80
144775,14.64,192,0.68,2002,0.00,0.00,-0.049,16,22.45,-1.33,9.41
144947,14.70,192,0.67,1990,0.00,0.00,-0.049,16,22.30,-1.31,9.02
145119,14.66,192,0.66,2008,0.00,0.00,-0.049,16,22.12,-1.33,9.02
145290,14.51,192,0.65,2002,0.00,0.00,-0.049,16,21.61,-1.33,9.02
145478,14.57,192,0.64,2007,0.00,0.00,-0.049,16,21.26,-1.33,8.63
145650,14.47,192,0.65,1991,0.00,0.00,-0.049,16,22.06,-1.33,8.63
145822,14.45,192,0.64,2013,0.00,0.00,-0.049,16,21.27,-1.33,8.63
145993,14.51,192,0.63,2009,0.00,0.00,-0.049,16,21.18,-1.33,8.63
146165,14.60,192,0.62,2019,0.00,0.00,-0.049,16,20.27,-1.33,8.63
146337,14.76,192,0.60,2003,0.00,0.00,-0.049,16,20.94,-1.33,8.63
146509,14.81,192,0.61,2025,0.00,0.00,-0.049,16,20.59,-1.35,8.24
146681,14.89,192,0.61,2014,0.00,0.00,-0.049,16,20.29,-1.33,8.24
146857,14.55,192,0.59,2019,0.00,0.00,-0.049,16,19.49,-1.33,7.84
147029,14.52,192,0.57,2006,0.00,0.00,-0.049,16,17.64,-1.33,7.84
147201,14.45,192,0.58,2016,0.00,0.00,-0.049,16,19.51,-1.35,7.84
147389,14.65,192,0.55,2022,0.00,0.00,-0.049,16,17.74,-1.33,7.45
147560,14.73,192,0.55,2022,0.00,0.00,-0.049,16,18.90,-1.33,7.45
147732,14.53,192,0.53,2032,0.00,0.00,-0.049,16,17.58,-1.33,7.06
147904,14.35,192,0.54,2018,0.00,0.00,-0.049,16,18.45,-1.33,7.06
148076,14.49,192,0.54,2022,0.00,0.00,-0.049,16,17.54,-1.33,7.06
148248,14.32,192,0.52,2016,0.00,0.00,-0.049,16,17.46,-1.33,6.67
148420,14.66,192,0.51,2028,0.00,0.00,-0.049,16,16.80,-1.35,6.27
148592,14.58,192,0.50,2020,0.00,0.00,-0.049,16,17.18,-1.33,6.27
148779,14.51,192,0.48,2017,0.00,0.00,-0.049,16,16.01,-1.35,5.88
148951,14.51,192,0.41,2012,0.00,0.00,-0.049,16,12.67,-1.33,4.71
149123,14.64,192,0.36,2011,0.00,0.00,-0.052,16,10.82,-1.35,3.53
149295,14.81,192,0.32,2019,0.00,0.00,-0.052,16,10.65,-1.33,2.75
149468,14.84,192,0.31,2002,0.00,0.00,-0.052,16,10.06,-1.33,2.75
149640,14.51,192,0.29,2004,0.00,0.00,-0.049,16,9.56,-1.33,2.75
149811,14.34,192,0.30,1991,0.00,0.00,-0.049,16,9.66,-1.33,2.75
149983,14.64,192,0.29,2002,0.00,0.00,-0.052,16,9.55,-1.33,2.75
150155,14.76,192,0.29,1980,0.00,0.00,-0.049,16,9.95,-1.33,2.75
150327,14.76,192,0.29,1974,0.00,0.00,-0.049,16,9.69,-1.31,2.75
150499,14.84,192,0.28,1982,0.00,0.00,-0.049,16,9.49,-1.31,2.75
150671,15.54,192,0.31,1966,0.00,0.00,-0.049,16,9.23,-1.31,3.14
150858,15.04,192,0.31,1960,0.00,0.00,-0.049,16,10.67,-1.31,3.14
151030,13.82,192,0.29,1954,0.00,0.00,-0.049,16,9.97,-1.30,3.53
151202,14.41,192,0.32,1976,0.00,0.00,-0.049,16,10.96,-1.30,4.31
151374,15.47,192,0.37,1972,0.00,0.00,-0.049,16,12.69,-1.31,5.49
151546,15.03,192,0.43,1959,0.00,0.00,-0.049,16,15.36,-1.31,6.27
151718,13.88,192,0.50,1972,0.00,0.00,-0.049,16,16.91,-1.31,7.45
151889,13.54,192,0.56,1970,0.00,0.00,-0.049,16,19.24,-1.31,8.63
152061,14.15,192,0.61,1962,0.00,0.00,-0.052,16,20.45,-1.31,9.02
152238,14.59,192,0.64,1981,0.00,0.00,-0.052,16,20.93,-1.31,9.80
152410,14.70,192,0.67,1978,0.00,0.00,-0.052,16,22.67,-1.31,10.20
152583,14.76,192,0.68,1994,0.00,0.00,-0.052,16,22.82,-1.31,10.59
152755,14.52,192,0.70,1976,0.00,0.00,-0.052,16,23.16,-1.33,10.98
152927,14.62,192,0.72,1999,0.00,0.00,-0.052,16,24.40,-1.33,10.98
153104,14.48,192,0.73,1993,0.00,0.00,-0.052,16,24.18,-1.33,10.98
153276,14.47,192,0.74,2014,0.00,0.00,-0.052,16,25.17,-1.33,10.98
153447,14.47,192,0.75,2008,0.00,0.00,-0.052,16,25.56,-1.33,10.98
153619,14.37,192,0.73,2031,0.00,0.00,-0.052,16,24.67,-1.33,10.98
153807,14.68,192,0.71,2025,0.00,0.00,-0.052,16,23.70,-1.35,10.59
153979,14.66,194,0.71,2043,0.00,0.00,-0.052,16,24.11,-1.35,9.80
154151,14.40,192,0.64,2034,0.00,0.00,-0.052,16,20.34,-1.35,7.84
154322,14.32,192,0.58,2044,0.00,0.00,-0.052,16,18.57,-1.35,7.06
154494,14.57,192,0.52,2047,0.00,0.00,-0.052,16,16.52,-1.35,6.27
154666,14.73,192,0.47,2034,0.00,0.00,-0.052,16,15.35,-1.35,5.88
154838,15.14,192,0.44,2053,0.00,0.00,-0.052,16,14.08,-1.35,5.49
155010,15.26,192,0.41,2053,0.00,0.00,-0.052,16,13.12,-1.35,5.10
155182,15.17,192,0.41,2039,0.00,0.00,-0.052,16,14.09,-1.35,5.10
155354,14.68,192,0.40,2052,0.00,0.00,-0.052,16,13.80,-1.35,4.71
155525,14.31,192,0.40,2042,0.00,0.00,-0.052,16,13.60,-1.35,4.71
155697,14.31,192,0.40,2049,0.00,0.00,-0.052,16,13.71,-1.35,4.71
155885,14.37,192,0.40,2057,0.00,0.00,-0.052,16,13.83,-1.35,4.71
156057,14.35,192,0.40,2043,0.00,0.00,-0.052,16,13.83,-1.35,4.71
156229,14.26,192,0.39,2050,0.00,0.00,-0.052,16,13.55,-1.35,4.71
156400,14.68,192,0.40,2032,0.00,0.00,-0.052,16,13.66,-1.35,4.71
156572,14.73,192,0.39,2038,0.00,0.00,-0.052,16,13.39,-1.35,4.71
156744,14.41,192,0.38,2038,0.00,0.00,-0.052,16,13.37,-1.35,4.71
156916,14.62,192,0.41,2030,0.00,0.00,-0.052,16,14.33,-1.35,4.71
157103,14.61,192,0.40,2046,0.00,0.00,-0.052,16,13.16,-1.35,4.71
157275,13.92,192,0.40,2036,0.00,0.00,-0.052,16,13.03,-1.35,4.71
157447,14.22,192,0.36,2025,0.00,0.00,-0.052,16,10.17,-1.35,4.71
157619,14.76,192,0.38,2048,0.00,0.00,-0.052,16,13.61,-1.33,4.71
157791,15.58,194,0.40,2031,0.00,0.00,-0.052,16,14.02,-1.35,4.71
157963,14.65,194,0.41,2038,0.00,0.00,-0.052,16,13.60,-1.35,5.10
158135,13.75,194,0.42,2022,0.00,0.00,-0.052,16,14.79,-1.35,5.49
158306,14.15,194,0.39,2038,0.00,0.00,-0.052,16,13.14,-1.35,5.88
158494,15.05,194,0.41,2040,0.00,0.00,-0.052,16,14.39,-1.35,6.27
158666,15.97,194,0.47,2022,0.00,0.00,-0.052,16,16.38,-1.35,6.67
158838,14.34,194,0.51,2029,0.00,0.00,-0.052,16,17.56,-1.35,7.06
159010,13.59,194,0.52,2025,0.00,0.00,-0.052,16,17.93,-1.33,7.45
159181,14.13,194,0.52,2031,0.00,0.00,-0.052,16,17.62,-1.35,7.45
159358,14.92,194,0.54,2025,0.00,0.00,-0.052,16,18.51,-1.35,7.45
159530,14.57,194,0.55,2031,0.00,0.00,-0.052,16,18.68,-1.35,7.45
159702,14.28,194,0.55,2040,0.00,0.00,-0.052,16,18.37,-1.35,7.45
159874,14.18,194,0.55,2027,0.00,0.00,-0.052,16,19.14,-1.35,7.45
160045,14.59,194,0.55,2041,0.00,0.00,-0.052,16,18.75,-1.35,7.45
160217,14.42,194,0.55,2026,0.00,0.00,-0.052,16,18.99,-1.35,7.45
160389,14.32,194,0.54,2034,0.00,0.00,-0.052,16,18.60,-1.35,7.06
160561,14.72,194,0.49,2032,0.00,0.00,-0.052,16,15.74,-1.35,5.10
160733,14.42,194,0.36,2021,0.00,0.00,-0.052,16,10.58,-1.35,4.31
160907,15.11,194,0.35,2034,0.00,0.00,-0.052,16,11.32,-1.33,4.31
161078,16.46,194,0.36,2014,0.00,0.00,-0.052,16,12.32,-1.33,4.31
161266,14.90,194,0.35,2020,0.00,0.00,-0.052,16,10.78,-1.33,4.31
161438,13.63,194,0.35,2010,0.00,0.00,-0.052,16,11.29,-1.33,4.31
161614,14.05,194,0.34,2010,0.00,0.00,-0.052,16,10.82,-1.33,3.92
161786,14.54,194,0.35,1992,0.00,0.00,-0.052,16,12.08,-1.33,3.92
161958,14.87,194,0.32,2005,0.00,0.00,-0.052,16,9.38,-1.33,3.14
162130,14.26,194,0.29,1983,0.00,0.00,-0.052,16,9.80,-1.33,3.14
162302,14.45,194,0.30,1996,0.00,0.00,-0.052,16,9.91,-1.33,3.14
162489,14.95,194,0.31,1972,0.00,0.00,-0.049,16,10.94,-1.31,2.75
162661,14.81,194,0.30,1977,0.00,0.00,-0.049,16,9.86,-1.31,3.14
162833,14.10,194,0.28,1972,0.00,0.00,-0.049,16,8.32,-1.31,3.14
162994,14.30,194,0.28,1963,0.00,0.00,-0.049,16,9.34,-1.31,3.14
163181,15.43,194,0.29,1964,0.00,0.00,-0.049,16,9.70,-1.31,3.14
163342,15.87,194,0.29,1951,0.00,0.00,-0.049,16,8.90,-1.30,3.14
163530,14.74,194,0.28,1958,0.00,0.00,-0.049,16,8.49,-1.30,3.14
163702,14.22,194,0.28,1962,0.00,0.00,-0.049,16,9.15,-1.31,3.14
163873,14.59,194,0.28,1942,0.00,0.00,-0.049,16,8.12,-1.30,3.14
164045,14.74,194,0.29,1956,0.00,0.00,-0.049,16,10.56,-1.30,3.14
164222,14.95,194,0.31,1950,0.00,0.00,-0.049,16,10.09,-1.30,3.14
164394,14.45,194,0.31,1941,0.00,0.00,-0.049,16,10.67,-1.30,3.14
164566,13.94,194,0.31,1954,0.00,0.00,-0.049,16,10.50,-1.30,3.14
164737,14.18,194,0.32,1954,0.00,0.00,-0.049,16,10.47,-1.30,3.14
164909,14.36,194,0.27,1950,0.00,0.00,-0.052,16,8.34,-1.30,3.14
165081,14.78,194,0.29,1956,0.00,0.00,-0.052,16,9.69,-1.30,3.14
165253,16.17,194,0.29,1950,0.00,0.00,-0.052,16,9.50,-1.30,3.14
165425,15.60,194,0.29,1937,0.00,0.00,-0.052,16,9.35,-1.30,3.14
165612,14.79,194,0.30,1951,0.00,0.00,-0.052,16,10.17,-1.30,3.14
165784,14.41,194,0.31,1947,0.00,0.00,-0.052,16,10.41,-1.30,2.75
165956,13.81,194,0.28,1936,0.00,0.00,-0.052,16,7.65,-1.30,1.57
166128,13.00,194,0.23,1952,0.00,0.00,-0.052,16,7.04,-1.30,1.57
166300,13.66,194,0.21,1948,0.00,0.00,-0.052,16,6.49,-1.30,1.57
166472,15.73,194,0.19,1925,0.00,0.00,-0.052,16,5.64,-1.30,1.57
166643,18.32,194,0.19,1949,0.00,0.00,-0.052,16,6.66,-1.30,1.57
166815,18.78,194,0.22,1933,0.00,0.00,-0.052,16,7.34,-1.30,1.57
166987,16.26,194,0.19,1922,0.00,0.00,-0.052,16,5.46,-1.30,1.57
167175,13.35,194,0.18,1914,0.00,0.00,-0.052,16,5.89,-1.28,1.96
167346,14.25,194,0.19,1922,0.00,0.00,-0.052,16,6.68,-1.28,2.75
167523,15.95,194,0.24,1941,0.00,0.00,-0.052,16,8.70,-1.28,3.14
167695,15.67,194,0.28,1908,0.00,0.00,-0.052,16,9.09,-1.28,3.92
167867,13.66,194,0.33,1916,0.00,0.00,-0.052,16,11.82,-1.28,4.71
168039,12.85,194,0.38,1918,0.00,0.00,-0.052,16,12.96,-1.30,5.10
168211,12.08,194,0.41,1920,0.00,0.00,-0.052,16,13.83,-1.28,5.49
168387,12.92,194,0.43,1913,0.00,0.00,-0.052,16,13.59,-1.28,5.49
168559,13.56,194,0.43,1915,0.00,0.00,-0.052,16,14.96,-1.28,5.88
168731,14.81,194,0.44,1916,0.00,0.00,-0.052,16,13.98,-1.28,5.88
168903,15.14,194,0.45,1928,0.00,0.00,-0.052,16,14.76,-1.30,5.88
169090,15.04,194,0.43,1913,0.00,0.00,-0.052,16,14.07,-1.28,5.88
169262,15.22,194,0.44,1912,0.00,0.00,-0.052,16,13.68,-1.28,5.88
169434,14.73,194,0.45,1922,0.00,0.00,-0.052,16,13.78,-1.28,5.88
169606,14.20,194,0.44,1928,0.00,0.00,-0.052,16,14.01,-1.28,5.88
169778,14.53,194,0.46,1916,0.00,0.00,-0.052,16,14.06,-1.28,5.88
169949,14.24,194,0.46,1914,0.00,0.00,-0.052,16,14.88,-1.28,5.88
170125,14.05,194,0.47,1918,0.00,0.00,-0.052,16,15.20,-1.28,5.88
170297,14.26,194,0.47,1927,0.00,0.00,-0.052,16,15.34,-1.30,5.88
170469,14.37,194,0.46,1912,0.00,0.00,-0.052,16,13.76,-1.28,5.88
170641,14.56,194,0.45,1914,0.00,0.00,-0.052,16,14.47,-1.28,5.88
170813,14.81,194,0.45,1931,0.00,0.00,-0.052,16,14.41,-1.30,5.88
170990,14.87,194,0.45,1921,0.00,0.00,-0.052,16,14.48,-1.30,5.88
171161,14.87,194,0.47,1915,0.00,0.00,-0.052,16,15.28,-1.28,5.88
171333,14.66,194,0.47,1916,0.00,0.00,-0.052,16,14.85,-1.28,5.88
171505,14.36,194,0.47,1921,0.00,0.00,-0.052,16,14.62,-1.28,6.27
171677,14.47,194,0.49,1920,0.00,0.00,-0.052,16,16.00,-1.28,6.27
171864,14.58,194,0.49,1912,0.00,0.00,-0.052,16,15.79,-1.28,6.27
172036,14.36,194,0.49,1928,0.00,0.00,-0.052,16,15.72,-1.28,6.27
172208,14.48,194,0.50,1930,0.00,0.00,-0.052,16,16.36,-1.30,6.27
172380,14.47,194,0.50,1916,0.00,0.00,-0.052,16,16.29,-1.30,6.67
172552,14.50,194,0.51,1921,0.00,0.00,-0.052,16,15.92,-1.28,6.67
172724,14.57,194,0.52,1917,0.00,0.00,-0.052,16,16.42,-1.28,6.67
172896,14.51,194,0.52,1929,0.00,0.00,-0.052,16,16.81,-1.30,6.67
173083,14.48,194,0.52,1916,0.00,0.00,-0.052,16,17.02,-1.28,6.67
173243,14.46,194,0.51,1924,0.00,0.00,-0.052,16,16.14,-1.28,6.67
173419,14.68,194,0.50,1936,0.00,0.00,-0.052,16,15.71,-1.28,6.27
173591,14.51,194,0.49,1937,0.00,0.00,-0.052,16,16.22,-1.30,5.88
173763,14.51,194,0.47,1924,0.00,0.00,-0.052,16,14.83,-1.28,5.88
173950,14.80,194,0.46,1925,0.00,0.00,-0.052,16,15.27,-1.28,5.88
174122,15.01,194,0.46,1931,0.00,0.00,-0.052,16,14.76,-1.30,5.88
174294,14.76,194,0.45,1931,0.00,0.00,-0.052,16,14.95,-1.30,5.49
174466,14.62,194,0.45,1918,0.00,0.00,-0.049,16,14.70,-1.28,5.49
174641,14.64,194,0.43,1935,0.00,0.00,-0.049,16,13.57,-1.28,5.49
174813,14.68,194,0.40,1930,0.00,0.00,-0.052,16,13.03,-1.30,5.49
174985,15.27,194,0.43,1922,0.00,0.00,-0.052,16,14.51,-1.30,5.49
175157,14.88,194,0.43,1920,0.00,0.00,-0.052,16,13.42,-1.28,5.49
175329,13.77,194,0.40,1929,0.00,0.00,-0.049,16,12.00,-1.30,5.49
175501,14.44,194,0.44,1926,0.00,0.00,-0.049,16,14.44,-1.30,5.49
175673,14.76,194,0.43,1916,0.00,0.00,-0.049,16,13.55,-1.28,5.49
175844,14.15,194,0.42,1914,0.00,0.00,-0.052,16,13.74,-1.28,5.10
176016,14.55,194,0.43,1927,0.00,0.00,-0.052,16,13.93,-1.30,5.10
176190,14.66,194,0.43,1925,0.00,0.00,-0.052,16,13.41,-1.30,5.49
176378,14.44,194,0.42,1914,0.00,0.00,-0.052,16,13.46,-1.28,5.10
176550,14.62,194,0.44,1913,0.00,0.00,-0.052,16,14.26,-1.28,5.10
176722,14.47,194,0.44,1922,0.00,0.00,-0.052,16,13.89,-1.28,5.49
176893,14.15,194,0.45,1923,0.00,0.00,-0.052,16,14.30,-1.28,5.49
177065,14.37,194,0.47,1907,0.00,0.00,-0.052,16,15.15,-1.28,5.88
177237,14.68,194,0.48,1909,0.00,0.00,-0.052,16,15.79,-1.28,6.27
177409,14.73,194,0.50,1920,0.00,0.00,-0.052,16,16.58,-1.30,7.06
177581,14.84,194,0.53,1918,0.00,0.00,-0.052,16,17.25,-1.28,7.06
177753,14.64,194,0.54,1916,0.00,0.00,-0.052,16,16.64,-1.28,7.45
177940,14.50,194,0.56,1916,0.00,0.00,-0.052,16,18.68,-1.28,7.45
178112,14.64,194,0.57,1920,0.00,0.00,-0.052,16,18.66,-1.28,7.84
178284,14.53,194,0.59,1934,0.00,0.00,-0.052,16,19.05,-1.30,7.84
178460,14.41,194,0.59,1921,0.00,0.00,-0.052,16,18.81,-1.28,7.84
178632,14.29,194,0.59,1937,0.00,0.00,-0.052,16,18.97,-1.28,8.24
178804,14.45,194,0.58,1940,0.00,0.00,-0.052,16,17.72,-1.30,8.24
178976,14.76,194,0.60,1925,0.00,0.00,-0.052,16,19.42,-1.30,8.24
179148,14.81,194,0.61,1931,0.00,0.00,-0.052,16,19.90,-1.30,8.24
179320,14.57,194,0.61,1946,0.00,0.00,-0.052,16,19.97,-1.30,8.24
179492,14.33,194,0.62,1937,0.00,0.00,-0.052,16,20.21,-1.30,8.24
179664,14.51,194,0.62,1940,0.00,0.00,-0.052,16,20.21,-1.30,8.24
179840,14.39,194,0.63,1958,0.00,0.00,-0.052,16,20.37,-1.31,8.24
180012,14.41,194,0.62,1954,0.00,0.00,-0.052,16,19.58,-1.31,8.24
180200,14.51,194,0.61,1958,0.00,0.00,-0.052,16,19.42,-1.31,8.63
