Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F),Primary Wastegate Duty Cycle (%)
151016,14.51,0.13,1223,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,198,0.00
151203,14.65,0.13,1223,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,198,0.00
151391,14.78,0.13,1221,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,198,0.00
151594,14.72,0.13,1233,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
151781,14.65,0.13,1229,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,198,0.00
151969,14.65,0.13,1232,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,198,0.00
152156,14.65,0.13,1231,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,198,0.00
152344,14.67,0.13,1231,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
152531,14.74,0.13,1236,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,196,0.00
152734,14.79,0.13,1240,0.00,0.00,16,10.59,9.00,5.27,-1.39,0.64,196,0.00
152922,14.81,0.13,1226,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
153109,14.87,0.13,1231,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,196,0.00
153297,14.84,0.13,1228,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
153484,14.81,0.13,1231,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,196,0.00
153687,14.81,0.13,1239,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,196,0.00
153875,14.67,0.13,1227,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
154062,14.81,0.13,1236,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
154250,14.77,0.13,1236,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,196,0.00
154454,14.78,0.13,1230,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
154641,14.74,0.13,1236,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,196,0.00
154833,14.79,0.13,1235,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,196,0.00
155021,14.79,0.13,1226,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
155208,14.69,0.13,1236,0.00,0.00,16,10.59,9.00,5.30,-1.39,0.64,196,0.00
155396,14.63,0.13,1230,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,196,0.00
155583,14.60,0.13,1234,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,196,0.00
155786,14.62,0.13,1228,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,196,0.00
155974,14.53,0.13,1225,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,196,0.00
156161,14.56,0.13,1233,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,196,0.00
156349,14.62,0.13,1227,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,196,0.00
156552,14.69,0.13,1225,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,196,0.00
156740,14.74,0.13,1230,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,196,0.00
156927,14.76,0.13,1230,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,196,0.00
157130,14.74,0.13,1234,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,196,0.00
157317,14.72,0.13,1224,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
157505,14.79,0.13,1222,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
157701,14.81,0.13,1220,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,196,0.00
157889,14.81,0.13,1236,0.00,0.00,16,10.59,8.50,5.33,-1.39,0.64,196,0.00
158077,14.77,0.13,1228,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,196,0.00
158269,14.84,0.13,1230,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,196,0.00
158460,14.82,0.13,1222,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,196,0.00
158647,14.84,0.13,1244,0.00,0.00,16,10.59,8.50,5.30,-1.39,0.64,196,0.00
158835,14.75,0.13,1244,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
159038,14.74,0.13,1235,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,196,0.00
159226,14.77,0.13,1232,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,196,0.00
159413,14.79,0.13,1242,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,196,0.00
159601,14.79,0.13,1242,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,196,0.00
159804,14.81,0.13,1236,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,196,0.00
159991,14.81,0.13,1243,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,196,0.00
160171,14.79,0.13,1242,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,194,0.00
160359,14.77,0.13,1244,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,196,0.00
160562,14.72,0.13,1238,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,194,0.00
160750,14.63,0.13,1246,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,194,0.00
160942,14.67,0.13,1233,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,194,0.00
161129,14.72,0.13,1236,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,194,0.00
161317,14.75,0.13,1230,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,194,0.00
161520,14.72,0.13,1226,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,194,0.00
161696,14.72,0.13,1224,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,194,0.00
161899,14.67,0.13,1236,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,194,0.00
162087,14.72,0.13,1239,0.00,0.00,16,10.59,9.00,5.43,-1.39,0.64,194,0.00
162274,14.69,0.13,1240,0.00,0.00,16,10.59,9.00,5.46,-1.39,0.64,194,0.00
162462,14.72,0.13,1238,0.00,0.00,16,10.59,9.50,5.52,-1.39,0.64,194,0.00
162649,14.70,0.13,1244,0.00,0.00,16,10.59,9.00,5.43,-1.39,0.64,196,0.00
162852,14.56,0.13,1247,0.00,0.00,16,10.59,10.00,5.43,-1.39,0.64,196,0.00
163040,14.67,0.13,1247,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,194,0.00
163231,14.69,0.13,1250,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,196,0.00
163419,14.70,0.13,1250,0.00,0.00,16,10.59,10.50,5.43,-1.39,0.64,196,0.00
163606,14.72,0.13,1242,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,196,0.00
163809,14.68,0.13,1248,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,196,0.00
163998,14.60,0.13,1248,0.00,0.00,16,10.59,10.00,5.43,-1.39,0.64,196,0.00
164178,14.60,0.13,1241,0.00,0.00,16,10.59,11.00,5.49,-1.39,0.64,196,0.00
164366,14.63,0.13,1250,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,196,0.00
164569,14.67,0.13,1254,0.00,0.00,16,10.59,11.00,5.36,-1.39,0.64,196,0.00
164756,14.58,0.13,1246,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,196,0.00
164944,14.65,0.13,1240,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,196,0.00
165131,14.74,0.13,1242,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,196,0.00
165319,14.74,0.13,1238,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,196,0.00
165514,14.74,0.13,1256,0.00,0.00,16,10.59,9.00,5.33,-1.39,0.64,196,0.00
165701,14.81,0.13,1244,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,196,0.00
165904,14.79,0.13,1240,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,196,0.00
166092,14.79,0.12,1244,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,196,0.00
166280,14.81,0.13,1244,0.00,0.00,16,10.59,10.00,5.21,-1.39,0.64,196,0.00
166477,14.74,0.13,1234,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
166665,14.77,0.13,1234,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,196,0.00
166852,14.79,0.13,1238,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,196,0.00
167039,14.67,0.13,1242,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,196,0.00
167227,14.60,0.13,1231,0.00,0.00,16,10.59,11.00,5.21,-1.39,0.64,196,0.00
167430,14.62,0.13,1238,0.00,0.00,16,10.59,10.50,5.24,-1.39,0.64,196,0.00
167618,14.67,0.13,1221,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,196,0.00
167805,14.69,0.13,1223,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
168008,14.63,0.13,1225,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
168211,14.69,0.13,1228,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,196,0.00
168399,14.72,0.13,1238,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
168586,14.72,0.13,1224,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,196,0.00
168774,14.65,0.13,1224,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,196,0.00
168977,14.72,0.13,1230,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,196,0.00
169164,14.72,0.13,1238,0.00,0.00,16,10.59,9.00,5.40,-1.39,0.64,196,0.00
169352,14.77,0.13,1234,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,196,0.00
169555,14.82,0.13,1243,0.00,0.00,16,10.59,8.50,5.46,-1.39,0.64,196,0.00
169742,14.72,0.13,1246,0.00,0.00,16,10.59,9.00,5.40,-1.39,0.64,196,0.00
169930,14.60,0.13,1245,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,196,0.00
170117,14.67,0.13,1246,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,196,0.00
170305,14.67,0.13,1238,0.00,0.00,16,10.59,11.50,5.40,-1.39,0.64,196,0.00
170508,14.81,0.13,1245,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,196,0.00
170695,14.79,0.13,1244,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,196,0.00
170883,14.75,0.13,1240,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,196,0.00
171070,14.74,0.13,1242,0.00,0.00,16,10.59,8.50,5.36,-1.39,0.64,196,0.00
171267,14.77,0.13,1238,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,196,0.00
171455,14.65,0.13,1238,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,196,0.00
171642,14.56,0.13,1238,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,196,0.00
171845,14.69,0.13,1234,0.00,0.00,16,10.59,11.00,5.46,-1.39,0.64,196,0.00
172033,14.74,0.13,1228,0.00,0.00,16,10.59,11.00,5.46,-1.39,0.64,198,0.00
172220,14.74,0.13,1246,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,198,0.00
172408,14.65,0.13,1229,0.00,0.00,16,10.59,10.50,5.43,-1.39,0.64,198,0.00
172595,14.51,0.13,1235,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,198,0.00
172798,14.65,0.13,1235,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,198,0.00
172986,14.78,0.13,1234,0.00,0.00,16,10.59,11.00,5.40,-1.39,0.64,198,0.00
173173,14.74,0.13,1230,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,198,0.00
173361,14.72,0.13,1233,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,198,0.00
173564,14.72,0.13,1241,0.00,0.00,16,10.59,11.00,5.36,-1.39,0.64,198,0.00
173751,14.79,0.13,1246,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,198,0.00
173944,14.81,0.13,1245,0.00,0.00,16,10.59,9.50,5.46,-1.39,0.64,198,0.00
174131,14.74,0.13,1251,0.00,0.00,16,10.59,9.00,5.36,-1.39,0.64,198,0.00
174319,14.69,0.13,1240,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,198,0.00
174506,14.67,0.13,1248,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,198,0.00
174709,14.76,0.13,1238,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,198,0.00
174897,14.79,0.13,1238,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,198,0.00
175100,14.77,0.13,1239,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,198,0.00
175287,14.79,0.13,1240,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,198,0.00
175475,14.77,0.13,1235,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,198,0.00
175662,14.79,0.13,1240,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,198,0.00
175850,14.79,0.13,1242,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,198,0.00
176053,14.84,0.13,1237,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,198,0.00
176245,14.79,0.13,1239,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,198,0.00
176433,14.79,0.13,1233,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,198,0.00
176621,14.74,0.13,1228,0.00,0.00,16,10.59,11.00,5.40,-1.39,0.64,198,0.00
176809,14.75,0.13,1240,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,198,0.00
176996,14.76,0.13,1242,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,198,0.00
177199,14.77,0.13,1249,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,198,0.00
177387,14.74,0.13,1240,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,198,0.00
177574,14.78,0.13,1240,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,198,0.00
177762,14.74,0.13,1232,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,198,0.00
177954,14.72,0.13,1239,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,198,0.00
178141,14.60,0.13,1233,0.00,0.00,16,10.59,11.00,5.36,-1.39,0.64,198,0.00
178344,14.74,0.13,1236,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,198,0.00
178531,14.81,0.13,1232,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,198,0.00
178719,14.79,0.13,1248,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,198,0.00
178922,14.79,0.13,1236,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,198,0.00
179109,14.69,0.13,1245,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,198,0.00
179297,14.60,0.13,1234,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,198,0.00
179484,14.58,0.13,1243,0.00,0.00,16,10.59,9.00,5.33,-1.39,0.64,198,0.00
179672,14.67,0.13,1243,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,198,0.00
179875,14.82,0.13,1241,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,198,0.00
180062,14.82,0.13,1248,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,198,0.00
180250,14.81,0.13,1248,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,199,0.00
180438,14.79,0.13,1243,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,199,0.00
180627,14.79,0.13,1242,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,199,0.00
180830,14.79,0.13,1246,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,199,0.00
181017,14.74,0.13,1256,0.00,0.00,16,10.59,8.00,5.33,-1.39,0.64,199,0.00
181205,14.70,0.13,1244,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,199,0.00
181392,14.74,0.13,1249,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,199,0.00
181595,14.69,0.13,1260,0.00,0.00,16,10.23,9.50,5.30,-1.39,0.64,199,0.00
181783,14.67,0.13,1249,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,199,0.00
181970,14.74,0.13,1240,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,199,0.00
182158,14.66,0.13,1240,0.00,0.00,16,10.59,11.00,5.36,-1.39,0.64,199,0.00
182361,14.65,0.13,1243,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,199,0.00
182548,14.65,0.13,1248,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,199,0.00
182736,14.78,0.13,1238,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,199,0.00
182923,14.81,0.13,1240,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,199,0.00
183126,14.74,0.13,1248,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,199,0.00
183314,14.69,0.13,1254,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,199,0.00
183501,14.74,0.13,1244,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
183689,14.81,0.13,1247,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,199,0.00
183892,14.77,0.13,1245,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,199,0.00
184079,14.77,0.13,1243,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
184267,14.77,0.13,1241,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,199,0.00
184455,14.77,0.13,1244,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,199,0.00
184657,14.69,0.13,1238,0.00,0.00,16,10.59,11.50,5.30,-1.39,0.64,199,0.00
184845,14.67,0.13,1236,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,199,0.00
185033,14.65,0.13,1241,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,199,0.00
185220,14.63,0.13,1246,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,199,0.00
185408,14.62,0.13,1240,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,199,0.00
185611,14.67,0.13,1242,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,199,0.00
185798,14.62,0.13,1241,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,199,0.00
185986,14.69,0.13,1234,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
186173,14.67,0.13,1237,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,199,0.00
186376,14.74,0.13,1240,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,199,0.00
186564,14.70,0.13,1246,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,199,0.00
186751,14.72,0.13,1244,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,199,0.00
186939,14.67,0.13,1233,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,199,0.00
187126,14.72,0.13,1228,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,199,0.00
187314,14.72,0.13,1237,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,199,0.00
187520,14.69,0.13,1242,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,199,0.00
187708,14.60,0.13,1242,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,199,0.00
187895,14.75,0.13,1238,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
188083,14.74,0.13,1227,0.00,0.00,16,10.59,11.50,5.30,-1.39,0.64,199,0.00
188286,14.77,0.13,1234,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
188473,14.79,0.13,1226,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,199,0.00
188664,14.69,0.13,1227,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,201,0.00
188852,14.69,0.13,1240,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,201,0.00
189039,14.69,0.13,1234,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,201,0.00
189227,14.77,0.13,1231,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,201,0.00
189430,14.81,0.13,1222,0.00,0.00,16,10.59,11.50,5.23,-1.39,0.64,201,0.00
189618,14.86,0.13,1232,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,201,0.00
189805,14.79,0.13,1222,0.00,0.00,16,10.59,11.50,5.21,-1.39,0.64,201,0.00
189993,14.81,0.13,1243,0.00,0.00,16,10.59,10.00,5.21,-1.39,0.64,201,0.00
190196,14.86,0.13,1231,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,201,0.00
190388,14.87,0.13,1231,0.00,0.00,16,10.59,10.50,5.21,-1.39,0.64,201,0.00
190576,14.92,0.13,1239,0.00,0.00,16,10.59,9.50,5.21,-1.39,0.64,201,0.00
190763,14.90,0.13,1232,0.00,0.00,16,10.59,10.00,5.21,-1.39,0.64,201,0.00
190951,14.85,0.13,1227,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,201,0.00
191138,14.84,0.13,1232,0.00,0.00,16,10.59,9.00,5.33,-1.39,0.64,201,0.00
191341,14.75,0.13,1236,0.00,0.00,16,10.59,8.50,5.33,-1.39,0.64,201,0.00
191529,14.63,0.13,1248,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,201,0.00
191716,14.58,0.13,1242,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,201,0.00
191904,14.53,0.13,1254,0.00,0.00,16,10.59,8.50,5.33,-1.39,0.64,201,0.00
192107,14.42,0.13,1245,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,201,0.00
192294,14.42,0.13,1249,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,201,0.00
192482,14.46,0.13,1240,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,201,0.00
192669,14.42,0.13,1245,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,201,0.00
192872,14.46,0.13,1238,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,201,0.00
193065,14.51,0.13,1234,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,201,0.00
193252,14.67,0.13,1248,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,201,0.00
193440,14.65,0.13,1241,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,201,0.00
193632,14.79,0.13,1234,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,201,0.00
193819,14.84,0.13,1236,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,201,0.00
194010,14.84,0.13,1233,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,201,0.00
194205,14.79,0.13,1235,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,201,0.00
194394,14.77,0.13,1237,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,201,0.00
194581,14.75,0.13,1224,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,201,0.00
194769,14.73,0.13,1232,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,201,0.00
194956,14.77,0.13,1227,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,201,0.00
195159,14.79,0.13,1231,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,201,0.00
195347,14.79,0.13,1241,0.00,0.00,16,10.59,10.00,5.17,-1.39,0.64,201,0.00
195534,14.72,0.13,1231,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,201,0.00
195722,14.69,0.13,1232,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,201,0.00
195925,14.77,0.13,1229,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,201,0.00
196113,14.77,0.13,1241,0.00,0.00,16,10.59,9.00,5.30,-1.39,0.64,201,0.00
196300,14.67,0.13,1227,0.00,0.00,16,10.59,10.00,5.30,-1.39,0.64,201,0.00
196503,14.72,0.13,1221,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,201,0.00
196675,14.72,0.13,1219,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,201,0.00
196878,14.70,0.13,1225,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,201,0.00
197066,14.64,0.13,1228,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,201,0.00
197253,14.56,0.13,1221,0.00,0.00,16,10.59,11.00,5.27,-1.39,0.64,201,0.00
197441,14.67,0.13,1236,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,203,0.00
197628,14.69,0.13,1234,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,203,0.00
197816,14.74,0.13,1235,0.00,0.00,16,10.59,11.50,5.30,-1.39,0.64,203,0.00
198019,14.69,0.13,1228,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,203,0.00
198197,14.62,0.13,1238,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,203,0.00
198400,14.49,0.13,1248,0.00,0.00,16,10.59,8.00,5.27,-1.39,0.64,203,0.00
198588,14.49,0.13,1224,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,203,0.00
198775,14.72,0.13,1230,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,203,0.00
198962,14.84,0.13,1224,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,203,0.00
199165,14.79,0.13,1226,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,203,0.00
199353,14.77,0.13,1240,0.00,0.00,16,10.59,9.50,5.30,-1.39,0.64,203,0.00
199540,14.67,0.13,1242,0.00,0.00,16,10.59,11.00,5.30,-1.39,0.64,203,0.00
199728,14.65,0.13,1236,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,203,0.00
199920,14.78,0.13,1236,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,203,0.00
200108,14.77,0.13,1225,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,203,0.00
200295,14.79,0.13,1230,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,203,0.00
200500,14.72,0.13,1217,0.00,0.00,16,10.59,11.50,5.30,-1.39,0.64,203,0.00
200688,14.74,0.13,1232,0.00,0.00,16,10.59,10.00,5.27,-1.39,0.64,203,0.00
200875,14.74,0.13,1228,0.00,0.00,16,10.59,10.50,5.23,-1.39,0.64,203,0.00
201063,14.76,0.13,1218,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,203,0.00
201250,14.77,0.13,1229,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,203,0.00
201457,14.69,0.13,1233,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,203,0.00
201645,14.63,0.13,1230,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,203,0.00
201832,14.69,0.13,1227,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,203,0.00
202020,14.74,0.13,1221,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,203,0.00
202207,14.81,0.13,1224,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,203,0.00
202410,14.84,0.13,1220,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,203,0.00
