Time (msec),A/F Sensor #1 (AFR),Coolant Temperature (F),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Manifold Absolute Pressure (psi),Manifold Relative Sea Level Pressure (Direct)* (psi relative sea level),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Wastegate Duty Cycle (%),Throttle Sensor Voltage (V),Turbo Dynamics Proportional* (absolute %)
288773,14.47,180,0.18,2105,0.00,0.00,16,37.66,37.50,6.38,-8.37,12.42,1.84,0.00,0.82,0.00
288841,14.59,180,0.17,2118,0.00,0.00,16,37.30,37.50,6.24,-8.55,12.20,1.82,0.00,0.82,0.00
288904,14.59,180,0.15,2108,0.00,0.00,16,36.25,37.00,6.09,-8.70,11.35,1.78,0.00,0.82,0.00
288972,14.36,180,0.15,2120,0.00,0.00,16,35.90,36.00,5.80,-8.93,10.85,1.76,0.00,0.80,0.00
289025,14.13,180,0.15,2117,0.00,0.00,16,35.90,35.50,5.66,-9.09,10.45,1.74,0.00,0.80,0.00
289103,14.13,180,0.15,2129,0.00,0.00,16,35.55,35.50,5.51,-9.30,10.23,1.72,0.00,0.78,0.00
289157,14.13,180,0.14,2118,0.00,0.00,16,34.84,35.50,5.22,-9.46,9.99,1.70,0.00,0.78,0.00
289225,14.13,180,0.12,2110,0.00,0.00,16,34.49,34.50,5.08,-9.69,9.22,1.66,0.00,0.76,0.00
289288,14.01,180,0.12,2120,0.00,0.00,16,34.14,34.00,4.93,-9.82,8.51,1.64,0.00,0.76,0.00
289356,13.90,180,0.12,2118,0.00,0.00,16,34.14,34.00,4.79,-10.00,8.64,1.64,0.00,0.76,0.00
289419,13.90,180,0.12,2121,0.00,0.00,16,34.14,34.00,4.64,-10.06,8.60,1.64,0.00,0.76,0.00
289473,13.90,180,0.12,2103,0.00,0.00,16,33.79,33.50,4.50,-10.15,8.27,1.62,0.00,0.76,0.00
289541,13.90,180,0.11,2104,0.00,0.00,16,33.79,33.50,4.50,-10.21,7.90,1.62,0.00,0.76,0.00
289603,14.01,180,0.11,2102,0.00,0.00,16,33.44,33.50,4.50,-10.27,7.94,1.60,0.00,0.76,0.00
289672,14.13,180,0.11,2100,0.00,0.00,16,33.79,33.00,4.50,-10.31,7.69,1.60,0.00,0.76,0.00
289740,14.24,180,0.12,2087,0.00,0.00,16,33.79,33.00,4.35,-10.36,8.03,1.60,0.00,0.76,0.00
289803,14.36,180,0.11,2104,0.00,0.00,16,33.79,33.50,4.35,-10.36,8.02,1.60,0.00,0.76,0.00
289871,14.47,180,0.11,2110,0.00,0.00,16,33.79,33.50,4.35,-10.36,8.02,1.60,0.00,0.76,0.00
289924,14.59,180,0.11,2096,0.00,0.00,16,33.44,33.00,4.35,-10.38,7.82,1.60,0.00,0.76,0.00
290003,14.70,180,0.11,2096,0.00,0.00,16,33.44,33.00,4.35,-10.40,7.82,1.60,0.00,0.76,0.00
290056,14.70,180,0.11,2091,0.00,0.00,16,33.09,33.00,4.21,-10.44,7.82,1.58,0.00,0.72,0.00
290125,14.70,180,0.11,2070,0.00,0.00,16,33.09,33.00,4.21,-10.60,6.99,1.52,0.00,0.70,0.00
290190,14.70,180,0.09,2032,0.00,0.00,16,33.09,33.00,3.92,-10.85,5.23,1.40,0.00,0.70,0.00
290241,14.70,180,0.09,2032,0.00,0.00,16,33.09,33.00,3.63,-11.02,5.55,1.40,0.00,0.70,0.00
290319,14.59,180,0.08,2082,0.00,0.00,16,33.44,33.00,3.48,-11.18,5.74,1.44,0.00,0.70,0.00
290373,14.59,180,0.09,2076,0.00,0.00,16,32.03,33.00,3.34,-11.29,6.07,1.46,0.00,0.68,0.00
290442,14.36,180,0.09,2021,0.00,0.00,16,24.30,27.00,3.34,-11.37,5.94,1.50,0.00,0.66,0.00
290504,14.01,180,0.09,2046,0.00,0.00,16,19.38,22.50,3.34,-11.37,6.00,1.48,0.00,0.66,0.00
290573,13.90,180,0.09,2058,0.00,0.00,16,11.29,14.00,3.34,-11.39,6.00,1.48,0.00,0.66,0.00
290626,13.90,180,0.09,2058,0.00,0.00,16,7.77,9.50,3.34,-11.41,6.04,1.48,0.00,0.66,0.00
290689,13.78,180,0.09,2010,0.00,0.00,16,0.04,4.00,3.34,-11.39,6.15,1.48,0.00,0.68,0.00
290757,14.01,180,0.10,1992,0.00,0.00,16,-0.31,-1.50,3.34,-11.27,6.51,1.48,0.00,0.70,0.00
290826,14.47,180,0.10,2019,0.00,0.00,16,9.53,4.00,3.48,-11.12,6.77,1.52,0.00,0.70,0.00
290889,14.81,180,0.10,1981,0.00,0.00,16,10.94,12.50,3.63,-10.96,6.70,1.52,0.00,0.72,0.00
290957,15.62,180,0.10,1965,0.00,0.00,16,10.94,8.50,3.77,-10.94,6.99,1.52,0.00,0.72,0.00
291020,15.50,180,0.11,2000,0.00,0.00,16,17.27,14.00,3.77,-11.04,6.99,1.54,0.00,0.72,0.00
291074,19.18,180,0.12,1974,0.00,0.00,16,21.13,19.00,3.63,-11.00,7.24,1.56,0.00,0.74,0.00
291142,19.75,180,0.12,1941,0.00,0.00,16,23.59,23.00,3.77,-10.96,7.66,1.58,0.00,0.74,0.00
291205,18.95,180,0.12,1948,0.00,0.00,16,26.76,26.00,3.77,-10.91,7.70,1.58,0.00,0.74,0.00
291274,17.11,180,0.12,1948,0.00,0.00,16,28.87,28.50,3.77,-10.85,7.82,1.60,0.00,0.74,0.00
291327,15.73,180,0.12,1942,0.00,0.00,16,32.03,28.50,3.92,-10.79,7.78,1.60,0.00,0.74,0.00
291405,14.24,180,0.12,1941,0.00,0.00,16,32.38,30.50,3.92,-10.77,7.62,1.58,0.00,0.74,0.00
291458,13.55,180,0.12,1938,0.00,0.00,16,32.03,32.00,3.92,-10.75,7.66,1.58,0.00,0.74,0.00
291527,12.98,180,0.12,1933,0.00,0.00,16,32.03,32.00,3.92,-10.71,7.46,1.58,0.00,0.74,0.00
291590,12.63,180,0.12,1925,0.00,0.00,16,32.03,32.00,3.92,-10.71,7.41,1.58,0.00,0.74,0.00
291658,12.52,180,0.12,1917,0.00,0.00,16,31.68,32.00,4.06,-10.69,7.57,1.58,0.00,0.74,0.00
291721,12.52,180,0.12,1892,0.00,0.00,16,31.68,31.50,4.06,-10.69,7.46,1.58,0.00,0.74,0.00
291774,12.75,180,0.11,1910,0.00,0.00,16,31.68,31.50,4.06,-10.67,7.57,1.58,0.00,0.74,0.00
291843,12.98,180,0.12,1905,0.00,0.00,16,31.33,31.50,4.06,-10.65,7.54,1.56,0.00,0.74,0.00
291905,13.32,180,0.12,1875,0.00,0.00,16,31.33,31.00,4.06,-10.69,7.41,1.56,0.00,0.74,0.00
291974,13.78,180,0.12,1886,0.00,0.00,16,31.68,31.00,4.06,-10.65,7.41,1.56,0.00,0.74,0.00
292043,14.36,180,0.12,1893,0.00,0.00,16,31.33,31.50,4.06,-10.65,7.46,1.56,0.00,0.74,0.00
292105,14.70,180,0.12,1887,0.00,0.00,16,31.33,31.00,4.06,-10.60,7.24,1.54,0.00,0.76,0.00
292159,15.04,180,0.12,1874,0.00,0.00,16,31.33,31.00,4.06,-10.58,7.57,1.58,0.00,0.76,0.00
292227,15.39,180,0.13,1874,0.00,0.00,16,32.03,31.00,4.21,-10.54,7.82,1.58,0.00,0.76,0.00
292290,15.62,180,0.13,1908,0.00,0.00,16,32.38,32.00,4.21,-10.40,8.03,1.60,0.00,0.78,0.00
292359,15.85,180,0.14,1905,0.00,0.00,16,32.38,32.00,4.35,-10.29,8.39,1.64,0.00,0.78,0.00
292427,16.08,180,0.14,1894,0.00,0.00,16,32.03,32.00,4.50,-10.17,8.47,1.64,0.00,0.78,0.00
292490,15.96,180,0.13,1866,0.00,0.00,16,31.33,32.00,4.64,-10.06,8.56,1.64,0.00,0.78,0.00
292543,15.96,180,0.14,1861,0.00,0.00,16,31.68,31.50,4.64,-9.98,7.99,1.62,0.00,0.78,0.00
292606,15.62,180,0.14,1862,0.00,0.00,16,32.03,32.00,4.79,-9.92,8.56,1.64,0.00,0.78,0.00
292675,15.62,180,0.14,1878,0.00,0.00,16,32.38,32.00,4.79,-9.86,8.65,1.66,0.00,0.78,0.00
292744,15.62,180,0.14,1891,0.00,0.00,16,32.38,32.00,4.93,-9.80,8.82,1.66,0.00,0.78,0.00
292806,15.62,180,0.14,1861,0.00,0.00,16,32.38,32.00,4.93,-9.77,8.82,1.66,0.00,0.78,0.00
292875,15.50,180,0.15,1854,0.00,0.00,16,32.38,32.00,4.93,-9.73,9.09,1.66,0.00,0.80,0.00
292928,15.73,180,0.15,1863,0.00,0.00,16,32.38,32.00,5.08,-9.69,9.09,1.66,0.00,0.78,0.00
292991,15.73,180,0.14,1864,0.00,0.00,16,32.38,32.00,5.08,-9.65,8.73,1.66,0.00,0.80,0.00
293064,15.73,180,0.15,1852,0.00,0.00,16,32.03,32.00,5.08,-9.63,9.04,1.66,0.00,0.80,0.00
293128,15.62,180,0.14,1866,0.00,0.00,16,32.03,32.00,5.08,-9.59,8.82,1.66,0.00,0.80,0.00
293189,15.39,180,0.14,1873,0.00,0.00,16,32.38,32.00,5.08,-9.57,8.78,1.64,0.00,0.80,0.00
293260,15.16,180,0.15,1873,0.00,0.00,16,31.68,32.00,5.08,-9.55,8.96,1.66,0.00,0.80,0.00
293307,15.04,180,0.14,1846,0.00,0.00,16,32.38,31.50,5.08,-9.53,8.40,1.60,0.00,0.80,0.00
293376,14.93,180,0.15,1860,0.00,0.00,16,32.73,32.50,5.22,-9.53,9.31,1.66,0.00,0.80,0.00
293445,14.81,180,0.14,1864,0.00,0.00,16,32.73,32.00,5.22,-9.51,8.82,1.68,0.00,0.80,0.00
293507,14.81,180,0.15,1885,0.00,0.00,16,32.38,32.50,5.22,-9.51,9.39,1.68,0.00,0.80,0.00
293576,15.04,180,0.15,1860,0.00,0.00,16,32.73,32.00,5.22,-9.46,9.39,1.68,0.00,0.80,0.00
293630,15.16,180,0.15,1854,0.00,0.00,16,33.09,33.00,5.22,-9.46,9.35,1.68,0.00,0.80,0.00
293692,15.50,180,0.15,1901,0.00,0.00,16,32.73,32.50,5.22,-9.46,9.44,1.68,0.00,0.80,0.00
293761,15.27,180,0.15,1875,0.00,0.00,16,32.73,32.50,5.22,-9.44,9.43,1.70,0.00,0.80,0.00
293830,15.16,180,0.15,1860,0.00,0.00,16,33.09,33.00,5.22,-9.42,9.39,1.68,0.00,0.80,0.00
293896,14.81,180,0.15,1888,0.00,0.00,16,33.09,33.00,5.22,-9.40,9.61,1.68,0.00,0.80,0.00
293956,14.59,180,0.15,1896,0.00,0.00,16,33.09,33.00,5.37,-9.40,9.66,1.70,0.00,0.80,0.00
294013,14.47,180,0.16,1873,0.00,0.00,16,33.09,33.00,5.22,-9.38,9.70,1.70,0.00,0.80,0.00
294086,14.36,180,0.15,1880,0.00,0.00,16,33.44,33.00,5.37,-9.38,9.56,1.70,0.00,0.80,0.00
294139,14.24,180,0.15,1895,0.00,0.00,16,33.09,33.00,5.37,-9.38,9.75,1.70,0.00,0.80,0.00
294202,14.24,180,0.15,1886,0.00,0.00,16,33.09,33.00,5.37,-9.36,9.70,1.70,0.00,0.80,0.00
294271,14.24,180,0.15,1880,0.00,0.00,16,33.09,33.00,5.37,-9.36,9.56,1.70,0.00,0.80,0.00
294339,14.36,180,0.15,1876,0.00,0.00,16,33.09,33.00,5.37,-9.36,9.39,1.66,0.00,0.80,0.00
294402,14.47,180,0.16,1870,0.00,0.00,16,33.44,33.00,5.37,-9.36,9.70,1.70,0.00,0.80,0.00
294470,14.47,180,0.15,1885,0.00,0.00,16,33.09,33.00,5.37,-9.36,9.74,1.70,0.00,0.80,0.00
294536,14.59,180,0.15,1891,0.00,0.00,16,32.73,33.00,5.37,-9.34,9.61,1.70,0.00,0.80,0.00
294588,14.59,180,0.16,1864,0.00,0.00,16,33.09,32.50,5.37,-9.34,9.84,1.70,0.00,0.80,0.00
294656,14.59,180,0.15,1878,0.00,0.00,16,33.44,33.00,5.37,-9.32,9.66,1.70,0.00,0.80,0.00
294719,14.59,180,0.15,1900,0.00,0.00,16,33.09,33.00,5.37,-9.34,9.70,1.70,0.00,0.80,0.00
294788,14.59,180,0.15,1876,0.00,0.00,16,32.73,33.00,5.37,-9.32,9.65,1.68,0.00,0.80,0.00
294841,14.36,180,0.15,1890,0.00,0.00,16,32.73,32.50,5.37,-9.34,9.66,1.70,0.00,0.80,0.00
294919,14.47,180,0.15,1905,0.00,0.00,16,33.09,32.50,5.37,-9.34,8.95,1.66,0.00,0.80,0.00
294972,14.36,180,0.15,1901,0.00,0.00,16,32.73,33.00,5.37,-9.34,9.48,1.70,0.00,0.80,0.00
295041,14.47,180,0.15,1889,0.00,0.00,16,33.09,33.00,5.37,-9.34,9.48,1.68,0.00,0.80,0.00
295108,14.70,180,0.15,1900,0.00,0.00,16,33.09,33.00,5.37,-9.34,9.56,1.70,0.00,0.80,0.00
295172,14.81,180,0.15,1905,0.00,0.00,16,33.09,33.00,5.37,-9.36,9.56,1.70,0.00,0.80,0.00
295240,14.81,180,0.15,1896,0.00,0.00,16,33.09,33.00,5.37,-9.34,9.70,1.70,0.00,0.80,0.00
295303,14.81,180,0.15,1891,0.00,0.00,16,33.09,33.00,5.37,-9.32,9.61,1.70,0.00,0.80,0.00
295357,14.81,180,0.15,1896,0.00,0.00,16,33.09,33.00,5.37,-9.34,9.66,1.70,0.00,0.80,0.00
295419,14.81,180,0.15,1881,0.00,0.00,16,33.09,33.00,5.37,-9.34,9.65,1.70,0.00,0.80,0.00
295488,14.81,180,0.15,1894,0.00,0.00,16,33.44,33.00,5.37,-9.34,9.39,1.70,0.00,0.80,0.00
295557,14.81,180,0.15,1896,0.00,0.00,16,33.09,33.00,5.37,-9.34,9.66,1.68,0.00,0.80,0.00
295620,14.70,180,0.15,1883,0.00,0.00,16,33.09,33.00,5.37,-9.34,9.61,1.70,0.00,0.80,0.00
295673,14.59,180,0.15,1893,0.00,0.00,16,33.44,33.00,5.37,-9.32,9.75,1.70,0.00,0.80,0.00
295741,14.59,180,0.15,1910,0.00,0.00,16,33.09,33.00,5.37,-9.32,9.66,1.70,0.00,0.80,0.00
295804,14.36,180,0.15,1910,0.00,0.00,16,33.09,33.00,5.37,-9.32,9.53,1.70,0.00,0.80,0.00
295873,14.36,180,0.15,1896,0.00,0.00,16,33.09,33.00,5.37,-9.34,9.39,1.68,0.00,0.80,0.00
295941,14.47,180,0.14,1900,0.00,0.00,16,33.09,33.00,5.37,-9.34,9.13,1.68,0.00,0.80,0.00
296006,14.59,180,0.15,1909,0.00,0.00,16,33.44,33.00,5.37,-9.34,9.70,1.68,0.00,0.80,0.00
296057,14.59,180,0.15,1909,0.00,0.00,16,33.44,33.00,5.37,-9.32,9.70,1.70,0.00,0.80,0.00
296120,14.59,180,0.15,1907,0.00,0.00,16,33.44,33.00,5.37,-9.32,9.66,1.70,0.00,0.80,0.00
296189,14.59,180,0.15,1904,0.00,0.00,16,33.44,33.00,5.37,-9.32,9.66,1.70,0.00,0.80,0.00
296258,14.70,180,0.15,1886,0.00,0.00,16,33.79,33.00,5.37,-9.34,9.61,1.70,0.00,0.80,0.00
296321,14.81,180,0.15,1911,0.00,0.00,16,33.44,33.00,5.37,-9.36,9.56,1.70,0.00,0.80,0.00
296389,14.70,180,0.16,1904,0.00,0.00,16,33.44,33.00,5.37,-9.34,9.52,1.68,0.00,0.80,0.00
296442,14.70,180,0.15,1888,0.00,0.00,16,33.44,33.00,5.37,-9.32,9.79,1.70,0.00,0.80,0.00
296510,14.70,180,0.15,1894,0.00,0.00,16,33.79,33.50,5.37,-9.34,9.70,1.70,0.00,0.80,0.00
296574,14.59,180,0.15,1922,0.00,0.00,16,33.44,33.50,5.37,-9.34,9.70,1.70,0.00,0.80,0.00
296643,14.59,180,0.15,1914,0.00,0.00,16,33.44,33.00,5.37,-9.36,9.44,1.68,0.00,0.80,0.00
296705,14.59,180,0.15,1908,0.00,0.00,16,33.79,33.00,5.37,-9.34,9.79,1.70,0.00,0.80,0.00
296758,14.47,180,0.15,1923,0.00,0.00,16,33.79,33.50,5.37,-9.34,9.79,1.70,0.00,0.80,0.00
296836,14.59,180,0.16,1934,0.00,0.00,16,33.79,33.50,5.37,-9.36,9.79,1.70,0.00,0.80,0.00
296890,14.70,180,0.15,1915,0.00,0.00,16,33.44,33.50,5.37,-9.34,9.88,1.70,0.00,0.80,0.00
296959,14.70,180,0.15,1916,0.00,0.00,16,33.79,33.00,5.37,-9.34,9.61,1.70,0.00,0.80,0.00
297021,14.70,180,0.15,1918,0.00,0.00,16,33.79,33.00,5.37,-9.34,9.56,1.70,0.00,0.80,0.00
297090,14.70,180,0.15,1920,0.00,0.00,16,33.44,33.00,5.37,-9.34,9.53,1.70,0.00,0.80,0.00
297143,14.59,180,0.15,1914,0.00,0.00,16,33.44,33.00,5.37,-9.36,9.65,1.70,0.00,0.80,0.00
297210,14.59,180,0.15,1914,0.00,0.00,16,33.44,33.00,5.37,-9.34,9.48,1.70,0.00,0.80,0.00
297270,14.47,180,0.15,1918,0.00,0.00,16,33.44,33.00,5.37,-9.34,9.53,1.70,0.00,0.80,0.00
297333,14.59,180,0.15,1931,0.00,0.00,16,33.79,33.50,5.37,-9.36,9.61,1.68,0.00,0.80,0.00
297401,14.59,180,0.15,1922,0.00,0.00,16,33.44,33.50,5.37,-9.36,9.74,1.70,0.00,0.80,0.00
297470,14.70,180,0.15,1920,0.00,0.00,16,33.44,33.50,5.37,-9.34,9.70,1.70,0.00,0.80,0.00
297533,14.81,180,0.15,1930,0.00,0.00,16,33.79,33.50,5.37,-9.36,9.79,1.70,0.00,0.80,0.00
297601,14.81,180,0.15,1933,0.00,0.00,16,33.44,33.50,5.37,-9.34,9.57,1.68,0.00,0.80,0.00
297654,14.81,180,0.14,1920,0.00,0.00,16,33.09,33.00,5.37,-9.34,9.48,1.66,0.00,0.80,0.00
297717,14.70,180,0.15,1913,0.00,0.00,16,33.79,33.00,5.37,-9.36,9.61,1.70,0.00,0.80,0.00
297786,14.59,180,0.15,1922,0.00,0.00,16,33.79,33.50,5.37,-9.36,9.79,1.70,0.00,0.80,0.00
297854,14.59,180,0.15,1935,0.00,0.00,16,33.79,33.50,5.37,-9.36,9.57,1.70,0.00,0.80,0.00
297917,14.70,180,0.15,1945,0.00,0.00,16,33.79,33.50,5.37,-9.36,9.35,1.68,0.00,0.80,0.00
297986,14.70,180,0.15,1933,0.00,0.00,16,33.79,33.50,5.37,-9.36,9.56,1.68,0.00,0.80,0.00
298048,14.70,180,0.15,1943,0.00,0.00,16,33.79,33.50,5.37,-9.36,9.53,1.70,0.00,0.80,0.00
298103,14.81,180,0.14,1954,0.00,0.00,16,34.14,33.50,5.37,-9.36,9.39,1.70,0.00,0.80,0.00
298170,14.81,180,0.14,1952,0.00,0.00,16,33.79,33.50,5.37,-9.36,9.09,1.68,0.00,0.80,0.00
298233,14.81,180,0.15,1930,0.00,0.00,16,33.79,33.50,5.37,-9.36,9.56,1.66,0.00,0.80,0.00
298302,14.81,181,0.15,1938,0.00,0.00,16,34.14,33.50,5.37,-9.36,9.70,1.70,0.00,0.80,0.00
298355,14.81,181,0.15,1968,0.00,0.00,16,34.49,34.00,5.37,-9.38,9.74,1.70,0.00,0.80,0.00
298433,14.70,181,0.15,1968,0.00,0.00,16,33.79,34.00,5.37,-9.38,9.61,1.70,0.00,0.80,0.00
298486,14.81,181,0.15,1970,0.00,0.00,16,33.44,33.50,5.37,-9.40,9.70,1.70,0.00,0.80,0.00
298554,14.81,181,0.15,1935,0.00,0.00,16,34.14,34.00,5.37,-9.38,9.75,1.70,0.00,0.80,0.00
298617,14.70,181,0.14,1959,0.00,0.00,16,34.49,34.00,5.37,-9.38,9.53,1.70,0.00,0.80,0.00
298687,14.47,181,0.15,1982,0.00,0.00,16,33.79,33.50,5.37,-9.42,9.53,1.70,0.00,0.80,0.00
298753,14.36,181,0.15,1942,0.00,0.00,16,33.79,33.00,5.37,-9.38,9.70,1.70,0.00,0.80,0.00
298802,14.36,181,0.15,1922,0.00,0.00,16,34.14,33.50,5.37,-9.40,9.44,1.68,0.00,0.80,0.00
298870,14.36,181,0.14,1951,0.00,0.00,16,34.49,34.00,5.37,-9.42,9.56,1.68,0.00,0.80,0.00
298933,14.47,181,0.15,1991,0.00,0.00,16,34.14,34.00,5.22,-9.46,9.48,1.68,0.00,0.80,0.00
299002,14.47,181,0.15,1967,0.00,0.00,16,33.79,33.50,5.22,-9.46,9.52,1.68,0.00,0.80,0.00
299071,14.36,181,0.15,1946,0.00,0.00,16,34.49,34.00,5.22,-9.46,9.48,1.68,0.00,0.80,0.00
299133,14.47,181,0.14,1982,0.00,0.00,16,34.49,34.00,5.22,-9.48,9.70,1.70,0.00,0.80,0.00
299186,14.47,181,0.14,1989,0.00,0.00,16,33.79,34.00,5.22,-9.49,9.56,1.68,0.00,0.80,0.00
299255,14.59,181,0.14,1958,0.00,0.00,16,33.44,33.50,5.22,-9.51,9.21,1.68,0.00,0.80,0.00
299321,14.59,181,0.14,1942,0.00,0.00,16,34.14,33.00,5.22,-9.49,9.08,1.68,0.00,0.80,0.00
299386,14.59,181,0.14,1978,0.00,0.00,16,34.14,33.50,5.22,-9.51,9.26,1.68,0.00,0.80,0.00
299455,14.59,181,0.14,1982,0.00,0.00,16,33.79,34.00,5.22,-9.53,9.44,1.68,0.00,0.80,0.00
299518,14.59,181,0.15,1961,0.00,0.00,16,33.79,33.50,5.22,-9.51,9.44,1.68,0.00,0.80,0.00
299571,14.70,181,0.14,1952,0.00,0.00,16,34.14,33.50,5.22,-9.53,9.26,1.68,0.00,0.80,0.00
299634,14.70,181,0.14,1977,0.00,0.00,16,33.79,34.00,5.08,-9.55,9.35,1.66,0.00,0.80,0.00
299703,14.70,181,0.14,1972,0.00,0.00,16,33.79,33.50,5.08,-9.55,9.26,1.68,0.00,0.80,0.00
299771,14.59,181,0.14,1946,0.00,0.00,16,33.79,33.50,5.08,-9.59,9.30,1.68,0.00,0.80,0.00
299834,14.47,181,0.14,1977,0.00,0.00,16,33.79,34.00,5.08,-9.59,9.21,1.66,0.00,0.78,0.00
299887,14.47,181,0.14,1996,0.00,0.00,16,33.79,34.00,5.08,-9.63,9.09,1.66,0.00,0.78,0.00
299956,14.47,181,0.14,1979,0.00,0.00,16,33.44,33.50,5.08,-9.63,8.95,1.66,0.00,0.78,0.00
300018,14.47,181,0.14,1950,0.00,0.00,16,33.79,33.00,5.08,-9.67,8.95,1.66,0.00,0.78,0.00
300087,14.47,181,0.13,1965,0.00,0.00,16,33.79,33.00,4.93,-9.71,8.99,1.66,0.00,0.78,0.00
300156,14.47,181,0.13,1981,0.00,0.00,16,33.79,33.50,4.93,-9.77,8.77,1.64,0.00,0.78,0.00
300218,14.59,181,0.13,1979,0.00,0.00,16,33.09,33.00,4.93,-9.82,8.47,1.64,0.00,0.76,0.00
300287,14.70,181,0.12,1954,0.00,0.00,16,32.38,32.00,4.79,-9.98,7.66,1.58,0.00,0.76,0.00
300350,14.70,181,0.12,1964,0.00,0.00,16,32.03,32.00,4.50,-10.13,7.50,1.56,0.00,0.74,0.00
300403,14.70,181,0.11,1966,0.00,0.00,16,32.03,32.00,4.50,-10.27,7.29,1.56,0.00,0.74,0.00
300472,14.59,181,0.11,1951,0.00,0.00,16,32.03,32.00,4.35,-10.38,6.95,1.54,0.00,0.74,0.00
300535,14.59,181,0.11,1940,0.00,0.00,16,31.68,31.50,4.21,-10.50,6.70,1.52,0.00,0.72,0.00
300603,14.59,181,0.10,1937,0.00,0.00,16,32.03,31.50,4.06,-10.60,6.51,1.50,0.00,0.72,0.00
300656,14.59,181,0.10,1949,0.00,0.00,16,32.38,32.00,4.06,-10.69,6.40,1.50,0.00,0.72,0.00
300719,14.47,181,0.10,1967,0.00,0.00,16,32.03,32.00,3.92,-10.77,6.22,1.52,0.00,0.72,0.00
300788,14.47,181,0.10,1947,0.00,0.00,16,31.68,32.00,3.92,-10.85,6.18,1.48,0.00,0.72,0.00
300856,14.36,181,0.10,1936,0.00,0.00,16,31.68,31.50,3.77,-10.89,6.44,1.50,0.00,0.72,0.00
300919,14.24,181,0.10,1947,0.00,0.00,16,32.03,32.00,3.77,-10.91,6.37,1.50,0.00,0.72,0.00
300988,14.36,181,0.10,1947,0.00,0.00,16,31.68,31.50,3.77,-10.96,6.37,1.50,0.00,0.72,0.00
301054,14.24,181,0.10,1933,0.00,0.00,16,31.68,31.00,3.77,-10.98,6.29,1.50,0.00,0.72,0.00
301104,14.36,181,0.10,1915,0.00,0.00,16,31.68,31.50,3.63,-10.98,6.40,1.50,0.00,0.72,0.00
301173,14.36,181,0.10,1920,0.00,0.00,16,31.33,31.00,3.77,-11.00,6.37,1.50,0.00,0.72,0.00
301235,14.47,181,0.10,1912,0.00,0.00,16,31.33,31.00,3.63,-11.02,6.33,1.50,0.00,0.72,0.00
301304,14.47,181,0.10,1910,0.00,0.00,16,30.98,31.00,3.63,-11.04,6.33,1.50,0.00,0.72,0.00
301373,14.47,181,0.10,1900,0.00,0.00,16,31.33,31.00,3.63,-11.04,6.26,1.48,0.00,0.72,0.00
301435,14.47,181,0.10,1905,0.00,0.00,16,30.98,31.00,3.63,-11.08,6.18,1.48,0.00,0.70,0.00
301489,14.36,181,0.10,1896,0.00,0.00,16,30.98,31.00,3.63,-11.10,6.18,1.48,0.00,0.70,0.00
301557,14.24,181,0.10,1900,0.00,0.00,16,30.62,30.50,3.63,-11.08,6.22,1.48,0.00,0.72,0.00
301620,14.13,181,0.10,1878,0.00,0.00,16,30.62,30.50,3.63,-11.12,6.33,1.50,0.00,0.70,0.00
301689,14.01,181,0.10,1872,0.00,0.00,16,30.98,30.50,3.63,-11.14,6.40,1.52,0.00,0.70,0.00
301757,14.13,181,0.10,1888,0.00,0.00,16,30.62,30.50,3.63,-11.14,6.33,1.50,0.00,0.70,0.00
301820,14.13,181,0.10,1877,0.00,0.00,16,30.62,30.50,3.63,-11.14,6.29,1.48,0.00,0.70,0.00
301876,14.13,181,0.10,1861,0.00,0.00,16,30.27,30.50,3.63,-11.16,6.18,1.48,0.00,0.70,0.00
301939,14.24,181,0.10,1837,0.00,0.00,16,30.62,30.00,3.48,-11.16,6.18,1.48,0.00,0.70,0.00
302008,14.36,181,0.10,1854,0.00,0.00,16,30.62,30.50,3.48,-11.18,6.22,1.50,0.00,0.70,0.00
302077,14.36,181,0.10,1855,0.00,0.00,16,29.92,30.50,3.48,-11.18,6.26,1.48,0.00,0.70,0.00
302141,14.36,181,0.10,1820,0.00,0.00,16,29.92,29.50,3.48,-11.18,6.18,1.48,0.00,0.70,0.00
302208,14.47,181,0.10,1806,0.00,0.00,16,30.27,29.50,3.48,-11.18,6.22,1.48,0.00,0.70,0.00
302262,14.36,181,0.10,1836,0.00,0.00,16,30.62,30.00,3.48,-11.18,6.00,1.46,0.00,0.70,0.00
302324,14.36,181,0.10,1831,0.00,0.00,16,29.92,30.00,3.48,-11.18,6.15,1.48,0.00,0.70,0.00
302393,14.36,181,0.10,1786,0.00,0.00,16,29.92,29.50,3.48,-11.22,6.22,1.48,0.00,0.70,0.00
302455,14.36,181,0.10,1804,0.00,0.00,16,30.27,29.50,3.48,-11.23,6.15,1.48,0.00,0.70,0.00
302509,14.36,181,0.10,1817,0.00,0.00,16,29.92,30.00,3.48,-11.20,6.11,1.48,0.00,0.70,0.00
302577,14.47,181,0.10,1813,0.00,0.00,16,29.57,29.50,3.48,-11.23,6.18,1.50,0.00,0.70,0.00
302640,14.47,181,0.11,1789,0.00,0.00,16,29.22,29.50,3.48,-11.23,6.15,1.50,0.00,0.70,0.00
